# row axial thickness
1 2.1963503199156339e+01 -2.4100379564042921e+01
2 2.1671364541348840e+01 -2.3684971059884653e+01
3 1.2693036434306308e+01 -1.9431175574355269e+01
4 1.2360996719777182e+01 -1.9279087846502552e+01
5 1.2026542383154627e+01 -1.9132289573622032e+01
6 1.1696491211822433e+01 -1.8976619748112977e+01
7 1.1593992503260790e+01 -1.8846589709358771e+01
8 1.1539106095485018e+01 -1.8776864911137288e+01
9 1.1453204118110548e+01 -1.8748123263734534e+01
10 1.1283443696443744e+01 -1.8674869060553664e+01
11 1.1264952495970388e+01 -1.8689244587339907e+01
12 1.1238041574332389e+01 -1.8656975945656288e+01
13 2.1623703382703049e+01 -2.3256305909608443e+01
14 1.1491359573840121e+01 -1.8718323995287758e+01
15 1.1161670696564666e+01 -1.8562460244573515e+01
16 1.1059970401252917e+01 -1.8432209445922862e+01
17 2.2578866914107540e+01 -2.3981329805779449e+01
18 1.6286015957699256e+01 -2.0669148768179159e+01
19 1.6191061271855737e+01 -2.0688473929302909e+01
20 1.6095706967265816e+01 -2.0648466364783236e+01
21 1.5963425092968508e+01 -2.0603915431781026e+01
22 1.5857329695825317e+01 -2.0601217910577393e+01
23 1.5507852887773319e+01 -2.0472191612153981e+01
24 1.3699209500917615e+01 -1.9865297853640701e+01
25 1.3028055943622521e+01 -1.9576565871234408e+01
26 2.1666571353351628e+01 -2.2985625268315683e+01
27 1.0574541852950304e+01 -1.7728353848227151e+01
28 1.0530520860557012e+01 -1.7662836012237015e+01
29 2.1851267655091807e+01 -2.2599338824589669e+01
30 1.0479678765992986e+01 -1.7584406829049474e+01
31 1.0385816657530633e+01 -1.7433360691626845e+01
32 1.0302818392419034e+01 -1.7301065578748371e+01
33 2.3553564374676284e+01 -2.3380694045622974e+01
34 2.1845191727183156e+01 -2.2583103732529931e+01
35 2.2200871573551321e+01 -2.2112144598861235e+01
36 2.2086679912994537e+01 -2.2112580568097684e+01
37 9.9023580404811202e+00 -1.6423977400933708e+01
38 2.4064981120998905e+01 -2.3014888156589759e+01
39 1.8652665101498137e+01 -2.0745228130943506e+01
40 2.2546345151974652e+01 -2.1952096883962074e+01
41 2.2519640778524415e+01 -2.1951033415655093e+01
42 2.2168071293500059e+01 -2.2042112212464602e+01
43 1.9291539536841338e+01 -2.0593580862264513e+01
44 9.8470168788647410e+00 -1.6323005451731941e+01
45 2.2890712814540731e+01 -2.1785609697150967e+01
46 2.2655492920398469e+01 -2.1908013888313093e+01
47 2.2541531701270230e+01 -2.1932777557309947e+01
48 1.9835526704771016e+01 -2.0380998699805154e+01
49 1.9668130078872068e+01 -2.0468230462343666e+01
50 9.7226749780379453e+00 -1.5739656822853242e+01
51 2.4161958383891278e+01 -2.2923392524259732e+01
52 1.9572347361146534e+01 -2.0527689526804689e+01
53 9.6483200314738582e+00 -1.5385168597063311e+01
54 2.3380166440451113e+01 -2.1376646560597408e+01
55 2.3193594112223519e+01 -2.1524716279799751e+01
56 2.3315259096596090e+01 -2.1376735363855463e+01
57 2.0328619464096253e+01 -2.0069193165630239e+01
58 2.0374996877385648e+01 -2.0026567467969588e+01
59 2.0192074304271369e+01 -2.0192990483890849e+01
60 9.6346669171281327e+00 -1.5358495591575638e+01
61 2.3636773163708490e+01 -2.1186629883849825e+01
62 2.3509226720888552e+01 -2.1212590433729332e+01
63 2.3480916788411509e+01 -2.1243215921732720e+01
64 2.0463936393229890e+01 -1.9942508894773390e+01
65 2.0603638250387792e+01 -1.9812128333147825e+01
66 9.4818153508442489e+00 -1.4805421088818553e+01
67 2.3777667511194217e+01 -2.1007119761625262e+01
68 2.3621121572907057e+01 -2.1117668161017509e+01
69 9.3315995118568562e+00 -1.4271744585671096e+01
