# row axial thickness
1 -7.3475009345428415e+00 6.7775342917405244e+00
2 -7.4807100229510848e+00 6.7899389930528615e+00
3 -6.6510483287192681e+00 6.7736624397233687e+00
4 -6.7417872965010881e+00 6.7767347589882085e+00
5 -6.8480380146654394e+00 6.7763822394241817e+00
6 -7.0358215175792402e+00 6.7722639878928117e+00
7 -7.0227958067022245e+00 6.7729842921206256e+00
8 -7.0409196159829825e+00 6.7737058358854307e+00
9 -7.2595830438529907e+00 6.7856622167501248e+00
10 -7.5056888371207036e+00 6.7928882578541181e+00
11 -7.5234882993816381e+00 7.0884517650937102e+00
12 -5.9214941358015825e+00 6.7382628398227249e+00
13 -6.0684658333847086e+00 6.7410452937591243e+00
14 -6.1155931461435014e+00 6.7426410413841200e+00
15 -6.3203851690504358e+00 6.7524599945847745e+00
16 -6.3169137785542002e+00 6.7526370743689075e+00
17 -6.3241108626487303e+00 6.7529370640432012e+00
18 -6.5530191156650250e+00 6.7684075637294931e+00
19 -6.7858026347025957e+00 6.7769159769914129e+00
20 -7.2277523854943633e+00 7.3068159969973721e+00
21 -7.3527762071597840e+00 7.2374363137399325e+00
22 -5.1134779498121432e+00 6.7014792257918474e+00
23 -5.1951004816638768e+00 6.7054471849597945e+00
24 -5.3649734992814979e+00 6.7145207623055105e+00
25 -5.3970656630714497e+00 6.7162666426863638e+00
26 -5.6125534854697063e+00 6.7270116750976401e+00
27 -5.5981573311805235e+00 6.7262916642347212e+00
28 -5.6214145758882728e+00 6.7273626308367254e+00
29 -5.8472040315564868e+00 6.7370711595235990e+00
30 -6.0864314502725891e+00 6.7417481768169392e+00
31 -6.8798948792081775e+00 7.4672899901070577e+00
32 -7.0216990270119082e+00 7.4129297725827250e+00
33 -7.1800508057311605e+00 7.3382647148599078e+00
34 -4.4375542575587223e+00 6.6544758336670853e+00
35 -4.4564812320506517e+00 6.6562220111136048e+00
36 -4.6750457859643149e+00 6.6755764947330203e+00
37 -4.6666803009628559e+00 6.6749295104227331e+00
38 -4.6800650749390238e+00 6.6759923797212952e+00
39 -4.9084699101468416e+00 6.6914994403423487e+00
40 -4.8709203116925082e+00 6.6892705350222750e+00
41 -4.9313906082499264e+00 6.6934899102779832e+00
42 -5.1434753892926537e+00 6.7041779263472199e+00
43 -5.3779642117300934e+00 6.7156549182023566e+00
44 -6.4989992633028022e+00 7.5923819170020419e+00
45 -6.6896998992492378e+00 7.5357106889855743e+00
46 -6.6454951789707160e+00 7.5519641943809885e+00
47 -3.3690325905262068e+00 6.5153333200939461e+00
48 -3.4514516427563242e+00 6.5258577676359018e+00
49 -3.5796111129162647e+00 6.5447497360520668e+00
50 -3.6744476312090133e+00 6.5610105453980649e+00
51 -3.8009983706590753e+00 6.5809736977144029e+00
52 -3.9867258440275055e+00 6.6059216670626952e+00
53 -3.8952995343948968e+00 6.5937833158027743e+00
54 -4.0375874565933003e+00 6.6107550552669281e+00
55 -4.2151681894088773e+00 6.6317206238088779e+00
56 -4.1082208869324681e+00 6.6187981131284745e+00
57 -4.4446396826159402e+00 6.6551278919989976e+00
58 -5.9042067099727218e+00 7.7113179844684288e+00
59 -6.0225031873824504e+00 7.7020771434161128e+00
60 -6.0991093854070497e+00 7.6910991692053905e+00
61 -6.2447741973755226e+00 7.6591200464553406e+00
62 -6.3267434149552466e+00 7.6406230419412404e+00
63 -6.4252739358620214e+00 7.6136642569769997e+00
64 -2.4365600429962035e+00 6.3939457158172797e+00
65 -2.5045486368606058e+00 6.4026541732894469e+00
66 -2.6593588291217585e+00 6.4265648516484228e+00
67 -2.7250945223561205e+00 6.4378247321428885e+00
68 -2.9241913670280559e+00 6.4736050857591545e+00
69 -2.8973557039702680e+00 6.4692576430051929e+00
70 -2.9357796640452838e+00 6.4736198345652847e+00
71 -3.1574868126606908e+00 6.4938749597167211e+00
72 -3.0971041500667513e+00 6.4869915174461106e+00
73 -3.3837338898303431e+00 6.5193917525262179e+00
74 -3.6135225438741858e+00 6.5509423396038855e+00
75 -5.4344699594178527e+00 7.7363301991174014e+00
76 -5.5069470822317186e+00 7.7372591085591038e+00
77 -5.6342085553944017e+00 7.7348690734071610e+00
78 -5.8090974506558029e+00 7.7211283416636531e+00
79 -5.8023300446195263e+00 7.7217807002540173e+00
80 -6.0596339971786364e+00 7.6982102125184539e+00
81 -1.4138509472339924e+00 6.2461508751420025e+00
82 -1.4313966564868101e+00 6.2488889035523476e+00
83 -1.6522483177075120e+00 6.2786251640337527e+00
84 -1.6343696325268120e+00 6.2756357952546198e+00
85 -1.6705015992933736e+00 6.2806693049684172e+00
86 -1.8745234375805457e+00 6.3168378572932253e+00
87 -1.8660589184024357e+00 6.3154728629642314e+00
88 -1.8764088277754769e+00 6.3173111802892574e+00
89 -2.0977732535888207e+00 6.3543510818374758e+00
90 -2.0885726324073106e+00 6.3528767912226298e+00
91 -2.1021044825798296e+00 6.3542690695359827e+00
92 -2.3276307087139956e+00 6.3786738194379753e+00
93 -4.5418350384795056e+00 7.6989166949412970e+00
94 -4.7192489763390943e+00 7.7092981115002122e+00
95 -4.8084694737903009e+00 7.7129159675198427e+00
96 -4.9131529436584316e+00 7.7181983988082186e+00
97 -5.0536630468124342e+00 7.7267002758540126e+00
98 -5.1282890031729966e+00 7.7309871758695659e+00
99 -3.5104513392034914e-01 6.0619655015364557e+00
100 -4.1652112578351458e-01 6.0721200224074048e+00
101 -5.9770380526794464e-01 6.1172525286629789e+00
102 -6.0993666668619606e-01 6.1201340972536800e+00
103 -8.1469170643582944e-01 6.1606431265967831e+00
104 -8.3514108734847614e-01 6.1631832504640478e+00
105 -1.0557817324149190e+00 6.1850339167880515e+00
106 -1.0323297471977746e+00 6.1829784137631068e+00
107 -1.0634782168534020e+00 6.1879401309833089e+00
108 -3.6923544297058362e+00 7.5925620375749734e+00
109 -3.7296459278425624e+00 7.5971142926423534e+00
110 -3.9239554567970849e+00 7.6245516796675652e+00
111 -3.9455364958709427e+00 7.6276744800871077e+00
112 -4.1439169087173671e+00 7.6596779764868321e+00
113 -4.1751576106584078e+00 7.6638025888596779e+00
114 -4.3753545685235107e+00 7.6883619489889359e+00
115 -4.3928561004946260e+00 7.6903680646324046e+00
116 7.1801878802397412e-01 5.8771610875437652e+00
117 6.3305792208087208e-01 5.8964142337768015e+00
118 4.3683703982950667e-01 5.9362813070895806e+00
119 4.5429657856997868e-01 5.9333240006662678e+00
120 4.2891840770540585e-01 5.9365337764085027e+00
121 2.0233103070732378e-01 5.9594798991715763e+00
122 2.5518298501918724e-01 5.9517708411355388e+00
123 1.7208651540702885e-01 5.9619803993468334e+00
124 -1.3039818693534353e-02 6.0043817027374153e+00
125 7.3499908544623974e-03 5.9994252124873348e+00
126 -2.0136041190389663e-02 6.0054769998428981e+00
127 -2.3721594497175366e-01 6.0414399277160076e+00
128 -6.0061811269791221e-01 6.1179707422475502e+00
129 -8.2243866578175617e-01 6.1618088295492255e+00
130 -2.6152350686126944e+00 7.4579859113519404e+00
131 -2.7273271191276542e+00 7.4775951373223695e+00
132 -2.8182329711663217e+00 7.4926419681447562e+00
133 -2.9613075109285605e+00 7.5126594930799788e+00
134 -3.0461585116447427e+00 7.5231382379172160e+00
135 -3.1675157495510082e+00 7.5368601472632291e+00
136 -3.2438734632323727e+00 7.5473055229315733e+00
137 -3.2861593745274904e+00 7.5453990029151674e+00
138 -3.3661115854445121e+00 7.5492304533776000e+00
139 -3.4810819750973354e+00 7.5644173830933523e+00
140 -3.7049120880484350e+00 7.5927131312774510e+00
141 -3.9306440749718972e+00 7.6252395530964776e+00
142 -4.1517062999887218e+00 7.6614802797045449e+00
143 1.8175626604026798e+00 5.6342053792733369e+00
144 1.8362375509146434e+00 5.6310062019627916e+00
145 1.8095913922862714e+00 5.6360549308822652e+00
146 1.6221720854644344e+00 5.6885715689597971e+00
147 1.5549766984588931e+00 5.7072482239774303e+00
148 1.4215989361032229e+00 5.7366671601385049e+00
149 1.2422566540036046e+00 5.7756934235006732e+00
150 1.3328184373017726e+00 5.7538667933435725e+00
151 1.2013309557945109e+00 5.7817852873822728e+00
152 1.0268775252771678e+00 5.8229698628152864e+00
153 1.0756120808679777e+00 5.8111569130588823e+00
154 1.0072291964947546e+00 5.8240110104662675e+00
155 7.9911697161147277e-01 5.8587309713052731e+00
156 -1.5704392815495731e+00 7.2836498253534812e+00
157 -1.6746489328101213e+00 7.3018584836306362e+00
158 -1.7811140224310436e+00 7.3185332795453162e+00
159 -1.8974644589123293e+00 7.3357347770383914e+00
160 -2.0052059189239118e+00 7.3525098689684123e+00
161 -2.1316253130638336e+00 7.3720756171503243e+00
162 -2.2010326553285924e+00 7.3824006861737193e+00
163 -2.2424887765885528e+00 7.3904723275107527e+00
164 -2.3580948716636208e+00 7.4134614469190421e+00
165 -2.4173645197486731e+00 7.4252452509824902e+00
166 -2.4416288436194589e+00 7.4297941772459080e+00
167 -2.6436467381828042e+00 7.4629311412951296e+00
168 3.2513090523364263e+00 5.3621680866967063e+00
169 3.1138244206460075e+00 5.3954192477177285e+00
170 3.0616856848602323e+00 5.4073466997295361e+00
171 2.8552706322459676e+00 5.4473715249000909e+00
172 2.9045083559580842e+00 5.4366692474221434e+00
173 2.8337174319893763e+00 5.4510085484821973e+00
174 2.6398971763936077e+00 5.4953598950874714e+00
175 2.6476948971346910e+00 5.4935863735011319e+00
176 2.6363220956588687e+00 5.4958261403325057e+00
177 2.4135467563921762e+00 5.5288121493611326e+00
178 2.4280943997245048e+00 5.5265176380209757e+00
179 2.4044990753889541e+00 5.5304024433784198e+00
180 2.0496751738814205e+00 5.6058929086251732e+00
181 1.6082799286594991e+00 5.6938383762462417e+00
182 -5.6496851569605411e-01 7.0756548311050427e+00
183 -5.8556573378915777e-01 7.0792899769471083e+00
184 -7.8378329761055521e-01 7.1166795376006391e+00
185 -8.1289023318763742e-01 7.1226799072475417e+00
186 -9.9667440792236028e-01 7.1639399291919128e+00
187 -1.0713686604204722e+00 7.1816059425148779e+00
188 -1.1581742332884890e+00 7.2007559834767045e+00
189 -1.1960882474008860e+00 7.2070953170919934e+00
190 -1.3787837071743618e+00 7.2453009941979145e+00
191 -1.2885565692477610e+00 7.2243525617594528e+00
192 -1.5999145815166995e+00 7.2876489467943317e+00
193 -1.8240901251457187e+00 7.3225556732102444e+00
194 4.2522841532054514e+00 5.1580060296148087e+00
195 4.2335243234495321e+00 5.1627085954611474e+00
196 4.0642912566826856e+00 5.2054264414091325e+00
197 3.9759976226204214e+00 5.2231589521782418e+00
198 3.8253197391647418e+00 5.2470585517663375e+00
199 3.6652431654254314e+00 5.2871142013715122e+00
200 3.7661193392171932e+00 5.2595028670436879e+00
201 3.6347105018277421e+00 5.2921581212874003e+00
202 3.4439649203062710e+00 5.3290801600610687e+00
203 3.4990590798202281e+00 5.3181545781546058e+00
204 3.2215574979287838e+00 5.3677688843903404e+00
205 1.0577112690483079e+00 6.6829405136185196e+00
206 9.9053064097035448e-01 6.6968652399362529e+00
207 7.9435171513772340e-01 6.7403576076458025e+00
208 8.1313125623283711e-01 6.7368072202394886e+00
209 7.8914448017126448e-01 6.7421376199982621e+00
210 5.8247766852584226e-01 6.7885087096909658e+00
211 5.7664948063780985e-01 6.7901333304959337e+00
212 5.7365286691399153e-01 6.7909910469847974e+00
213 3.8727219064312446e-01 6.8468721157045120e+00
214 2.2311872858560772e-01 6.8944801309561052e+00
215 2.9731813117769079e-01 6.8737016374029318e+00
216 1.9097348745496170e-01 6.9026016458247668e+00
217 5.6421210191992158e-02 6.9378671335312010e+00
218 9.3066568763530960e-03 6.9507934111119845e+00
219 -8.9490142848184101e-03 6.9537857276807369e+00
220 -2.0919361179693494e-01 6.9980447102018175e+00
221 -5.7404019780781079e-01 7.0767668869711482e+00
222 -7.9574732861132857e-01 7.1187629457670276e+00
223 -1.0135378081009039e+00 7.1674891935134504e+00
224 5.8637506094513165e+00 4.7729482571430761e+00
225 5.8315428610861595e+00 4.7814856653890212e+00
226 5.6209442531193670e+00 4.8312141987212076e+00
227 5.6284691871663268e+00 4.8291972383985060e+00
228 5.6183015140990511e+00 4.8316336011034977e+00
229 5.4166879734151898e+00 4.8799033542682482e+00
230 5.3763391142187489e+00 4.8890995218708371e+00
231 5.2006029390197241e+00 4.9265856411074962e+00
232 5.0446850753223060e+00 4.9719643878061870e+00
233 5.1465360544637733e+00 4.9400420022531319e+00
234 5.0090117291996714e+00 4.9769263320644370e+00
235 4.8261061865984898e+00 5.0208253044178486e+00
236 4.8842362111938638e+00 5.0055285521897543e+00
237 4.7954134530202914e+00 5.0247709203785140e+00
238 4.6094034501289247e+00 5.0704452458757547e+00
239 4.4687816734732229e+00 5.1126740787529199e+00
240 4.2476724250690969e+00 5.1588497765868606e+00
241 4.0337149125465928e+00 5.2094450423888707e+00
242 3.8071271056938745e+00 5.2494012048868051e+00
243 2.7852799164716653e+00 6.2060670670545166e+00
244 2.6997379837379216e+00 6.2298541266217722e+00
245 2.5102649689649139e+00 6.2822282978412343e+00
246 2.5203749670206856e+00 6.2796527009100069e+00
247 2.5064842708361392e+00 6.2835225824307148e+00
248 2.3098332875146608e+00 6.3400554901663364e+00
249 2.2572527739808996e+00 6.3552131938327259e+00
250 2.1221449277663949e+00 6.3951933274059209e+00
251 2.0005735137632148e+00 6.4307386633845480e+00
252 1.9426123334764822e+00 6.4452519101731411e+00
253 1.9258916508436523e+00 6.4529501981796580e+00
254 1.7315551794140644e+00 6.5090987935387643e+00
255 1.7380767992672190e+00 6.5076352047413684e+00
256 1.7263865125253484e+00 6.5109807589275421e+00
257 1.5417865613014696e+00 6.5660738697443799e+00
258 1.4557454004175912e+00 6.5913760692481045e+00
259 1.3787738555920701e+00 6.6129248906106479e+00
260 1.3445742801777603e+00 6.6196580170919050e+00
261 1.1622161788789354e+00 6.6626156703892523e+00
262 7.8693280042537923e+00 4.1713767658385077e+00
263 7.6795419424988269e+00 4.2266106184011960e+00
264 7.6570793059607531e+00 4.2334658961493501e+00
265 7.4882132192751536e+00 4.2885788724220086e+00
266 7.3260081858501556e+00 4.3474264171208299e+00
267 7.3603999395943287e+00 4.3346824880145816e+00
268 7.3143092820384741e+00 4.3497995168954962e+00
269 7.1226933569991076e+00 4.4101639368236611e+00
270 7.0926714525285250e+00 4.4197742176919430e+00
271 6.9397380575785004e+00 4.4664900729753834e+00
272 6.7620524348218121e+00 4.5188603959759037e+00
273 6.8326066495069320e+00 4.4951578596180761e+00
274 6.7303669551487486e+00 4.5246358519189300e+00
275 6.5495328752156343e+00 4.5751782954768174e+00
276 6.5564595905794301e+00 4.5728237129996154e+00
277 6.5455772240002830e+00 4.5760054682440865e+00
278 6.3294234119001320e+00 4.6241799220129218e+00
279 6.1923917916424474e+00 4.6736337911840939e+00
280 5.9785676752901074e+00 4.7313491908378662e+00
281 5.4059433207534564e+00 4.8816027982227803e+00
282 5.1851330093427910e+00 4.9300739356259022e+00
283 4.2432304820503193e+00 5.8356521632433074e+00
284 4.2034094739935277e+00 5.8461692266825001e+00
285 4.0371040233280278e+00 5.8849853786226936e+00
286 3.9751117035465713e+00 5.9018612297798105e+00
287 3.8281045621843539e+00 5.9369144143060399e+00
288 3.6546513905215652e+00 5.9789130818361826e+00
289 3.7035022929610615e+00 5.9698674698315717e+00
290 3.6392748568872508e+00 5.9854182478859359e+00
291 3.4382920220550486e+00 6.0312522476938728e+00
292 3.4586785114922574e+00 6.0273097545539045e+00
293 3.4305588739449937e+00 6.0334251816060762e+00
294 3.2300021051393548e+00 6.0855865136388054e+00
295 3.0839369703347197e+00 6.1318206868646721e+00
296 3.2099834962707168e+00 6.0912994812642172e+00
297 2.8664106468457708e+00 6.1855794481233772e+00
298 2.2989359676873407e+00 6.3447165286636231e+00
299 1.0084850659549566e+01 3.4175065999855354e+00
300 1.0011447122062092e+01 3.4347835844664250e+00
301 9.8369559757665535e+00 3.4991969989649463e+00
302 9.8014638125871869e+00 3.5141949741227325e+00
303 9.6662937169635761e+00 3.5727126621832652e+00
304 9.4928930799083666e+00 3.6393916276322651e+00
305 9.4844519050067326e+00 3.6420046408538567e+00
306 9.3033774700387735e+00 3.7043804757739967e+00
307 9.1451581214323809e+00 3.7625008240512599e+00
308 9.1808557150872758e+00 3.7488355355802105e+00
309 9.1336495949191399e+00 3.7653762783083526e+00
310 8.9421099177506758e+00 3.8295868161189701e+00
311 8.7981097905306900e+00 3.8786135945934563e+00
312 8.9159090986549376e+00 3.8381938365350399e+00
313 8.7587362860198539e+00 3.8882891622809499e+00
314 8.5813035101278725e+00 3.9373613276790245e+00
315 8.6615614799349263e+00 3.9155782856170864e+00
316 8.5590202058505351e+00 3.9478833563566114e+00
317 8.3907923215102080e+00 4.0107569166079706e+00
318 8.2391497752741412e+00 4.0640852421725171e+00
319 8.3496232580137910e+00 4.0259000080382634e+00
320 8.0292912368477705e+00 4.1269445154164135e+00
321 7.6727316700429924e+00 4.2286769736131467e+00
322 7.4649517475948715e+00 4.2987784712858979e+00
323 7.1147171601675963e+00 4.4113584248006585e+00
324 5.9431334055376182e+00 5.3380455756114769e+00
325 5.9322880804967077e+00 5.3412688531016546e+00
326 5.9236989849289534e+00 5.3421473435048430e+00
327 5.7352980919441237e+00 5.3791620418260351e+00
328 5.7087325358362495e+00 5.3873168391887969e+00
329 5.7001999822109397e+00 5.3897716856998477e+00
330 5.5341919931639145e+00 5.4515900223922813e+00
331 5.4167324886443264e+00 5.4970994150535955e+00
332 5.3675797578813214e+00 5.5161379896652409e+00
