# x_over_c y_over_c
1.0000000000000002e+00 3.2092384305570931e-17
9.9425501107474878e-01 7.7501370797942917e-03
9.9255023384033558e-01 8.2251656666302558e-03
9.8061097570714484e-01 1.1704060384607078e-02
9.7486651901119181e-01 1.3113192733502475e-02
9.6273552407515794e-01 1.4356962448451468e-02
9.5499192106435515e-01 1.6557095365442507e-02
9.4313435435523674e-01 1.8622436327025559e-02
9.2331749709882072e-01 2.2168110490264660e-02
9.1500962752368253e-01 2.3961668089332741e-02
9.0187799097318522e-01 2.6082292057512033e-02
8.9360755554295568e-01 2.7560595434781707e-02
8.8237836747527054e-01 2.9896903940439347e-02
8.6769600840523031e-01 3.2056422622341756e-02
8.6401230148018082e-01 3.2958303570640148e-02
8.5085517539477873e-01 3.4661361968359269e-02
8.3099084399378387e-01 3.7318969233626674e-02
8.2169198660615816e-01 3.9539249839658029e-02
8.1169717682651565e-01 4.1941124370863780e-02
7.9903920882249380e-01 4.4224603704975066e-02
7.8234463930589626e-01 4.6085583774356086e-02
7.8019852589131922e-01 4.6260205315215110e-02
7.6083918737834322e-01 4.8767493514042866e-02
7.4142885915981571e-01 5.0442692530862830e-02
7.2783770597635178e-01 5.0614003213621458e-02
7.1826642390875728e-01 5.2151610638941852e-02
7.0728561711482663e-01 5.4022622779184667e-02
6.8727291775798838e-01 5.7221603937484010e-02
6.7633895561668700e-01 5.7804003053816055e-02
6.5459428085019811e-01 5.9701650278237171e-02
6.4449537464785245e-01 5.9616741887501344e-02
6.3218742874567524e-01 6.0056580576160971e-02
6.1085583979969471e-01 6.0483230918808480e-02
5.9914077915926200e-01 6.0821802491604113e-02
5.7948502316048822e-01 6.2385904358010467e-02
5.6723550578216309e-01 6.2938682382275832e-02
5.4708739884893065e-01 6.4306948958804719e-02
5.3272747120587438e-01 6.5511021215463289e-02
5.1814351948707460e-01 6.6812114448297585e-02
5.0256947853326273e-01 6.8178617308336298e-02
4.8718407893723181e-01 6.9591357529665290e-02
4.7066858683469992e-01 7.0267389910395300e-02
4.6108819280603247e-01 7.0264698624412578e-02
4.3770805309633776e-01 7.0846463767199122e-02
4.2199229305928426e-01 7.2322408319445086e-02
4.0837706299395921e-01 7.3183090274525880e-02
3.9347814414423488e-01 7.3564767696090466e-02
3.7355404771638601e-01 7.3915329084777964e-02
3.4849780433680499e-01 7.4034364147535600e-02
3.4037949020727976e-01 7.4268926324642590e-02
3.1736730191564005e-01 7.4297400483388787e-02
3.1574268680233764e-01 7.4196002684762147e-02
2.9925966399300807e-01 7.3586422936762957e-02
2.8630422042173043e-01 7.3026160301960880e-02
2.7040049341288253e-01 7.2816015824242478e-02
2.5785342287633745e-01 7.2412399553221415e-02
2.4027357445532693e-01 7.1675354638707917e-02
2.2894831386324485e-01 7.0763289098948412e-02
2.1815839237335549e-01 6.9297980833047432e-02
2.0018658155043495e-01 6.8125656422887537e-02
1.8741515568891018e-01 6.7359338139029348e-02
1.7479739284436144e-01 6.6899338127353977e-02
1.6250750033122938e-01 6.5944170628048526e-02
1.5346045861334406e-01 6.4725741233711276e-02
1.4382854962970029e-01 6.3380793081103337e-02
1.3332761105397023e-01 6.1779573659495338e-02
1.2164560084048892e-01 6.0159394732879089e-02
1.0515765039009359e-01 5.7163563142164031e-02
1.0125833294108100e-01 5.6436386678305417e-02
9.4454690980274286e-02 5.4943763670286923e-02
8.5573063896615731e-02 5.2438974130413360e-02
7.3969096586353644e-02 4.9021148262676895e-02
6.2501851296636046e-02 4.4332970475933382e-02
5.8301421667683123e-02 4.2461571726688768e-02
5.3302976983041483e-02 3.9958533087618188e-02
4.2146671563378216e-02 3.4286522155137868e-02
3.9948755471514913e-02 3.2940388774066479e-02
3.0475808913533915e-02 2.7229637140861403e-02
2.3448930191215925e-02 2.2792213233982988e-02
1.5751739160719303e-02 1.7087758831322571e-02
1.3529077548023674e-02 1.4888711110151356e-02
7.5637090021819856e-03 9.8251950241525759e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
4.1239034836403031e-03 -1.5670073729048561e-02
1.2777391283541084e-02 -1.4798090464387409e-02
1.7408212649923111e-02 -1.3419354795993750e-02
2.9270588855122834e-02 -1.1716689980008500e-02
2.9559627435591658e-02 -1.1739407703014992e-02
3.9592550629496431e-02 -9.5051883456310857e-03
4.2926581786234923e-02 -8.8093228531870068e-03
5.0192818126614275e-02 -7.5392219297134057e-03
5.5509722563003426e-02 -6.7702478394610233e-03
6.7959544226118274e-02 -5.1463276709219508e-03
7.9259667846576287e-02 -3.4633344488141579e-03
8.9722591938913548e-02 -1.6173541171163898e-03
1.0594269997480439e-01 1.0148479109212667e-03
1.1810095359247479e-01 2.8246380953474790e-03
1.2905505855181307e-01 4.4092925794050877e-03
