# x_over_c y_over_c
1.0000000000000000e+00 8.4784609888366447e-17
9.9752651185383634e-01 6.1908128440726264e-03
9.9263487957160357e-01 8.7917734769674301e-03
9.8806310566314126e-01 1.0402827193147238e-02
9.8770156117719510e-01 1.0506918633487003e-02
9.8271824482677017e-01 1.1729197944857363e-02
9.7665107317262512e-01 1.2896265879883542e-02
9.6062423345441139e-01 1.6797698854009814e-02
9.4913607524081089e-01 1.8942123415040098e-02
9.3825160405898067e-01 2.1304301805734380e-02
9.3272648196137176e-01 2.2416227206569942e-02
9.2711337233957747e-01 2.3361862463532928e-02
9.1608822408769064e-01 2.5312476093962154e-02
9.0550040009516108e-01 2.7368243331063399e-02
8.9960065380205767e-01 2.8446903603073555e-02
8.8890914692583434e-01 3.0734591824698843e-02
8.7786337362565237e-01 3.2667825725798953e-02
8.6645332227743854e-01 3.4665259665217461e-02
8.5494269332902362e-01 3.6486893599825251e-02
8.4343014397447635e-01 3.8287908618538403e-02
8.2733282588942869e-01 4.1171113960795661e-02
8.1580605435326836e-01 4.3135501201531493e-02
8.0429579205283730e-01 4.4800496748442095e-02
7.9277588797303822e-01 4.6433458299747973e-02
7.7662755783475756e-01 4.8923440039342958e-02
7.5896926991411828e-01 5.1415916043828988e-02
7.4163399310969202e-01 5.3993894465083021e-02
7.2997686670809814e-01 5.5103144229865016e-02
7.1438807717312680e-01 5.7579971328590517e-02
7.0221748307288001e-01 5.9377042186201975e-02
6.8522527964485380e-01 6.0680487328092336e-02
6.7356505915372833e-01 6.1788599297602831e-02
6.5629031762721834e-01 6.4008413935674122e-02
6.4495626568070319e-01 6.4953545485497005e-02
6.2734974215940731e-01 6.6349798867051155e-02
6.1021837753067010e-01 6.7980686347705446e-02
5.9867780708126417e-01 6.9348118719695748e-02
5.8692407511099065e-01 7.0267154745929761e-02
5.6383685025515728e-01 7.1741293217231800e-02
5.5224750322012006e-01 7.2696562187332822e-02
5.4065641709403489e-01 7.3843463760153841e-02
5.1742516976661435e-01 7.5353514237380001e-02
5.0584284470808594e-01 7.6373567452706181e-02
4.8727001054033314e-01 7.7368216685704025e-02
4.7054806619515038e-01 7.8531408480874171e-02
4.5864726448124976e-01 7.9258237078017060e-02
4.3853028594094084e-01 8.0873800984693350e-02
4.2271336705333173e-01 8.1084421259489503e-02
4.1013533027084520e-01 8.1513720020986752e-02
3.9890179457089203e-01 8.2062179368429772e-02
3.8720635703792933e-01 8.2054384825070936e-02
3.6855757420764673e-01 8.2462659135114247e-02
3.5692224803581918e-01 8.2920567390719457e-02
3.4533169152819587e-01 8.2711147086256639e-02
3.2671381364544899e-01 8.2688627179884372e-02
3.1478552320910319e-01 8.2357418826964041e-02
2.9607741823392647e-01 8.2301717819866727e-02
2.7726842034944266e-01 8.1774481787173212e-02
2.5961762658663007e-01 8.1893585683483400e-02
2.5584767101359396e-01 8.1795159379994570e-02
2.2798872201211870e-01 7.9802728740896542e-02
2.0928397990282635e-01 7.9189124224710306e-02
2.0273641424340733e-01 7.8424138395827819e-02
1.9227259738122190e-01 7.7406396815841300e-02
1.7154674001047415e-01 7.5715764299318145e-02
1.6445304696243238e-01 7.5177741220469704e-02
1.5546485062772306e-01 7.4002333099729034e-02
1.4564596341712815e-01 7.2653214591856363e-02
1.3196093032666614e-01 7.0427398053677398e-02
1.2129398864779863e-01 6.8661793732727433e-02
1.1226885558773381e-01 6.6938531665972190e-02
8.2268471979400792e-02 6.6241097414165409e-02
7.6300471261168068e-02 6.4763739637247575e-02
6.3350296755694285e-02 5.8513452276664810e-02
5.8116442795663886e-02 5.6192973732370338e-02
5.2067233150783841e-02 5.1375644153721416e-02
4.7338188295430350e-02 4.7984948698302041e-02
3.7403357087078593e-02 4.1099441206315895e-02
2.7308406048961752e-02 3.3370864159303987e-02
1.7216319952356857e-02 2.5550697120547854e-02
8.2804112843667260e-03 1.7120324943856992e-02
3.8960885064793878e-03 1.1567011326380513e-02
1.5906682684324687e-03 7.7797457088236649e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
4.6863252060572137e-05 -6.4919558104555575e-03
7.9460384211137644e-03 -2.8564379270858749e-03
1.2264253625893236e-02 -1.3775293895921408e-03
2.1660034220746360e-02 -1.1057343882283652e-03
2.7391160838173497e-02 -1.2338164101893068e-03
3.1187921784639635e-02 -1.2122122335110098e-03
5.1932363328199269e-02 3.9562202930819215e-04
5.9133174194700967e-02 1.7039212359736982e-03
6.6214761938764979e-02 2.8434353679577195e-03
8.5257325565754646e-02 6.2552761867018716e-03
9.2267530063108172e-02 7.5601389429524029e-03
9.9378243714012146e-02 8.7699104048161655e-03
1.1852635622535673e-01 1.1622033678095832e-02
1.2548032698872097e-01 1.2610277005824316e-02
1.3906158977919719e-01 1.4223834095928667e-02
1.5160911762386764e-01 1.5447008549403922e-02
1.6233836005499025e-01 1.6639966535920311e-02
1.7039169568619641e-01 1.7296497301513197e-02
1.8384544052849353e-01 1.8688546555110493e-02
1.9650317127305289e-01 2.0011813373912338e-02
2.0732599077067018e-01 2.0888241671750268e-02
2.2199495776470946e-01 2.2213961923980570e-02
2.3417214103059869e-01 2.2970546361918840e-02
2.5296510812831968e-01 2.4033132759508944e-02
2.6346127520070173e-01 2.4604996405844053e-02
2.7860098701419428e-01 2.5730677353586782e-02
2.9058699196627646e-01 2.6200923058351134e-02
3.0935785402215271e-01 2.7113763319301862e-02
3.1943031575598502e-01 2.7747900291865357e-02
3.3476896830993896e-01 2.8578309510425559e-02
3.4690051951981199e-01 2.8741100973542856e-02
3.7737140906218686e-01 2.9469733622792860e-02
4.0200859540934281e-01 2.9840787062343971e-02
4.0785503773275267e-01 3.0072207448689988e-02
4.2653317986746908e-01 3.0246196865032948e-02
4.4525176616993140e-01 3.0432802605111119e-02
4.6835503405190210e-01 3.0178036021446010e-02
4.6872094737973519e-01 3.0178692157829257e-02
4.8732371493544935e-01 3.0471918159524696e-02
5.0603704774653702e-01 3.0687693757227727e-02
5.1771149664956850e-01 3.0446748163437495e-02
5.3539799991323678e-01 3.0568441348753073e-02
5.4914401749079955e-01 3.0456540243205273e-02
5.7243632975097714e-01 3.0173483472028362e-02
5.9017552158152486e-01 3.0253666446432174e-02
6.0882640030070090e-01 3.0082708079223443e-02
6.2213020991339441e-01 2.9734042870440427e-02
6.3819995907894977e-01 2.9180422654360372e-02
6.5155872410860571e-01 2.8969610089550808e-02
6.6828758471994576e-01 2.8011417278628450e-02
6.8219880816119671e-01 2.7828672236315365e-02
6.9731375951586427e-01 2.6627343772154682e-02
7.0431444127153309e-01 2.6536671302474928e-02
7.1591150679956872e-01 2.5653367332025445e-02
7.3917843892092949e-01 2.4462019201583026e-02
7.5080587043366642e-01 2.3815979003059460e-02
7.6240167411972004e-01 2.2851781991794960e-02
7.7393717220483860e-01 2.1461112577738990e-02
7.8556925146344003e-01 2.0706325708237557e-02
7.9714492340225296e-01 1.9609938381552776e-02
8.0868418694515964e-01 1.8301910972906354e-02
8.2022595741321580e-01 1.6867098181971886e-02
8.3179651135464416e-01 1.5864696964610892e-02
8.4337073234643856e-01 1.4784940931385986e-02
8.5493696217130455e-01 1.3685111102176413e-02
8.6645510488449551e-01 1.2169917244413350e-02
8.9418586781991072e-01 8.9304913467263981e-03
9.0574170192080916e-01 7.7179313795316569e-03
9.1727454401884156e-01 6.2475013190881083e-03
9.2879421749838931e-01 4.8351932227317660e-03
9.4035447624974411e-01 3.6926498733883054e-03
9.5191208981306119e-01 2.4423856757381985e-03
9.9119815396362310e-01 -2.1104532741832082e-03
9.9840687596444788e-01 -1.7518627668901081e-04
1.0000000000000000e+00 8.5001450322863548e-17
