# row axial thickness
1 -7.4921447323453707e+00 6.8346764411576961e+00
2 -7.5938013251066634e+00 6.8519150287786523e+00
3 -7.6940252159163904e+00 6.8793672005831006e+00
4 -7.8157784836932453e+00 6.9871352471405705e+00
5 -6.7836612006137260e+00 6.8058540832132941e+00
6 -6.8601845613125390e+00 6.8100007234522364e+00
7 -7.0391542296976786e+00 6.8182153378532373e+00
8 -7.0605756973035509e+00 6.8190756547021403e+00
9 -7.2838077403648045e+00 6.8291121006079747e+00
10 -7.2608716264848727e+00 6.8303678836008324e+00
11 -7.2925949698566672e+00 6.8338663588791038e+00
12 -7.5190403104364307e+00 6.8437841253036202e+00
13 -7.7424900134866679e+00 6.8773378394361639e+00
14 -7.8470562535224486e+00 6.9891600549123751e+00
15 -7.8197954448583999e+00 7.2077780124568660e+00
16 -6.0950809125626266e+00 6.7707788683500727e+00
17 -6.1303901930363516e+00 6.7720973161483515e+00
18 -6.3449164950996400e+00 6.7809956290639795e+00
19 -6.3300783456156742e+00 6.7802370155302487e+00
20 -6.3547293722306755e+00 6.7814800292145065e+00
21 -6.5788884758221062e+00 6.7944958303284251e+00
22 -6.5329448660063676e+00 6.7921815015171987e+00
23 -6.8128702738128268e+00 6.8086152483332372e+00
24 -7.0480479824577484e+00 6.8189246402859531e+00
25 -7.4936659230445386e+00 7.3987037176627659e+00
26 -7.6335678196997181e+00 7.3417947071461152e+00
27 -5.1958670536684011e+00 6.7190683404436955e+00
28 -5.4066426997502344e+00 6.7360871962595947e+00
29 -5.3971780153566629e+00 6.7353680473918951e+00
30 -5.4108000981997604e+00 6.7363454537232847e+00
31 -5.6384259037967839e+00 6.7506256905512645e+00
32 -5.6078394613491414e+00 6.7489567815411222e+00
33 -5.6561217316522434e+00 6.7516727010912074e+00
34 -5.8731114463828469e+00 6.7622132476318395e+00
35 -5.8088244170110963e+00 6.7593777076930888e+00
36 -6.1093025877421265e+00 6.7711450069719756e+00
37 -7.1391429046268664e+00 7.5499044117716636e+00
38 -7.3080130261619320e+00 7.4838662892558165e+00
39 -7.2797265229474277e+00 7.4972569143281511e+00
40 -4.3028608791983380e+00 6.6093675112195616e+00
41 -4.4031625465980895e+00 6.6207295887016082e+00
42 -4.5302543136787534e+00 6.6391992956504380e+00
43 -4.6377993656379033e+00 6.6583485383141925e+00
44 -4.7525166829713985e+00 6.6761200403439069e+00
45 -4.9419690128704401e+00 6.6981756395054752e+00
46 -4.8580196110400946e+00 6.6893889103960849e+00
47 -4.9890743518666421e+00 6.7025163874208848e+00
48 -5.1733955302094348e+00 6.7172922582674142e+00
49 -6.7548763775956884e+00 7.6724451890245202e+00
50 -6.9318614138394912e+00 7.6187306002377433e+00
51 -6.9019374361481125e+00 7.6309774268114587e+00
52 -6.9785336710890089e+00 7.6088627916348957e+00
53 -3.4057677164554434e+00 6.4971178587448106e+00
54 -3.4425436004643566e+00 6.5017032463110098e+00
55 -3.6539391292703227e+00 6.5325146150310980e+00
56 -3.6309925079993786e+00 6.5282392208377686e+00
57 -3.6686537733954863e+00 6.5326889155379417e+00
58 -3.8436323205518037e+00 6.5533436902981759e+00
59 -3.7744071860803214e+00 6.5478944415298503e+00
60 -3.8829150042474532e+00 6.5605336999360508e+00
61 -3.9036602501604398e+00 6.5617238119442458e+00
62 -4.1092121824701078e+00 6.5887564918098613e+00
63 -4.0615825184020053e+00 6.5817499526758985e+00
64 -4.3364317645214436e+00 6.6130913780836567e+00
65 -6.1384144637464955e+00 7.7621931834528048e+00
66 -6.3023546500034975e+00 7.7530185082349403e+00
67 -6.3222130584804086e+00 7.7513557306326391e+00
68 -6.4894472430265537e+00 7.7312282119420086e+00
69 -6.5710023652395062e+00 7.7176096712196758e+00
70 -2.3826160523119508e+00 6.3474205763136071e+00
71 -2.3709265088388203e+00 6.3458772219589488e+00
72 -2.3827804890358557e+00 6.3477409722599250e+00
73 -2.5951910361547039e+00 6.3831283298132711e+00
74 -2.6126350684584185e+00 6.3859940223986538e+00
75 -2.8222156947506596e+00 6.4154244141790224e+00
76 -2.8339768480792791e+00 6.4170306067519611e+00
77 -3.0533956233112529e+00 6.4464097035003656e+00
78 -3.0466312540485028e+00 6.4453569874552494e+00
79 -3.0566471063206930e+00 6.4467533682906266e+00
80 -5.4620751991571961e+00 7.7844396664674314e+00
81 -5.5190013656549777e+00 7.7841325988701744e+00
82 -5.6523729233605584e+00 7.7805057411832861e+00
83 -5.8123777413582820e+00 7.7721008673196277e+00
84 -5.8358074301812781e+00 7.7714528056532570e+00
85 -6.0582170528109813e+00 7.7713289503065877e+00
86 -6.3115730078383860e+00 7.7529254857617058e+00
87 -1.3239504595079612e+00 6.1826622132845239e+00
88 -1.3430791096820724e+00 6.1856121842334097e+00
89 -1.5533238702423826e+00 6.2162488994600320e+00
90 -1.5632059008332300e+00 6.2177645007395146e+00
91 -1.7754540394419647e+00 6.2504393872454020e+00
92 -1.7876674400872488e+00 6.2522882934635842e+00
93 -2.0012019846521549e+00 6.2866001688706463e+00
94 -2.0117388749296552e+00 6.2885510136705660e+00
95 -2.6003819886047701e+00 6.3840788081399094e+00
96 -2.8249277252436893e+00 6.4156829896424492e+00
97 -4.7729958831795960e+00 7.7779088492437793e+00
98 -4.7804377562609446e+00 7.7796790950484889e+00
99 -4.9802323005393143e+00 7.7947278317211470e+00
100 -5.0091323066673237e+00 7.7915070948629515e+00
101 -5.0160719197276240e+00 7.7967464766388135e+00
102 -5.1828836000331622e+00 7.8017660022778568e+00
103 -5.3031142360615124e+00 7.7995577950499086e+00
104 -5.8223579220643185e+00 7.7729977144840108e+00
