# x_over_c y_over_c
1.0887879518645084e-01 4.3596894518343763e-03
1.2757329055017516e-01 6.3590603646134737e-03
1.3611061815551251e-01 7.3794604680319127e-03
1.4665266220508563e-01 8.4177124277698273e-03
1.6550277074828118e-01 1.0063896108013993e-02
1.7180174872454848e-01 1.0608299931341216e-02
1.8366160827148284e-01 1.1421440559020377e-02
2.1021462007087185e-01 1.3891153233428490e-02
2.2194998201857161e-01 1.4596553022732746e-02
2.3474922215508073e-01 1.5575746109251398e-02
2.4738116482678943e-01 1.6877044632360134e-02
2.5962178770233540e-01 1.7527355442127326e-02
2.7840729468626335e-01 1.8696246684290454e-02
2.8786210106937338e-01 1.9428679370729410e-02
3.0332575543209273e-01 2.0073963588499846e-02
3.1598357644994002e-01 2.0736097332100707e-02
3.4646774706527989e-01 2.1969460184113082e-02
3.6468759453113320e-01 2.2575540169570776e-02
3.7695888023262614e-01 2.2862128282391560e-02
3.9569822156476364e-01 2.3360466905065165e-02
4.0738290933729077e-01 2.3158115143745096e-02
4.2611992796093112e-01 2.3745353413912835e-02
4.4312408101552220e-01 2.3367966596828729e-02
4.6120490988515395e-01 2.3568275246250374e-02
4.7990898471104543e-01 2.3736211003228157e-02
4.9166637042670852e-01 2.3898590483531292e-02
5.1035520438764859e-01 2.4119696151394275e-02
5.2205544362373657e-01 2.3940346626306754e-02
5.4517716274959149e-01 2.3205735270140904e-02
5.5760675158380490e-01 2.3380273686121687e-02
5.7579195717383469e-01 2.3191560048840022e-02
5.8746110517647510e-01 2.2861076246758483e-02
6.0613690726876379e-01 2.2719186963288097e-02
6.1779906338766089e-01 2.2295057169122817e-02
6.2946858867564159e-01 2.1911693971752404e-02
6.5279635264658642e-01 2.0927374042878991e-02
6.6442378818561065e-01 2.0079363153360681e-02
6.7607531351148653e-01 1.9468980515230581e-02
6.9472191779739023e-01 1.8977944713580587e-02
7.1147396112650629e-01 1.7799744459449918e-02
7.2303097011731809e-01 1.7043733265065902e-02
7.4059497293518928e-01 1.5885523957203773e-02
7.5233846758558065e-01 1.5107643354125686e-02
7.6724913146756646e-01 1.3692571903758888e-02
7.8076074424276798e-01 1.2132833664552652e-02
7.9237964813583317e-01 1.1160275729738284e-02
8.0508491735636512e-01 9.7264429328345042e-03
8.1605514278132651e-01 9.1781570020175451e-03
8.2813348786628993e-01 8.0167488721461476e-03
8.3806973144633268e-01 6.6388955660693525e-03
8.5498425289168123e-01 4.7165828082686772e-03
8.6658975959662754e-01 3.7153722852072859e-03
8.7818323016072131e-01 2.6518048031683172e-03
8.8979767437238177e-01 1.7413943606843609e-03
9.0140589632165047e-01 8.0642175418043521e-04
9.1303316857813477e-01 4.6906926201558579e-05
9.2465130522287142e-01 -7.6949301414261134e-04
9.3625530266018464e-01 -1.7519053189725688e-03
9.4791634471393282e-01 -2.1494677576717226e-03
9.5333615034970520e-01 -2.3880773522238089e-03
9.6055890515457720e-01 -2.5127340898848417e-03
9.6514264457663124e-01 -2.6646193553859100e-03
9.7126077514789033e-01 -2.6441154677136701e-03
9.7735600948054457e-01 -2.5923728981414283e-03
9.8292695814238862e-01 -2.6833568978189100e-03
9.8969512359866085e-01 -2.1094713064177067e-03
1.0000000000000002e+00 3.0791341698588326e-17
