# row axial thickness
1 -6.4599217397866786e+00 5.7499799260038840e+00
2 -6.5388670018442481e+00 5.7781119276768971e+00
3 -6.6345789583887900e+00 5.8165284540649882e+00
4 -6.8055674066834326e+00 5.8862154307111760e+00
5 -6.8608266509529869e+00 5.9076852457933215e+00
6 -6.9841792293489107e+00 5.9539481616015966e+00
7 -7.1574563359565238e+00 6.0191446950879186e+00
8 -7.1659365374462398e+00 6.0219597982010233e+00
9 -7.3427237244949115e+00 6.0858365442141489e+00
10 -7.5017359747475956e+00 6.1524405956181596e+00
11 -7.4596383852205133e+00 6.1324417921099084e+00
12 -7.5135995114933625e+00 6.1544471053145307e+00
13 -7.6883826513285856e+00 6.2250381467990668e+00
14 -7.7694179891785602e+00 6.2573620906277796e+00
15 -7.8622651297186268e+00 6.2921311255746657e+00
16 -8.0453316190740445e+00 6.3595734556897465e+00
17 -8.0547985592417302e+00 6.3633383708315714e+00
18 -8.2156959843542747e+00 6.4347601180535579e+00
19 -8.3673581774551238e+00 6.5155807323167458e+00
20 -8.5025033654520765e+00 6.5983410216996639e+00
21 -8.4244269089049126e+00 6.5473587317107524e+00
22 -8.5152104301080485e+00 6.6022210593191870e+00
23 -8.6589195187982533e+00 6.6931084861022336e+00
24 -8.7977290789127203e+00 6.7858911463717710e+00
25 -8.9388616015766260e+00 6.8770148291376678e+00
26 -8.9329039166765263e+00 6.8734720430920602e+00
27 -8.9409442489854474e+00 6.8791620915072258e+00
28 -1.1323854589181352e+00 3.6070513898874172e+00
29 -1.3011554093892479e+00 3.6778641325627697e+00
30 -1.4144561958139208e+00 3.7257881629142267e+00
31 -1.4731904338679509e+00 3.7490784806184356e+00
32 -1.6432343693664639e+00 3.8199489062672725e+00
33 -1.7284966110243534e+00 3.8566148999464023e+00
34 -1.8086910207439573e+00 3.8919907004301311e+00
35 -1.9827456428475543e+00 3.9640239969449835e+00
36 -2.0479174259276713e+00 3.9930303986953000e+00
37 -2.1450900946366414e+00 4.0387410253308609e+00
38 -2.3156730958133549e+00 4.1153234672238836e+00
39 -2.3811478059738365e+00 4.1443732770955544e+00
40 -2.4798808670515231e+00 4.1878626656994644e+00
41 -2.6536874116074745e+00 4.2593038306215663e+00
42 -2.7022033821194249e+00 4.2784591845181170e+00
43 -2.8304155193032940e+00 4.3272103449815678e+00
44 -3.0071608048199812e+00 4.3938526828340416e+00
45 -3.0001669482245124e+00 4.3899615839712061e+00
46 -3.0099203644548740e+00 4.3935165840696753e+00
47 -3.1865496348748579e+00 4.4623917410662823e+00
48 -3.3447809039173588e+00 4.5334030226940705e+00
49 -3.3143539101280495e+00 4.5158564708411477e+00
50 -3.3561476427695123e+00 4.5321514912303797e+00
51 -3.5373072403300037e+00 4.6005629934694721e+00
52 -3.6854435722157390e+00 4.6662059473819548e+00
53 -3.6155295210980287e+00 4.6311319189554716e+00
54 -3.7108031371412222e+00 4.6661476064075202e+00
55 -3.8925064710349346e+00 4.7321625176129247e+00
56 -3.9082105703829364e+00 4.7381247645539384e+00
57 -4.0683324807040044e+00 4.7961957430573268e+00
58 -4.2371386864803027e+00 4.8635677451415757e+00
59 -4.1840006707209385e+00 4.8369946305808824e+00
60 -4.2536665635267896e+00 4.8641605638729413e+00
61 -4.4187695548168771e+00 4.9364141097131142e+00
62 -4.5720959681955602e+00 5.0081940398592959e+00
63 -4.5231134072077213e+00 4.9813181324473241e+00
64 -4.5895518484525448e+00 5.0079423786191049e+00
65 -4.9123997829200103e+00 5.1422172463688023e+00
66 -5.2531195605658265e+00 5.2752874049181244e+00
67 -5.4616470203525092e+00 5.3447360143526375e+00
68 -5.5909565507228951e+00 5.4153764789524814e+00
69 -5.7978554700901395e+00 5.4870728676241560e+00
70 -5.9297805545223197e+00 5.5527550044588745e+00
71 -6.1383043121309022e+00 5.6209921812376988e+00
72 -6.4816922400283978e+00 5.7501332190131320e+00
73 -6.8198786797884745e+00 5.8870013787800115e+00
74 -7.1591896693437223e+00 6.0186971469402648e+00
75 -7.7071716346783825e+00 6.2274740483086557e+00
76 -8.0481025412821765e+00 6.3586359753807207e+00
77 -8.3772180417319220e+00 6.5179959601049751e+00
78 -8.8144691600693843e+00 6.7949469785848535e+00
79 -9.3436905085741291e+00 7.2181145926730652e+00
80 -9.4593484434129991e+00 7.3253683775402125e+00
81 -9.3466827655195441e+00 7.2258474982541490e+00
82 -9.4639979682503554e+00 7.3328841583125088e+00
83 -9.6032569816320166e+00 7.4196884859785914e+00
84 -9.7217380145799588e+00 7.5267832582912897e+00
85 3.7219863120202628e+00 1.6779194839100102e+00
86 3.5182198384079797e+00 1.7505684661322458e+00
87 3.4295752253315746e+00 1.7808179801301927e+00
88 3.3359049848418807e+00 1.8154234419841617e+00
