# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9933062487817148e-01 3.1929087763452328e-03
9.9860159902716783e-01 3.6522123481620627e-03
9.8095080073095142e-01 1.0488774003451167e-02
9.6227884314542889e-01 1.3732878513698171e-02
9.4114690894791286e-01 1.7971839426776014e-02
9.3456305368163417e-01 1.9057957933730125e-02
9.2286591817451114e-01 2.1981772804813098e-02
9.1756449706762211e-01 2.3617603039425606e-02
9.0861356930435044e-01 2.5821667629423409e-02
8.9804806791605318e-01 2.6975760354415495e-02
8.8738650039987466e-01 2.8016458903370074e-02
8.7698958675654848e-01 2.9623538641508539e-02
8.6811694643242920e-01 3.1361835537925188e-02
8.5773268619607246e-01 3.3360334677339905e-02
8.4984069261876805e-01 3.4794404489233231e-02
8.3983784677116302e-01 3.6362029236978670e-02
8.1981552204844088e-01 3.9616520699911638e-02
8.0976606425870878e-01 4.1049985513242064e-02
8.0249639292046659e-01 4.2331444493832748e-02
7.9107095865341248e-01 4.3257919893225485e-02
7.7262048441409847e-01 4.6450544290739824e-02
7.5482125682481271e-01 4.9154163471495642e-02
7.4281223612936931e-01 5.0687892842438083e-02
7.3421090511848353e-01 5.1402419449993325e-02
7.1409416262603054e-01 5.3745119123680532e-02
7.0514593359450217e-01 5.4908169072309380e-02
6.9368831292647870e-01 5.6056881531702248e-02
6.7515644467944647e-01 5.8490593388092864e-02
6.5630718001882360e-01 6.0311756033494909e-02
6.4517440104108748e-01 6.1962120522796357e-02
6.2640391871888612e-01 6.4240048760685911e-02
6.0940344773026267e-01 6.5551240200753050e-02
5.9519104380441545e-01 6.7278479593003246e-02
5.8040604323589973e-01 6.8100328959190312e-02
5.6508695318617985e-01 6.8796749898894172e-02
5.4711605544559749e-01 7.1462213785012954e-02
5.3573075523721425e-01 7.2118382193659292e-02
5.1624807060177957e-01 7.3297886617395488e-02
5.0164846342028302e-01 7.4365324351789858e-02
4.8475741948764778e-01 7.4910837788551926e-02
4.7509492073979503e-01 7.6096588057645090e-02
4.5571067976821666e-01 7.6621428764947999e-02
4.2376484176263363e-01 8.0211934126639711e-02
4.0681997443197521e-01 8.1388304724838725e-02
3.9533945562649431e-01 8.1607057425191767e-02
3.7634557923477646e-01 8.2851995604458675e-02
3.6490643047942184e-01 8.3072207284091981e-02
3.5019748912208803e-01 8.3475386209122662e-02
3.4513965821702630e-01 8.3848791802841618e-02
3.2222195419925992e-01 8.2557468383132479e-02
3.1088883780883714e-01 8.2734879748200096e-02
2.9175291708698115e-01 8.3692327095900951e-02
2.8170968532416141e-01 8.3848100501427478e-02
2.6923296891735427e-01 8.3128682809773341e-02
2.5372652150518787e-01 8.2930404861181736e-02
2.3743485026563896e-01 8.1904052470686717e-02
2.2591602843105343e-01 8.1651785032828550e-02
2.1437953804089058e-01 8.0996997851850008e-02
2.0220170290457620e-01 7.9160813663561383e-02
1.8629147269180399e-01 7.6338948863306097e-02
1.8020077324441955e-01 7.5441909570602914e-02
1.6857076311668465e-01 7.4653473056341776e-02
1.5739128341048086e-01 7.3841513805313314e-02
1.3623205131839783e-01 7.0231167782894996e-02
1.3440406985610331e-01 6.9962755344439145e-02
1.1990158296562455e-01 6.7139565146729183e-02
1.1204250196416081e-01 6.4735313807295400e-02
1.0248781200582589e-01 6.2571313553937191e-02
9.4506753842919608e-02 6.0494780343964619e-02
8.2118845905636451e-02 5.7916511697799697e-02
6.9997903572598122e-02 5.4471480810507983e-02
6.9534049958260694e-02 5.4371571238813594e-02
6.0789268679699179e-02 5.1440220901017561e-02
4.8012802776738479e-02 4.5734526754993218e-02
4.1025920176003185e-02 4.2124573415121359e-02
2.9902807537912648e-02 3.5586488276469555e-02
2.3358013719416766e-02 3.1479729910292548e-02
1.3588596949015977e-02 2.4300568915967633e-02
7.1221957971249923e-03 1.9985975267632430e-02
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
1.5980243688379454e-03 2.2098100782258801e-04
6.4275564472976764e-03 -4.5582823433846587e-03
1.4187440923300466e-02 -4.3043198743957355e-03
1.9491303012302265e-02 -4.1234951408281092e-03
3.0053691896930673e-02 -2.2520901755229820e-03
4.1413323130800081e-02 -4.5232546613063350e-04
5.1611322443764575e-02 1.1599909633417489e-03
5.5512668596501516e-02 1.7413384612105310e-03
6.5955184537505984e-02 3.2837823726392687e-03
7.7392335299949919e-02 4.9428958356105947e-03
7.7892130549063576e-02 5.0198311654343344e-03
8.8801038725764933e-02 6.7870594529242639e-03
1.0187582265320717e-01 8.9461858501672879e-03
1.0514663722956832e-01 9.4672498992633917e-03
1.1538848170928909e-01 1.1017831372547471e-02
1.2545400407296189e-01 1.2417211699898494e-02
1.3646996839394387e-01 1.3766159631685254e-02
1.4706798428049797e-01 1.5067588107157737e-02
1.5926851574593426e-01 1.6180086770735451e-02
1.7085694923678069e-01 1.6614256562922626e-02
1.8263088092247379e-01 1.7458871136257173e-02
1.9508205666097383e-01 1.8558554437375349e-02
2.0636511024404247e-01 1.9377505711504671e-02
2.2712249487028804e-01 2.0916618495393290e-02
2.4714803059658608e-01 2.2131935720072549e-02
2.5915288198370867e-01 2.2958781005489010e-02
2.8216053230839389e-01 2.4085573250006754e-02
3.0146924113989687e-01 2.4948110464225744e-02
3.2481665841948798e-01 2.6011892445792190e-02
3.3624815580285833e-01 2.6664440236848070e-02
3.5565692009076894e-01 2.7174237649379710e-02
3.6786821767683142e-01 2.7226143137829787e-02
3.7922482803688123e-01 2.7518706068841010e-02
3.9241445561619326e-01 2.7777300441229634e-02
4.1325061373578981e-01 2.7882998140770814e-02
4.3200876223666024e-01 2.7973893856919247e-02
4.5259740520459785e-01 2.7700180836684112e-02
4.5380417527327416e-01 2.7750847609492802e-02
4.8223690718170181e-01 2.8096926702553010e-02
4.9527561940567622e-01 2.7890381617319129e-02
5.0939325199468988e-01 2.7149197242384522e-02
5.2696037115042349e-01 2.6948304061779008e-02
5.3721308558413750e-01 2.6733322301486794e-02
5.5400794488760452e-01 2.6880436164504386e-02
5.6806958190236190e-01 2.6668540350080087e-02
5.9281884811668151e-01 2.6191300208825225e-02
5.9873297560211280e-01 2.5886354687406465e-02
6.1954532249546401e-01 2.5509486250636954e-02
6.3022717575958631e-01 2.5218159598145832e-02
6.5318671045254262e-01 2.4657070379364373e-02
