# row axial thickness
1 -8.5402403117535677e+00 7.1032064523995890e+00
2 -8.5336342195907537e+00 7.1023546431786748e+00
3 -8.5442373628266868e+00 7.1035996776381909e+00
4 -8.7645428323797496e+00 7.1379771965249681e+00
5 -8.7545504243352728e+00 7.1358229515075493e+00
6 -8.7685830302476688e+00 7.1385463583438886e+00
7 -9.3385196917234321e+00 7.2859369767958091e+00
8 -9.6846707475409168e+00 7.4029791831656580e+00
9 -9.7537661824738109e+00 7.5805240778161718e+00
10 -9.7542435473837035e+00 7.5963105522930574e+00
11 -7.5431552927391072e+00 6.9946563714155641e+00
12 -7.6780429340829102e+00 7.0067340347105480e+00
13 -7.7513249521802292e+00 7.0144431739438318e+00
14 -7.9081015765706804e+00 7.0323144592949829e+00
15 -7.9668376893295720e+00 7.0372895789661953e+00
16 -9.4756532111179723e+00 7.8569708120482291e+00
17 -9.5018084112072323e+00 7.8457841349161610e+00
18 -9.7578426333991732e+00 7.6031723141807124e+00
19 -6.7895123930183194e+00 6.9071616450499533e+00
20 -6.7643777560554836e+00 6.9046901568437891e+00
21 -6.8033256439642864e+00 6.9094442585338189e+00
22 -7.0151729698176997e+00 6.9374701665383336e+00
23 -6.9823301106187978e+00 6.9337929637127313e+00
24 -7.0282579892000054e+00 6.9400723920304674e+00
25 -7.2410182342165097e+00 6.9671657842162045e+00
26 -7.4707814806184105e+00 6.9882605488749752e+00
27 -9.1542794324512382e+00 7.9996338720240772e+00
28 -9.4848451153404927e+00 7.8557589803302301e+00
29 -5.4975330436110585e+00 6.7082885918363369e+00
30 -5.5253918546110414e+00 6.7130345103373452e+00
31 -5.7377106265452502e+00 6.7521838155916889e+00
32 -5.7304091529578374e+00 6.7509117389475994e+00
33 -5.7423352292295506e+00 6.7530315952311559e+00
34 -5.9618258038157039e+00 6.7895935543314581e+00
35 -5.9553355871670020e+00 6.7885862674904880e+00
36 -5.9647982353050466e+00 6.7901889171401679e+00
37 -8.7832813573462687e+00 8.1416721803349166e+00
38 -8.9908282666213672e+00 8.0631120754724623e+00
39 -4.4200208347576906e+00 6.5088804938999170e+00
40 -4.5056313855064776e+00 6.5266817598538065e+00
41 -4.6992887044589491e+00 6.5664067685103902e+00
42 -4.6757250977353255e+00 6.5623829991543916e+00
43 -4.7102257666340410e+00 6.5689501661419571e+00
44 -4.9232737276855616e+00 6.6053612670205419e+00
45 -4.8886856986002432e+00 6.5989856708327528e+00
46 -4.9358107197550938e+00 6.6080742374311283e+00
47 -8.4018744621358952e+00 8.2674211522013241e+00
48 -8.6059343004356794e+00 8.2049098323326870e+00
49 -3.2949630139535149e+00 6.2808989912432942e+00
50 -3.3378401548318375e+00 6.2897082132466560e+00
51 -3.4987498289173309e+00 6.3258090286017064e+00
52 -3.5764171355560128e+00 6.3425570728422773e+00
53 -3.7127506946265343e+00 6.3711864658312107e+00
54 -3.8915319197075076e+00 6.4072180163925170e+00
55 -3.8198936653622342e+00 6.3946005895140230e+00
56 -3.9177714589392667e+00 6.4146269435753167e+00
57 -4.1118724576032015e+00 6.4521899493124515e+00
58 -7.8168677766424883e+00 8.3856552052853175e+00
59 -7.9200591109950240e+00 8.3796001245043215e+00
60 -8.0059606015264269e+00 8.3668303407191402e+00
61 -1.8970347929410385e+00 5.9779722319973558e+00
62 -1.9938218133568502e+00 6.0047267286508088e+00
63 -2.0906603128790655e+00 6.0291865505695963e+00
64 -2.2350346903177640e+00 6.0619637732887126e+00
65 -2.3003423731570534e+00 6.0766162970130502e+00
66 -2.4983860928825905e+00 6.1208565840131470e+00
67 -2.4749648689621915e+00 6.1153245378979655e+00
68 -2.5064926406587227e+00 6.1221929648751772e+00
69 -3.0857731061912204e+00 6.2401014213373456e+00
70 -3.3061532598361740e+00 6.2838526383054667e+00
71 -7.1269625253743092e+00 8.3870562239364208e+00
72 -7.1834319655787553e+00 8.3895515284561402e+00
73 -7.3398526917027409e+00 8.3958485336878947e+00
74 -7.4504669406887718e+00 8.3965412229099545e+00
75 -5.3579861804055451e-01 5.6489288452262771e+00
76 -5.9167178421050814e-01 5.6641356259959803e+00
77 -7.2871387871008697e-01 5.6998736862116521e+00
78 -8.3156416450490578e-01 5.7236460546847745e+00
79 -9.3805255889128758e-01 5.7493440065927528e+00
80 -1.1224434004561130e+00 5.7955358041689626e+00
81 -1.0957023319096917e+00 5.7889129880623553e+00
82 -1.1332053953992980e+00 5.7976246696958276e+00
83 -1.3420897220657249e+00 5.8426549803414991e+00
84 -1.7066312530023502e+00 5.9263710409135566e+00
85 -1.9203360129502038e+00 5.9818417333589782e+00
86 -6.3157614462547054e+00 8.3087905869435446e+00
87 -6.3440966161440731e+00 8.3139552145035296e+00
88 -6.5146450429576133e+00 8.3465976640903250e+00
89 -6.5914096336893060e+00 8.3551613888432072e+00
90 -6.7493694057003140e+00 8.3697492684169852e+00
91 1.1010620188547902e+00 5.2217067446844485e+00
92 1.0026483550521514e+00 5.2475168406612234e+00
93 8.4740984531000840e-01 5.2865448521663545e+00
94 7.9870311644273650e-01 5.2995506755475912e+00
95 6.0348581411494595e-01 5.3544131804071373e+00
96 5.9083359164044802e-01 5.3579768771375180e+00
97 4.0941981940917305e-01 5.4106176395393231e+00
98 2.4372882494079837e-01 5.4534601589099081e+00
99 3.2137368307609643e-01 5.4337512320459540e+00
100 2.1342623136473901e-01 5.4594823896471274e+00
101 2.6331468921039672e-02 5.5045938219033204e+00
102 -5.4858209975936889e-01 5.6507601927819548e+00
103 -5.3246416683711253e+00 8.1749665052458553e+00
104 -5.4484706575401471e+00 8.1958865155338447e+00
105 -5.5869009386851376e+00 8.2145870038586555e+00
106 -6.0918480623443179e+00 8.2734380946292045e+00
107 -6.3228177305532540e+00 8.3101932916365389e+00
108 2.7094329522033478e+00 4.7796517223597563e+00
109 2.5269107158319870e+00 4.8339454039861511e+00
110 2.5522902576677695e+00 4.8268319576658163e+00
111 2.5187297797263053e+00 4.8363869027389690e+00
112 2.3201760172546742e+00 4.8882789066328298e+00
113 2.2988681394197781e+00 4.8937180174159041e+00
114 2.1103221895487709e+00 4.9404717843857231e+00
115 1.9567668429510796e+00 4.9885289233287757e+00
116 2.0391043806004481e+00 4.9613551912421983e+00
117 1.9252723696998948e+00 4.9939261778492998e+00
118 1.7384482623148687e+00 5.0404793594811403e+00
119 1.1700027554403731e+00 5.1997700747152793e+00
120 5.9974016264085184e-01 5.3551829246381164e+00
121 -4.1926144123021087e+00 7.9818109295554187e+00
122 -4.3041626968743172e+00 7.9999419772165776e+00
123 -4.4232238257972476e+00 8.0187378935184732e+00
124 -4.5156999311165924e+00 8.0347534751592828e+00
125 -4.6220862798300892e+00 8.0567040197836572e+00
126 -4.7590693090903189e+00 8.0832314667096146e+00
127 -4.8208850193426080e+00 8.0899991933592474e+00
128 -4.8341042533289107e+00 8.0991144558741794e+00
129 -5.0362683268436630e+00 8.1366571871669642e+00
130 -5.2658146877282404e+00 8.1674343647211796e+00
131 4.4067448866086352e+00 4.3012615193971717e+00
132 4.2991075682228583e+00 4.3278249620475444e+00
133 4.2042818467188976e+00 4.3519843635016233e+00
134 4.0143817580788488e+00 4.4037126415678385e+00
135 4.0366226759921995e+00 4.3960388589090291e+00
136 4.0032368974094261e+00 4.4049052182069079e+00
137 3.8134747754041003e+00 4.4621514941593619e+00
138 3.7662949643744938e+00 4.4773754023066550e+00
139 3.6224793908905673e+00 4.5217490719177906e+00
140 3.4519052901733422e+00 4.5755449483382149e+00
141 2.8812138395581210e+00 4.7293631870814776e+00
142 2.3128074679951363e+00 4.8900476369159991e+00
143 -2.9787181430912142e+00 7.7393320542577317e+00
144 -3.1754144312099926e+00 7.7864129644879325e+00
145 -3.2240795763027674e+00 7.7969856661322856e+00
146 -3.3979634017145481e+00 7.8308158613515868e+00
147 -3.4468287292803255e+00 7.8408267747917915e+00
148 -3.6112543613037502e+00 7.8746201258767892e+00
149 -3.7789227029966006e+00 7.9099201737681888e+00
150 -3.6813664858360067e+00 7.8905366068060134e+00
151 -3.9990353349858299e+00 7.9511335905223657e+00
152 -4.2249580912685261e+00 7.9842809051127226e+00
153 6.4460616736072005e+00 3.6897644778140437e+00
154 6.3157166991852849e+00 3.7339532596017606e+00
155 6.2706409628216244e+00 3.7488261691275637e+00
156 6.0756716638983281e+00 3.8076830167746829e+00
157 6.0535394734510399e+00 3.8141315418598269e+00
158 5.8800237159651463e+00 3.8620050892394908e+00
159 5.8029751324531063e+00 3.8829152394380881e+00
160 5.6798110512685147e+00 3.9198509723161501e+00
161 5.5041942028235846e+00 3.9786072167418425e+00
162 5.5116446398176562e+00 3.9760995498181573e+00
163 5.5023823321410710e+00 3.9790042773874723e+00
164 5.1493981397611996e+00 4.0791228261885468e+00
165 4.9340603579858371e+00 4.1339243503713998e+00
166 4.5861917834727493e+00 4.2499455756077671e+00
167 4.3710699987021622e+00 4.3064709414581648e+00
168 -1.7821357846075028e+00 7.4683203533491023e+00
169 -1.8671955749536777e+00 7.4900109147156861e+00
170 -2.0106286713697878e+00 7.5199676199508723e+00
171 -2.0758944896886340e+00 7.5358271333791595e+00
172 -2.2159176494013111e+00 7.5688752106594990e+00
173 -2.3234823423691338e+00 7.5916567745995946e+00
174 -2.3932262733238523e+00 7.6059183109595345e+00
175 -2.6102237578193321e+00 7.6571681523994455e+00
176 -3.1909967249715412e+00 7.7912980864890793e+00
177 8.4783424303965838e+00 3.0585343493270467e+00
