# x_over_c y_over_c
9.9999999999999989e-01 4.5102810375396984e-17
9.9409393437967697e-01 1.4708346324155942e-02
9.7717498602175124e-01 1.9913406529778136e-02
9.6539834934350099e-01 2.2629678917667394e-02
9.6137824648801262e-01 2.3784234017091548e-02
9.5444001027641090e-01 2.5069083495657517e-02
9.4944768955016456e-01 2.5697774569284106e-02
9.3934694094870508e-01 2.8322985358870713e-02
9.2294307720597601e-01 3.1951769933447831e-02
9.1660314976985802e-01 3.3335876291984035e-02
9.0930574928883590e-01 3.4187633435167862e-02
9.0016934977878837e-01 3.4999536831841628e-02
8.9147172177421408e-01 3.5875388727426266e-02
8.7647183440581267e-01 3.7719584135594612e-02
8.7447350996893014e-01 3.7979390247892326e-02
8.5832664118038393e-01 4.0262792014108560e-02
8.4277508063557816e-01 4.2260128482401314e-02
8.3092417124814677e-01 4.4362454237849687e-02
8.2614090839816345e-01 4.5108899772367074e-02
8.0881725513181069e-01 4.7745640813153509e-02
7.9601946385356515e-01 4.9338695285776328e-02
7.8310298100615960e-01 5.1677176152988294e-02
7.6868637922427607e-01 5.3727704825718363e-02
7.6709590726421684e-01 5.3926628838066162e-02
7.4951886626882969e-01 5.6082446846628352e-02
7.3050113160574781e-01 5.7682586629178516e-02
7.2004955808329107e-01 5.7937544150613571e-02
7.0259107856640168e-01 5.8559236527084786e-02
6.8559016103064452e-01 6.0477337706093592e-02
6.7120606265638905e-01 6.2529806695564322e-02
6.5668600316163617e-01 6.3556076401220421e-02
6.4083695042017008e-01 6.4532963645627592e-02
6.2532986922613509e-01 6.6260360542011412e-02
6.1498164527992150e-01 6.6921274801815520e-02
5.9662420767897262e-01 6.7786976538886531e-02
5.8079518191359969e-01 6.8422146429065245e-02
5.6345329454024440e-01 6.9328527446191460e-02
5.4910301401840722e-01 7.0603348589908452e-02
5.3855852212318722e-01 7.1683747222769365e-02
5.2156591908072514e-01 7.2325049934516508e-02
5.0751865953015840e-01 7.2987137361700358e-02
