# x_over_c y_over_c
1.0000000000000000e+00 -1.6913553890773869e-17
9.9616404096525879e-01 3.9483012786097112e-03
9.9013561710815079e-01 6.1746966202968524e-03
9.8343371115708977e-01 7.6662446599688730e-03
9.7679173586594914e-01 8.9859535285646309e-03
9.7001849085463743e-01 1.0303833245793370e-02
9.6307759183414821e-01 1.1619764510677616e-02
9.5637112182492034e-01 1.3004933166079492e-02
9.4854177817154373e-01 1.4712512420612422e-02
9.4301315627482540e-01 1.5723456508987585e-02
9.3503465565835120e-01 1.7009668366128525e-02
9.2262628094697019e-01 1.9737190456782117e-02
9.2210874905021123e-01 1.9792925727467853e-02
9.0833779242899826e-01 2.2507709096395340e-02
8.9524374148349162e-01 2.4679062097344759e-02
8.8810456246236591e-01 2.5717815365526114e-02
8.7837959519336839e-01 2.7201848884956286e-02
8.6686448691566875e-01 2.9486616770721185e-02
8.4758750183986409e-01 3.3561149547509453e-02
8.3322799041651530e-01 3.5370152925691969e-02
8.1925509061823920e-01 3.7467160077523168e-02
8.0887387122318088e-01 3.9136150634964513e-02
7.9419165495721611e-01 4.1564996278305136e-02
7.8387711989824482e-01 4.3065759066843255e-02
7.6998343062582653e-01 4.4779814101873205e-02
7.5573508473611006e-01 4.6146469880899946e-02
7.4127433823754119e-01 4.8340789143935553e-02
7.2758455490385165e-01 5.0307373266442690e-02
7.1430859224464271e-01 5.1702513383584919e-02
6.9981846665491143e-01 5.3164934081344324e-02
6.8664605898373710e-01 5.4727655001572652e-02
6.7189448595310086e-01 5.6534821262885594e-02
6.6345329540248388e-01 5.7527207154752201e-02
6.5047201317750691e-01 5.8479537657751907e-02
6.3656033287828473e-01 6.0070661742013420e-02
6.2261519076790539e-01 6.1354039087434448e-02
5.9457300518433409e-01 6.3531566233947095e-02
5.8007305808401066e-01 6.4941633890898368e-02
5.6565386202358858e-01 6.6243487581627750e-02
5.4776562695905417e-01 6.7121456635826485e-02
5.3491886841871961e-01 6.8301122518171900e-02
5.2203043289642170e-01 6.9355323926834800e-02
5.0806279712138558e-01 7.0527665402406223e-02
4.8555892980731924e-01 7.1204105577011401e-02
4.6929340391141772e-01 7.2473784864618834e-02
4.5743177766390236e-01 7.3420111566086452e-02
4.4287426217452613e-01 7.4465925128652730e-02
4.2309712208697947e-01 7.5030153261758326e-02
4.1264147552123703e-01 7.5312396863823808e-02
3.9856104397797842e-01 7.5617144994960722e-02
