# x_over_c y_over_c
1.0000000000000002e+00 3.9464959078472361e-17
9.9900156556062358e-01 1.1474218326608884e-02
9.9117364031186306e-01 2.0466268363106305e-02
9.8440818421964182e-01 2.1854985811582361e-02
9.7289474009759747e-01 2.7444851309983784e-02
9.6681934658190838e-01 2.6724715247769863e-02
9.5289937121527191e-01 3.0206944036007839e-02
9.5165641081387120e-01 3.0476456855088423e-02
9.3289219124327394e-01 3.6468502084719717e-02
9.1843802318417200e-01 3.9819328506234097e-02
8.9610867054222676e-01 4.2035375894334925e-02
8.8653751192623997e-01 4.2896380896158208e-02
8.8070480771633708e-01 4.3477048713686281e-02
8.7293860917916311e-01 4.3368780162185663e-02
8.6106710693234834e-01 4.5934482925315011e-02
8.4376317733463868e-01 4.6864714891027531e-02
8.3930320510897016e-01 4.7867813247016347e-02
8.2361871306192980e-01 4.8523021269593708e-02
8.1758789042986968e-01 4.9916153751145373e-02
7.9596616776812446e-01 5.1685186417556150e-02
7.8460210364896954e-01 5.3059782455714355e-02
7.7874726067766209e-01 5.3064166337982541e-02
7.5717267034577862e-01 5.4334001312659183e-02
7.4478303472965712e-01 5.5612331425746959e-02
7.3089200936869936e-01 5.7466045472026141e-02
7.1527144353807393e-01 5.9995230931174828e-02
6.9458350561353421e-01 6.0921093966030182e-02
6.8018854818780439e-01 5.9886844919392869e-02
6.6084556287655227e-01 5.9945973544205583e-02
6.4741865777358376e-01 6.0663447373431267e-02
6.2857053128845530e-01 6.4383017884017193e-02
6.1064154144048577e-01 6.6404504777155024e-02
5.9918081680328406e-01 6.7130890183396158e-02
5.8058597387778510e-01 6.7582579080611618e-02
5.6401309094465102e-01 6.7906543045939988e-02
5.4930156357544724e-01 6.9517483957499140e-02
5.4582317116197887e-01 6.9602173293634398e-02
5.2522141615744500e-01 6.9846165387768194e-02
5.0338646292229827e-01 7.0699011205261536e-02
4.8919806488858869e-01 7.2652671404502156e-02
4.7101385232354243e-01 7.2202753081724774e-02
4.6715574715177832e-01 7.2174302450604258e-02
4.5192728524738718e-01 7.1142542103947701e-02
4.3689159054408011e-01 7.0577470116710034e-02
4.1351268157445187e-01 7.0601308138281457e-02
3.9145159645197014e-01 7.2870584799837296e-02
3.7725249084430185e-01 7.2013293634651990e-02
3.7378866209987477e-01 7.2246252455329188e-02
3.4589897305073752e-01 7.4307851844402487e-02
3.3323426540839651e-01 7.5815447553177692e-02
3.1605834421310869e-01 7.6629398395445220e-02
3.0203496841638316e-01 7.7787912254541555e-02
2.9020658277978750e-01 7.8618596445338668e-02
2.8240962005963244e-01 7.8372012151383452e-02
2.7001916170257023e-01 7.7904796685757963e-02
2.5270289975978805e-01 7.6098789500615563e-02
2.4403785402673536e-01 7.4997828768981048e-02
2.2266178521002569e-01 7.2781841887178775e-02
2.1740680925262701e-01 7.2051922545082414e-02
1.9933927125364723e-01 7.0089036908250454e-02
1.8271356312982517e-01 6.8842025231004994e-02
1.7398509433264014e-01 6.6929362928927053e-02
1.5375255192554838e-01 6.5561881140900710e-02
1.4408281269030240e-01 6.3540917702140487e-02
1.3471566881215960e-01 6.4393902553879015e-02
1.2131613845114299e-01 6.3562932427568053e-02
1.0731796488525382e-01 6.0514130814922691e-02
1.0303441985118621e-01 6.0124409647825505e-02
8.9212272767894632e-02 5.8211863525113927e-02
8.2688187436551666e-02 5.4601744880019724e-02
7.5053689315177488e-02 5.5299096598501608e-02
6.5653743875357218e-02 5.0638397347541206e-02
5.0863426123893225e-02 4.7290060363365069e-02
4.1890434857028654e-02 4.4736503841958423e-02
3.8801853211361384e-02 4.4790124999347300e-02
3.1154522979983470e-02 3.5633572867834536e-02
2.0131342420515855e-02 2.7814523592578640e-02
1.6606470140848827e-02 1.9313776229267273e-02
9.2736848229249200e-03 1.9399296539019086e-02
7.2600107376383409e-03 9.9505577460212453e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
6.9285112565228596e-04 -3.1302305856921757e-04
7.8579034257462658e-03 1.2912532079638176e-03
1.0232235033248655e-02 -1.0825146316801254e-02
1.8750185350636349e-02 -8.6856338193825097e-03
2.0972959710854742e-02 -8.1545200256085033e-03
3.2448535105929939e-02 -1.2841634436890388e-02
4.0238358906596335e-02 -1.1185342521222868e-02
5.1386535337312404e-02 -1.1868118260401343e-02
5.5100910120223522e-02 -1.1737229339247103e-02
6.2817968742448244e-02 -1.0401601552619946e-02
7.8536790819398572e-02 -8.4767788094817099e-03
8.6797616793496526e-02 -7.6561783492498864e-03
9.6336564859607482e-02 -5.9340776321607242e-03
1.0766237146589436e-01 -4.3373867412452973e-03
1.3064716426658393e-01 -1.3449160148484207e-03
1.3634479008095174e-01 -6.5650348473186208e-04
1.4806840681544198e-01 6.1113270948186910e-04
1.5898734153730926e-01 2.0685998184851065e-03
1.7688127626774641e-01 3.8051216408084617e-03
1.8324331985342426e-01 4.4244108991683111e-03
1.9452377929235859e-01 5.5280256992604930e-03
2.1055749379071292e-01 6.9827343987608976e-03
2.2366068052193314e-01 8.3207280353481475e-03
2.3440829686085290e-01 8.9316238414908697e-03
2.4842753385445790e-01 1.0597111594404997e-02
2.5997877796351215e-01 1.0993686240280239e-02
2.7863447551269321e-01 1.2049472604082900e-02
2.8979515133571171e-01 1.3124532890631794e-02
3.0348969300376377e-01 1.3659488738546773e-02
3.2633168362167286e-01 1.4863196888744252e-02
3.3887041848375160e-01 1.5674344959431635e-02
3.4620494213743613e-01 1.5587863435609969e-02
3.7185801229297105e-01 1.6704554015042734e-02
3.7661392263989313e-01 1.6980472636132869e-02
3.9445256784612520e-01 1.7303433427261192e-02
4.1543922648808090e-01 1.7619904697486196e-02
4.2747851383615731e-01 1.7995990564848328e-02
4.3957672335249792e-01 1.8136032869389980e-02
4.6219732720335127e-01 1.8631848569980954e-02
4.8417594263570718e-01 1.8805418575745414e-02
4.8465277458246164e-01 1.8788990694467690e-02
5.0084468688999573e-01 1.8831152487490899e-02
5.1772981307365629e-01 1.8759366557959321e-02
5.3729565879400876e-01 1.8828920234570591e-02
5.4900415694966043e-01 1.8928090536324393e-02
5.6913896446030621e-01 1.8962722743968832e-02
5.8966057411185191e-01 1.8751594260578781e-02
6.2209583546378600e-01 1.8010705150436977e-02
6.3608961877577885e-01 1.7563503901577314e-02
6.4991927411232508e-01 1.7134583791611726e-02
6.6276158645599348e-01 1.6759409601821207e-02
6.8362995343545996e-01 1.5523879056521998e-02
6.9708390681261123e-01 1.4669343546356014e-02
