# x_over_c y_over_c
1.0000000000000000e+00 2.1250362580715887e-17
9.9667058403405007e-01 5.5929531207155750e-03
9.9412194050691527e-01 6.1460680640437401e-03
9.8857672435592703e-01 7.3655589145743793e-03
9.7796338204326971e-01 9.6617376171842344e-03
9.7114795720826752e-01 1.1095993172772562e-02
9.6059339590919879e-01 1.3044639230407275e-02
9.5265391102675312e-01 1.4150988139770174e-02
9.4581983324267793e-01 1.5413595862952338e-02
9.4410747606611423e-01 1.5812919172581416e-02
9.3570394274090840e-01 1.7883742998957949e-02
9.2563565824355976e-01 2.0231997114046909e-02
9.1823141752549808e-01 2.1393104836435722e-02
9.0823456470010333e-01 2.2572355091707765e-02
8.9899388279469583e-01 2.4401196106240433e-02
8.9102759117013330e-01 2.5971659580569805e-02
8.7880884145176164e-01 2.7733031139722981e-02
8.6504525719555192e-01 2.9866020048235953e-02
8.5527959182802149e-01 3.2166544419458119e-02
8.4564772645901642e-01 3.4273435352226295e-02
8.3238217855595431e-01 3.6049403858116148e-02
8.1883135088541192e-01 3.8143805036532509e-02
8.1143299198539831e-01 3.9757587864982229e-02
7.9965313379803948e-01 4.1698748609322128e-02
7.8318201302357060e-01 4.3017487759187664e-02
7.6553578818224632e-01 4.5240552328530179e-02
7.4820856606091068e-01 4.8303521320628984e-02
7.2886256797799120e-01 4.9195498082764508e-02
7.1719669217799187e-01 5.1098342077730174e-02
7.0194041674511642e-01 5.2991091457676574e-02
6.8437497088401134e-01 5.4522233409302762e-02
6.7322706997251558e-01 5.5996117988618532e-02
6.5479638621456993e-01 5.7226734924795686e-02
6.4534914059891035e-01 5.7901161056030298e-02
6.2763570755135434e-01 5.9642485837738013e-02
6.0911086169439188e-01 6.1800223323068809e-02
5.9536063646324733e-01 6.2768574803423030e-02
5.8126532231751038e-01 6.3845726524492899e-02
5.6298896496164685e-01 6.5835260920546326e-02
5.5278388353320029e-01 6.6110128260301881e-02
5.3542357553238618e-01 6.7471285266053241e-02
5.2469232226218043e-01 6.8090215198586712e-02
5.0521554735921992e-01 6.9074056284069582e-02
4.8838082006759220e-01 7.0654563489702088e-02
4.6888682518609598e-01 7.1671402459108552e-02
4.6455987388988268e-01 7.1687768362425353e-02
4.4964809649955978e-01 7.2077526504843142e-02
4.2280880762695167e-01 7.4056381653401809e-02
4.1313506097139080e-01 7.4668350951549473e-02
3.9439486467652918e-01 7.6554660598304708e-02
3.8931679649679340e-01 7.6361118947136306e-02
3.6398190614325121e-01 7.7042928366155936e-02
3.5708477134031597e-01 7.8235985142338149e-02
3.3191465109663842e-01 7.7389293104422205e-02
3.1718223810130602e-01 7.7586189289774815e-02
3.0635297944410378e-01 7.7418914039283374e-02
2.9602790618727909e-01 7.6915085327954658e-02
2.7744767206408816e-01 7.6470123983431296e-02
2.6719246797633334e-01 7.6257389857804836e-02
2.5556947472802222e-01 7.5782221256713050e-02
2.4492350723883763e-01 7.4938063897066851e-02
2.2599858374152448e-01 7.3358409913127948e-02
2.1612694137817423e-01 7.1800716990766622e-02
2.0559137756079424e-01 7.0485303275053118e-02
1.9282305841351971e-01 6.9200276639354699e-02
1.7842905858773075e-01 6.7356497678093069e-02
1.6750663996922555e-01 6.6505691963239286e-02
1.5569972759395698e-01 6.5888468462260638e-02
1.4102530743458455e-01 6.3565461926734040e-02
1.3047305978526566e-01 6.1717111620746536e-02
1.2145364684737095e-01 6.0109227329291318e-02
1.0748851188951015e-01 5.7563843221604558e-02
9.6440833793112413e-02 5.5163332831596940e-02
8.6799896159698894e-02 5.3248830236548098e-02
8.3812966477350676e-02 5.2545224861365099e-02
7.3285777245530870e-02 4.9476830708331518e-02
6.5230256330679609e-02 4.6761626616152449e-02
5.7998763795414202e-02 4.3654293344308398e-02
4.6712856306045478e-02 3.7637487811086882e-02
4.1106919194341923e-02 3.4369363058693148e-02
3.0225856151759246e-02 2.7579275042594196e-02
2.4937135201984435e-02 2.3826039448250267e-02
2.4397182237546496e-02 2.3431469143387812e-02
1.5543515551265768e-02 1.6159178888822043e-02
9.9725351351083926e-03 1.1931162553750818e-02
7.5483666388451937e-03 9.6390027027304405e-03
1.7512213732075524e-03 3.9103063247314723e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
4.3633622205842895e-03 -9.2254819270857838e-03
1.2728982614621017e-02 -1.1296776622397524e-02
1.6805713296050812e-02 -1.1337430166474274e-02
2.1687239406677921e-02 -1.1148153937533135e-02
3.2531417020804199e-02 -1.0543207181093785e-02
4.2746735449208907e-02 -9.1359563201673030e-03
5.4704980883093508e-02 -6.9089120113138298e-03
6.6053689824158032e-02 -5.0626479148202438e-03
7.5465039097578582e-02 -3.4492547597603199e-03
8.0233974923933596e-02 -2.6201203941022418e-03
8.7702188599292227e-02 -1.3543432740415458e-03
9.9406273934069811e-02 5.2226565929710796e-04
1.1538544633313422e-01 3.2496355658594121e-03
1.2529154922945193e-01 4.7703626531925905e-03
1.5168736413577702e-01 7.8233401301385022e-03
1.6249716344463699e-01 8.5214014973490054e-03
1.7248391119316367e-01 8.7043748020447856e-03
1.8410852605624717e-01 9.8784153512086591e-03
2.0179909405744126e-01 1.2287183496040454e-02
2.1361531767534789e-01 1.3011526648770909e-02
2.2397119820457023e-01 1.3727668791311636e-02
2.3487992797887677e-01 1.4581494127097467e-02
2.4717970235639164e-01 1.5807784945323769e-02
2.6446853398334474e-01 1.6490487364212165e-02
2.7502512875699803e-01 1.7261398197862623e-02
2.8728949448362234e-01 1.8173314372003105e-02
3.0406967227719750e-01 1.9324850092383428e-02
3.1668639328338044e-01 2.0420858555948124e-02
3.3736411394333571e-01 2.1276404031015595e-02
3.5647524520464757e-01 2.1178125496208570e-02
3.6699268165818499e-01 2.1451953262626215e-02
3.7689341381394537e-01 2.1511158012531135e-02
