# x_over_c y_over_c
1.0000000000000000e+00 -3.5128150388530344e-17
9.9836793329401274e-01 1.1572077883472288e-02
9.9433291241153621e-01 1.4886085855423798e-02
9.8883372833126060e-01 1.8548124264035237e-02
9.8700982458607511e-01 1.7592398435772635e-02
9.8194721894191994e-01 2.1201030104338811e-02
9.7676524396062891e-01 2.4634876605021672e-02
9.6357148542516613e-01 3.0130983440555752e-02
9.5242075080262090e-01 3.6529207413973926e-02
9.4676014269917574e-01 3.9279461678060949e-02
9.3259745095192770e-01 4.3701227844351771e-02
9.2696731973258950e-01 4.6167342479305387e-02
9.1427507723818824e-01 5.0438657634984653e-02
9.0795644798980357e-01 5.2328527116098880e-02
8.9994101019720252e-01 5.4590307955353141e-02
8.8145530659247806e-01 5.9549131154213557e-02
8.6720419322310416e-01 6.2337670996540327e-02
8.5396657409733756e-01 6.5269132227103052e-02
8.4715244240910659e-01 6.6603482660027302e-02
8.3357898225808835e-01 6.9028000758837332e-02
8.2027189628206765e-01 7.1658268721186164e-02
8.0686329928356160e-01 7.4097309924090846e-02
7.9991748193835277e-01 7.5173804261646146e-02
7.9104256129517247e-01 7.6596149181652376e-02
7.7842220888109670e-01 7.8034078960600564e-02
7.6406001853733707e-01 7.9690171871179147e-02
7.4392064412663061e-01 8.2121814692147743e-02
7.2955651942242528e-01 8.3764326635659830e-02
7.1518527912197216e-01 8.5258710642278523e-02
7.0082012196618848e-01 8.6948148877085157e-02
6.8642591233251338e-01 8.8139577488069151e-02
6.7199476385938017e-01 8.9028978897528921e-02
6.5760913193433701e-01 9.0395400952033994e-02
6.4323408381528879e-01 9.1753254207926821e-02
6.2881924610454287e-01 9.2740463326407965e-02
6.1440749040183118e-01 9.3784318884450255e-02
5.9993491414472921e-01 9.4194365222922308e-02
5.8551764145239837e-01 9.5138106325809060e-02
5.7109369598426596e-01 9.5956336427790168e-02
5.5663625220363411e-01 9.6483390114991338e-02
5.3568139780513335e-01 9.7187411718573535e-02
5.2797462327535472e-01 9.7124116245317429e-02
5.0216018397881945e-01 9.6964574391492628e-02
4.8995363209492854e-01 9.7051151231776794e-02
4.7539558457876163e-01 9.7853091187947244e-02
4.5349442853740024e-01 9.8586709721046481e-02
4.5054579701351144e-01 9.8556701993033624e-02
4.2356023769291978e-01 9.9134407283393455e-02
4.0902401472990640e-01 9.9044056475033254e-02
3.9459339372930574e-01 9.9339602804943569e-02
3.8011279383533186e-01 9.9632018380190007e-02
3.6732708176744794e-01 9.9146431967592541e-02
3.5699185322172267e-01 9.9469078448915338e-02
3.4242253447230281e-01 9.8939974079329210e-02
3.2642143615112673e-01 9.8047453306454507e-02
3.0462359371939451e-01 9.6658569432112179e-02
2.9581054032342941e-01 9.5937948688724892e-02
2.8182199024673715e-01 9.5759920016783046e-02
2.7254225416862138e-01 9.4697165764205365e-02
2.5817899001482947e-01 9.4150396020457161e-02
2.4175259886664227e-01 9.2208582306518183e-02
2.2018055071767642e-01 9.1072175090891577e-02
2.1231315492826477e-01 9.0474232937334073e-02
2.0369006261998329e-01 8.8917600028930344e-02
1.8802945102519869e-01 8.7701156967094615e-02
1.7950815776672568e-01 8.6522015719332948e-02
1.5651498491871288e-01 8.2974661423348375e-02
1.4510991421609018e-01 8.1315204764455265e-02
1.2349565578949377e-01 7.6405927358834336e-02
1.1470939031284907e-01 7.4444634374389987e-02
9.6914508663134669e-02 6.9595282887613769e-02
8.8156081348363335e-02 6.7411656630305059e-02
8.1813529092214510e-02 6.6650778120024207e-02
7.6119800334627369e-02 6.4682716683841374e-02
6.8779415250783335e-02 6.2167966524567721e-02
6.1355507507938153e-02 5.9068289141856335e-02
5.3437606698061017e-02 5.6003634398396861e-02
4.3298291196417413e-02 5.0614098918780479e-02
3.6565650864914805e-02 4.6324530642160619e-02
3.1641974761179026e-02 4.2625827366324240e-02
2.3550064153370021e-02 3.6644433972504345e-02
1.9474629507341169e-02 3.2525007256723776e-02
1.2241088744919155e-02 2.6149055514020695e-02
9.0134655776067073e-03 2.1571849534985192e-02
3.8523143104975477e-03 1.4368964077016887e-02
1.1792727222464994e-04 6.9393804104445050e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
4.7875364087758668e-04 -7.1744104135126720e-03
6.3371750545118347e-03 -9.5442493074541154e-03
1.2966949753946673e-02 -1.1093803506678518e-02
1.8722618270081468e-02 -1.3507915925971548e-02
3.8672017165268413e-02 -2.0733401569942560e-02
4.4885642669888461e-02 -2.2151194578267128e-02
5.1305032883146064e-02 -2.3712905176733030e-02
5.7880747440104900e-02 -2.5137602257912325e-02
6.4153477305174123e-02 -2.6392396155854602e-02
7.1287188409411173e-02 -2.7290672649213841e-02
7.8549884540985923e-02 -2.7842153144259099e-02
9.3002188897589350e-02 -2.8083431597471162e-02
1.0349260921871513e-01 -2.8251253826561254e-02
1.0847080398746357e-01 -2.8394428280820276e-02
1.2358754790756216e-01 -2.8423345706630836e-02
1.3060315663953656e-01 -2.8678519705052006e-02
1.4503101361669002e-01 -2.9169152483946928e-02
1.5954716470864075e-01 -2.9301939917372774e-02
1.7401902549116510e-01 -2.9652241103648124e-02
1.8844769137778924e-01 -3.0372984667292498e-02
1.9714088721922313e-01 -3.0120116142710530e-02
2.1161127717978592e-01 -3.0435178632714020e-02
2.2826470890041656e-01 -3.1124447860867415e-02
2.4282830310840831e-01 -3.1879553029998023e-02
2.5498044621995680e-01 -3.1852572883508234e-02
2.6944571220903435e-01 -3.2190305421382563e-02
2.8498684517193124e-01 -3.2246028445371937e-02
3.0005876308565521e-01 -3.2430078552465644e-02
3.1497920742633306e-01 -3.2845052072990384e-02
3.2944738983957234e-01 -3.3837201624053022e-02
3.3588788156213711e-01 -3.4728347105106187e-02
3.5031177283070858e-01 -3.5572648098677537e-02
3.6473979712087923e-01 -3.6295065896023999e-02
3.7918784971404068e-01 -3.7033085969460547e-02
3.9364721649560225e-01 -3.7667405220213224e-02
4.0809600240828325e-01 -3.8086650782547596e-02
