# row axial thickness
1 -7.5489611061904434e+00 9.7769571115316491e+00
2 -7.5681967729931054e+00 9.8441581249370582e+00
3 -8.1634330810134053e+00 1.1165328401518543e+01
4 -8.1879081930853648e+00 1.1156877766350782e+01
5 -7.2245672416349400e+00 8.3999400263394701e+00
6 -7.2413911585545971e+00 8.4737121352485225e+00
7 -7.2848816085004318e+00 8.6695247959486501e+00
8 -6.3211243587222112e+00 5.0404384046961672e+00
9 -6.3768230729425470e+00 5.2242246969529988e+00
10 -6.3894626766392619e+00 5.2664599890848596e+00
11 -8.7076045676086835e+00 1.0356009023625520e+01
12 -5.8394333281299984e+00 3.3390790402494024e+00
13 -5.8929110414560002e+00 3.5316558041131265e+00
14 -5.8865752362836066e+00 3.5147547319143162e+00
15 -5.8928512897747858e+00 3.5380211898049470e+00
16 -6.0509583142199359e+00 4.1006789463528044e+00
17 -5.2046760041600013e+00 1.3316862600515351e+00
18 -5.4425213835640109e+00 2.0522596505461883e+00
19 -8.9555293537198235e+00 9.6010196676378783e+00
20 -4.2830975739985053e+00 -1.3780653674508700e+00
21 -4.3212343760598682e+00 -1.2720668748165795e+00
22 -4.3464594892646069e+00 -1.1965783742081337e+00
23 -4.5357154305287253e+00 -6.6285335346857477e-01
24 -4.9747610877433086e+00 5.8154640037405969e-01
25 -3.1900731846134716e+00 -4.3809796964999679e+00
26 -3.1861466045507076e+00 -4.3888310837201878e+00
27 -3.1897555507787754e+00 -4.3767966986904865e+00
28 -3.7760846138500055e+00 -2.8031341231778928e+00
29 -4.0927055943291082e+00 -1.9045311232891082e+00
30 -9.0269572062053136e+00 8.2490290753782034e+00
31 1.6809848949423793e+00 -1.5648359173050654e+01
32 1.6772409985067052e+00 -1.5639427937797311e+01
33 1.6057371483550720e+00 -1.5482498715998920e+01
34 1.5289487868413154e+00 -1.5320953241988239e+01
35 1.5165271137204881e+00 -1.5292507912896530e+01
36 1.4524649553006432e+00 -1.5146981634415729e+01
37 1.3776804597595296e+00 -1.4986284272739594e+01
38 1.3607695183167841e+00 -1.4949167202352090e+01
39 1.3078763887278320e+00 -1.4816120866491648e+01
40 1.2378921233610756e+00 -1.4642550711915785e+01
41 1.2377516337143801e+00 -1.4637040757208270e+01
42 1.1594990261363514e+00 -1.4478801104357178e+01
43 1.0779925722450829e+00 -1.4322936928380146e+01
44 1.0507464707534724e+00 -1.4270095936510334e+01
45 1.0026552609569044e+00 -1.4162383546263310e+01
46 9.3108797340467864e-01 -1.3982598454398525e+01
47 9.2771207353211183e-01 -1.3973982290734140e+01
48 8.5670817275964140e-01 -1.3816540647184482e+01
49 7.7864607152914944e-01 -1.3655863578571735e+01
50 7.6255444282123419e-01 -1.3624614216082206e+01
51 6.9666429194137558e-01 -1.3505912832474303e+01
52 4.6046520695692317e-01 -1.3017045435002231e+01
53 3.9945201234906147e-01 -1.2892686170484751e+01
54 3.8154546322035060e-01 -1.2856900192286229e+01
55 -9.8655787381129867e-01 -9.8941707795307643e+00
56 -1.0618786682187313e+00 -9.7292163582909712e+00
57 -1.1352031293347853e+00 -9.5593151289349798e+00
58 -1.1658653030493666e+00 -9.4883244215046290e+00
59 -1.2082306573091790e+00 -9.3848865664189880e+00
60 -1.2807837736687959e+00 -9.2188229147533463e+00
61 -1.3052587655908081e+00 -9.1629162738463972e+00
62 -1.3514125431242268e+00 -9.0494079218637573e+00
63 -1.4233522206956990e+00 -8.8771415031862784e+00
64 -1.4376115288259002e+00 -8.8456592195989110e+00
65 -1.4931642105261227e+00 -8.7170928764444184e+00
66 -1.5643952483028003e+00 -8.5347262766942968e+00
67 -1.7019155832399471e+00 -8.1959564630498178e+00
68 -1.8418828527018629e+00 -7.8589268906906797e+00
69 -2.5946536256390509e+00 -5.9551194824948732e+00
70 -8.8890160145310997e+00 7.2270053038392756e+00
71 -8.8907830658175975e+00 7.2390792265941393e+00
72 2.3409620645890508e+00 -1.7726989901444043e+01
73 2.2895327889582573e+00 -1.7453653447552522e+01
74 1.6812893686873764e+00 -1.5646448800525400e+01
75 1.5285766048894576e+00 -1.5312785259590251e+01
76 9.3112427029701972e-01 -1.3979820501648829e+01
77 2.2134757951812781e-01 -1.2536958073789059e+01
78 5.8940301963602837e-02 -1.2209640093449243e+01
79 -8.6532596147143597e+00 6.0245184436391090e+00
80 -8.7337600740356862e+00 6.4210255407070029e+00
81 -8.8891419550233994e+00 7.2310597960117331e+00
82 -8.3200702934930391e+00 4.6440538328665468e+00
83 -8.3586871773539819e+00 4.7782608121230643e+00
84 1.7281743325537111e+00 -1.7544080879345010e+01
85 1.4312337860482631e+00 -1.7129233080266996e+01
86 -7.7422193849760887e+00 2.7130299142232874e+00
87 -7.7702554032677797e+00 2.7964507208692853e+00
88 -7.8368512874471739e+00 2.9527486122640072e+00
89 -7.8768233788894442e+00 3.0568055621906440e+00
90 -8.2665329623441774e+00 4.4703777860924836e+00
91 5.7918399393626208e-01 -1.5817550550120679e+01
92 3.9448058689633930e-01 -1.5525910560082039e+01
93 3.0782531022109205e-01 -1.5385608625615030e+01
94 3.0437247778626803e-01 -1.5380032289894960e+01
95 3.0158850608773319e-01 -1.5375040116221255e+01
96 2.1613425826505794e-01 -1.5228279384690076e+01
97 -6.9721358492016634e+00 3.4235565843593763e-01
98 -6.9983621936799745e+00 4.1540731796448815e-01
99 -7.1320106575551865e+00 7.6917422235259825e-01
100 -7.2001121265846448e+00 9.3638274543625333e-01
101 -7.4998555612417110e+00 1.8536046731698284e+00
102 -1.3481779665941274e-01 -1.4617022583154162e+01
103 -5.8296727799176229e-01 -1.3857719711497660e+01
104 -1.0050078015837447e+00 -1.3085297271016421e+01
105 -1.2623906416943780e+00 -1.2617092647749127e+01
106 -1.3451317778614797e+00 -1.2462195560138701e+01
107 -1.4190870892236396e+00 -1.2331979948349952e+01
108 -1.4298434509767668e+00 -1.2313125982918020e+01
109 -5.6177910859367213e+00 -3.2683914065337976e+00
110 -5.7619347982619287e+00 -2.9284427013308814e+00
111 -5.8165754320013114e+00 -2.7893272100954674e+00
112 -5.8327081768256335e+00 -2.7478167941852818e+00
113 -6.4514617521968161e+00 -1.1996089426885441e+00
114 -1.6009315831492692e+00 -1.1992900858803646e+01
115 -2.1721653407532435e+00 -1.0887646477590724e+01
116 -3.3518392477728760e+00 -8.4548340160711781e+00
117 -4.8238231618760947e+00 -5.1125079672860156e+00
118 -5.2711859568965158e+00 -4.1121003454469163e+00
119 -5.5453318452554869e+00 -3.4351252525853448e+00
120 -5.6934052142273703e+00 -3.1010280357435023e+00
