# x_over_c y_over_c
1.0000000000000002e+00 -3.0357660829594124e-18
9.9779301303901269e-01 1.4146828848606581e-02
9.8652540477545114e-01 1.8455350106891654e-02
9.6540944717793264e-01 2.2287255209181758e-02
9.5924036274116609e-01 2.3505859797972494e-02
9.5609254134366073e-01 2.4125986595664704e-02
9.4183292019133269e-01 2.6718968138736549e-02
9.3377229675428364e-01 2.8177303934001148e-02
9.2306936730153621e-01 3.0303623015175460e-02
9.0658349964586205e-01 3.3332158597182082e-02
9.0101208327464832e-01 3.4345099030007917e-02
8.8679463176889073e-01 3.6949100931807560e-02
8.7856583461788162e-01 3.7707369313102902e-02
8.6663187333033098e-01 3.8935756467046785e-02
8.5483062923895170e-01 4.0830044687651050e-02
8.4433236501751041e-01 4.2723144263566423e-02
8.3281368530143662e-01 4.4276919273797226e-02
8.2123790685230080e-01 4.5738418951337928e-02
8.1271059303504545e-01 4.7097148650475741e-02
8.0008158980162514e-01 4.9293093610272370e-02
7.9139313252095034e-01 5.0497979218650159e-02
7.7694547215121068e-01 5.1758823798192993e-02
7.5676544358416842e-01 5.4522117077980041e-02
7.4259955128987565e-01 5.6318447871464276e-02
7.3353382123448652e-01 5.7086952142511797e-02
7.2114129516983505e-01 5.7963379985364771e-02
7.0181728595376935e-01 6.0857297611973053e-02
6.8900233400254995e-01 6.2084455235921883e-02
6.7882015314955180e-01 6.2833275807376951e-02
6.5454658098446694e-01 6.4404022709509207e-02
6.4160469331847725e-01 6.5795766282450749e-02
6.3113661325966175e-01 6.6658473996219783e-02
6.1949297913361567e-01 6.7528128950192848e-02
5.9548963927670528e-01 6.9370372161159044e-02
5.8560853880892960e-01 7.0338823626915806e-02
5.6275728238276990e-01 7.1507861360257441e-02
5.5051617575749423e-01 7.2202959104430711e-02
5.3535774638990896e-01 7.3079936727910619e-02
5.1616139901440505e-01 7.4207516550308661e-02
5.0301711791678239e-01 7.5661946428817003e-02
4.6987701289890343e-01 7.7008543759379669e-02
4.5760765001754067e-01 7.7568723186958968e-02
4.3758931150085983e-01 7.8202001774887786e-02
4.3209592753988468e-01 7.8506562252993697e-02
