# row axial thickness
1 -7.8577891664696775e+00 6.9319345033027346e+00
2 -7.9395960731860757e+00 6.9514711521597148e+00
3 -8.0983395862216359e+00 7.0315424002098927e+00
4 -7.0680443325070490e+00 6.8467979487861887e+00
5 -7.0752027997894551e+00 6.8469825089510907e+00
6 -7.3070193540684567e+00 6.8579349078931067e+00
7 -7.2779443373757902e+00 6.8561232759445785e+00
8 -7.3259398268823652e+00 6.8570992153023349e+00
9 -7.5378578732962769e+00 6.8757011381363577e+00
10 -7.7587399852302408e+00 6.9133269806632960e+00
11 -8.0994476310661412e+00 7.0475571541462081e+00
12 -8.1437376937124455e+00 7.2371257674939127e+00
13 -8.0905612772338156e+00 7.3077310882728810e+00
14 -6.1360004340638676e+00 6.7908740681950137e+00
15 -6.1318711155575958e+00 6.7904288574466074e+00
16 -6.1420229267682789e+00 6.7911890911435489e+00
17 -6.3696154687690472e+00 6.8058551366591189e+00
18 -6.3403454092533558e+00 6.8043328847048778e+00
19 -6.3860390548529882e+00 6.8071869379729799e+00
20 -6.6037574952594538e+00 6.8187741132235997e+00
21 -6.5420561348324204e+00 6.8160204648738842e+00
22 -6.6417788521922088e+00 6.8212418117647990e+00
23 -6.8384735415335918e+00 6.8320061202018127e+00
24 -7.0715514254399796e+00 6.8480387707246964e+00
25 -7.7569198707741593e+00 7.4907578641069810e+00
26 -7.8883803182935868e+00 7.4313016474035587e+00
27 -7.9476614437119695e+00 7.3963313789665559e+00
28 -5.3958255097021128e+00 6.7410969268770016e+00
29 -5.4637364536939970e+00 6.7470939771525611e+00
30 -5.6018973826402831e+00 6.7577726472965987e+00
31 -5.7073615406792850e+00 6.7658420150921472e+00
32 -5.8081173521083747e+00 6.7726724547600456e+00
33 -7.4091828015347705e+00 7.6530290083153449e+00
34 -7.5327862463982722e+00 7.6018258152524565e+00
35 -7.5454578304644730e+00 7.5963692739214039e+00
36 -4.3651770494921482e+00 6.5879652864121505e+00
37 -4.3954817049097130e+00 6.5904406322819504e+00
38 -4.6138962950190994e+00 6.6170847781264959e+00
39 -4.5818017303017751e+00 6.6115174032116109e+00
40 -4.6346735146920883e+00 6.6202040401916031e+00
41 -4.8326105070858123e+00 6.6620351038992647e+00
42 -4.8207680479812698e+00 6.6594678345684546e+00
43 -4.8363729365981873e+00 6.6623798229485711e+00
44 -5.0569911636437315e+00 6.6979750365361630e+00
45 -7.0562883636859315e+00 7.7730444388425610e+00
46 -7.0314026904041551e+00 7.7796227624027905e+00
47 -7.1308438815201738e+00 7.7471824787546453e+00
48 -7.1735369531975426e+00 7.7345456470306315e+00
49 -7.5408171062145026e+00 7.5992135195078374e+00
50 -3.3527428073490149e+00 6.4519061699785905e+00
51 -3.5384146884693131e+00 6.4790385853652745e+00
52 -3.5760659980648057e+00 6.4848228242264971e+00
53 -3.7762050369842970e+00 6.5158356336397372e+00
54 -3.7876377680244713e+00 6.5179701416084974e+00
55 -3.9886148536186954e+00 6.5524730805036313e+00
56 -4.0286184623727932e+00 6.5576579287782977e+00
57 -6.6170749574686836e+00 7.8781069528473395e+00
58 -6.7835101475650417e+00 7.8474597033630644e+00
59 -6.7767867822185099e+00 7.8488150879262264e+00
60 -6.7879681352559258e+00 7.8463242326253972e+00
61 -7.1591587020830154e+00 7.7396329521154845e+00
62 -2.3070184908145204e+00 6.2878543188427374e+00
63 -2.4972747679681189e+00 6.3162279776070767e+00
64 -2.5330139868601784e+00 6.3214724503177369e+00
65 -2.7244969234718388e+00 6.3503463009821468e+00
66 -2.7488741179814515e+00 6.3544398415217849e+00
67 -2.9399720498294544e+00 6.3884450419129779e+00
68 -3.0997318814398631e+00 6.4200935402598320e+00
69 -2.9890547329577033e+00 6.3964861609028549e+00
70 -3.3302965246796070e+00 6.4483404232026160e+00
71 -3.5525103408552594e+00 6.4817255615314391e+00
72 -3.7784836006046576e+00 6.5171307148448259e+00
73 -5.9584772090898150e+00 7.9031969553691406e+00
74 -5.9507718423017044e+00 7.9037782800350689e+00
75 -5.9609748920348471e+00 7.9039546064338513e+00
76 -6.1534667411593738e+00 7.9095406945346944e+00
77 -6.2030845997159600e+00 7.9035736106840728e+00
78 -6.2167723286636098e+00 7.9091043695578609e+00
79 -6.4425903232415225e+00 7.8957284218118877e+00
80 -1.2607805424510039e+00 6.1159845427070687e+00
81 -1.4462453311346879e+00 6.1520612868053624e+00
82 -1.4985079822660337e+00 6.1618268915578236e+00
83 -1.6578128546089093e+00 6.1896026553113535e+00
84 -1.7287771064343544e+00 6.2000887193380336e+00
85 -1.8884633614871285e+00 6.2218957184529557e+00
86 -1.9393785748991303e+00 6.2296108393369609e+00
87 -2.2821587248564859e+00 6.2834995200680224e+00
88 -2.5077739032591029e+00 6.3174600934958498e+00
89 -2.7318655516456292e+00 6.3508771431827080e+00
90 -5.0359819450616214e+00 7.8679266595064838e+00
91 -5.2494325785570410e+00 7.8787628492222375e+00
92 -5.2362031662550255e+00 7.8793269395840655e+00
93 -5.2553889899660602e+00 7.8802366148650123e+00
94 -5.4249897095799682e+00 7.8884024032467224e+00
95 -5.4842512756394459e+00 7.8910328127122185e+00
96 -5.5210834852565371e+00 7.8939414904976832e+00
97 -5.7175521751979783e+00 7.9013314487698967e+00
98 -1.7608512540699028e-01 5.8925598986992425e+00
99 -2.3060139904052557e-01 5.9023454567707496e+00
100 -3.8598780112883696e-01 5.9254396975376871e+00
101 -4.6466640043392571e-01 5.9392005584258589e+00
102 -6.5561521957941937e-01 5.9825608634541307e+00
103 -6.2854759281766481e-01 5.9758916624610698e+00
104 -6.6406752246273892e-01 5.9834706910152438e+00
105 -8.7685763740428424e-01 6.0262559033919976e+00
106 -1.2384631657318756e+00 6.1117742225087150e+00
107 -1.4586491127709242e+00 6.1550751339869301e+00
108 -1.6805912479327914e+00 6.1937225809959857e+00
109 -4.1499812145692161e+00 7.7588587193400427e+00
110 -4.2457900769642638e+00 7.7725514344319624e+00
111 -4.3757314448716462e+00 7.7911009863979137e+00
112 -4.4693747205599026e+00 7.8055916757017920e+00
113 -4.5922731584351943e+00 7.8279100128963384e+00
114 -4.7778898154555378e+00 7.8548642532138304e+00
115 -4.7096762837197517e+00 7.8473911613483711e+00
116 -4.8098280185849163e+00 7.8584958576027164e+00
117 -5.0154832207297506e+00 7.8680495971560056e+00
118 1.1877409565382211e+00 5.6012162441054087e+00
119 1.1670386456458492e+00 5.6053223150007918e+00
120 9.6213544715686783e-01 5.6496987417553708e+00
121 9.3918811363632915e-01 5.6545223663631523e+00
122 7.4572880619884607e-01 5.6913688898135506e+00
123 7.1652087663269914e-01 5.6970971613150541e+00
124 5.2551688141376196e-01 5.7340239351772313e+00
125 3.7079059561972144e-01 5.7767157043609059e+00
126 4.8692354663670373e-01 5.7425718242814723e+00
127 1.5428552893096140e-01 5.8224485686290572e+00
128 -3.2579797430316768e+00 7.6736182934863226e+00
129 -3.2681384397793241e+00 7.6748395837055234e+00
130 -3.4954518836257797e+00 7.6892927834479154e+00
131 -3.4671819837040436e+00 7.6888399233659852e+00
132 -3.5160770559538137e+00 7.6917788338469197e+00
133 -3.6851193054650575e+00 7.7107593892670518e+00
134 -3.7228392181400243e+00 7.7123210137364238e+00
135 -3.7342119852465450e+00 7.7179102587717505e+00
136 -3.9478235712948426e+00 7.7435420929953631e+00
137 -4.1781451595405388e+00 7.7661408283253612e+00
138 2.5751953069294347e+00 5.2764167969823363e+00
139 2.5417405833506508e+00 5.2845872065222093e+00
140 2.3362386487689122e+00 5.3332086198371114e+00
141 2.3271367042437374e+00 5.3353022543574973e+00
142 2.1352293927532102e+00 5.3815282593984453e+00
143 2.0805629607654530e+00 5.3947589820160555e+00
144 1.9264534802466027e+00 5.4294299342560430e+00
145 1.7567832034278379e+00 5.4731026031590790e+00
146 1.8335419821316516e+00 5.4519748395432543e+00
147 1.7250314366153849e+00 5.4804553613939966e+00
148 1.5422385467265951e+00 5.5268245298355074e+00
149 9.5675731127997832e-01 5.6507331628785709e+00
150 7.3539866479251015e-01 5.6929690300790172e+00
151 -2.2124234709491981e+00 7.5011892002571257e+00
152 -2.2284372156627898e+00 7.5038758363275768e+00
153 -2.4196588944753330e+00 7.5439990789717095e+00
154 -2.4723932416025769e+00 7.5543614092798705e+00
155 -2.6429424599395679e+00 7.5838169818956453e+00
156 -2.6920287921395891e+00 7.5902111019538872e+00
157 -2.8736030711045388e+00 7.6197157438848002e+00
158 -2.9101068541704151e+00 7.6268154815915805e+00
159 -3.0304951087045198e+00 7.6445968274779599e+00
160 -3.2614853695738404e+00 7.6748418256272695e+00
161 3.9641827926199329e+00 4.9507136841772406e+00
162 3.9153915067471541e+00 4.9618900890152045e+00
163 3.7185509079618226e+00 5.0130459041791271e+00
164 3.7032383839478782e+00 5.0163532533144775e+00
165 3.4959397517591166e+00 5.0578920891513857e+00
166 3.4803144620001145e+00 5.0610928866385985e+00
167 3.2854088834480839e+00 5.1029865467115441e+00
168 3.1310425257179908e+00 5.1462690687234964e+00
169 3.2331021600771801e+00 5.1153472990844850e+00
170 3.0863448451402298e+00 5.1511811156040679e+00
171 2.9104659808854718e+00 5.1927918469586540e+00
172 2.3339641781771645e+00 5.3337809269594292e+00
173 2.1184820967391977e+00 5.3858869327892585e+00
174 -1.0216635737347006e+00 7.2483219288975631e+00
175 -1.1127314446543453e+00 7.2695816802506883e+00
176 -1.2253955493193711e+00 7.2964419878849034e+00
177 -1.3632879135112115e+00 7.3297182192761561e+00
178 -1.4081342060145947e+00 7.3411881465606088e+00
179 -1.4246018077105014e+00 7.3437247399953502e+00
180 -1.6119813391331825e+00 7.3840159412800466e+00
181 -1.6267066161864918e+00 7.3875481895981068e+00
182 -1.6343570047431224e+00 7.3886596745635797e+00
183 -1.8366838992259304e+00 7.4248242211528845e+00
184 -1.8496148984557386e+00 7.4275638746691524e+00
185 -2.2136398854877140e+00 7.5002846154566951e+00
186 -2.4374690295625436e+00 7.5463658150788957e+00
187 -2.6556091001779620e+00 7.5878111593383073e+00
188 5.3536123949731813e+00 4.6175473118494912e+00
189 5.2845800209938369e+00 4.6354811265811495e+00
190 5.0859837685594718e+00 4.6867792863141213e+00
191 5.0949850017423222e+00 4.6840681205827615e+00
192 5.0804324803696632e+00 4.6874728334405642e+00
193 4.8739304596467603e+00 4.7349508029273109e+00
194 4.8559362971535576e+00 4.7391384170200102e+00
195 4.6667366388998728e+00 4.7866886253535430e+00
196 4.5118622508228521e+00 4.8349928079825144e+00
197 4.5929361597186178e+00 4.8076768156762384e+00
198 4.4799027161757250e+00 4.8372435565050198e+00
199 4.2904867751312121e+00 4.8816447292838729e+00
200 4.0716707067304911e+00 4.9249579246560469e+00
201 3.7118941937754446e+00 5.0137500528898702e+00
202 3.4911538586983024e+00 5.0582520387352492e+00
203 7.0008097469659791e-01 6.7851922760513856e+00
204 5.7924941572095090e-01 6.8180467767047928e+00
205 5.0832692644368560e-01 6.8419192083034543e+00
206 3.3534728586765339e-01 6.9078368144458668e+00
207 2.8460552221917279e-01 6.9264141192176494e+00
208 1.4007452927095768e-01 6.9659065565667531e+00
209 3.7052794417125834e-02 6.9853307468421608e+00
210 -8.8485177563378176e-02 7.0078525526127935e+00
211 -1.7856773429291836e-01 7.0278590676820381e+00
212 -2.5572325338957214e-01 7.0557384127284468e+00
213 -2.7731056381263336e-01 7.0566785345438765e+00
214 -4.5907117826551835e-01 7.1108390753307162e+00
215 -4.6936658579282875e-01 7.1153731447929447e+00
216 -4.7473156026321423e-01 7.1151525375908893e+00
217 -6.0260764256994992e-01 7.1710379609702537e+00
218 -8.2469089294573727e-01 7.2138320385842727e+00
219 -1.0474755062349161e+00 7.2543190525938037e+00
220 7.0456444000719518e+00 4.1681635554152976e+00
221 7.0088111633802370e+00 4.1794000790420789e+00
222 6.8148804993400729e+00 4.2330121160880729e+00
223 6.7814724963947661e+00 4.2411482895349284e+00
224 6.5998411491742690e+00 4.2806767686055300e+00
225 6.5513402570485564e+00 4.2920606571197455e+00
226 6.3962450015577188e+00 4.3311770988589933e+00
227 6.2290613579656950e+00 4.3819686500009674e+00
228 6.2900308639771580e+00 4.3628019815456334e+00
229 6.2146287831974920e+00 4.3860749272007116e+00
230 6.0226208042871576e+00 4.4452817190766476e+00
231 6.0127889733194699e+00 4.4483484439411329e+00
232 5.6606013300768714e+00 4.5421448601545222e+00
233 5.4431668746416433e+00 4.5902710700265565e+00
234 4.8680194920187692e+00 4.7352557903428742e+00
235 2.3770197477129256e+00 6.2944112302166877e+00
236 2.3346159756243381e+00 6.3066003169357323e+00
237 2.1936788814254777e+00 6.3526358168432964e+00
238 2.0155817947393007e+00 6.4126146315155239e+00
239 2.0534365202314664e+00 6.3986095899686228e+00
240 2.0032833335023552e+00 6.4156879044701585e+00
241 1.8093889205667302e+00 6.4722463596154922e+00
242 1.7962081073649536e+00 6.4760239499790986e+00
243 1.6158777792525147e+00 6.5256491478758418e+00
244 1.5289267694296913e+00 6.5458462400423798e+00
245 1.4439551467620655e+00 6.5640340466546503e+00
246 1.4017979079041749e+00 6.5713655620850622e+00
247 1.2308020856454260e+00 6.6221552400828791e+00
248 8.8350232359493597e-01 6.7397836132802684e+00
249 6.6566784147743441e-01 6.7908950697577115e+00
250 3.2110354277300690e-01 6.9146958207416676e+00
251 1.0553085714971883e-01 6.9723885034822901e+00
252 9.5356553610077643e+00 3.3250666357212229e+00
253 9.4726803428302304e+00 3.3475251757143467e+00
254 9.3515611277687771e+00 3.3855423998963445e+00
255 9.2164348179379036e+00 3.4241732071585749e+00
256 9.1503199324758029e+00 3.4450273947266017e+00
257 8.9693732307576752e+00 3.5069174287160263e+00
258 8.9315333439864020e+00 3.5206673818019496e+00
259 8.7936013775077893e+00 3.5743051097595728e+00
260 8.6258156243032733e+00 3.6454530114277683e+00
261 8.6009312633725408e+00 3.6554186732321652e+00
262 8.4469797304209653e+00 3.7075059378913369e+00
263 8.2717888404720963e+00 3.7606138218537355e+00
264 8.3323447049354478e+00 3.7423766686192543e+00
265 8.2508018213087926e+00 3.7667073074209534e+00
266 8.0597793959226731e+00 3.8220153440743090e+00
267 8.0702306061189155e+00 3.8187463909047774e+00
268 8.0556861393024857e+00 3.8230878319551724e+00
269 7.7130600486017045e+00 3.9417039471417143e+00
270 7.3652698562260062e+00 4.0599819886366220e+00
271 7.1575571467214720e+00 4.1285841922802744e+00
272 6.8043122880827847e+00 4.2352924063464430e+00
273 6.5866263587057441e+00 4.2833958658540441e+00
274 6.0190449986897097e+00 4.4462131123447239e+00
275 4.6744302163033939e+00 5.5845187002763010e+00
276 4.5964247734490673e+00 5.6114391309736034e+00
277 4.4149200078024959e+00 5.6746315323075347e+00
278 4.3908198187636005e+00 5.6832517875440445e+00
279 4.2341898596105239e+00 5.7354685626308930e+00
280 4.1187136559479036e+00 5.7658643287447253e+00
281 4.0327602587255882e+00 5.7905299549284992e+00
282 3.8498407541593136e+00 5.8486182269038514e+00
283 3.8401664393074619e+00 5.8522496579042160e+00
284 3.6651836884052349e+00 5.9166969379548267e+00
285 3.5559504218787872e+00 5.9534387301975826e+00
286 3.4991538177629691e+00 5.9701492990330571e+00
287 3.4817170141398868e+00 5.9761833270056215e+00
288 3.2836017961128281e+00 6.0259239914835518e+00
289 3.3018874492896702e+00 6.0222070892065371e+00
290 3.2777285915641592e+00 6.0285699827863723e+00
291 3.0970080049720918e+00 6.0856494510767272e+00
292 2.9348179813833393e+00 6.1356591648214032e+00
293 2.7218267070554116e+00 6.1973818145852029e+00
294 2.3643295733001279e+00 6.2958120013957846e+00
295 1.8043805361742558e+00 6.4743294019296993e+00
296 1.1711563039351056e+01 2.5381159255769097e+00
297 1.1596910293889907e+01 2.5453242091250092e+00
298 1.1434999801237108e+01 2.6026570989023172e+00
299 1.1467044872919775e+01 2.5873069404526490e+00
300 1.1426088046732376e+01 2.6049165946332602e+00
301 1.1249556664806731e+01 2.6744277811016053e+00
302 1.1092067848802312e+01 2.7327048235973339e+00
303 1.1171977622852971e+01 2.7012127272143416e+00
