# x_over_c y_over_c
1.0000000000000000e+00 1.6046192152785466e-17
9.9596735019479998e-01 6.2197632139530806e-03
9.8304506044718487e-01 9.6221866917561190e-03
9.7783893254331100e-01 1.1174904054677224e-02
9.6480146017090507e-01 1.3182740721487542e-02
9.5178071225559102e-01 1.5582991246208180e-02
9.3876978951164181e-01 1.7954012030925677e-02
9.2573259868904001e-01 2.0095435797662538e-02
9.1909036566647995e-01 2.1402159532856787e-02
9.0662326250001601e-01 2.4054567233666359e-02
8.9783184214606482e-01 2.5473296255173743e-02
8.8725095908929585e-01 2.7156165680502171e-02
8.8043917037621033e-01 2.8192087009795308e-02
8.6793780728134373e-01 3.0291843553233035e-02
8.5530696664038397e-01 3.2233279472266001e-02
8.4228420805996507e-01 3.4718453470207855e-02
8.3589624244429594e-01 3.6027117208785063e-02
8.2283858553398181e-01 3.8099956951441562e-02
8.0964028973503654e-01 3.9849315101153270e-02
7.9659279608387634e-01 4.1742236966238466e-02
7.8375436587517444e-01 4.3883029956121776e-02
7.7104101560775840e-01 4.5691671520662357e-02
7.5788897111202158e-01 4.7287419663417631e-02
7.4436152381889076e-01 4.8620882346633462e-02
7.3117450920249483e-01 5.0044845928391958e-02
7.2455675303420697e-01 5.0809783847397184e-02
7.0514643578926806e-01 5.3383567655116426e-02
6.8520755412374623e-01 5.5113166739164214e-02
6.7203744004259736e-01 5.6244532045423824e-02
6.5894287997743328e-01 5.7778926490471887e-02
6.4585076338791902e-01 5.9221167340208873e-02
6.3260066081428423e-01 5.9918313631610036e-02
6.1946744520538588e-01 6.1178193127971618e-02
6.0636487269261619e-01 6.2759701339753282e-02
5.7874608093259683e-01 6.4489238698450413e-02
5.6503072932321752e-01 6.5229790673532212e-02
5.4822950373025336e-01 6.6894052657156283e-02
5.3712973169200917e-01 6.7469044327599328e-02
5.2463285669103232e-01 6.8294594130647437e-02
5.1143571996476511e-01 6.9147711787553176e-02
4.9827074272826000e-01 7.0019122703368672e-02
4.7711512121460636e-01 7.1233451025671926e-02
4.5764786544488678e-01 7.2613097975027824e-02
4.3864300239262666e-01 7.3636224440789474e-02
4.2309945830881796e-01 7.4083128287772179e-02
4.1632899264908824e-01 7.4222538188826695e-02
3.9509333196121454e-01 7.4246570945527210e-02
3.6155121905657889e-01 7.5342224836544264e-02
3.5836434400981260e-01 7.5117945523319740e-02
3.3212458627145047e-01 7.5085402113570454e-02
3.2603003420184368e-01 7.5513733750615722e-02
