# row axial thickness
1 -5.6253060431039197e+00 5.9580545419820803e+00
2 -5.7540694247695647e+00 6.0093250282447421e+00
3 -5.2011810661507161e+00 6.0177043815403506e+00
4 -5.2828715702686297e+00 6.0097508052369850e+00
5 -5.3745027728132486e+00 5.9969463434270880e+00
6 -5.5875529493600968e+00 5.9692445179667946e+00
7 -5.5446916185453068e+00 5.9773365402314020e+00
8 -5.6193222934164053e+00 5.9769911676711072e+00
9 -5.7499196813520603e+00 6.0629524240943127e+00
10 -5.8422082835855536e+00 6.1926981004867461e+00
11 -5.8147494493780068e+00 6.2613645988700544e+00
12 -4.5522765658464026e+00 6.0672227109029890e+00
13 -4.7468452826705434e+00 6.0542412209043590e+00
14 -4.7335219728513245e+00 6.0559211213559596e+00
15 -4.7572192641846991e+00 6.0545903241255559e+00
16 -4.9971266476118830e+00 6.0335851332509280e+00
17 -4.9137251988035509e+00 6.0453738387333349e+00
18 -5.0568192640466290e+00 6.0377465084021011e+00
19 -5.0957473819167447e+00 6.0351415169927680e+00
20 -5.3254705623955934e+00 6.0081162212132799e+00
21 -5.2760638678285074e+00 6.0185673113483533e+00
22 -5.4806221027733502e+00 6.4432343381788746e+00
23 -5.6556583337835242e+00 6.3613350168007754e+00
24 -5.6175691802542342e+00 6.3865479018829330e+00
25 -5.7309033829344997e+00 6.3332992528707672e+00
26 -5.7533224503962197e+00 6.3206705543585864e+00
27 -3.8964477897773313e+00 6.1052275373912241e+00
28 -3.9472524523715018e+00 6.1036328319245969e+00
29 -4.0797629410442475e+00 6.0980390197822345e+00
30 -4.2405876076020519e+00 6.0905255816773458e+00
31 -4.2622274863350098e+00 6.0894703141141324e+00
32 -4.4973667085949254e+00 6.0737621081143933e+00
33 -4.4451347525735363e+00 6.0795462920675689e+00
34 -4.5394689089410134e+00 6.0737605900292824e+00
35 -4.6239490620344350e+00 6.0686203611877314e+00
36 -5.0717144306710891e+00 6.0391195726751885e+00
37 -5.1196624295432720e+00 6.5889786272723132e+00
38 -5.2369129676128381e+00 6.5515203168796035e+00
39 -5.2657879174781410e+00 6.5416580817137255e+00
40 -5.4141406882770173e+00 6.4910249526228405e+00
41 -5.7463992833942052e+00 6.3271414490466000e+00
42 -3.4383662636028474e+00 6.1187784355568544e+00
43 -3.4088020478136989e+00 6.1205626609636061e+00
44 -3.4587724875786852e+00 6.1198812097702797e+00
45 -3.5962543061217778e+00 6.1175923787980135e+00
46 -3.7403348999583690e+00 6.1146413302026712e+00
47 -3.7829006412509032e+00 6.1136450738406998e+00
48 -4.0019286177638111e+00 6.1059692424920815e+00
49 -3.9713614835226907e+00 6.1085907539889464e+00
50 -4.0248549489384677e+00 6.1066799062562946e+00
51 -4.2496001591951051e+00 6.0908263266076519e+00
52 -4.5567686400855401e+00 6.7182676856552996e+00
53 -4.7105970426767998e+00 6.6932796890720967e+00
54 -4.8800257059311001e+00 6.6627021791905126e+00
55 -4.8738867862536157e+00 6.6647804762499323e+00
56 -4.8818447316532989e+00 6.6633506595848049e+00
57 -5.0495091107249186e+00 6.6295772168075731e+00
58 -5.2490846091505317e+00 6.5516156437292290e+00
59 -2.7062998776741423e+00 6.1288505227864123e+00
60 -2.7224757363569263e+00 6.1289928406242931e+00
61 -2.9526045361203326e+00 6.1291394967243722e+00
62 -2.9161379097597333e+00 6.1301643773613517e+00
