# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9487141129367140e-01 3.1446681467740961e-03
9.8755846789843538e-01 5.0948878738911662e-03
9.8029701189258833e-01 6.6420137118214798e-03
9.7975388937989016e-01 6.6867687085989825e-03
9.7216908679421321e-01 8.1459343205553762e-03
9.6769914699542126e-01 8.8841840797368073e-03
9.6373796791095412e-01 9.5384273182287718e-03
9.5641765538476875e-01 1.1038365137991087e-02
9.4861600237880173e-01 1.2702416873882362e-02
9.4117649518714208e-01 1.4311952404729433e-02
9.3316215143765491e-01 1.5816653641792335e-02
9.2245030499308678e-01 1.7755665373150598e-02
9.1734769423460616e-01 1.8781827618554642e-02
9.0657847758390731e-01 2.0741110557874611e-02
9.0268827027865528e-01 2.1578406200269261e-02
8.8713424065022906e-01 2.4451311750550549e-02
8.7657899479708612e-01 2.6353333538843660e-02
8.7167184055642022e-01 2.7677965348439384e-02
8.5472316324107656e-01 3.0646355029811501e-02
8.4650822881743693e-01 3.1876563841700831e-02
8.3116331028201607e-01 3.4534651711935538e-02
8.0941540395065947e-01 3.8787115920762998e-02
7.9390810625425179e-01 4.1629082570121718e-02
7.8445711675764163e-01 4.2462776046877294e-02
7.6893830348269987e-01 4.5124034517855918e-02
7.5324210892994603e-01 4.7010175563051398e-02
7.3032015621918622e-01 5.0392444571942759e-02
7.1462689054887307e-01 5.2672316678994482e-02
7.0625864926892146e-01 5.3704281391442066e-02
6.8958827732144024e-01 5.5165015806157056e-02
6.7367352258001834e-01 5.7135078558838676e-02
6.5575222685964407e-01 5.7700723831790791e-02
6.4028371900847858e-01 5.9311321881119428e-02
6.2471379992002118e-01 6.1602785447854788e-02
6.0915915883997196e-01 6.3786645736425646e-02
5.9383225286099794e-01 6.4518680767969849e-02
5.8254994928323267e-01 6.4974256908962927e-02
5.6781527335724336e-01 6.6493790911505632e-02
5.5034946524072670e-01 6.7558535999264341e-02
5.3425211054785549e-01 6.9038827975965486e-02
5.1731086726010933e-01 6.9628444217993496e-02
5.0157130527852278e-01 7.0504764444426313e-02
4.8477707650478619e-01 7.2657854362004948e-02
4.7782853128849223e-01 7.3178594156805388e-02
4.6040836771909999e-01 7.3211643711532257e-02
4.3792676855576085e-01 7.4351885735471468e-02
4.3506258641979156e-01 7.4648975377765103e-02
4.0967116430179629e-01 7.5642990821941550e-02
3.9339462328643676e-01 7.7175318361259806e-02
3.7731706969113793e-01 7.8079164051103239e-02
3.6889134368932797e-01 7.8235771856427910e-02
3.5934091102158261e-01 7.7459862075495697e-02
3.3342787231531062e-01 7.8359666418238882e-02
3.1800564525418124e-01 7.8061077908599147e-02
3.0788911186106421e-01 7.7561839453049952e-02
2.9698932648123921e-01 7.7399666976451731e-02
2.8202965863455393e-01 7.7488339393478503e-02
2.7234582592050033e-01 7.6964633297206736e-02
2.5823070317030383e-01 7.6454404678037727e-02
2.3462013065723383e-01 7.6755516762939471e-02
2.2083367945700977e-01 7.5743782031269025e-02
2.1179583604093824e-01 7.4772005545127640e-02
2.0213572705846597e-01 7.3940909506773650e-02
1.9218765006185082e-01 7.2883578880084288e-02
1.7545921891529326e-01 7.1576538472368903e-02
1.6573506578516642e-01 7.0261614077582649e-02
1.5683266879468100e-01 6.8730361539340007e-02
1.4551452943429752e-01 6.6556903291113023e-02
1.3349237801474995e-01 6.4716189562338225e-02
1.2449361318892066e-01 6.3668236791139379e-02
1.1436857319385479e-01 6.2656421405724569e-02
9.2786379403638597e-02 5.7876951274109960e-02
8.6052500030120979e-02 5.5946762588823223e-02
6.7214325772928935e-02 5.0905756212092382e-02
5.7319543941811782e-02 4.7643644842057922e-02
4.6944232445304580e-02 4.2635726349949790e-02
4.0787532904300525e-02 3.9325232409794485e-02
3.2509091217389173e-02 3.3452625213676701e-02
2.7053584513007184e-02 2.9813973536525845e-02
1.9181884680923234e-02 2.3265699778421748e-02
1.4343054221908862e-02 1.9289100377980619e-02
7.9042560033438167e-03 1.4187275784455503e-02
6.1331500160841240e-03 1.2674808920137630e-02
1.5575305559492991e-03 8.5864373489964157e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
5.5226313623883824e-04 -1.8626446227210476e-03
4.6265406902228573e-03 -5.8167432317112293e-03
7.4712149358152225e-03 -6.6087892466366567e-03
1.2397675427603134e-02 -6.7533417341110649e-03
1.8737162811438526e-02 -6.5761847537035255e-03
2.1364253125205384e-02 -6.4697045183388256e-03
2.9184450947547007e-02 -6.0973617205242843e-03
3.0189683681318163e-02 -6.0663284465560952e-03
3.9108846330277953e-02 -5.5151168686824901e-03
5.7707850037263440e-02 -3.0072588640023693e-03
6.2743968642661366e-02 -2.0202913027839802e-03
7.1624892144300567e-02 -3.8874646092390075e-04
9.4285180819734554e-02 3.6584175319263634e-03
9.6983412660864882e-02 4.0865395786790649e-03
1.0591363743203444e-01 5.4782665214979827e-03
1.1570865971863453e-01 6.8032041052463301e-03
1.2549305886470724e-01 7.9848329483431079e-03
1.3673207720984956e-01 9.3629308125829074e-03
1.4645301606217831e-01 1.0339026678997216e-02
1.7066800307466137e-01 1.2609063190198361e-02
1.8132869306072499e-01 1.3804599154966129e-02
2.1127410038069167e-01 1.5969506284953687e-02
2.2609144256781522e-01 1.7172065733027885e-02
2.3559630421985495e-01 1.7961392701328103e-02
2.5232899405393849e-01 1.9201631520501510e-02
2.6173478726640659e-01 2.0155346387757501e-02
2.7323947627105494e-01 2.0908426677491845e-02
2.9005490535562450e-01 2.1704987212719039e-02
3.0728487272949356e-01 2.2389515451153991e-02
3.2234911945419409e-01 2.2740819112277433e-02
3.3107055010735148e-01 2.3604086238959297e-02
3.6840398313022343e-01 2.4140243706518526e-02
3.7690262293351035e-01 2.4504286188920549e-02
3.9404611456844213e-01 2.4658344685433427e-02
4.1976579226230409e-01 2.4928280258862422e-02
4.3642705095426532e-01 2.4364503314950794e-02
4.4385531716296045e-01 2.4604346239162290e-02
4.5477358166548759e-01 2.4730423557148627e-02
4.8048369009695852e-01 2.4723896464420927e-02
4.9004633450160306e-01 2.4670613636546945e-02
5.1452739871396447e-01 2.4484151831991732e-02
5.1811776094062423e-01 2.4572071909836443e-02
5.4114099109471925e-01 2.4233305781864983e-02
5.5722383785256435e-01 2.4067543855627350e-02
5.7013035498585241e-01 2.3986397047897099e-02
5.8270842132497713e-01 2.3801074566379699e-02
6.0395713335076140e-01 2.3750164211802056e-02
6.1791380608001489e-01 2.3580881118301030e-02
6.3402696141849946e-01 2.3173965484456060e-02
6.5121857742421552e-01 2.2683399309957379e-02
6.6887695591512220e-01 2.2451517756589049e-02
6.8034430864627637e-01 2.1971580960310745e-02
6.9425931739530966e-01 2.1380753573997015e-02
7.1017197351353223e-01 2.0617774576437032e-02
7.2649379636101286e-01 1.9526937994453115e-02
7.3585708033574870e-01 1.9140240195479073e-02
7.5131530862965445e-01 1.7994468894701635e-02
7.6141824169563765e-01 1.7289517026893082e-02
7.7653830655351774e-01 1.6299620591034562e-02
7.9230454857637611e-01 1.4808429708799442e-02
8.0175616847456266e-01 1.4121309966516228e-02
8.1739612624372460e-01 1.2565521237854402e-02
8.4099280182651581e-01 1.0633810002903442e-02
8.4942566041376888e-01 1.0251038630230760e-02
8.6072990115298031e-01 9.3614624402767067e-03
8.7416799017247671e-01 8.2685020662545076e-03
8.8253277532825758e-01 7.5163478647539590e-03
8.9011958988775675e-01 6.6295449336303070e-03
9.0219346062215289e-01 5.2049548009350374e-03
9.0529373687068260e-01 4.8150295148882511e-03
9.1497319957063494e-01 4.2709517706839813e-03
9.3029787168234013e-01 2.2661773450451872e-03
9.3042488909819077e-01 2.2565931624990388e-03
9.3838549222312539e-01 1.3602482902800729e-03
9.4602185407954820e-01 9.1213901807730025e-04
9.6175121586013834e-01 -2.5998132496057608e-04
9.7727735847789921e-01 -2.5043711064045874e-03
9.9229487854028575e-01 -3.2039803282928447e-03
9.9424964979822816e-01 -2.4991081973683394e-03
9.9684890808009230e-01 -5.9811471685236768e-04
1.0000000000000000e+00 0.0000000000000000e+00
