# x_over_c y_over_c
9.9999999999999989e-01 1.2143064331837650e-17
9.9422711986059720e-01 7.4757449309356362e-03
9.8163109265175563e-01 1.1863665085757319e-02
9.7921656309545968e-01 1.2170619447945150e-02
9.7310714750042937e-01 1.3614404402446219e-02
9.6649591599465634e-01 1.4550009437436905e-02
9.5475184566708704e-01 1.5909100517939954e-02
9.5168869515033583e-01 1.6405829921540719e-02
9.3516099552981979e-01 1.9189091905442820e-02
9.2482264302874473e-01 2.2258902465887440e-02
9.1515785360241020e-01 2.3787526788698034e-02
9.0659412117228189e-01 2.5717790194628637e-02
8.9663622889227390e-01 2.8116030388341824e-02
8.9222498295818686e-01 2.8706447840202386e-02
8.8081011393123887e-01 3.0902580097379666e-02
8.6531166193418385e-01 3.3617426117014432e-02
8.6130901179436103e-01 3.4388637282714775e-02
8.4918407990211620e-01 3.6723663896566755e-02
8.3712586062785099e-01 3.8672737904474661e-02
8.2063426508318837e-01 4.0568825517539431e-02
7.9413338240956777e-01 4.4472078714182406e-02
7.8591543937751041e-01 4.5059681658062872e-02
7.7595147208882254e-01 4.5492073245904756e-02
7.5750131022419331e-01 4.7003516521945274e-02
7.4426992493290878e-01 4.8081774729989965e-02
7.2930170849139542e-01 4.8889053642956731e-02
7.1674244168606915e-01 5.0969938110067260e-02
6.9982951765149726e-01 5.3814814115221772e-02
6.8992197968468449e-01 5.5977158275297298e-02
6.7544365510962823e-01 5.7169486433344414e-02
6.6846337743696993e-01 5.7351736961814594e-02
6.4203517922437847e-01 5.8206881102321778e-02
6.2529793924030475e-01 5.9416175474094952e-02
6.0967625313593365e-01 6.0723735791111635e-02
5.9443711184666470e-01 6.1882818376961739e-02
5.7858574623875292e-01 6.1899193927498097e-02
5.6393571879282023e-01 6.2519704369334739e-02
5.4971747069610566e-01 6.4254328651673617e-02
5.3332471320629971e-01 6.5307847589345033e-02
5.1972520377714182e-01 6.5258748051423940e-02
5.0024792214441860e-01 6.6167666487770560e-02
4.8742758477384224e-01 6.6146171326142839e-02
4.7073902448063359e-01 6.6834816871536723e-02
4.5448730820540240e-01 6.7661370310169860e-02
4.3819135063072018e-01 6.8077498511277937e-02
4.2588328843101697e-01 6.8746246620385379e-02
4.1015681931060705e-01 6.9873526594953370e-02
3.9221519366749602e-01 7.0199675855788957e-02
3.7592144088786905e-01 7.0484629497808649e-02
3.6312666346884298e-01 7.0447708173108969e-02
3.5812482499557446e-01 7.0626634102589861e-02
3.4309575382764568e-01 7.1387535713579919e-02
3.2921140856929626e-01 7.0916126095366308e-02
3.0453354564521651e-01 7.0623404904924109e-02
2.9711704703788638e-01 7.0660072101786237e-02
2.8243839739371407e-01 7.0866546381435996e-02
2.6454783413763255e-01 7.0503368407555056e-02
2.4711186237903493e-01 6.8971767147516641e-02
2.4479804483957279e-01 6.8787142335554635e-02
2.2858441834505697e-01 6.7575464071478492e-02
2.1131783062979256e-01 6.5853149874403508e-02
1.9382641876336790e-01 6.4118606467641698e-02
1.9316950496861204e-01 6.4037439988257186e-02
1.8011603978886848e-01 6.2443368520465427e-02
1.5882410407533876e-01 6.0352016622024565e-02
1.5613132665622495e-01 5.9973372644185952e-02
1.4212572616286503e-01 5.8174871565066531e-02
1.2764199466567527e-01 5.6453519459619295e-02
1.1967445531381139e-01 5.5403241779561629e-02
1.0706796524226903e-01 5.2187025689963973e-02
1.0409756944710039e-01 5.1287597353003755e-02
9.3825698316858663e-02 4.9337114180485767e-02
8.1476088591444826e-02 4.6482940094918657e-02
7.4458441288625138e-02 4.3842533984450406e-02
6.2869621907597220e-02 4.0199730753046843e-02
6.0247843328286421e-02 3.9251664240122344e-02
5.1479215305386926e-02 3.5700566111014631e-02
4.5153843258708651e-02 3.2913141302096278e-02
3.5147607925758391e-02 2.8069976362120844e-02
3.3788815202841369e-02 2.7389662499581146e-02
2.4371471724384062e-02 2.3070761262776487e-02
1.8716977125910944e-02 1.9377344181901332e-02
9.8184576829008947e-03 1.3364372327694095e-02
2.6864372923315187e-03 5.7230599697869521e-03
0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00
1.3995466230434569e-03 -1.0911790077560385e-02
9.3631922021468472e-03 -1.9250424130737388e-02
1.5422723709168747e-02 -2.0520130455980178e-02
2.2448532326429405e-02 -1.8004176980642383e-02
3.3013490409836005e-02 -1.4415254841003292e-02
4.6689344104987790e-02 -1.1645242642106080e-02
5.1099598875555804e-02 -1.0760764074146514e-02
5.5273702839750902e-02 -1.0120336418835120e-02
6.8438773827617497e-02 -8.6503941259420541e-03
8.3439388353943447e-02 -6.6570518257038965e-03
8.6674347475706043e-02 -6.0429720445786834e-03
9.7032210980823375e-02 -4.6168740916094370e-03
1.0532421449779270e-01 -3.0462306852470913e-03
1.1911233136842292e-01 -9.9617999469137661e-04
1.2495885623739163e-01 -1.4196568217673188e-04
1.4028837244662881e-01 2.1561561191289426e-03
1.4702125066503999e-01 2.6868714508147982e-03
1.5944328458310550e-01 4.3742526719503828e-03
1.7021727995808650e-01 5.4076202083577036e-03
1.8468395942781857e-01 6.7679351301398799e-03
1.9820597024309633e-01 7.9322253527392660e-03
2.0854989408430727e-01 8.9686584517177752e-03
2.2329607913085953e-01 1.0138420810949881e-02
2.3357773328448667e-01 1.0875822222769655e-02
2.4986263170660789e-01 1.2219886921534952e-02
2.6215068413810816e-01 1.3251860746598926e-02
2.7720084578697129e-01 1.4289367508361669e-02
2.9204183035213338e-01 1.5320273119825697e-02
3.0724924714868412e-01 1.6183978448741317e-02
3.1909057879753666e-01 1.6692395550476209e-02
3.3161559069270036e-01 1.7507587967538221e-02
3.4756279286188274e-01 1.8074302789828311e-02
3.6334544678567793e-01 1.8629431180411285e-02
3.7868141590477367e-01 1.9201250866816958e-02
4.0087343590947894e-01 1.9917888445784349e-02
4.1700533603043072e-01 2.0242417020998663e-02
4.3508606718635423e-01 2.0270591427137562e-02
4.4660736678313273e-01 2.0145011769508579e-02
4.6363717646171676e-01 2.0638729863589483e-02
4.7814066806269667e-01 2.1013114430869319e-02
4.9903101222647334e-01 2.0529134982037848e-02
5.1485606748017010e-01 1.9260885953004372e-02
5.2675735057802742e-01 1.9125352184169910e-02
5.4439907518838093e-01 1.8997882806013035e-02
