step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,max_dtZ
16,0.0049382716049382715,7582,9.912124959521563,0.0022855601197389755,0.9628893285621939,25.319533367905112,14.165886878967285,0.013738901753352068
17,0.005246913580246914,8238,10.23889977542918,0.0022873907722012698,0.9636605687081108,27.534967241643617,12.065972089767456,0.0139807302578758
18,0.005555555555555556,8924,10.748144039331063,0.0022901352613111593,0.9648168013766129,28.36289503564611,13.555080890655518,0.01434206691303799
19,0.005864197530864198,9632,13.727873539769044,0.002293495298048372,0.9662323596416952,27.9178931901467,13.104112148284912,0.014690637345278533
20,0.006172839506172839,10366,14.79902182187601,0.002296920076275743,0.9676751930107883,27.317397437671247,13.747668981552124,0.015047929869909934
21,0.006481481481481481,11122,11.798310256576416,0.002297231046632206,0.9678062024885752,28.471131052917233,11.744455814361572,0.015835989655371783
22,0.006790123456790123,11898,12.107549741762135,0.0022804873762704734,0.9607522198026518,30.65808539357573,12.63126015663147,0.016156597524532804
23,0.0070987654320987656,12690,12.39236428080938,0.0022610574619236685,0.9525665426822649,32.916852347317466,11.377015829086304,0.016400282818346056
24,0.007407407407407408,13516,12.651477370044557,0.002246141168502302,0.9462824201894484,35.213168560689965,16.40382719039917,0.0165523862984334
25,0.007716049382716049,14363,15.513798609166706,0.0022353072045637077,0.9417181524756367,37.523602534402706,12.273379802703857,0.01655998657572084
26,0.008024691358024692,15245,18.939357920406152,0.002227575025002179,0.9384606432453948,38.54582954069632,11.902996063232422,0.016825397158480918
27,0.008333333333333333,16146,19.320634643681334,0.0022219239830612034,0.9360799016787086,37.256852807052226,15.4186110496521,0.018818019509336543
28,0.008641975308641974,17065,17.573123085638617,0.002217517294487879,0.9342233968487085,36.96890909349306,13.86014699935913,0.023252999138475998
29,0.008950617283950617,18009,15.883853206042208,0.0022139321502878746,0.932713002498664,37.25260033660873,14.218421936035156,0.02060057000609718
30,0.009259259259259259,18967,15.899091947003546,0.002194416506410042,0.9244912081701336,39.06135557630458,18.118558168411255,0.025128759248762338
31,0.009567901234567902,19942,24.827528854402697,0.00217432574391577,0.916027120683946,40.82760682664066,14.151704788208008,0.029493315823700485
32,0.009876543209876543,20931,25.798200221193714,0.0021575028663429418,0.9089397685943258,42.55552909872451,14.423005104064941,0.031752183515608656
33,0.010185185185185186,21938,28.109583079311978,0.002149933799236007,0.9057509774172768,44.17278800906507,12.387460947036743,0.03382957195382847
34,0.010493827160493827,22948,30.789774130067716,0.0021589667679613486,0.9095564993616573,45.89513410282307,14.549015045166016,0.03083205140077842
35,0.010802469135802469,23969,32.21566901893763,0.0021789833462438866,0.9179893335960886,47.10523954765096,13.367619037628174,0.034655266873596845
36,0.011111111111111112,25002,30.75462189891914,0.0021932255675919153,0.9239894745823618,45.86059206245783,18.730612993240356,0.03980249630666897
37,0.011419753086419753,26036,29.434693088664876,0.002194017486510856,0.9243231040806843,46.011280508502296,17.394690990447998,0.04082216502439762
38,0.011728395061728396,27072,27.619554330332367,0.0021994137605385214,0.9265965138371645,45.06455927704864,14.99955701828003,0.038076637009459756
39,0.012037037037037037,28110,27.430942425305275,0.0021838951962027146,0.9200586591272822,43.53656051847215,18.019453048706055,0.03610228588593055
40,0.012345679012345678,29159,27.188209220784604,0.0021479142045918204,0.9049001373478716,42.782194979544215,16.523236989974976,0.03606869613730969
41,0.012654320987654321,30203,27.63012768809183,0.002076801023513603,0.8749406877630815,42.945333882036884,16.24133801460266,0.03555680065604583
42,0.012962962962962963,31247,30.32452311720049,0.002024032817117018,0.8527098383586731,43.62365274050204,15.021422863006592,0.033657343502246945
43,0.013271604938271606,32276,29.488090881270708,0.002012524712715847,0.847861560326445,44.9185932233591,20.953026056289673,0.03101492887081231
44,0.013580246913580247,33313,29.26915613787762,0.001969310499859889,0.829655736711545,46.57489844292721,21.53431010246277,0.03317881353212607
45,0.013888888888888888,34356,32.29570234324028,0.0019185390506487147,0.8082661061265223,48.58271660062254,22.657624006271362,0.04309305693660936
46,0.014197530864197531,35395,31.96099703397157,0.0018688602634924691,0.7873368058663636,50.556230910189655,21.137287855148315,0.038748285620857574
47,0.014506172839506172,36430,32.937669780324015,0.0018213537103309925,0.7673226514886687,52.67149816418175,21.56932497024536,0.030081916550016005
48,0.014814814814814815,37460,32.479460666461286,0.0017766173361039295,0.7484755527097824,54.525276796995136,24.58930206298828,0.02826999898133866
49,0.015123456790123457,38494,32.84833809271793,0.0017376359262764424,0.7320529772496001,56.21560499086356,23.948004961013794,0.03353869223972307
50,0.015432098765432098,39528,36.83207042103238,0.0017399366144704434,0.7330222399223342,58.06886618781615,23.131216049194336,0.050558902499490826
51,0.01574074074074074,40572,36.55551530316488,0.0017397220922570297,0.7329318633235076,60.210705729872565,21.754784107208252,0.03962160876476259
52,0.016049382716049384,41614,36.64547624357285,0.001739581692658142,0.7328727140259959,62.6546068431924,19.128183841705322,0.035659703518865195
53,0.016358024691358025,42642,33.8612221940564,0.0016964170957071549,0.7146877932195633,65.38480193096056,20.617983102798462,0.04032531275018333
54,0.016666666666666666,43691,36.624863997197956,0.0016526707554530393,0.6962577883246803,67.73337855019135,21.992084980010986,0.03429979966983764
55,0.016975308641975308,44726,37.97083185537502,0.001622883875019448,0.6837087991062569,68.63445754247807,27.39125394821167,0.0387469195141049
56,0.01728395061728395,45770,40.29417794494654,0.0016022921004826766,0.6750336390059484,74.5841981672606,27.85039496421814,0.038016369009279884
57,0.017592592592592594,46818,37.5255366949419,0.001580820004025042,0.6659876058859464,79.25608919660631,26.30446195602417,0.039569063454825554
58,0.017901234567901235,47867,33.96393364025506,0.0015596429246661938,0.6570658612559787,82.80509168753385,27.441205978393555,0.03889039320263267
59,0.018209876543209876,48914,38.27869474522371,0.001544490787947938,0.6506823797518517,85.49665852461395,27.042415142059326,0.04289246332755128
60,0.018518518518518517,49966,37.49781491914129,0.001545943632003895,0.6512944520510945,87.4720181165623,25.366888999938965,0.047416476130431005
61,0.018827160493827162,51008,38.61852904597239,0.0015618901207468568,0.6580125881027458,87.33495390148235,25.672455072402954,0.04597583956467758
62,0.019135802469135803,52053,37.01544615787062,0.0015558916171211504,0.6554854635354892,89.19105096739895,28.724137783050537,0.04699700427228673
63,0.019444444444444445,53114,36.77616317343176,0.001539998484649867,0.6487898060807329,92.42598113954786,31.3495512008667,0.04186720782528496
64,0.019753086419753086,54168,36.091451488998004,0.0015253408601146015,0.6426146588486878,97.02902371590385,32.933666944503784,0.04001006580772846
65,0.020061728395061727,55216,35.28791181427726,0.001512699768395451,0.6372890617608562,100.87122531025454,31.004541873931885,0.04039544445152051
66,0.020370370370370372,56267,29.155249270142356,0.0015022948100146,0.6329055308694442,103.65423943023974,32.22662401199341,0.04094815875655687
67,0.020679012345679013,57310,33.54282791108099,0.001494276204990867,0.6295273527411921,105.18771583598715,32.2848961353302,0.04480375882300179
68,0.020987654320987655,58355,35.37585362950955,0.001486016385363838,0.6260475527105444,105.35457552172012,33.55747103691101,0.04423509678717951
69,0.021296296296296296,59404,34.31506336657153,0.0014583300699912963,0.6143835157905825,104.13663116407535,30.718896865844727,0.04895415800157119
70,0.021604938271604937,60445,33.35594128521943,0.0014370641829249192,0.6054243571398086,106.76697453660738,26.88526701927185,0.04519019344945397
71,0.021913580246913582,61480,32.539762723502804,0.0014165140591968462,0.5967667442126745,112.51430161957354,26.479861974716187,0.042638069884248946
72,0.022222222222222223,62511,32.98411451263373,0.0014069184961525145,0.5927242055031752,119.36692899347425,39.366873025894165,0.046531438373362134
73,0.022530864197530864,63506,30.0196807227646,0.0013635003240774369,0.5744324553996847,121.71118275801498,38.42278695106506,0.044834612391858264
74,0.022839506172839506,64520,25.53118972925126,0.0013210114630528974,0.5565322170686258,121.9004436619217,38.28072714805603,0.053181269090466624
75,0.023148148148148147,65490,26.25673280008378,0.0012911044535570176,0.5439326183776582,123.70459920927438,26.449625968933105,0.05297208353583146
76,0.02345679012345679,66477,27.495735285584196,0.0012749125567293484,0.5371110937413588,125.82272674660831,35.09864401817322,0.056136744937577615
77,0.023765432098765433,67456,25.683509274972533,0.0012666277834353875,0.5336207809180746,127.51479945369844,32.10171699523926,0.053061209778582724
78,0.024074074074074074,68432,23.695936928069443,0.0012653341687940242,0.5330757907764095,135.0587890203436,28.12628698348999,0.050288558237663525
79,0.024382716049382715,69397,23.232602305065676,0.001270476320047157,0.5352421405148097,148.15604525363082,31.94642186164856,0.055496804519712915
80,0.024691358024691357,70359,21.144840974200882,0.0012665341992881267,0.5335813546190498,160.74950016007782,31.516728162765503,0.05790769347453083
81,0.025,71337,23.648812533137974,0.0012652141926221682,0.5330252457154574,169.76739466453162,33.13159990310669,0.05542725546480674
82,0.025308641975308643,72295,23.871316114660257,0.0013042860114572774,0.5494859098121597,172.50275421304474,38.27271795272827,0.05708199314537636
83,0.025617283950617284,73272,23.308248685144648,0.0013088543524118958,0.5514105175774274,164.77468751893176,41.689982175827026,0.05619984591072543
84,0.025925925925925925,74255,23.482704443655283,0.0012618685754974622,0.5316157623249255,155.2561657204297,23.893131971359253,0.05138759335608347
85,0.026234567901234566,75237,23.120209508177016,0.0012216080216233877,0.5146542930760759,160.46392236150604,25.25580382347107,0.05428974512541685
86,0.02654320987654321,76235,18.336700686344663,0.001196497724033918,0.5040755131187661,144.24858540751913,28.478474140167236,0.05226066629405274
87,0.026851851851851852,77218,21.334877803446748,0.001191961650452825,0.5021644993558438,156.1793856217197,30.149890899658203,0.054794717803746826
88,0.027160493827160494,78209,20.81015431784064,0.0011566545591166748,0.487289886705518,189.86446462926665,26.938826084136963,0.052081641615176526
89,0.027469135802469135,79187,19.457948939333853,0.0011322931055196988,0.4770265891032347,230.07409399667372,45.74734592437744,0.04742632574127723
90,0.027777777777777776,80151,21.423623021861513,0.0011185966502773436,0.47125637528208186,273.1021417993135,34.31365513801575,0.0523543250326651
91,0.02808641975308642,81119,20.0977679003632,0.0011161021313236064,0.4702054531646956,312.3513997712266,35.23686695098877,0.04927310872753924
92,0.028395061728395062,82091,18.252917399746703,0.0011912810783238918,0.501877779424652,345.1515747379132,36.360799074172974,0.056933303673979224
93,0.028703703703703703,83059,24.099312242466723,0.0011697468516405623,0.4928055713067638,372.7151995412102,33.21653485298157,0.05492532833650242
94,0.029012345679012345,84040,19.84615770283647,0.001152668872396552,0.48561074679725047,388.0227894605889,47.02678394317627,0.04706717381762349
95,0.029320987654320986,85009,19.28129276646977,0.00114150055195538,0.4809056171977737,387.1383383327035,33.26821303367615,0.046347737461562226
96,0.02962962962962963,85985,20.142685757969904,0.0011349016621372099,0.4781255544326781,374.31661869073264,43.703179121017456,0.04934434214417104
97,0.029938271604938272,86967,18.63905445273525,0.0011301474670543058,0.4761226477177351,356.08641028890236,41.34591484069824,0.043188242819921674
98,0.030246913580246913,87941,18.36765580874945,0.0011223422738164137,0.47283437837350517,337.94790782526195,47.058537006378174,0.05825301250484558
99,0.030555555555555555,88913,17.750590614676867,0.001126057776595845,0.47439969181490615,325.44687637530905,49.32843804359436,0.049303101471746824
100,0.030864197530864196,89894,16.974930537554492,0.0011264282078936123,0.4745557517410946,314.9929415093469,49.36895203590393,0.0421275933276274
101,0.03117283950617284,90866,19.415482575332337,0.0011228301465449476,0.47303991549324437,304.4175269604043,50.358887910842896,0.045862595813334815
102,0.03148148148148148,91861,20.851421209227947,0.001099728654319934,0.46330743016274756,295.85005102991005,49.463659048080444,0.04840072445634995
103,0.03179012345679012,92855,18.341491562561018,0.0010816890933034143,0.455707498467782,288.58883838096176,49.130990982055664,0.05060206232834355
104,0.03209876543209877,93835,19.220468840943997,0.0010676561211835046,0.4497955126111969,282.91470011136244,42.039950132369995,0.04963996183350267
105,0.032407407407407406,94830,20.610456111492137,0.0010575272275427532,0.44552828572331493,278.66833697074185,40.74885702133179,0.052456336237549694
106,0.03271604938271605,95832,17.033188033348193,0.0010501999636933863,0.4424413644442891,281.20820814554395,37.559656858444214,0.05345362790386699
107,0.03302469135802469,96825,19.35203545805007,0.0010521035882988712,0.4432433472065799,283.54077858446345,35.21822118759155,0.05244930989220522
108,0.03333333333333333,97818,15.455108390944096,0.0010652950707662617,0.44880081978674385,286.4708941202291,34.700870990753174,0.0523168162447046
109,0.03364197530864198,98818,20.842578737657707,0.0010867242488053744,0.4578287716990643,289.9888544523253,30.312901973724365,0.04687936515276981
110,0.033950617283950615,99819,20.446956298982837,0.0011084233616554084,0.4669704451217484,293.64595724098643,28.73340892791748,0.04336729655004636
111,0.03425925925925926,100823,20.65589885755874,0.0010988131103765676,0.46292171836926477,296.4877512220764,54.72385096549988,0.042679522858236583
112,0.0345679012345679,101829,31.254688250620735,0.001096041965865466,0.46175425598024294,298.7672339451139,42.39749193191528,0.0466422185073796
113,0.03487654320987654,102823,28.745564601167132,0.0011032473500095711,0.4647898302539761,300.530886875934,43.247668981552124,0.04878285598222216
114,0.03518518518518519,103814,23.103629893482385,0.0011215127821643269,0.4724849197646382,301.36746274022215,44.52074718475342,0.04363048493936785
115,0.035493827160493825,104805,22.09330689463285,0.0011483725291390788,0.48380072962083354,342.2217917927807,47.26177787780762,0.03984884443933355
116,0.03580246913580247,105785,21.39070648459822,0.001155669694587346,0.4868749706693218,397.04116172116983,45.022444009780884,0.04594942865443174
117,0.03611111111111111,106786,20.2653734463754,0.0011614880719736554,0.4893262094035121,456.25480313432263,56.15909695625305,0.05150467726079426
118,0.03641975308641975,107794,19.499941593959537,0.0011671645443080802,0.49171766460413946,514.0767618131655,61.398327112197876,0.053128635758202584
119,0.0367283950617284,108797,17.961351291156355,0.0011719630696751656,0.4937392473351722,564.1019854787019,59.58508896827698,0.05218906016346511
120,0.037037037037037035,109809,21.25271450064692,0.001175625594535339,0.49528224157671397,602.2807121736336,60.287956953048706,0.04814386403325892
121,0.03734567901234568,110828,18.380086604597395,0.00115086635306276,0.48485135892727244,627.3835137508962,62.38632106781006,0.04615677466707493
122,0.037654320987654324,111851,20.64956897700747,0.0011243325778146124,0.47367287851354045,640.300954792954,40.23582887649536,0.05098518996348773
123,0.03796296296296296,112880,22.8556007670676,0.0011011177655737385,0.46389265231066756,642.4939900611114,60.92037606239319,0.05998750551041356
124,0.03827160493827161,113907,21.40282081743778,0.001080660961430533,0.4552743542244072,635.1725120477493,43.53028392791748,0.06284054905008972
125,0.038580246913580245,114939,23.6840965483888,0.0010628609890949215,0.4477753594429354,617.4900618742097,63.6118860244751,0.05996170502929209
126,0.03888888888888889,115971,21.50318437228328,0.0010493923982378731,0.44210114317751364,591.7099097915295,64.24422597885132,0.05492170865032577
127,0.039197530864197534,117007,22.919849925014653,0.0010410137776276902,0.43857129318409593,561.0071134422143,65.6950671672821,0.05004481317213609
128,0.03950617283950617,118038,23.582856809383586,0.001037417455904149,0.43705618982725675,529.8388658511105,67.82057499885559,0.0484516209680495
129,0.03981481481481482,119058,22.149211553249035,0.001037534820003482,0.4371056344416548,499.635254543736,65.55155491828918,0.06623593498072164
130,0.040123456790123455,120083,20.671049234581723,0.0010403344618429339,0.4382851025412786,470.13646911437934,66.01575112342834,0.04412458631823678
131,0.0404320987654321,121117,27.739136172026967,0.0010453363417323076,0.4403923570066645,439.6543723396376,55.165716886520386,0.04718699935774981
132,0.040740740740740744,122143,28.469522800740382,0.0010518105411847023,0.44311988865628305,407.0966697442727,67.68918299674988,0.05061682211822483
133,0.04104938271604938,123181,27.85139042971358,0.0010463815420829704,0.440832692071654,370.76778928804424,62.57314991950989,0.05118968895381587
134,0.04135802469135803,124207,27.188983786296188,0.0010325587085359344,0.4350092360190289,332.36696457838525,78.42897701263428,0.05462219884852444
135,0.041666666666666664,125235,26.611306519939987,0.0010180009176849328,0.42887614796905427,310.870164568894,69.1605281829834,0.05699660694964109
136,0.04197530864197531,126259,28.528995511336046,0.0010054399157048632,0.4235842920873376,293.06796659600104,72.92209792137146,0.05757065602151627
137,0.042283950617283954,127287,27.075558478378454,0.000996506213545507,0.4198205904023522,299.5060413981225,69.49788308143616,0.054991825452133276
138,0.04259259259259259,128314,25.54032862599408,0.0009911410815006722,0.4175603005295623,302.2120786945095,54.396891832351685,0.053416684639156733
139,0.042901234567901236,129342,24.301745104571882,0.0009887108103444726,0.4165364455271901,301.7952389745045,46.00999307632446,0.054797136258649154
140,0.043209876543209874,130378,22.477675699858615,0.000988825554270439,0.4165847862822095,299.98342423567215,47.94300699234009,0.049639223030374054
141,0.04351851851851852,131410,23.040879211015096,0.0009898911047453026,0.417033694701826,322.13239368900076,42.8488450050354,0.0518482429089961
142,0.043827160493827164,132446,27.59978631854079,0.0009666442011095063,0.4072399486350726,349.1697998096711,55.65956497192383,0.06954324888321842
143,0.0441358024691358,133470,24.049032733248445,0.0009346396256188008,0.39375666112973984,374.5980725698564,42.60987401008606,0.07003846003799896
144,0.044444444444444446,134497,24.658705574371947,0.0009023481960730546,0.3801525241634508,396.6624447744929,47.22797608375549,0.07029546236648841
145,0.044753086419753084,135527,24.081857129784122,0.0008717731861369832,0.3672715018994254,413.1001387151315,52.40067791938782,0.0729208563210916
146,0.04506172839506173,136553,24.18521873558487,0.0008455727973159877,0.35623347468586086,463.3438887618202,74.31651711463928,0.08531944980362581
147,0.04537037037037037,137583,23.250119925385953,0.000825702767977304,0.3478623804218337,513.610359691984,34.808597803115845,0.0668307685900837
148,0.04567901234567901,138612,20.87779278858046,0.0008136049887284829,0.3427656768009631,551.1035400595538,60.27421808242798,0.07784636357562544
149,0.045987654320987656,139639,23.98991383680475,0.0008097415497207342,0.3411380389366233,570.1404773622145,57.21519589424133,0.07683102063422895
150,0.046296296296296294,140674,22.404537330551353,0.0008121967561078615,0.3421723989646818,574.0461044196709,54.192456007003784,0.06936225077167361
151,0.04660493827160494,141708,21.843721573868883,0.0008158183625092164,0.3436981545665583,576.6928242028558,76.16109704971313,0.07408600380412408
152,0.04691358024691358,142742,27.68633553363527,0.0008170171973191098,0.3442032146764131,584.8217141491402,60.15828895568848,0.06302450651801575
153,0.04722222222222222,143773,24.684848788552515,0.0008186025458670881,0.34487111012388627,586.556704522892,60.9786171913147,0.09061952796310804
154,0.047530864197530866,144809,22.59731067049008,0.0008270901736000734,0.34844688400019697,569.5925090051969,63.5769989490509,0.09269825811598334
155,0.047839506172839504,145832,22.78116399480694,0.0008271448981825899,0.34846993905618084,556.3304520131392,73.080983877182,0.05688300456288965
156,0.04814814814814815,146860,25.954143813717316,0.0008238814316080525,0.3470950650760117,546.4523508684308,60.939141035079956,0.07801417972846518
157,0.04845679012345679,147882,25.481280361199328,0.0008208543073880282,0.34581976035638506,540.1731231108777,67.889888048172,0.06267292800729658
158,0.04876543209876543,148913,27.41539923052608,0.0008165415347118622,0.3440028215891523,538.5188404094932,46.855875968933105,0.048991058976668334
159,0.049074074074074076,149932,22.558777372737136,0.0008096559450292168,0.3411019743224287,543.4453093941647,79.0152530670166,0.06440382531119047
160,0.04938271604938271,150955,22.768165313879244,0.0008003734582125863,0.3371913322784673,538.3501682794462,82.06512188911438,0.07882865595678985
161,0.04969135802469136,151971,23.986599268112336,0.000789476548879167,0.3326005461421317,544.1445579221122,85.27885603904724,0.06801467568179582
162,0.05,152976,25.787621260697666,0.0007771114117166658,0.3273912066383693,554.8195304002247,88.5758171081543,0.06847459350262539
163,0.05030864197530864,153995,24.934198815995007,0.0007627269172497327,0.3213311270546593,583.6351515471598,91.21281790733337,0.07450145807305371
164,0.050617283950617285,155012,26.657180643447347,0.0007464882397540903,0.3144898940739654,619.3201858146263,83.40571403503418,0.09046822724194443
165,0.05092592592592592,156020,22.771840936636153,0.000729042096769025,0.3071399649428918,623.1552802869429,80.60469889640808,0.09395291061471488
166,0.05123456790123457,157034,24.87696296426937,0.0007117455837934906,0.29985307381207277,608.0343820772965,80.72201204299927,0.08784305725925591
167,0.05154320987654321,158059,25.566954930302845,0.0006952050265592243,0.2928846611626754,602.7751307140603,68.08480906486511,0.08453393874906959
168,0.05185185185185185,159085,23.307132854583315,0.0006788358972705424,0.2859884698204294,622.6279966521128,73.56676197052002,0.06211568297604837
169,0.052160493827160495,160115,24.296754795660405,0.0006622504739859326,0.27900115544067833,658.2813265913453,84.83465790748596,0.06316324854402192
170,0.05246913580246913,161143,24.28702611613527,0.0006447266591057835,0.2716185037230232,693.6461313916857,88.05284309387207,0.06982662854517617
171,0.05277777777777778,162172,21.161003856604573,0.0006259718492320351,0.2637172430514345,717.5129597966085,87.70698809623718,0.04868145527816639
172,0.05308641975308642,163208,21.542795607770888,0.0006065812115604987,0.25554811289962265,730.5433747894075,89.92342185974121,0.07243929937017762
173,0.05339506172839506,164231,22.781069735177358,0.0005859323584815093,0.24684890603777107,736.290052038628,89.47243809700012,0.07178501580237634
174,0.053703703703703705,165263,23.849794023809718,0.000560523357177624,0.23614428444692526,739.4151332645262,90.26380395889282,0.0690598601409074
175,0.05401234567901234,166293,23.522818634751175,0.0005315100072357275,0.22392117782040466,738.4604755524847,89.0660650730133,0.06481494408821498
176,0.05432098765432099,167315,24.373975483410824,0.0005069561951273136,0.21357684102063015,731.244348431171,52.64610195159912,0.05746882679972833
177,0.05462962962962963,168340,24.575443942304194,0.0004909123345625973,0.20681768295111086,720.3350050188362,61.40788698196411,0.053493849951855105
178,0.05493827160493827,169363,25.926951667299885,0.00048237583519191704,0.20322131982055158,709.2135946073937,96.73470902442932,0.05548392538576299
179,0.055246913580246915,170378,26.45530000150608,0.00047845006656528936,0.20156742295547336,699.2393312943701,74.73339986801147,0.06341923780371501
180,0.05555555555555555,171409,27.63765745840846,0.0004779466208370675,0.20135532504781894,688.1806332351202,74.18857908248901,0.06887318579478184
181,0.0558641975308642,172435,26.867104488859777,0.0004809944143898603,0.20263933760224695,673.8178416089867,60.72020196914673,0.06583602567080042
182,0.05617283950617284,173463,24.588424355562932,0.0004881280901667652,0.20564470167894813,652.0721213090063,106.1596291065216,0.07876309028952337
183,0.05648148148148148,174471,25.798090531909132,0.0004981280027947635,0.20985758983397662,637.8063160574862,91.57166695594788,0.07969727941524299
184,0.056790123456790124,175481,28.41250464008917,0.000509297714933377,0.2145633057451428,623.3800942177656,66.7546010017395,0.07083210070734569
185,0.05709876543209876,176487,29.92976901336413,0.0005189053463489248,0.21861092876887947,605.5154163783086,67.89090490341187,0.07788848690021843
186,0.05740740740740741,177498,24.082237786103295,0.0005256224375266823,0.22144078887983587,624.4517515740438,64.34203720092773,0.07514135906030422
187,0.05771604938271605,178506,30.831755876917747,0.0005297978182601343,0.22319984545253466,679.7239403393374,85.17013192176819,0.08829294252310385
188,0.05802469135802469,179517,24.06608361640015,0.0005320851773109487,0.2241634926572605,723.8262360569756,75.12523102760315,0.07986179773386234
189,0.058333333333333334,180535,32.348734134173725,0.0005359574200137352,0.22579483945226048,741.4770479061231,91.31717586517334,0.06181530122906016
190,0.05864197530864197,181562,27.023767302828443,0.0005391671953016435,0.2271470936962497,736.5269154274837,91.23402404785156,0.05701201969331923
191,0.05895061728395062,182590,27.841888027980186,0.0005429708343125494,0.2287495382706337,730.7911100839563,91.6242561340332,0.06584868044196258
192,0.05925925925925926,183621,20.57503303103854,0.0005464352596772303,0.23020907468117993,785.6616888775796,53.40105581283569,0.06617522273368373
193,0.0595679012345679,184647,23.872678832187017,0.0006258438943516716,0.26366333662045705,833.038924898169,62.29115700721741,0.07149302641388851
194,0.059876543209876544,185682,21.84193452912265,0.0006265269918702646,0.26395112047936325,878.8714334282428,62.91796398162842,0.075919338648667
195,0.06018518518518518,186719,23.166295851507293,0.0006285440391130547,0.26480088734767476,919.8387049121632,62.21065807342529,0.08184251245265459
196,0.06049382716049383,187757,24.057223728691596,0.0006329237678580957,0.2666460342043143,952.5979479660987,65.69169998168945,0.09302256249449913
197,0.06080246913580247,188794,22.51289164294521,0.0006400132798906328,0.2696327924268996,993.5015842347032,64.49662709236145,0.0917696586873614
198,0.06111111111111111,189833,27.269492958846424,0.0006477862735185584,0.27290749631706296,1049.3600796476453,103.5259199142456,0.07966964914360891
199,0.061419753086419754,190872,23.961473124365455,0.0006556765449657671,0.27623160847248673,1086.691538438469,99.98972606658936,0.10176878707294063
200,0.06172839506172839,191903,21.34316110489709,0.0006612458997484507,0.27857793585233065,1083.7187965460034,113.52712202072144,0.09405253154971915
201,0.062037037037037036,192934,23.32876380003846,0.0006598816596357505,0.27800319172953525,1053.2121683516937,103.8808228969574,0.09694230819102645
202,0.06234567901234568,193964,25.947758394663847,0.0006500881035117343,0.2738772400212218,1011.7779343000844,91.61226105690002,0.09455431132451037
203,0.06265432098765432,194996,28.781937179819074,0.0006363359041136254,0.26808354160553066,981.1958326819887,77.57284498214722,0.09802791284228654
204,0.06296296296296296,196026,37.773469851493324,0.0006236385819731566,0.26273425506312714,965.9824319017268,89.47569799423218,0.09699432545513405
205,0.06327160493827161,197057,56.94563841914031,0.0006119485741582106,0.2578093424876025,962.2079457834004,99.36498594284058,0.07559606418491518
206,0.06358024691358025,198091,54.24228199303168,0.0006004711191507484,0.2529739768149637,973.6628344310373,97.10649704933167,0.07738960532884694
207,0.06388888888888888,199122,44.38096012712082,0.0005916307174261659,0.24924958190306112,993.095435347122,99.52132391929626,0.06943212429172024
208,0.06419753086419754,200156,37.75367292730785,0.0005899497061208267,0.248541384453725,1015.7836233962028,99.85641598701477,0.14785419958977272
209,0.06450617283950617,201189,31.360505980579145,0.0005994242808087687,0.2525329516765232,1041.3280837988302,96.48388719558716,0.15979838849575442
210,0.06481481481481481,202224,31.17007864614555,0.0006196876618763159,0.2610697620723743,1068.8762825823683,108.06700491905212,0.13977727475687884
211,0.06512345679012346,203261,25.54969728608921,0.0005926139201442474,0.24966379783064835,1096.0787434978952,107.65833592414856,0.1517956691533026
