step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,max_dtZ
0,0.0,0,0.0,NaN,NaN,0.0,NaN,NaN
1,0.00030864197530864197,0,0.0,NaN,NaN,0.0,31.352716207504272,NaN
2,0.0006172839506172839,298,2.832305594477731,0.00296705972839036,1.0,7.020686000839967,18.874323844909668,0.0002922557616447825
3,0.000925925925925926,602,3.341276605802503,0.00296705972839036,1.0,7.002933953244235,16.54054617881775,0.001492330066508633
4,0.0012345679012345679,908,3.7947796305177803,0.002964903905884907,0.999273414523872,7.408930042785605,15.817022800445557,0.002219261403875149
5,0.0015432098765432098,1218,4.335979393254139,0.0029598191165834116,0.9975596676609957,8.763131124181466,19.0050630569458,0.0026395611317176285
6,0.001851851851851852,1534,4.892380825575419,0.0029535047986105007,0.9954315278353992,10.035292231369198,21.53942894935608,0.003354632210618207
7,0.0021604938271604936,1858,5.459388326979016,0.0029489148209059257,0.9938845493028622,11.235389499004489,20.91693902015686,0.004366924594831529
8,0.0024691358024691358,2192,6.013350530474415,0.002942211390846682,0.9916252654754751,12.480996073380355,19.042665004730225,0.005366259679868869
9,0.002777777777777778,2538,6.52723696682531,0.0029307101380752574,0.987748952281853,13.800752770921989,19.245907068252563,0.006458548110871492
10,0.0030864197530864196,2894,6.985146681248754,0.0029220821303306494,0.9848410203443693,15.191424099083793,18.47201704978943,0.007453774147679994
11,0.0033950617283950617,3260,7.382336027961785,0.002914099590234818,0.9821506329485746,16.64618112137788,17.967844009399414,0.008256612838608315
12,0.003703703703703704,3638,7.759788375915106,0.0029059198550436148,0.9793937841015712,18.174145815933024,19.05129599571228,0.008827641521508032
13,0.004012345679012346,4030,8.153098575589286,0.0028986284112991647,0.9769363196714885,19.79996268102746,19.612799882888794,0.009213877557788405
14,0.004320987654320987,4438,8.52762157889019,0.0028908741867259445,0.9743228823688876,21.541314917186863,19.55018711090088,0.009421711948105599
15,0.004629629629629629,4860,8.896975795870388,0.0028828534029278503,0.9716196055452541,23.40514721673592,19.681280851364136,0.009563601964217272
16,0.0049382716049382715,5300,9.260159870486326,0.0028784852776912607,0.9701473988367766,25.40938178385512,19.86215305328369,0.009696107401653494
17,0.005246913580246914,5756,9.729329191007054,0.0028778407992903804,0.9699301877052603,25.98485954887162,18.885024070739746,0.009857794558289683
18,0.005555555555555556,6228,10.150995033113844,0.002880905460972764,0.9709630828819429,25.87438455394168,19.538755893707275,0.010890560828599002
19,0.005864197530864198,6716,13.837671222742092,0.0028838910877437346,0.9719693406065186,25.671821021007723,18.35659909248352,0.010117231198505076
20,0.006172839506172839,7218,10.950550096879303,0.002885145384090326,0.9723920811178032,25.521352740304177,19.373889923095703,0.010440202801821542
21,0.006481481481481481,7739,10.901942164957134,0.00288635861968654,0.9728009827602625,25.376041512528605,20.7863609790802,0.010357976434578904
22,0.006790123456790123,8277,11.145175240160265,0.0028898046903180295,0.9739624257196057,26.839199356360346,22.700006008148193,0.010482438525172163
23,0.0070987654320987656,8820,11.603954476789562,0.0028938509277020457,0.9753261452785009,28.73637134610799,21.258465051651,0.013951675227811225
24,0.007407407407407408,9383,12.307659355203212,0.00289501273487096,0.975717713792541,30.68172431748105,20.12613797187805,0.014147505752018799
25,0.007716049382716049,9969,12.998208422445119,0.0028819514028813535,0.9713156008641666,32.641012242418476,22.25699806213379,0.012125961122139603
26,0.008024691358024692,10568,13.675315782214122,0.0028688514509123972,0.9669004716897825,34.58622583852409,23.98753786087036,0.012943136302916427
27,0.008333333333333333,11185,14.505891159286776,0.002860137301845877,0.9639635071982562,36.51222279349169,21.376848220825195,0.014044481692542545
28,0.008641975308641974,11813,15.031084900270802,0.0028528854987554353,0.9615194030162431,38.44418996968436,21.52640986442566,0.01633053526353285
29,0.008950617283950617,12451,15.7932791568469,0.002848663293937078,0.9600963764495862,40.444485843420615,21.41767907142639,0.016380593325931316
30,0.009259259259259259,13105,16.442773910553086,0.002841556280715049,0.957701071375669,41.04606090457065,22.776350021362305,0.01911582542487315
31,0.009567901234567902,13774,24.78487098790381,0.002817664647282472,0.9496487786617848,40.17304129175814,22.715972900390625,0.021227897941503763
32,0.009876543209876543,14446,25.840897863668,0.0027850501692844335,0.9386565907776089,39.82018644789253,22.984591007232666,0.02510336788669269
