step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,max_dtZ
118,0.03641975308641975,59836,25.929129698095092,0.002074690063556049,0.45783642466190183,58.86004140955712,2.111707925796509,0.030880529778601663
119,0.0367283950617284,60407,26.241868401432914,0.002075863710203059,0.458095421508767,57.67356865194868,2.6675729751586914,0.02911401033601392
120,0.037037037037037035,60971,21.23447432761562,0.002076293089033064,0.458190175550254,56.38647877823381,2.555069923400879,0.028742728124978485
121,0.03734567901234568,61536,26.433818432638684,0.0020757706837462326,0.45807489270731344,55.011198041937874,2.613051176071167,0.030385927665594035
122,0.037654320987654324,62106,20.049942578070635,0.002073725594444436,0.45762358849060364,53.537589512010605,2.6015238761901855,0.031900727888649595
123,0.03796296296296296,62667,20.631319841355094,0.0020461511562891712,0.45153854359699264,53.41869666711612,2.6262221336364746,0.033059598145618374
124,0.03827160493827161,63233,26.217647489744426,0.001980741055257227,0.43710403729685193,54.687257809739414,2.5873398780822754,0.03161337680604651
125,0.038580246913580245,63796,25.632707523090144,0.0019204282459307348,0.42379438615019993,56.09241704045732,2.6301560401916504,0.03050306392846924
126,0.03888888888888889,64365,17.353819395401658,0.00186862084070413,0.4123616822506576,57.49241194701675,4.865809917449951,0.0320782369898225
127,0.039197530864197534,64934,18.5424408980851,0.001828143585809051,0.40342928218434243,58.89880601149903,2.108091115951538,0.03325490966959895
128,0.03950617283950617,65493,21.7261125958506,0.0018021593380647338,0.3976951557749276,60.31790180211519,2.623789072036743,0.03373348758121619
129,0.03981481481481482,66057,17.869502846038603,0.0017695323211971582,0.39049512285799604,61.74459199394746,2.6466658115386963,0.03449914197633917
130,0.040123456790123455,66619,26.895741105713366,0.0017143685198764383,0.37832173946397296,64.13724503281452,2.762472152709961,0.034956886993976796
131,0.0404320987654321,67187,22.576303209309692,0.0016617921955425056,0.3667193527857172,72.83598446400087,2.642714023590088,0.03568500696760639
132,0.040740740740740744,67753,21.492783724184836,0.0016117190567283125,0.35566936163330626,82.63058757082536,2.5647778511047363,0.03594160041349322
133,0.04104938271604938,68311,21.746603299927386,0.001564090927623663,0.34515892794219744,93.59033716949264,3.050999164581299,0.03585294198229153
134,0.04135802469135803,68867,20.76630768109848,0.00151820556378362,0.3350330824996122,106.01066619405485,2.882617950439453,0.03519708775216565
135,0.041666666666666664,69432,20.101577973459086,0.0014730683913504125,0.3250723457085242,120.38472151549725,4.717641830444336,0.033059457259230686
136,0.04197530864197531,69998,18.818525503616495,0.0014284704143601257,0.3152305969620204,136.76939385929668,2.1511390209198,0.03271735081475503
137,0.042283950617283954,70565,23.389525101910074,0.001384932812103514,0.30562284855387817,155.1272385232082,2.955073118209839,0.032146895348528874
138,0.04259259259259259,71136,20.068498284826088,0.0013437080442971062,0.2965254895644337,175.24447434206334,2.8788790702819824,0.031166876289497904
139,0.042901234567901236,71701,20.856510127982535,0.0013052228338090261,0.28803268792541564,196.136126139255,3.63189697265625,0.030492762598824084
140,0.043209876543209874,72252,22.336568662847142,0.0012689143344285624,0.2800202364112373,216.76117963972882,2.2102808952331543,0.030069043603840183
141,0.04351851851851852,72807,23.714134150096186,0.001236018811718681,0.27276095042465376,234.86669046160864,2.9981160163879395,0.029023142985856617
142,0.043827160493827164,73364,25.336657962535476,0.001209128224297505,0.26682681567448896,247.85167305891915,2.9051499366760254,0.026860296277856792
143,0.0441358024691358,73932,26.759901056058588,0.001190266878099772,0.2626645499659045,255.42766974091154,2.895236015319824,0.02324049135652545
144,0.044444444444444446,74491,20.981480720924736,0.0011819688588962042,0.2608333678001088,259.6007511483559,4.794581174850464,0.026201661276370004
145,0.044753086419753084,75059,25.293372693564777,0.0011855939995310003,0.26163335303948804,262.5609576606085,2.1385719776153564,0.02255864440531893
146,0.04506172839506173,75619,24.912511840352124,0.0011976203667713335,0.2642872959467711,262.78576088460335,3.0006918907165527,0.02610928074267944
147,0.04537037037037037,76178,27.966862057189434,0.0012079723300888348,0.26657173638284876,258.68534917718716,3.012342929840088,0.023615934051395712
148,0.04567901234567901,76743,25.495498640627932,0.001215395479752135,0.26820985494391725,255.32327771874355,2.9131360054016113,0.021688006788794817
149,0.045987654320987656,77302,22.6308972189747,0.0012217326655758977,0.2696083262389484,257.12170909302114,2.8856701850891113,0.02404457111828801
150,0.046296296296296294,77863,24.576742017513933,0.0012314256315075147,0.27174734109444676,263.4880962728919,2.934906005859375,0.024411107948448387
151,0.04660493827160494,78413,26.453966110234152,0.0012438520985662254,0.27448957683812575,271.4346813806445,2.9627089500427246,0.021997736031287834
152,0.04691358024691358,78975,21.12728575024827,0.0012576456443266718,0.27753349543845335,279.0579524911495,3.0319299697875977,0.022567272150442474
153,0.04722222222222222,79536,26.124389446704093,0.0012729544923188567,0.28091180642261115,286.6697765517666,4.872381925582886,0.02351152862765523
154,0.047530864197530866,80094,25.04121121480089,0.0012740930031635703,0.2811630496052623,294.4823478463252,2.1863951683044434,0.024964445166785115
155,0.047839506172839504,80656,18.91193380502738,0.001268537351109435,0.27993704485505344,302.15469947020944,4.615880966186523,0.026077548179394793
156,0.04814814814814815,81212,20.732034286650805,0.0012638488292428887,0.2789023958122709,309.00539874813387,2.97810697555542,0.026990298965734662
157,0.04845679012345679,81782,19.406624547546304,0.0012609132367881351,0.2782545780117435,314.1502131541131,3.043146848678589,0.027251239078701948
158,0.04876543209876543,82337,24.058655630441834,0.0012599607900130412,0.278044394893865,317.32170038791406,2.967905044555664,0.026750120478366276
159,0.049074074074074076,82901,21.160296732954805,0.0012610058556156833,0.27827501685878187,318.4724566671119,3.001214027404785,0.028730119844531728
160,0.04938271604938271,83456,22.98511706919448,0.001263324687854105,0.27878672985152164,318.32823147484345,3.0038130283355713,0.028457663481018566
161,0.04969135802469136,84019,27.74939614256743,0.0012658589524870488,0.2793459838235127,317.9739767352744,2.9616830348968506,0.026395261533653656
162,0.05,84578,21.48152273376471,0.0012680288745990833,0.2798248357730255,317.96733079817864,5.075753927230835,0.02621737545692213
163,0.05030864197530864,85131,26.833183969114632,0.0012691583629382587,0.2800740878960241,318.98371392167473,2.1922919750213623,0.027874477614832683
164,0.050617283950617285,85696,27.126430914417494,0.0012690974831771863,0.28006065313165457,321.20638990661837,3.032989978790283,0.02837950423627394
165,0.05092592592592592,86251,24.310951050046103,0.0012673696512949084,0.27967936033747065,325.13489569618895,2.9395320415496826,0.028790478475507312
166,0.05123456790123457,86812,26.323764839314993,0.0012638035109649606,0.2788923951096585,331.01538791764415,3.0896859169006348,0.028988557352097974
167,0.05154320987654321,87370,24.131566911733547,0.0012574533743065393,0.2774910658630033,339.8799073256395,3.008920192718506,0.028750645544630398
168,0.05185185185185185,87926,20.711990481491874,0.001249227628223335,0.27567583271417534,351.0295153644554,3.0310099124908447,0.03055572219635524
169,0.052160493827160495,88492,24.205435624505885,0.001848035197392114,0.40781890378996344,97.89198294256943,3.107866048812866,0.03136486399850449
170,0.05246913580246913,89050,28.57108584147921,0.0018566878676499938,0.40972834929425045,105.89411802456482,2.994704008102417,0.03144175062894885
171,0.05277777777777778,89609,31.766273816829802,0.0018657640476707567,0.41173125367177055,114.2510752456694,5.151749849319458,0.029723661854362243
172,0.05308641975308642,90166,22.135273821797913,0.0018752573772735565,0.4138262133767556,123.03711501937003,2.2691121101379395,0.027180897003020333
173,0.05339506172839506,90729,27.43840714710448,0.0018851702068656767,0.4160137470900854,132.30389017172067,3.1916890144348145,0.027329495821025653
174,0.053703703703703705,91292,23.387096541547674,0.0018955028149180968,0.4182939162639061,142.1875731090514,3.0396780967712402,0.02737114461864732
175,0.05401234567901234,91852,22.609951691372814,0.0019062608335353379,0.4206679637742709,152.65443079741794,3.0553598403930664,0.027006805665956844
176,0.05432098765432099,92419,26.27109983494118,0.0019174428818947663,0.42313558490535313,163.81511725189196,2.997054100036621,0.026311103863439395
177,0.05462962962962963,92976,25.711371257975685,0.0019290517845998076,0.42569740298222486,175.7159294411098,3.0646040439605713,0.026828037251993845
178,0.05493827160493827,93524,19.518756639139962,0.001941083445500153,0.4283525140786345,188.41010466776888,3.2158398628234863,0.02893324867231267
179,0.055246913580246915,94074,23.992887443831023,0.0019535338770841964,0.43110003824239596,201.86303230047994,3.02974796295166,0.029110006313694817
180,0.05555555555555555,94642,24.47967700775019,0.001966394206157968,0.43393801736348897,216.08356660246181,5.1244730949401855,0.030605370640484537
181,0.0558641975308642,95215,20.049307577589992,0.0019796617914304084,0.4368658685696683,230.8297606281514,2.2477450370788574,0.032202490362780625
182,0.05617283950617284,95777,26.263028223974462,0.0019933138703574155,0.4398785686904901,245.8943399120673,3.1016738414764404,0.033291281085231
183,0.05648148148148148,96350,22.98748017171782,0.002007344840994557,0.4429748815055398,261.08830788032355,3.1087610721588135,0.03290430769560617
184,0.056790123456790124,96921,30.862085717592965,0.0020217329213678406,0.44615000023366513,275.9199536799792,3.042227029800415,0.02896522060330101
185,0.05709876543209876,97489,25.208978611508357,0.002036464573211904,0.4494009372907837,290.1235694954985,3.072390079498291,0.026734272484810463
186,0.05740740740740741,98052,21.3609547675053,0.0020515189751850876,0.45272309788522525,303.52683643962024,3.0583369731903076,0.02890732392651752
187,0.05771604938271605,98618,24.413561518776014,0.002066873565872384,0.4561115032311155,316.08626678666303,3.053165912628174,0.02818814700472892
188,0.05802469135802469,99179,19.97015898672646,0.0020824986771368157,0.4595596062523399,327.6926145040694,3.2553720474243164,0.03516225380092675
189,0.058333333333333334,99745,26.568740738096658,0.002098367631704146,0.46306151988746647,338.2581769268517,4.947246074676514,0.03779624650380653
190,0.05864197530864197,100308,32.23261614511269,0.0021144416569793146,0.4666086879156848,347.766587224088,2.379999876022339,0.038380326724950196
191,0.05895061728395062,100868,35.47263332534495,0.0021306905007431884,0.47019443436736963,355.97659808928626,3.0839951038360596,0.0383296114979077
192,0.05925925925925926,101430,31.08738078809171,0.0021470778225290248,0.4738107397365445,362.8919475996345,3.051131010055542,0.038415070915957056
193,0.0595679012345679,101989,37.301869455027486,0.0021635607166057523,0.4774481357142526,368.3923755454232,3.4500668048858643,0.043961250150215195
194,0.059876543209876544,102541,25.525321095675185,0.0021800980602537097,0.48109754746118527,372.7046001139494,3.3001739978790283,0.04832085515141221
195,0.06018518518518518,103106,27.046811368974033,0.0021966461008503524,0.4847493197788977,375.85987431667286,3.3566911220550537,0.04758481021741665
196,0.06049382716049383,103676,29.22206766948077,0.002213175509310219,0.488396980412154,377.82340538751413,3.484734058380127,0.04352044942117313
197,0.06080246913580247,104237,25.499910590775755,0.002229632859123431,0.492028739357862,378.7535359997523,3.3747668266296387,0.041315977053687246
198,0.06111111111111111,104796,26.66505208806489,0.0022459877587281424,0.49563788989666163,378.85280334831725,5.572077035903931,0.04083896468884612
199,0.061419753086419754,105356,26.55224005554636,0.0022622164305827375,0.49921918487148004,378.2772820994788,2.323484182357788,0.04027351658988204
200,0.06172839506172839,105919,21.563775962994626,0.00227830013587213,0.5027684890564096,377.1210848553245,3.3590259552001953,0.03957125354259132
201,0.062037037037037036,106485,23.56007665565129,0.002285227521084057,0.5042972037947682,375.4135436415445,3.4113998413085938,0.03846674438501526
202,0.06234567901234568,107049,23.688382108663497,0.0022646668101764995,0.49975992734283964,373.1023685146886,3.4609692096710205,0.03673301269366597
203,0.06265432098765432,107621,25.384272669926936,0.0022333429238678057,0.4928474653968335,370.1628764295166,3.391216993331909,0.034907925421075715
204,0.06296296296296296,108196,20.550425637768615,0.0021932006155083667,0.48398898033451054,366.56129232827385,3.325953960418701,0.032882686640805354
205,0.06327160493827161,108760,24.878157310085953,0.0021536693811599577,0.47526534526512304,362.3313048303466,3.376727819442749,0.031052634839916573
206,0.06358024691358025,109324,26.526432400109396,0.0021150385430196922,0.4667404069495094,357.5504623595832,3.3139431476593018,0.029762914737192787
207,0.06388888888888888,109900,26.34625823278273,0.0020776122108358283,0.45848127542125644,352.34376429574183,5.7334630489349365,0.028973704370893295
208,0.06419753086419754,110474,24.67492534894939,0.0020418854266930223,0.4505971950933381,346.7470024072071,2.335310935974121,0.029413064896863836
209,0.06450617283950617,111042,47.77175802348592,0.002008048395896153,0.4431301399059912,340.8889813713101,3.314941883087158,0.029775453188457878
210,0.06481481481481481,111618,46.27212449157657,0.001976317455823071,0.43612785054749287,334.51117113031836,6.6896750926971436,0.029801449546830467
