step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,max_dtZ
0,0.0,0,0.0,NaN,NaN,0.0,NaN,NaN
1,0.00030864197530864197,0,0.0,NaN,NaN,0.0,24.13574719429016,NaN
2,0.0006172839506172839,250,3.0346482026191,0.0045315094033598225,1.0,4.345431565287293,21.195775985717773,0.00015627909198886108
3,0.000925925925925926,502,3.4906107840798337,0.0045315094033598225,1.0,5.260213277809792,18.34648084640503,0.00063026016429025
4,0.0012345679012345679,756,3.860641195544527,0.004530054221093158,0.9996788747110211,8.026822771531126,17.393684148788452,0.0009521568292802556
5,0.0015432098765432098,1016,4.250198898507488,0.00452671834172835,0.9989427227872638,7.99571121353237,18.06383490562439,0.001254825548075571
6,0.001851851851851852,1280,4.550732027974262,0.00452201655912234,0.9979051474039876,7.956593595307892,18.234710931777954,0.00146928708431405
7,0.0021604938271604936,1548,4.878464338201627,0.004516352105274502,0.9966551325979635,7.918830045768925,17.209686040878296,0.001669217818974082
8,0.0024691358024691358,1822,5.232117431210018,0.0045110553109872645,0.9954862518088581,7.884366712438719,16.487925052642822,0.001970364602816456
9,0.002777777777777778,2104,5.601798001483357,0.004505572651324882,0.9942763548022852,7.851197193830788,16.974390029907227,0.002318288185989954
10,0.0030864197530864196,2396,5.976087898750229,0.00450071985242331,0.9932054535926409,7.816560487590803,15.879876852035522,0.0026231961900456085
11,0.0033950617283950617,2698,6.344385308083027,0.004494859852362294,0.991912286230642,7.783749835572991,15.798488140106201,0.002844787752613011
12,0.003703703703703704,3010,6.69760903350686,0.0044881202464677195,0.9904250100728175,8.483745393309396,19.796195030212402,0.0030029399275814423
13,0.004012345679012346,3332,7.02884318158505,0.004482937788792581,0.9892813607467682,9.23531981775101,18.40573787689209,0.003101068661909384
14,0.004320987654320987,3666,7.342462234875085,0.0044776383191544155,0.9881118895691875,10.034940528861954,18.751256942749023,0.003215458789998659
15,0.004629629629629629,4012,7.645203846175115,0.004472577092322191,0.986994993104519,10.888033841403539,16.738423109054565,0.0033006492533905534
16,0.0049382716049382715,4370,8.440491311286202,0.004469313703361728,0.9862748381473113,11.805756824439849,20.327080011367798,0.0033546250454657553
17,0.005246913580246914,4740,9.475031227316837,0.004463240743054417,0.9849346753523696,12.782732798385915,20.160551071166992,0.003628315761397129
18,0.005555555555555556,5122,8.893557497697183,0.004454695046720926,0.9830488365351412,13.815866354088984,18.083536863327026,0.003932279546941762
19,0.005864197530864198,5519,13.402470753397415,0.0044411224179259105,0.9800536692328398,14.905054240047019,22.85645294189453,0.004026579392715016
