solver,nps,AOA,CL,CD,t_build,t_solve,total_time,niter,solved,resid,resid_rel,n_matvec,t_setup,t_matvec,t_precond,nthreads
KrylovCoupled-FMM-Preconditioned,6528,-7.841209829867704,-0.13164273945649282,0.02947086018766204,60.468665099999996,116.3976222,176.8662873,20,true,9.914461991199444e-6,1.1641774507726164e-6,21,0.3393095,103.5540197,0.0704891,12
KrylovCoupled-FMM-Preconditioned,6528,-0.536862003780719,0.32115620538382456,0.011141728066454549,4.8044369,102.0892651,106.893702,20,true,8.59077876442182e-6,1.0087432929725936e-6,21,0.0005441,102.01657039999998,0.06438010000000001,12
KrylovCoupled-FMM-Preconditioned,6528,6.926275992438619,0.7858026696082544,0.08111428223029761,4.9354245,99.1804791,104.1159036,20,true,1.5020058071279683e-5,1.7693314250904433e-6,21,0.0001967,99.1183922,0.054105600000000004,12
KrylovCoupled-FMM-Preconditioned,6528,14.230623818525515,1.2125612007475466,0.2336745581232213,2.8938591,62.7626212,65.6564803,20,true,1.693938139964475e-5,2.0076681080377635e-6,21,0.0003308,62.7123726,0.043051700000000005,12
