# row axial thickness
1 -7.2320865633966029e+00 6.4164895436643778e+00
2 -7.2570091871404383e+00 6.4237652049662408e+00
3 -7.4496728026960497e+00 6.4808862083941738e+00
4 -7.4976307242039164e+00 6.4955761306407673e+00
5 -7.6360455024347127e+00 6.5383251842962329e+00
6 -7.8142358734893165e+00 6.5930209880455335e+00
7 -7.7702827642911370e+00 6.5755425644752803e+00
8 -7.8373651451047621e+00 6.5931222527155962e+00
9 -8.0304555903018997e+00 6.6450725278634994e+00
10 -8.0161298093774178e+00 6.6393878475967263e+00
11 -8.0357593425805920e+00 6.6451456608345998e+00
12 -8.2200158030439088e+00 6.7058578177763133e+00
13 -8.3752601387474463e+00 6.7657626626770329e+00
14 -8.3091428420447002e+00 6.7366901959681966e+00
15 -8.9320147039723814e+00 6.9533316129142921e+00
16 -9.2692700406091486e+00 7.0949332761946193e+00
17 -9.5946233238626988e+00 7.2590784746515391e+00
18 -9.7185751873007185e+00 7.3402694775549433e+00
19 -9.8697829824799204e+00 7.4608180434901996e+00
20 -9.9959017735304663e+00 7.5644415394926474e+00
21 -1.0121355878323360e+01 7.6684584022062374e+00
22 -1.0246586506881741e+01 7.7707843204174232e+00
23 -1.0261713247530075e+01 7.7825478995307096e+00
24 -1.0381453714230739e+01 7.8765982596729085e+00
25 -5.0594173291214561e+00 5.7274894665539327e+00
26 -5.1520593262328589e+00 5.7592095930092340e+00
27 -5.2365020828717217e+00 5.7861408560157015e+00
28 -5.4284557375804319e+00 5.8442838757462292e+00
29 -5.4037866252950195e+00 5.8331455620068509e+00
30 -5.4379116764160935e+00 5.8442867445168636e+00
31 -5.6103849367928502e+00 5.9063315626559030e+00
32 -5.7095120144243250e+00 5.9378633080741805e+00
33 -5.8113262203824778e+00 5.9648372512391008e+00
34 -5.9911081667726460e+00 6.0188332904629869e+00
35 -5.9412322837871674e+00 5.9981841537885927e+00
36 -6.0064698880023135e+00 6.0188254304444442e+00
37 -6.1837220000147761e+00 6.0812622701149008e+00
38 -6.3358796830629602e+00 6.1413817799489179e+00
39 -6.2479605950497170e+00 6.1023320241275139e+00
40 -6.5484692198927741e+00 6.1998097639352272e+00
41 -6.9005963781519055e+00 6.3118509611931453e+00
42 -7.4638422302627356e+00 6.4805111016179309e+00
43 -1.0130727687776350e+01 7.6784443267658489e+00
44 -1.0247792813412607e+01 7.7719748186094666e+00
45 -1.0283229063393641e+01 8.1384974928878453e+00
46 -2.3640100968653681e+00 4.7970348955056705e+00
47 -2.4043749432673480e+00 4.8113665535775549e+00
48 -2.5433898561109149e+00 4.8604180027585739e+00
49 -2.7196004554658813e+00 4.9244194283263711e+00
50 -2.6948733194318488e+00 4.9113969007706046e+00
51 -2.7324044176005930e+00 4.9228044776037043e+00
52 -2.9269273261976334e+00 4.9793410442460893e+00
53 -2.9514709154630987e+00 4.9864830067127057e+00
54 -3.1175673194615334e+00 5.0394865503966155e+00
55 -3.2790115964238957e+00 5.1024333723334987e+00
56 -3.2426605761824270e+00 5.0842079504349522e+00
57 -3.2915075337311328e+00 5.1013681357521401e+00
58 -3.4767824518542154e+00 5.1662385329997509e+00
59 -3.6223083411283956e+00 5.2300718371989214e+00
60 -3.5345488723070253e+00 5.1876573359151177e+00
61 -3.6545526506846184e+00 5.2278582052311657e+00
62 -3.8362427223699838e+00 5.2880188082714517e+00
63 -4.1800416909855125e+00 5.4132875573127635e+00
64 -4.5251127344408042e+00 5.5379624129648573e+00
65 -5.0807972594382491e+00 5.7260456040920209e+00
66 -1.0094644797981029e+01 8.2658630721429169e+00
67 1.8179679767275214e+00 3.1910828891680114e+00
68 1.7221618932851390e+00 3.2241351204953190e+00
69 1.6423908271863368e+00 3.2587602523216046e+00
70 1.4709817865670862e+00 3.3274066905586031e+00
71 1.4032102772608559e+00 3.3503262617185752e+00
72 1.2822904774157500e+00 3.3962974806126875e+00
73 1.1258557677677752e+00 3.4689666059184252e+00
74 1.0541652892034208e+00 3.4998132569714171e+00
75 9.4499832226946190e-01 3.5367963157630435e+00
76 7.7125023700654338e-01 3.6043947339546820e+00
77 7.8286685745098505e-01 3.5978474348686174e+00
78 7.6820025118454160e-01 3.6038842060893850e+00
79 5.9759651865496322e-01 3.6737381746725113e+00
80 4.3342927615731797e-01 3.7432603092191750e+00
81 4.6715017977944290e-01 3.7237799878306177e+00
82 4.1767707107995528e-01 3.7413199662786729e+00
83 2.3419251503642344e-01 3.8073828477869860e+00
84 9.3707391818478050e-02 3.8784709210248693e+00
85 1.8082661714757875e-01 3.8292916511686133e+00
86 6.5009537056397518e-02 3.8768169719223953e+00
87 -1.1078595942226524e-01 3.9448862801933267e+00
88 -1.3197193940159654e-01 3.9527639049482088e+00
89 -2.9471263341797405e-01 4.0080879426473022e+00
90 -4.5992943822672816e-01 4.0718295618318843e+00
91 -4.1260730725307532e-01 4.0464908164367852e+00
92 -8.0057469463206488e-01 4.2040331260580110e+00
93 -1.1428645232358308e+00 4.3338679143517647e+00
94 -1.3524850392959187e+00 4.4006207065236751e+00
95 -1.4808538191970084e+00 4.4735783321936164e+00
96 -1.6933677820127755e+00 4.5332119892523828e+00
97 -2.0371942577049209e+00 4.6599009188226370e+00
98 -2.3763381879107159e+00 4.7957090750959281e+00
99 -2.9348301096090359e+00 4.9784724543962193e+00
100 -9.7789042490084412e+00 8.4481670186949298e+00
101 -9.7682626855015631e+00 8.4509904266841573e+00
102 6.3086888373327303e+00 1.4207759691291235e+00
103 6.1810204842519916e+00 1.4700150716909444e+00
104 6.1326422604682334e+00 1.4887523939410974e+00
105 5.9568911081173672e+00 1.5573483725966233e+00
106 5.8623635209593656e+00 1.5950904385867590e+00
107 5.7805640783820786e+00 1.6232887935878551e+00
108 5.5982447691762101e+00 1.6878505078826287e+00
109 5.5884524629497232e+00 1.6915787110785314e+00
110 5.4313100410265074e+00 1.7589793880815170e+00
111 5.2581140820861636e+00 1.8301782337453054e+00
112 5.2639863422137925e+00 1.8259584653198846e+00
113 5.2518377384891828e+00 1.8301018792708668e+00
114 5.0765678024364940e+00 1.8938583314772712e+00
115 4.9182549954466221e+00 1.9637086823258776e+00
116 4.9777958755103304e+00 1.9301954300527384e+00
117 4.8993845314676374e+00 1.9612196588767898e+00
118 4.7221958543365563e+00 2.0302051696111727e+00
119 4.5805476539779093e+00 2.1032782821816456e+00
