step,time,category,path,quantity,units,scale,min,q05,mean,median,q95,max,rms
1,0.099861111111111109,frame,state,omega,rad/s,none,628.31853071795865,628.31853071795865,628.31853071795865,628.31853071795865,628.31853071795865,628.31853071795865,628.31853071795865
1,0.099861111111111109,frame,state,omega_r,m/s,none,74.769905155437073,74.769905155437073,74.769905155437073,74.769905155437073,74.769905155437073,74.769905155437073,74.769905155437073
1,0.099861111111111109,frame,state,q_rotor,Pa,none,3424.2049641337462,3424.2049641337462,3424.2049641337462,3424.2049641337462,3424.2049641337462,3424.2049641337462,3424.2049641337462
1,0.099861111111111109,frame,state,q_uinf,Pa,none,0,0,0,0,0,0,0
1,0.099861111111111109,frame,state,ct_force_reference,N,none,39.304648515999993,39.304648515999993,39.304648515999993,39.304648515999993,39.304648515999993,39.304648515999993,39.304648515999993
1,0.099861111111111109,frame,state,uinf_norm,m/s,none,0,0,0,0,0,0,0
1,0.099861111111111109,velocity,state,rotor_relative,m/s,none,0.53158490875032138,4.633284939813624,36.32617344680358,35.559005406077247,74.002072431610756,74.769408302887101,43.115967762140137
1,0.099861111111111109,velocity,state,kinematic,m/s,none,0.53158490875032138,4.633284939813624,36.32617344680358,35.559005406077247,74.002072431610756,74.769408302887101,43.115967762140137
1,0.099861111111111109,velocity,state,inertial_estimate,m/s,none,0,0,0,0,0,0,0
1,0.099861111111111109,kinematics,state,angular_velocity_body,rad/s,none,-628.31853071795865,-628.31853071795865,-209.43951023931956,0,0,0,362.75987284684356
1,0.099861111111111109,strength,state,sigma,solver units,none,-36.743027716884157,-14.537677196137572,1.106320599077818,0.56957107253495387,20.302319441280844,60.871866740061996,11.216038865696461
1,0.099861111111111109,strength,state,gamma,solver units,none,-0.092015041076274909,-0.084918560406259821,0.0013782134176843945,0.0095472525197797045,0.060883715269685772,0.06963727350251675,0.04397948736560886
1,0.099861111111111109,pressure,bernoulli,gauge_pressure,Pa,absolute,-3424.1519769172496,-3354.1935880855131,-1138.6264022478663,-775.64974334918702,-13.136306001268535,-0.16141064642082115,1585.9070713156077
1,0.099861111111111109,pressure,bernoulli,gauge_pressure_over_q_rotor,1,q_rotor,-0.99998452568784535,-0.97955397624220641,-0.33252285250860136,-0.2265196597381286,-0.003836308322329575,-4.7138138082121124e-05,0.46314606979632417
1,0.099861111111111109,force,bernoulli,axial_dimensional,N,none,-0.00053744241476463145,-0.00053744241476463145,-0.00053744241476463145,-0.00053744241476463145,-0.00053744241476463145,-0.00053744241476463145,0.00053744241476463145
1,0.099861111111111109,force,bernoulli,ct_axial_global,1,none,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,1.3673762138996139e-05
1,0.099861111111111109,pressure,laplace_md,gauge_pressure,Pa,absolute,-3174.3160958245599,-3096.3319304685529,-1018.6711228771577,-662.58198146933023,7.5904089484351172,19.007275614120381,1445.1086634678375
1,0.099861111111111109,pressure,laplace_md,gauge_pressure_over_q_rotor,1,q_rotor,-0.92702280648308,-0.90424842055325427,-0.29749128149367676,-0.19349950964075829,0.0022166923498854675,0.0055508580278367864,0.42202750086644431
1,0.099861111111111109,force,laplace_md,axial_dimensional,N,none,-0.0019679578707308999,-0.0019679578707308999,-0.0019679578707308999,-0.0019679578707308999,-0.0019679578707308999,-0.0019679578707308999,0.0019679578707308999
1,0.099861111111111109,force,laplace_md,ct_axial_global,1,none,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,5.0069341541873625e-05
1,0.099861111111111109,pressure,laplace_lamb,gauge_pressure,Pa,absolute,-2224.1716417633952,-365.06006426678755,-89.618706461004834,-28.927391915685376,1.664513925282578,1.7049924623190476,225.3787612622227
1,0.099861111111111109,pressure,laplace_lamb,gauge_pressure_over_q_rotor,1,q_rotor,-0.64954395693601974,-0.10661162754290331,-0.026172120944774266,-0.0084479148353210267,0.00048610230483199653,0.00049792359983637127,0.065819296339709302
1,0.099861111111111109,force,laplace_lamb,axial_dimensional,N,none,-0.1198518168458232,-0.1198518168458232,-0.1198518168458232,-0.1198518168458232,-0.1198518168458232,-0.1198518168458232,0.1198518168458232
1,0.099861111111111109,force,laplace_lamb,ct_axial_global,1,none,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,0.003049303870432383
1,0.099861111111111109,force,bernoulli,ct_axial_monitor,1,none,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,-1.3673762138996139e-05,1.3673762138996139e-05
1,0.099861111111111109,force,laplace_md,ct_axial_monitor,1,none,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,-5.0069341541873625e-05,5.0069341541873625e-05
1,0.099861111111111109,force,laplace_lamb,ct_axial_monitor,1,none,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,-0.003049303870432383,0.003049303870432383
1,0.099861111111111109,force,kutta_joukowski,ct_axial_monitor,1,none,-0.031452965591212391,-0.031452965591212391,-0.031452965591212391,-0.031452965591212391,-0.031452965591212391,-0.031452965591212391,0.031452965591212391
