step,time,category,path,quantity,units,scale,min,q05,mean,median,q95,max,rms
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,velocity_dot_edge,m2/s2,none,-1137.9072525412309,-50.395756019695995,3.6642302934160265,5.7587652692059716,41.197989012831378,684.58335736668084,43.46694897051421
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,md_edge,m2/s2,none,-50646.063632028585,-225.29637448715607,21.681970737493817,4.5667453206969579,288.73085109565528,66181.37518657367,1671.8701429377095
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,md_edge_total,m2/s2,none,-50678.378465516827,-236.78918457993382,25.34620103090985,11.211582436153506,286.62239341798841,65043.467934032436,1665.2613525517966
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,md_acceleration_total,m2/s2,none,-3496309.9630013821,-255.22295563215937,424.34681319585667,10.606848596914515,305.70948469961849,10914195.483738657,158755.11450282353
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,md_acceleration_convective,m2/s2,none,-3495172.0557488408,-242.44127095036072,420.68258290243853,3.4594052341032011,321.89159308073016,10914178.500430413,158751.84706719063
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,lamb_induced_vorticity,m2/s2,none,-48384.201455810537,-247.77144610249795,14.173742353703187,0.6714496166265751,325.75519561930633,61264.571863696452,1626.5361019050856
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,lamb_induced_vorticity_total,m2/s2,none,-48416.516289298779,-259.02929994258125,17.837972647119159,7.8988521161251697,304.46860665877028,60126.664611155218,1619.2564465941171
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,lamb_raw_hessian_curl,m2/s2,none,-48376.193844141439,-248.24459119776469,14.280859418342988,0.7063955927732537,331.43966527385624,61244.259844674889,1626.0925192799557
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,lamb_raw_hessian_curl_total,m2/s2,none,-48408.508677629681,-259.02859546826602,17.945089711759046,7.9707442208401549,308.34790005548319,60106.352592133655,1618.8080707828817
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,kinetic_jump,m2/s2,none,-48384.951259824287,-247.98910472420857,14.171845960576906,0.60829538249819137,332.21920087388276,61257.839808595534,1626.4715766482409
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,lamb_induced_cross,m2/s2,none,-22.029834256276402,-1.2498473905716569,0.0018963931262818679,-0.0022260306878449931,1.5142081913879635,11.297163675621448,1.171699070222495
1,0.0048611111111111112,laplace_rhs_diag,raw_hessian,lamb_rawcurl_cross,m2/s2,none,-34.247336570663478,-2.1225970496772657,0.10901345776608549,-0.00053734866634187403,3.0849303348618413,28.903328389074275,2.2927021001178844
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,rms_lamb_induced_over_md_edge,1,none,0.97288423313011285,0.97288423313011285,0.97288423313011285,0.97288423313011285,0.97288423313011285,0.97288423313011285,0.97288423313011285
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,rms_lamb_rawcurl_over_md_edge,1,none,0.97261891191063676,0.97261891191063676,0.97261891191063676,0.97261891191063676,0.97261891191063676,0.97261891191063676,0.97261891191063676
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,rms_md_accel_conv_over_md_edge,1,none,94.954651674227193,94.954651674227193,94.954651674227193,94.954651674227193,94.954651674227193,94.954651674227193,94.954651674227193
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,rms_md_accel_total_over_md_edge_total,1,none,95.333452769772123,95.333452769772123,95.333452769772123,95.333452769772123,95.333452769772123,95.333452769772123,95.333452769772123
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,corr_lamb_induced_md_edge,1,none,0.88630669150046537,0.88630669150046537,0.88630669150046537,0.88630669150046537,0.88630669150046537,0.88630669150046537,0.88630669150046537
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,corr_lamb_rawcurl_md_edge,1,none,0.88631150402927927,0.88631150402927927,0.88631150402927927,0.88631150402927927,0.88631150402927927,0.88631150402927927,0.88631150402927927
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,corr_lamb_induced_total_md_edge_total,1,none,0.88534716016615955,0.88534716016615955,0.88534716016615955,0.88534716016615955,0.88534716016615955,0.88534716016615955,0.88534716016615955
1,0.0048611111111111112,laplace_rhs_relation,raw_hessian,corr_lamb_rawcurl_total_md_edge_total,1,none,0.88535171239108068,0.88535171239108068,0.88535171239108068,0.88535171239108068,0.88535171239108068,0.88535171239108068,0.88535171239108068
1,0.0048611111111111112,laplace_rhs_diag,surface_velocity,velocity_dot_edge,m2/s2,none,-1137.9072525412309,-50.395756019695995,3.6642302934160265,5.7587652692059716,41.197989012831378,684.58335736668084,43.46694897051421
1,0.0048611111111111112,laplace_rhs_diag,surface_velocity,md_edge,m2/s2,none,-50646.063632028585,-225.29637448715607,21.681970737493817,4.5667453206969579,288.73085109565528,66181.37518657367,1671.8701429377095
1,0.0048611111111111112,laplace_rhs_diag,surface_velocity,md_edge_total,m2/s2,none,-50678.378465516827,-236.78918457993382,25.34620103090985,11.211582436153506,286.62239341798841,65043.467934032436,1665.2613525517966
