# row axial thickness
1 -2.2884254556349961e+00 3.4968864865362592e+00
2 -2.4212074157420846e+00 3.5489795754494602e+00
3 -2.4635281315567066e+00 3.5670339695909865e+00
4 -2.6272638024450048e+00 3.6414072505474366e+00
5 -2.7724201737986611e+00 3.7103143308443229e+00
6 -2.7896034899796449e+00 3.7184329406453238e+00
7 -2.9522575415107997e+00 3.7952544259478374e+00
8 -3.1025513170214296e+00 3.8616507610805231e+00
9 -3.1226904865448915e+00 3.8703701832088862e+00
10 -3.2937510158297303e+00 3.9417408436937591e+00
11 -3.4177670035914223e+00 3.9947131271270226e+00
12 -3.4612554594401170e+00 4.0145745441044367e+00
13 -3.6227175255633206e+00 4.0915106017973377e+00
14 -3.7850901589764820e+00 4.1673810045819719e+00
15 -3.7785423257241306e+00 4.1641851733221378e+00
16 -3.7870175409810409e+00 4.1681240516399756e+00
17 -3.9561660182751948e+00 4.2456145940977938e+00
18 -4.1143014510250673e+00 4.3204598367725637e+00
19 -4.1242753672248700e+00 4.3248359161178085e+00
20 -4.2923627864720491e+00 4.3921396366637691e+00
21 -4.4092781783726194e+00 4.4398684339288703e+00
22 -4.4617133801232320e+00 4.4644709237720912e+00
23 -4.6138809073611950e+00 4.5434295832760583e+00
24 -4.7770732849829196e+00 4.6244282953529927e+00
25 -4.7905420581538598e+00 4.6312093793516773e+00
26 -4.9329995705744150e+00 4.7037742106678335e+00
27 -5.0932161175217860e+00 4.7826659644592446e+00
28 -5.1572943286598179e+00 4.8120356328143048e+00
29 -5.2612279115095753e+00 4.8582706631984243e+00
30 -5.4284436367581383e+00 4.9336944402003526e+00
31 -5.4931865332636693e+00 4.9645298089166374e+00
32 -5.5880905499501488e+00 5.0117699631315302e+00
33 -5.7472028453422741e+00 5.0917707990426138e+00
34 -5.8600591199992662e+00 5.1480703875077003e+00
35 2.4031561437357705e+00 1.6231888240839896e+00
36 2.3532889405378890e+00 1.6413287227396114e+00
37 2.1778712918030911e+00 1.7068299605888893e+00
38 2.0994280325287167e+00 1.7344074394639162e+00
39 1.9935154943695892e+00 1.7721926704804465e+00
40 1.8203461892639818e+00 1.8378214245796456e+00
41 1.7947619698724930e+00 1.8471449157403126e+00
42 1.6342496737032393e+00 1.9022104939998106e+00
43 1.4689102998130865e+00 1.9604821634177430e+00
44 1.5337859096775366e+00 1.9365757611581038e+00
45 1.4539147453853405e+00 1.9664161609401745e+00
46 1.2819904772770143e+00 2.0364236878434414e+00
47 1.1310362132311822e+00 2.0996700126489456e+00
48 1.2165369869205034e+00 2.0631523007713630e+00
49 1.1086749528980857e+00 2.1062643516314234e+00
50 9.3047413568001747e-01 2.1740607110637309e+00
51 9.1150576610142009e-01 2.1811973034444532e+00
52 7.5552843298777250e-01 2.2403883313164603e+00
53 5.8321920044899600e-01 2.3040584809637190e+00
54 6.0831631855814028e-01 2.2947211537435330e+00
55 5.7467435213410478e-01 2.3064923390136354e+00
56 3.9205831842479100e-01 2.3707808388777316e+00
57 2.4085102040736356e-01 2.4338534564806511e+00
58 3.1376081679120971e-01 2.4014477864087111e+00
59 2.2014534501906463e-01 2.4393496281579985e+00
60 4.8821360448584414e-02 2.5125481202334985e+00
61 -9.5882395372831775e-02 2.5751757974890128e+00
62 -2.3406944321788352e-03 2.5343705939237231e+00
63 -1.2108479115026419e-01 2.5828236299218506e+00
64 -4.3820396734556899e-01 2.7053436092321812e+00
65 -6.4375679909891592e-01 2.7803005133538230e+00
66 -9.8391454408638535e-01 2.9149284725600495e+00
67 -1.3174639110599975e+00 3.0635857679202978e+00
68 -1.6494429921132965e+00 3.2154739636390204e+00
69 -1.9831205952212039e+00 3.3638973214457373e+00
70 -2.1151990634687734e+00 3.4283622549935022e+00
71 -2.3203985659963862e+00 3.5048554592572110e+00
72 -2.6550301572632828e+00 3.6505878052517993e+00
73 -2.9859988227200782e+00 3.8051677935143591e+00
74 -3.3205678363880708e+00 3.9510690905961297e+00
75 -3.6531703581486914e+00 4.1019901670550087e+00
76 -3.9840110308461392e+00 4.2572198028685406e+00
77 -4.1161311025239611e+00 4.3210986235863302e+00
78 -4.3197727865342745e+00 4.4011310914783754e+00
79 -4.7799981920617904e+00 4.6257621621282139e+00
80 -5.1071059690878444e+00 4.7882641764476634e+00
81 -5.4399540662566102e+00 4.9384221365460119e+00
82 -5.7669643859609581e+00 5.1008776642094231e+00
83 -6.0935565458688030e+00 5.2655190393459490e+00
84 -6.2234432034578893e+00 5.3348538179904743e+00
85 -6.5459573443416303e+00 5.5084656718232532e+00
86 -6.8704031899874236e+00 5.6753977574389092e+00
87 -7.1879431135639944e+00 5.8564590728748325e+00
88 -7.1539267733344882e+00 5.8369196548676037e+00
89 -7.1926994197693865e+00 5.8614152492529010e+00
90 -7.3141464306975532e+00 5.9362948341439186e+00
91 -7.3318838198127612e+00 5.9540039930407707e+00
92 -7.4659705271876389e+00 6.0474673581593850e+00
93 -7.6019563504072476e+00 6.1434735213534015e+00
94 -7.7343791494690066e+00 6.2393587228130745e+00
95 -7.7422540690943764e+00 6.2458099158409848e+00
96 -7.8641657916550525e+00 6.3440511527384000e+00
97 5.1048984397201664e+00 7.0639598003999271e-01
98 5.0605395299989295e+00 7.2037830054605356e-01
99 4.8625545011152189e+00 7.7860775652013026e-01
100 4.8541138851203778e+00 7.8135610563954894e-01
101 4.6789823722441453e+00 8.4097578782332638e-01
102 4.5146051748305611e+00 8.9900459568429614e-01
