# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9993831624083029e-01 1.2836772537390156e-05
9.9975328018286580e-01 5.1367014369221848e-05
9.9944493748098495e-01 1.1565018089106370e-04
9.9901336421413578e-01 2.0578430984828351e-04
9.9845866686656404e-01 3.2190444981213760e-04
9.9778098230154000e-01 4.6418048063649460e-04
9.9698047772758991e-01 6.3281434624597242e-04
9.9605735065723888e-01 8.2803672558011995e-04
9.9501182885827877e-01 1.0501031727383140e-03
9.9384417029756889e-01 1.2992897622873662e-03
9.9255466307738693e-01 1.5758882802519190e-03
9.9114362536434442e-01 1.8802010054644201e-03
9.8961140531088287e-01 2.2125351296579019e-03
9.8795838096937372e-01 2.5731968678995277e-03
9.8618496019883828e-01 2.9624853136518909e-03
9.8429158056431554e-01 3.3806860948730243e-03
9.8227870922889904e-01 3.8280648891040317e-03
9.8014684283847142e-01 4.3048608564163560e-03
9.7789650739916500e-01 4.8112800493867675e-03
9.7552825814757682e-01 5.3474888589255636e-03
9.7304267941377265e-01 5.9136075537980937e-03
9.7044038447711278e-01 6.5097039700587611e-03
9.6772201541493363e-01 7.1357874043699301e-03
9.6488824294412567e-01 7.7918027623250213e-03
9.6193976625564337e-01 8.4776250094673981e-03
9.5887731284199051e-01 9.1930539687251935e-03
9.5570163831772259e-01 9.9378095035161963e-03
9.5241352623300968e-01 1.0711527120865729e-02
9.4901378788030777e-01 1.1513754023583853e-02
9.4550326209418389e-01 1.2343945634935252e-02
9.4188281504434679e-01 1.3201462613375573e-02
9.3815334002193174e-01 1.4085568368904790e-02
9.3431575721909554e-01 1.4995427086480622e-02
9.3037101350197182e-01 1.5930102255836298e-02
9.2632008217704609e-01 1.6888555701040101e-02
9.2216396275100754e-01 1.7869647097317382e-02
9.1790368068413519e-01 1.8872133957116333e-02
9.1354028713728086e-01 1.9894672062226643e-02
9.0907485871251170e-01 2.0935816314043575e-02
9.0450849718747373e-01 2.1994021969890580e-02
8.9984232924354524e-01 2.3067646229743922e-02
8.9507750618784521e-01 2.4154950134816808e-02
8.9021520366916485e-01 2.5254100737310992e-02
8.8525662138789452e-01 2.6363173499281724e-02
8.8020298280001552e-01 2.7480154878024292e-02
8.7505553481522980e-01 2.8602945055696959e-02
8.6981554748930479e-01 2.9729360772057234e-02
8.6448431371070567e-01 3.0857138221201216e-02
8.5906314888159430e-01 3.1983935976033565e-02
8.5355339059327373e-01 3.3107337907826891e-02
8.4795639829615710e-01 3.4224856072597565e-02
8.4227355296434436e-01 3.5333933541064400e-02
8.3650625675488655e-01 3.6431947154583741e-02
8.3065593266182591e-01 3.7516210195571199e-02
8.2472402416509172e-01 3.8583974967421747e-02
8.1871199487434487e-01 3.9632435285696606e-02
8.1262132816785260e-01 4.0658728889237827e-02
8.0645352682648808e-01 4.1659939786750019e-02
8.0021011266294195e-01 4.2633100561118617e-02
