# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9993831624083029e-01 1.8177340550184568e-05
9.9975328018286580e-01 7.2668941221698145e-05
9.9944493748098495e-01 1.6335398129868785e-04
9.9901336421413578e-01 2.9003256202002581e-04
9.9845866686656404e-01 4.5242789275243994e-04
9.9778098230154000e-01 6.5018931642512429e-04
9.9698047772758991e-01 8.8289613844616912e-04
9.9605735065723888e-01 1.1500622123506662e-03
9.9501182885827877e-01 1.4511412240160698e-03
9.9384417029756889e-01 1.7855326044538952e-03
9.9255466307738693e-01 2.1525879890325647e-03
9.9114362536434442e-01 2.5516181286733982e-03
9.8961140531088287e-01 2.9819001463166606e-03
9.8795838096937372e-01 3.4426850200750363e-03
9.8618496019883828e-01 3.9332051633399479e-03
9.8429158056431554e-01 4.4526819620800363e-03
9.8227870922889904e-01 5.0003331211226120e-03
9.8014684283847142e-01 5.5753796647914165e-03
9.7789650739916500e-01 6.1770524333562456e-03
9.7552825814757682e-01 6.8045979157735064e-03
9.7304267941377265e-01 7.4572832615646496e-03
9.7044038447711278e-01 8.1344003207386249e-03
9.6772201541493363e-01 8.8352685706753059e-03
9.6488824294412567e-01 9.5592368030125909e-03
9.6193976625564337e-01 1.0305683461873485e-02
9.5887731284199051e-01 1.1074015547145800e-02
9.5570163831772259e-01 1.1863666022775183e-02
9.5241352623300968e-01 1.2674089699790825e-02
9.4901378788030777e-01 1.3504757596552536e-02
9.4550326209418389e-01 1.4355149813853774e-02
9.4188281504434679e-01 1.5224746999270185e-02
9.3815334002193174e-01 1.6113020512637372e-02
9.3431575721909554e-01 1.7019421441803715e-02
9.3037101350197182e-01 1.7943368653806663e-02
9.2632008217704609e-01 1.8884236100285119e-02
9.2216396275100754e-01 1.9841339626192219e-02
9.1790368068413519e-01 2.0813923556654276e-02
9.1354028713728086e-01 2.1801147357137132e-02
9.0907485871251170e-01 2.2802072676031834e-02
9.0450849718747373e-01 2.3815651085584644e-02
8.9984232924354524e-01 2.4840712836153508e-02
8.9507750618784521e-01 2.5875956929653852e-02
8.9021520366916485e-01 2.6919942800538301e-02
8.8525662138789452e-01 2.7971083866753059e-02
8.8020298280001552e-01 2.9027643179083081e-02
8.7505553481522980e-01 3.0087731355636957e-02
8.6981554748930479e-01 3.1149306939678940e-02
8.6448431371070567e-01 3.2210179264572765e-02
8.5906314888159430e-01 3.3268013850458286e-02
8.5355339059327373e-01 3.4320340294837749e-02
8.4795639829615710e-01 3.5364562555062290e-02
8.4227355296434436e-01 3.6397971456468003e-02
8.3650625675488655e-01 3.7417759197386553e-02
8.3065593266182591e-01 3.8421035563251112e-02
8.2472402416509172e-01 3.9404845508329650e-02
8.1871199487434487e-01 4.0366187716963847e-02
8.1262132816785260e-01 4.1302033718182640e-02
8.0645352682648808e-01 4.2209347099620820e-02
8.0021011266294195e-01 4.3085102350024392e-02
7.9389262614623646e-01 4.3939829553370412e-02
7.8750262602163934e-01 4.4787083989114775e-02
7.8104168892606540e-01 4.5625710829897699e-02
7.7451140899906579e-01 4.6454650721606427e-02
7.6791339748949827e-01 4.7272968122029697e-02
7.6124928235797440e-01 4.8079861805849423e-02
7.5452070787518566e-01 4.8874673205675796e-02
7.4772933421620380e-01 4.9656892410617340e-02
7.4087683705085750e-01 5.0426161684964090e-02
7.3396490713028661e-01 5.1182276413640759e-02
7.2699524986977337e-01 5.1925183427361382e-02
7.1996958492795760e-01 5.2654976708042749e-02
7.1288964578253633e-01 5.3371890523137483e-02
7.0575717930255433e-01 5.4076290085234638e-02
6.9857394531739025e-01 5.4768659879652598e-02
6.9134171618254481e-01 5.5449589846942038e-02
6.8406227634233896e-01 5.6119759648379057e-02
6.7673742188962849e-01 5.6779921279867536e-02
6.6936896012264568e-01 5.7430880332453603e-02
