# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9993831624083029e-01 1.8895659654544179e-05
9.9975328018286580e-01 7.5523973888585528e-05
9.9944493748098495e-01 1.6970955693439453e-04
9.9901336421413578e-01 3.0116212431283010e-04
9.9845866686656404e-01 4.6947952003203091e-04
9.9778098230154000e-01 6.7415193285892715e-04
9.9698047772758991e-01 9.1456727803324934e-04
9.9605735065723888e-01 1.1900177115542357e-03
9.9501182885827877e-01 1.4997072332646752e-03
9.9384417029756889e-01 1.8427603222344775e-03
9.9255466307738693e-01 2.2182315333581577e-03
9.9114362536434442e-01 2.6251159677195563e-03
9.8961140531088287e-01 3.0623605113509356e-03
9.8795838096937372e-01 3.5288757178641200e-03
9.8618496019883828e-01 4.0235481905272538e-03
9.8429158056431554e-01 4.5452532992680626e-03
9.8227870922889904e-01 5.0928680484815161e-03
9.8014684283847142e-01 5.6652838931401557e-03
9.7789650739916500e-01 6.2614192843448366e-03
9.7552825814757682e-01 6.8802317119212430e-03
9.7304267941377265e-01 7.5207290017625045e-03
9.7044038447711278e-01 8.1819796201044598e-03
9.6772201541493363e-01 8.8631217364817660e-03
9.6488824294412567e-01 9.5633708023343134e-03
9.6193976625564337e-01 1.0282025413570976e-02
9.5887731284199051e-01 1.1018471243141819e-02
9.5570163831772259e-01 1.1772182853943925e-02
9.5241352623300968e-01 1.2542723233110550e-02
9.4901378788030777e-01 1.3329740925627647e-02
9.4550326209418389e-01 1.4132964687798160e-02
9.4188281504434679e-01 1.4952195628632346e-02
9.3815334002193174e-01 1.5787296858892054e-02
9.3431575721909554e-01 1.6638180722178032e-02
9.3037101350197182e-01 1.7504793738893142e-02
9.2632008217704609e-01 1.8387099450769391e-02
9.2216396275100754e-01 1.9285059409458565e-02
9.1790368068413519e-01 2.0198612605932260e-02
9.1354028713728086e-01 2.1127653686583914e-02
9.0907485871251170e-01 2.2072010345467935e-02
9.0450849718747373e-01 2.3031420318619395e-02
8.9984232924354524e-01 2.4005508434555997e-02
8.9507750618784521e-01 2.4993764193729652e-02
8.9021520366916485e-01 2.5995520357917697e-02
8.8525662138789452e-01 2.7009933027620205e-02
8.8020298280001552e-01 2.8035963671026520e-02
8.7505553481522980e-01 2.9072363541887539e-02
8.6981554748930479e-01 3.0117660885851293e-02
8.6448431371070567e-01 3.1170151285979490e-02
8.5906314888159430e-01 3.2227891439063044e-02
8.5355339059327373e-01 3.3288696586113893e-02
8.4795639829615710e-01 3.4350141744430344e-02
8.4227355296434436e-01 3.5409566806576642e-02
8.3650625675488655e-01 3.6464085485375511e-02
8.3065593266182591e-01 3.7510597995650707e-02
8.2472402416509172e-01 3.8545807275180421e-02
8.1871199487434487e-01 3.9566238461398798e-02
8.1262132816785260e-01 4.0568261259110380e-02
8.0645352682648808e-01 4.1548114760093943e-02
8.0021011266294195e-01 4.2501934210111017e-02
7.9389262614623646e-01 4.3438864052053480e-02
7.8750262602163934e-01 4.4371089338290051e-02
7.8104168892606540e-01 4.5296649931613871e-02
7.7451140899906579e-01 4.6213680710963358e-02
7.6791339748949827e-01 4.7120452204669823e-02
7.6124928235797440e-01 4.8015393568476769e-02
7.5452070787518566e-01 4.8897112793098732e-02
7.4772933421620380e-01 4.9764413761732865e-02
7.4087683705085750e-01 5.0616309834324372e-02
7.3396490713028661e-01 5.1452033697943426e-02
7.2699524986977337e-01 5.2271043290225215e-02
7.1996958492795760e-01 5.3073023674231737e-02
7.1288964578253633e-01 5.3857884817019183e-02
7.0575717930255433e-01 5.4625755299283291e-02
6.9857394531739025e-01 5.5376972058333591e-02
6.9134171618254481e-01 5.6112066339939523e-02
6.8406227634233896e-01 5.6831746104940260e-02
6.7673742188962849e-01 5.7536875202613219e-02
6.6936896012264568e-01 5.8228449683421522e-02
6.6195870909907462e-01 5.8907571677769277e-02
6.5450849718747373e-01 5.9575421313768501e-02
6.4702016261615203e-01 6.0233227184876149e-02
6.3949555301961458e-01 6.0882235906863952e-02
6.3193652498268649e-01 6.1523681322371453e-02
6.2434494358242731e-01 6.2158753919877713e-02
6.1672268192795265e-01 6.2788571032102808e-02
6.0907162069827125e-01 6.3414148366612300e-02
6.0139364767825620e-01 6.4036373398912813e-02
5.9369065729286230e-01 6.4655981125972720e-02
5.8596455013970472e-01 6.5273532636419593e-02
5.7821723252011537e-01 6.5889396903382802e-02
5.7045061596879132e-01 6.6503736147943887e-02
5.6266661678215213e-01 6.7116495056465886e-02
5.5486715554552257e-01 6.7727394064840199e-02
5.4705415665925705e-01 6.8335926848193382e-02
5.3922954786392241e-01 6.8941362077170207e-02
5.3139525976465674e-01 6.9542749422972810e-02
5.2355322535482129e-01 7.0138929714325310e-02
5.1570537953906415e-01 7.0728549071903415e-02
5.0785365865591026e-01 7.1310076770954911e-02
4.9999999999999994e-01 7.1881826512226549e-02
4.9214634134408969e-01 7.2441980716234963e-02
4.8429462046093580e-01 7.2988617397590619e-02
4.7644677464517865e-01 7.3519739125633032e-02
4.6860474023534326e-01 7.4033303536016143e-02
4.6077045213607748e-01 7.4527254825935835e-02
4.5294584334074284e-01 7.4999555644047242e-02
4.4513284445447732e-01 7.5448218775252165e-02
4.3733338321784787e-01 7.5871338020711832e-02
4.2954938403120857e-01 7.6267117684729435e-02
4.2178276747988452e-01 7.6633900102418329e-02
4.1403544986029522e-01 7.6970190674995401e-02
4.0630934270713764e-01 7.7274679922583314e-02
3.9860635232174374e-01 7.7546262116856779e-02
3.9092837930172863e-01 7.7784050116836395e-02
3.8327731807204724e-01 7.7987386099560990e-02
3.7565505641757263e-01 7.8155847952070326e-02
3.6806347501731351e-01 7.8289251170775592e-02
3.6050444698038536e-01 7.8387646197478511e-02
3.5297983738384797e-01 7.8451311206526694e-02
3.4549150281252627e-01 7.8480740443323427e-02
3.3804129090092527e-01 7.8476628299085499e-02
3.3063103987735426e-01 7.8439849388816693e-02
3.2326257811037140e-01 7.8371434977408727e-02
3.1593772365766093e-01 7.8272546171156879e-02
3.0865828381745508e-01 7.8144444357404877e-02
3.0142605468260975e-01 7.7988459432273921e-02
2.9424282069744556e-01 7.7805956404365051e-02
2.8711035421746367e-01 7.7598300999997455e-02
2.8003041507204240e-01 7.7366824922183344e-02
2.7300475013022657e-01 7.7112791430552149e-02
2.6603509286971333e-01 7.6837361912441365e-02
2.5912316294914228e-01 7.6541564106196808e-02
2.5227066578379620e-01 7.6226262616417018e-02
2.4547929212481429e-01 7.5892132327689696e-02
2.3875071764202555e-01 7.5539635278792636e-02
2.3208660251050173e-01 7.5169001504030233e-02
2.2548859100093410e-01 7.4780214283247146e-02
2.1895831107393471e-01 7.4373000168149836e-02
2.1249737397836072e-01 7.3946824071108003e-02
2.0610737385376343e-01 7.3500889614970102e-02
1.9978988733705794e-01 7.3034144850099958e-02
1.9354647317351170e-01 7.2545293349411358e-02
1.8737867183214740e-01 7.2032810595305877e-02
1.8128800512565513e-01 7.1494965475793607e-02
1.7527597583490817e-01 7.0929846612408073e-02
1.6934406733817403e-01 7.0335393151500919e-02
1.6349374324511329e-01 6.9709429564757022e-02
1.5772644703565564e-01 6.9049703925861031e-02
1.5204360170384285e-01 6.8353929059634735e-02
1.4644660940672621e-01 6.7619825898960512e-02
1.4093685111840554e-01 6.6845168334584648e-02
1.3551568628929422e-01 6.6027828804435487e-02
1.3018445251069516e-01 6.5165823843193735e-02
1.2494446518477026e-01 6.4257358800086234e-02
