solver,nps,AOA,CL,CD,t_build,t_solve,total_time
v1
BackslashCoupled,10228,-9.58790170132325,-0.2950223841052915,0.017092187222001884,10.1806353,14.7168239,24.8974592
BackslashCoupled,10228,-7.841209829867704,-0.15613639291225814,0.011595784079546366,4.3672648,15.4551125,19.8223773
BackslashCoupled,10228,-5.988657844990541,-0.01210428806788163,0.008235254686656856,4.5449349,10.5284318,15.073366700000001
BackslashCoupled,10228,-4.136105860113403,0.131099636702349,0.007093124436452603,5.0258851,11.7894912,16.8153763
BackslashCoupled,10228,-2.3894139886577754,0.2671072593519079,0.008214069821682775,5.1227994,12.1398041,17.262603499999997
BackslashCoupled,10228,-0.536862003780719,0.41362793666346603,0.011717520880365167,5.3193948,12.7660323,18.0854271
BackslashCoupled,10228,1.3156899810964084,0.5645094334057509,0.0177544813817714,5.5677611,12.904867,18.4726281
BackslashCoupled,10228,3.168241965973529,0.7240957092988788,0.026648778383347237,5.7295956,13.6400188,19.3696144
BackslashCoupled,10228,5.02079395085066,0.8582769924685827,0.036807569799848665,5.8039528,14.1808074,19.9847602
BackslashCoupled,10228,6.926275992438619,0.8965421152076856,0.04351526206561406,6.11867,14.8508994,20.969569399999997
BackslashCoupled,10228,8.672967863894144,1.185902394421282,0.06799727086039081,5.968639,14.2373401,20.2059791
BackslashCoupled,10228,10.472589792060482,1.5566980275068991,0.10351446187593856,6.0248173,14.6000973,20.6249146
BackslashCoupled,10228,12.325141776937613,1.323225929228131,0.09398852277567668,5.829382,14.1554382,19.9848202
BackslashCoupled,10228,14.230623818525515,1.6362086516432583,0.13153341879812125,6.0175238,14.0580193,20.0755431
BackslashCoupled,10228,15.077504725897917,1.788006323299231,0.15123897241403797,5.9426082,14.1134461,20.0560543
BackslashCoupled,10228,16.400756143667294,16.661514486908384,1.7091387480589952,5.8489009,13.6450395,19.4939404
v2
BackslashCoupled,30556,-9.58790170132325,-0.3481263851745875,0.01714691646302628,47.3521293,251.9811436,299.3332729
BackslashCoupled,30556,-7.841209829867704,-0.18827157188577875,0.011240193459498728,46.0967695,421.9238561,468.0206256
BackslashCoupled,30556,-5.988657844990541,-0.02412816201001484,0.008465742970569616,1910.915832,445.9842695,2356.9001015
BackslashCoupled,30556,-4.136105860113403,0.14386516298962995,0.00691145540063861,83.3077366,437.9350146,521.2427511999999
BackslashCoupled,30556,-2.3894139886577754,0.3017513118915648,0.006970264735369042,43.308271,245.3457482,288.6540192
BackslashCoupled,30556,-0.536862003780719,0.467402887741747,0.008855421490460412,43.5136747,241.6186178,285.1322925
BackslashCoupled,30556,1.3156899810964084,0.6614655224204952,0.013892321062824453,44.8748019,239.6599275,284.5347294
BackslashCoupled,30556,3.168241965973529,0.8796884820878496,0.022346835970789507,40.3663876,238.9161963,279.2825839
BackslashCoupled,30556,5.02079395085066,1.024781286918912,0.02965222600289904,43.6450714,241.1023362,284.7474076
BackslashCoupled,30556,6.926275992438619,1.2754309723811452,0.044298502489186105,43.6878308,258.4685847,302.1564155
BackslashCoupled,30556,8.672967863894144,1.3905944171459246,0.05282095373658369,43.8722391,241.8432392,285.7154783
BackslashCoupled,30556,10.472589792060482,1.5150376552929405,0.06399467657098658,44.7040202,241.6651414,286.3691616
BackslashCoupled,30556,12.325141776937613,1.5018837629024997,0.06736998390315861,44.5805106,241.8478875,286.4283981
BackslashCoupled,30556,14.230623818525515,1.3400802713229416,0.05196027051815822,44.6795638,242.7411888,287.4207526
BackslashCoupled,30556,15.077504725897917,1.7570639267994406,0.08751267592091382,44.9446858,241.9488802,286.89356599999996
BackslashCoupled,30556,16.400756143667294,2.171484017375769,0.12811678595645756,45.3215188,241.3091984,286.6307172
BackslashCoupled,30556,-9.58790170132325,-0.29481388974340106,0.016091846464586643,40.7349042,250.9309889,291.6658931
BackslashCoupled,30556,-7.841209829867704,-0.15973246319344994,0.011380990091580431,45.9534132,252.5217111,298.4751243
BackslashCoupled,30556,-5.988657844990541,-0.01497772899048267,0.008311533111522986,51.1217928,309.2043843,360.3261771
BackslashCoupled,30556,-4.136105860113403,0.13101167115071555,0.007310973697260878,49.9809436,309.4037363,359.3846799
BackslashCoupled,30556,-2.3894139886577754,0.2695121743078057,0.008328581081372619,50.4714583,328.6213893,379.09284759999997
v3
