solver,nps,AOA,CL,CD,t_build,t_solve,total_time
BackslashCoupled,9984,-9.58790170132325,-0.2799028107090513,0.017669436281431816,15.1111252,0.0846149,15.1957401
BackslashCoupled,9984,3.168241965973529,0.6609532167060745,0.030451809835448672,18.9535126,0.0436744,18.997187
BackslashCoupled,9984,14.230623818525515,1.466168230995251,0.14459879259631558,14.1634052,0.0423681,14.205773299999999
BackslashCoupled,9984,15.077504725897917,1.5259913476503932,0.15709469502465667,14.6952955,0.0450369,14.7403324
BackslashIterative,9984,-9.58790170132325,-0.2852566396608903,0.018471168324782506,2.305814,0.4572362999999998,2.7630502999999997
BackslashIterative,9984,3.168241965973529,0.6604434966876183,0.031061559613279357,0.9759451,0.44012700000000005,1.4160721
BackslashIterative,9984,14.230623818525515,1.4698822158122395,0.14919172223623026,1.0523698,0.4014178,1.4537875999999998
BackslashIterative,9984,15.077504725897917,1.5299512915714444,0.16211098505705832,0.9627067,0.4148213999999998,1.3775280999999997
BackslashCoupled,15152,-9.58790170132325,-0.27614387929456824,0.01633361761736021,38.0664787,0.1333253,38.199804
BackslashCoupled,15152,3.168241965973529,0.668793910593692,0.028394307658200238,36.366078,0.0916388,36.4577168
BackslashCoupled,15152,14.230623818525515,1.4866084102043002,0.13550971396795453,37.4065302,0.0884939,37.4950241
BackslashCoupled,15152,15.077504725897917,1.5476219712828958,0.14739704839109535,37.2116963,0.0920774,37.3037737
BackslashIterative,15152,-9.58790170132325,-0.2814328988019083,0.01810567953241341,8.2605488,1.1720803000000002,9.4326291
BackslashIterative,15152,3.168241965973529,0.6657167488395064,0.031236814854239077,7.6193837,1.0865059999999995,8.7058897
BackslashIterative,15152,14.230623818525515,1.4786072297419135,0.15046373773880414,7.3089872,1.0430054999999996,8.3519927
BackslashIterative,15152,15.077504725897917,1.5388934447527425,0.16348567281450932,6.9848505,1.0654626999999997,8.0503132
BackslashCoupled,42156,-9.58790170132325,-0.2813798137097218,0.008406499115456321,6871.1768816,117.6922608,6988.869142400001
BackslashCoupled,42156,3.168241965973529,0.7007149120814118,0.02718278077763865,10112.5243652,112.4553707,10224.9797359
BackslashCoupled,42156,14.230623818525515,1.5494168182111636,0.13412507580673272,11292.0587827,151.2669903,11443.325773
BackslashCoupled,42156,15.077504725897917,1.6130515348220873,0.145719168653298,8147.8234747,100.4705133,8248.293988
BackslashIterative,42156,-9.58790170132325,-0.2839293205424488,0.008743196801334613,234.49574220000002,17.478922300000008,251.97466450000002
BackslashIterative,42156,3.168241965973529,0.7014113857417418,0.027958148631482504,210.9914179,22.411642799999996,233.40306069999997
BackslashIterative,42156,14.230623818525515,1.551035615888988,0.13853128948285584,197.1342158,13.021238100000003,210.1554539
BackslashIterative,42156,15.077504725897917,1.6146482828958684,0.15047352483857498,208.0002495,17.459797199999993,225.4600467
BackslashCoupled,10176,-5.988657844990541,-0.016426785252203903,0.008540882991849708,14.6245265,0.145808,14.7703345
BackslashCoupled,10176,3.168241965973529,0.6605887888339557,0.030481425498285565,13.2164183,0.1736933,13.390111600000001
BackslashCoupled,10176,14.230623818525515,1.4655765051248537,0.1447246844420939,102.8736875,0.1280332,103.0017207
BackslashCoupled,10176,15.077504725897917,1.5253794622966999,0.15723134337982259,106.6910107,0.1593038,106.85031450000001
BackslashIterative,10176,-5.988657844990541,-0.020685127321782106,0.008702749656030833,42.131128700000005,2.0738685999999995,44.2049973
BackslashIterative,10176,3.168241965973529,0.6600134692760607,0.031079590226903105,8.9862102,0.5814580000000004,9.5676682
BackslashIterative,10176,14.230623818525515,1.469065933372533,0.14923352100410606,1.1824766,0.5442394000000002,1.7267160000000001
BackslashIterative,10176,15.077504725897917,1.5291020482744833,0.16215491357548206,1.1615662,0.5205367999999998,1.6821029999999997
