solver,nps,AOA,CL,CD,t_build,t_solve,total_time
BackslashIterative,42636,8.672967863894144,1.1285547774704932,0.07213432915558537,4034.4983229,0.0,4034.4983229
BackslashIterative,42636,10.472589792060482,1.2668155472989189,0.09124801559818937,18809.022677800018,0.0,18809.022677800018
BackslashIterative,42636,12.325141776937613,1.4082399303920787,0.1132729769869224,14807.5874822,0.0,14807.5874822
BackslashIterative,42636,14.230623818525515,1.552580780038496,0.1383725979716774,9362.957531200003,0.0,9362.957531200003
BackslashIterative,42636,15.077504725897917,1.6163127098869794,0.1503102997222412,5906.471969599997,0.0,5906.471969599997
BackslashIterative,42636,16.400756143667294,1.7153140335073573,0.16990902631248783,3871.399765100002,0.0,3871.399765100002
BackslashCoupled,42636,-9.58790170132325,-0.28164554668761804,0.008403332548318963,103.4258132,6296.7413403,6400.1671535000005
BackslashCoupled,42636,-7.841209829867704,-0.14917276251519698,0.004541321598831126,91.1296826,5111.1437505,5202.2734331
BackslashCoupled,42636,-5.988657844990541,-0.007538226653356303,0.0026090156013567796,95.1500012,5581.6049076,5676.7549088
BackslashCoupled,42636,-4.136105860113403,0.13497069731484954,0.002953980917743825,90.9369238,5655.9622673,5746.8991911
BackslashCoupled,42636,-2.3894139886577754,0.2699297012535999,0.00540017212617426,94.2412458,5049.1460095,5143.3872553
BackslashCoupled,42636,-0.536862003780719,0.4135065315443998,0.0102735264187495,92.6469158,5812.4363523,5905.0832681
BackslashCoupled,42636,1.3156899810964084,0.5573425596713969,0.017515753337275418,93.2708618,5277.0894332,5370.3602949999995
BackslashCoupled,42636,3.168241965973529,0.7012254123891659,0.02714092100410175,93.0143168,5414.3449438,5507.3592606
BackslashCoupled,42636,5.02079395085066,0.844948556891242,0.03915334504200925,94.2209223,5740.0897301,5834.3106524
BackslashCoupled,42636,6.926275992438619,0.9924244818631638,0.05399687941744208,94.248414,5285.183336,5379.43175
BackslashCoupled,42636,8.672967863894144,1.127129649425244,0.06981074679960227,92.883529,6237.477055,6330.360584
BackslashCoupled,42636,10.472589792060482,1.2652677857166963,0.08829529220248625,77.4173577,6306.1197972,6383.5371549
BackslashCoupled,42636,12.325141776937613,1.4066287554270447,0.10962390909556831,90.7362004,6158.8093051,6249.545505499999
BackslashCoupled,42636,14.230623818525515,1.5509715975605372,0.1339652983855563,97.2693964,5375.2130949,5472.4824913
BackslashCoupled,42636,15.077504725897917,1.614726321977431,0.14555492736969186,90.7484188,5860.4418104,5951.1902291999995
BackslashCoupled,42636,16.400756143667294,1.7137901257510542,0.16459895733055788,93.3451263,6500.7456488,6594.0907750999995
