step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
38,0.01172840,9.082676e-01,3.384729e+01,-
39,0.01203704,9.052400e-01,3.431088e+01,-
40,0.01234568,8.959585e-01,3.460067e+01,-
41,0.01265432,8.788144e-01,3.500633e+01,-
42,0.01296296,8.628601e-01,3.540573e+01,-
43,0.01327160,8.479676e-01,3.556255e+01,-
44,0.01358025,8.338177e-01,3.574680e+01,-
45,0.01388889,8.201135e-01,3.603370e+01,-
46,0.01419753,8.067444e-01,3.635020e+01,-
47,0.01450617,7.937060e-01,3.673074e+01,-
48,0.01481481,7.811139e-01,3.717697e+01,-
49,0.01512346,7.691598e-01,3.789427e+01,-
50,0.01543210,7.581032e-01,3.812754e+01,-
51,0.01574074,7.480239e-01,3.717029e+01,-
52,0.01604938,7.276221e-01,3.679060e+01,-
53,0.01635802,7.083817e-01,3.768550e+01,-
54,0.01666667,6.904055e-01,3.852776e+01,-
55,0.01697531,6.739671e-01,3.910115e+01,-
56,0.01728395,6.596129e-01,3.931516e+01,-
57,0.01759259,6.474262e-01,3.893704e+01,-
58,0.01790123,6.379271e-01,3.897884e+01,-
59,0.01820988,6.311812e-01,3.882225e+01,-
60,0.01851852,6.276351e-01,3.983642e+01,-
61,0.01882716,6.272991e-01,4.078703e+01,-
62,0.01913580,6.271211e-01,4.227105e+01,-
63,0.01944444,6.250306e-01,4.263612e+01,-
64,0.01975309,6.185106e-01,4.420863e+01,-
65,0.02006173,6.137621e-01,4.520607e+01,-
66,0.02037037,6.097194e-01,4.539922e+01,-
67,0.02067901,6.054554e-01,4.589364e+01,-
68,0.02098765,5.963560e-01,4.542229e+01,-
69,0.02129630,5.859662e-01,4.577715e+01,-
70,0.02160494,5.757950e-01,4.574043e+01,-
71,0.02191358,5.588114e-01,4.693343e+01,-
72,0.02222222,5.391947e-01,4.674016e+01,-
73,0.02253086,5.179437e-01,4.870119e+01,-
74,0.02283951,4.972780e-01,5.026806e+01,-
75,0.02314815,4.794226e-01,5.186842e+01,-
76,0.02345679,4.645866e-01,5.422598e+01,-
77,0.02376543,4.442657e-01,5.580879e+01,-
78,0.02407407,4.246783e-01,5.681068e+01,-
79,0.02438272,4.075199e-01,5.938712e+01,-
80,0.02469136,3.942103e-01,6.252269e+01,-
81,0.02500000,3.799281e-01,6.421504e+01,-
82,0.02530864,3.678784e-01,6.460341e+01,-
83,0.02561728,3.602252e-01,6.560726e+01,-
84,0.02592593,3.551768e-01,6.826492e+01,-
85,0.02623457,3.531429e-01,6.741289e+01,-
86,0.02654321,3.548007e-01,6.950813e+01,-
87,0.02685185,3.446263e-01,7.252626e+01,-
88,0.02716049,3.317289e-01,7.459972e+01,-
89,0.02746914,3.210918e-01,7.548058e+01,-
90,0.02777778,3.148593e-01,7.580489e+01,-
91,0.02808642,3.150474e-01,7.645437e+01,-
92,0.02839506,3.186605e-01,7.774973e+01,-
93,0.02870370,3.162409e-01,7.990448e+01,-
94,0.02901235,3.120919e-01,8.292314e+01,-
95,0.02932099,3.101408e-01,8.651680e+01,-
96,0.02962963,3.038732e-01,9.025579e+01,-
97,0.02993827,2.979784e-01,9.364198e+01,-
98,0.03024691,2.923262e-01,9.617313e+01,-
99,0.03055556,2.870480e-01,1.003211e+02,-
100,0.03086420,2.823046e-01,1.037507e+02,-
101,0.03117284,2.784628e-01,1.072046e+02,-
102,0.03148148,2.758090e-01,1.099473e+02,-
103,0.03179012,2.748400e-01,1.126581e+02,-
104,0.03209877,2.750740e-01,1.148871e+02,-
105,0.03240741,2.700908e-01,1.166774e+02,-
106,0.03271605,2.650292e-01,1.218498e+02,-
107,0.03302469,2.600488e-01,1.286659e+02,-
108,0.03333333,2.552616e-01,1.339811e+02,-
109,0.03364198,2.509163e-01,1.374747e+02,-
110,0.03395062,2.472707e-01,1.390420e+02,-
111,0.03425926,2.444615e-01,1.389152e+02,-
112,0.03456790,2.430246e-01,1.374603e+02,-
113,0.03487654,2.434142e-01,1.378678e+02,-
114,0.03518519,2.451897e-01,1.411940e+02,-
115,0.03549383,2.486075e-01,1.418641e+02,-
116,0.03580247,3.225644e-01,1.401713e+02,-
117,0.03611111,3.183985e-01,1.370184e+02,-
118,0.03641975,3.137630e-01,1.374025e+02,-
119,0.03672840,3.087085e-01,1.417229e+02,-
120,0.03703704,3.032326e-01,1.520319e+02,-
121,0.03734568,2.976057e-01,1.637546e+02,-
122,0.03765432,2.921236e-01,1.764540e+02,-
123,0.03796296,2.868352e-01,1.899872e+02,-
124,0.03827160,2.814434e-01,2.050210e+02,-
125,0.03858025,3.510630e-01,1.517942e+02,-
126,0.03888889,3.487446e-01,1.664578e+02,-
127,0.03919753,3.441494e-01,1.797895e+02,-
128,0.03950617,3.394520e-01,1.905454e+02,-
129,0.03981481,3.347890e-01,1.985910e+02,-
130,0.04012346,3.303095e-01,2.053766e+02,-
131,0.04043210,3.261644e-01,2.129135e+02,-
132,0.04074074,3.224697e-01,2.201501e+02,-
133,0.04104938,3.193217e-01,2.240579e+02,-
134,0.04135802,3.166526e-01,2.228845e+02,-
135,0.04166667,3.142584e-01,2.257429e+02,-
136,0.04197531,3.118030e-01,2.289015e+02,-
137,0.04228395,3.091711e-01,2.299098e+02,-
138,0.04259259,3.064317e-01,2.287689e+02,-
139,0.04290123,3.037222e-01,2.263949e+02,-
140,0.04320988,2.956118e-01,2.239786e+02,-
141,0.04351852,2.875178e-01,2.220790e+02,-
142,0.04382716,2.811501e-01,2.264308e+02,-
143,0.04413580,2.756604e-01,2.321876e+02,-
144,0.04444444,2.702303e-01,2.376091e+02,-
145,0.04475309,2.678279e-01,2.426422e+02,-
146,0.04506173,2.661236e-01,2.472645e+02,-
147,0.04537037,2.639012e-01,2.514698e+02,-
148,0.04567901,2.595252e-01,2.553248e+02,-
149,0.04598765,2.534384e-01,2.588384e+02,-
150,0.04629630,2.481227e-01,2.619914e+02,-
151,0.04660494,2.455946e-01,2.648298e+02,-
152,0.04691358,2.445102e-01,2.800444e+02,-
153,0.04722222,2.435176e-01,2.986437e+02,-
154,0.04753086,2.421799e-01,3.158500e+02,-
155,0.04783951,2.405073e-01,3.284716e+02,-
156,0.04814815,2.384152e-01,3.384838e+02,-
157,0.04845679,2.353595e-01,3.483202e+02,-
158,0.04876543,2.336483e-01,3.575087e+02,-
159,0.04907407,2.327272e-01,3.640984e+02,-
160,0.04938272,2.311868e-01,3.640911e+02,-
161,0.04969136,2.285282e-01,3.489476e+02,-
162,0.05000000,2.251629e-01,3.270298e+02,-
163,0.05030864,2.217416e-01,3.487750e+02,-
164,0.05061728,2.186889e-01,3.701200e+02,-
165,0.05092593,2.161504e-01,3.919126e+02,-
166,0.05123457,2.144821e-01,4.326882e+02,-
167,0.05154321,2.138661e-01,4.953326e+02,-
168,0.05185185,2.139824e-01,5.685784e+02,-
169,0.05216049,2.147547e-01,6.490599e+02,-
170,0.05246914,2.162216e-01,7.193879e+02,-
171,0.05277778,2.183500e-01,7.515463e+02,-
172,0.05308642,2.210160e-01,7.478492e+02,-
173,0.05339506,2.241738e-01,7.360446e+02,-
174,0.05370370,2.275661e-01,7.480069e+02,-
175,0.05401235,2.226287e-01,7.954736e+02,-
176,0.05432099,2.180367e-01,8.203439e+02,-
177,0.05462963,2.139035e-01,8.350841e+02,-
178,0.05493827,2.102562e-01,8.716182e+02,-
179,0.05524691,2.070536e-01,9.264441e+02,-
180,0.05555556,2.041658e-01,9.868066e+02,-
181,0.05586420,2.014805e-01,1.048796e+03,-
182,0.05617284,1.989194e-01,1.116306e+03,-
183,0.05648148,1.964330e-01,1.176662e+03,-
184,0.05679012,1.941066e-01,1.238199e+03,-
185,0.05709877,1.921248e-01,1.292941e+03,-
186,0.05740741,1.906818e-01,1.290997e+03,-
187,0.05771605,1.898162e-01,1.306094e+03,-
188,0.05802469,1.894092e-01,1.369243e+03,-
189,0.05833333,1.892460e-01,1.457801e+03,-
190,0.05864198,1.890479e-01,1.550973e+03,-
191,0.05895062,1.886308e-01,1.654524e+03,-
192,0.05925926,1.879265e-01,1.709067e+03,-
193,0.05956790,1.870556e-01,1.716792e+03,-
194,0.05987654,1.862624e-01,1.694417e+03,-
195,0.06018519,1.856715e-01,1.677916e+03,-
196,0.06049383,1.854448e-01,1.645771e+03,-
197,0.06080247,1.855194e-01,1.557131e+03,-
198,0.06111111,1.857440e-01,1.388527e+03,-
199,0.06141975,1.862586e-01,1.391797e+03,-
200,0.06172840,1.708311e-01,1.561730e+03,-
201,0.06203704,1.481474e-01,1.783909e+03,-
202,0.06234568,1.257060e-01,3.042137e+03,-
203,0.06265432,1.113519e-01,5.308725e+03,-
204,0.06296296,1.040084e-01,7.474321e+03,-
205,0.06327160,9.907252e-02,9.238289e+03,-
206,0.06358025,9.669452e-02,1.021537e+04,-
207,0.06388889,9.560702e-02,1.073668e+04,-
208,0.06419753,9.392515e-02,1.153407e+04,-
209,0.06450617,9.257207e-02,1.222700e+04,-
210,0.06481481,9.185054e-02,1.265337e+04,-
211,0.06512346,9.169339e-02,1.278702e+04,-
212,0.06543210,9.201511e-02,1.263925e+04,-
213,0.06574074,9.288111e-02,1.219733e+04,-
214,0.06604938,9.431577e-02,1.150499e+04,-
215,0.06635802,9.650135e-02,1.053606e+04,-
216,0.06666667,9.939618e-02,9.393032e+03,-
217,0.06697531,1.025554e-01,8.311830e+03,-
218,0.06728395,1.053189e-01,7.517877e+03,-
219,0.06759259,1.066652e-01,7.197335e+03,-
220,0.06790123,1.067296e-01,7.198520e+03,-
221,0.06820988,1.065985e-01,7.236718e+03,-
222,0.06851852,1.067305e-01,7.204545e+03,-
223,0.06882716,1.072709e-01,7.064723e+03,-
224,0.06913580,1.082392e-01,6.816508e+03,-
225,0.06944444,1.095836e-01,6.485432e+03,-
226,0.06975309,1.111827e-01,6.116364e+03,-
227,0.07006173,1.132392e-01,5.678121e+03,-
228,0.07037037,1.157693e-01,5.191223e+03,-
229,0.07067901,1.184133e-01,4.744773e+03,-
230,0.07098765,1.188928e-01,4.375288e+03,-
231,0.07129630,1.138888e-01,4.263997e+03,-
232,0.07160494,1.098565e-01,4.508001e+03,-
233,0.07191358,1.066032e-01,4.842339e+03,-
234,0.07222222,1.040040e-01,5.368276e+03,-
235,0.07253086,1.018962e-01,6.324428e+03,-
236,0.07283951,1.001188e-01,7.819419e+03,-
237,0.07314815,9.867497e-02,9.011965e+03,-
238,0.07345679,9.757778e-02,9.553399e+03,-
239,0.07376543,9.655315e-02,9.966572e+03,-
240,0.07407407,9.530155e-02,1.038680e+04,-
241,0.07438272,9.382749e-02,1.084103e+04,-
242,0.07469136,9.227977e-02,1.126767e+04,-
243,0.07500000,9.072964e-02,1.150073e+04,-
244,0.07530864,8.919200e-02,1.127532e+04,-
245,0.07561728,8.767382e-02,1.074100e+04,-
246,0.07592593,8.619114e-02,1.214150e+04,-
247,0.07623457,8.474552e-02,1.462970e+04,-
248,0.07654321,8.334516e-02,1.450311e+04,-
249,0.07685185,8.201078e-02,1.441927e+04,-
250,0.07716049,8.076276e-02,1.763938e+04,-
251,0.07746914,7.960008e-02,3.955543e+04,-
252,0.07777778,7.851510e-02,5.157928e+04,-
253,0.07808642,7.753879e-02,5.080834e+04,-
254,0.07839506,7.671363e-02,7.847694e+04,-
255,0.07870370,7.602961e-02,1.828336e+05,-
256,0.07901235,7.548996e-02,2.259236e+05,-
257,0.07932099,7.502070e-02,3.248586e+05,-
258,0.07962963,7.458762e-02,8.609055e+05,-
259,0.07993827,-7.209454e+00,8.607182e+05,-
260,0.08024691,-7.239017e+00,6.012761e+05,-
261,0.08055556,-7.258575e+00,8.039707e+05,-
262,0.08086420,-7.271599e+00,1.110973e+06,-
263,0.08117284,-7.281849e+00,1.277223e+06,-
264,0.08148148,-7.291451e+00,1.258311e+06,-
265,0.08179012,-7.299583e+00,1.281926e+06,-
266,0.08209877,-7.303951e+00,1.624219e+06,-
267,0.08240741,-7.307239e+00,2.165307e+06,-
268,0.08271605,-7.324699e+00,2.449339e+06,-
269,0.08302469,-7.389894e+00,2.685340e+06,-
270,0.08333333,-7.479695e+00,5.862282e+06,-
271,0.08364198,-7.542518e+00,1.207897e+07,-
272,0.08395062,-7.592698e+00,1.169941e+07,-
