step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
125,0.03858025,3.420815e-01,1.357052e+03,8.465121e-02
126,0.03888889,3.359794e-01,1.348392e+03,1.014502e-01
127,0.03919753,3.327600e-01,1.315912e+03,9.956588e-02
128,0.03950617,3.323877e-01,1.260987e+03,9.565084e-02
129,0.03981481,3.343738e-01,1.187142e+03,1.098180e-01
130,0.04012346,3.379079e-01,1.105868e+03,1.002932e-01
131,0.04043210,3.422193e-01,1.018371e+03,7.573276e-02
132,0.04074074,3.307068e-01,9.325859e+02,7.348671e-02
133,0.04104938,3.193526e-01,8.774111e+02,8.562061e-02
134,0.04135802,3.124663e-01,8.411816e+02,1.148615e-01
135,0.04166667,3.579181e-01,7.635970e+02,1.089595e-01
136,0.04197531,3.599557e-01,7.352271e+02,5.949249e-02
137,0.04228395,3.600565e-01,7.354962e+02,8.767924e-02
138,0.04259259,3.573009e-01,7.959009e+02,6.354374e-02
139,0.04290123,3.518680e-01,7.521868e+02,6.864787e-02
140,0.04320988,3.453999e-01,8.109452e+02,5.867848e-02
141,0.04351852,3.397669e-01,8.503989e+02,6.627991e-02
142,0.04382716,3.359967e-01,8.691143e+02,1.006353e-01
143,0.04413580,3.339678e-01,8.855868e+02,5.811404e-02
144,0.04444444,3.326018e-01,9.051208e+02,7.590408e-02
145,0.04475309,3.304339e-01,9.332757e+02,8.429741e-02
146,0.04506173,3.265424e-01,9.712771e+02,7.924961e-02
147,0.04537037,3.215289e-01,1.017108e+03,6.752470e-02
148,0.04567901,3.160347e-01,1.056829e+03,7.406725e-02
149,0.04598765,3.102358e-01,1.078219e+03,1.020119e-01
150,0.04629630,3.052997e-01,1.066190e+03,8.559992e-02
151,0.04660494,3.019304e-01,1.026581e+03,9.714674e-02
152,0.04691358,2.996220e-01,9.790609e+02,1.124891e-01
153,0.04722222,2.975226e-01,9.820965e+02,9.008454e-02
154,0.04753086,2.956473e-01,1.180336e+03,9.598423e-02
155,0.04783951,2.949529e-01,1.204970e+03,9.324428e-02
156,0.04814815,2.899438e-01,1.233350e+03,9.079737e-02
157,0.04845679,2.839179e-01,1.831930e+03,1.183211e-01
158,0.04876543,2.623840e-01,2.734859e+03,1.707327e-01
159,0.04907407,2.293015e-01,3.799903e+03,1.102435e-01
160,0.04938272,2.078356e-01,4.276641e+03,1.042720e-01
161,0.04969136,1.971604e-01,4.441522e+03,1.060682e-01
162,0.05000000,1.900367e-01,4.366303e+03,8.825937e-02
163,0.05030864,1.873348e-01,4.203376e+03,7.131517e-02
164,0.05061728,1.859964e-01,4.016640e+03,8.409687e-02
165,0.05092593,1.835632e-01,3.860009e+03,1.303728e-01
166,0.05123457,2.838456e-01,3.818880e+03,1.219281e-01
167,0.05154321,2.819879e-01,3.939200e+03,1.088841e-01
168,0.05185185,2.807275e-01,4.108669e+03,1.306687e-01
169,0.05216049,2.801766e-01,4.159265e+03,9.057333e-02
170,0.05246914,2.802799e-01,3.952593e+03,7.595744e-02
171,0.05277778,2.807833e-01,3.453716e+03,6.968894e-02
172,0.05308642,2.819648e-01,2.774745e+03,8.036118e-02
173,0.05339506,2.843910e-01,2.386612e+03,8.613483e-02
174,0.05370370,2.880386e-01,2.237760e+03,7.878076e-02
175,0.05401235,2.922833e-01,2.048702e+03,7.632458e-02
176,0.05432099,2.855546e-01,1.847570e+03,1.136678e-01
177,0.05462963,2.667785e-01,1.620632e+03,8.921081e-02
178,0.05493827,2.461895e-01,1.380117e+03,1.432187e-01
179,0.05524691,2.251490e-01,1.518780e+03,1.333202e-01
180,0.05555556,2.052557e-01,1.663904e+03,1.333994e-01
181,0.05586420,1.893950e-01,1.775204e+03,7.235412e-02
182,0.05617284,1.824421e-01,1.907466e+03,8.097962e-02
183,0.05648148,1.840482e-01,1.877660e+03,1.164336e-01
184,0.05679012,1.853358e-01,1.851693e+03,1.290532e-01
185,0.05709877,1.779885e-01,1.836795e+03,1.006799e-01
186,0.05740741,1.696750e-01,1.763552e+03,1.085526e-01
187,0.05771605,1.636683e-01,1.724297e+03,1.376484e-01
188,0.05802469,1.603033e-01,1.991704e+03,2.775769e-01
189,0.05833333,1.591481e-01,2.191265e+03,2.059061e-01
190,0.05864198,1.595907e-01,2.318443e+03,3.329841e-01
191,0.05895062,1.613097e-01,2.375164e+03,2.403854e-01
192,0.05925926,1.643596e-01,2.354000e+03,2.869408e-01
193,0.05956790,1.685017e-01,2.277624e+03,1.909265e-01
194,0.05987654,1.729141e-01,3.198924e+03,2.067760e-01
195,0.06018519,1.768078e-01,3.901167e+03,2.127338e-01
196,0.06049383,1.800466e-01,4.377389e+03,1.952765e-01
197,0.06080247,1.825537e-01,5.010994e+03,4.619578e-01
198,0.06111111,1.830566e-01,5.456034e+03,2.921821e-01
199,0.06141975,1.794597e-01,6.025486e+03,2.483915e-01
200,0.06172840,1.755982e-01,6.502033e+03,2.263971e-01
201,0.06203704,1.759498e-01,6.836796e+03,2.087725e-01
202,0.06234568,1.774947e-01,6.740746e+03,3.362154e-01
203,0.06265432,1.805564e-01,7.461569e+03,2.150300e-01
204,0.06296296,1.859118e-01,6.044682e+03,2.630832e-01
205,0.06327160,1.893789e-01,5.787709e+03,2.606214e-01
206,0.06358025,1.875670e-01,5.771138e+03,1.122119e-01
207,0.06388889,1.931478e-01,5.473281e+03,1.919926e-01
208,0.06419753,1.978635e-01,5.089207e+03,1.509122e-01
209,0.06450617,2.002968e-01,5.514339e+03,1.522880e-01
210,0.06481481,1.961186e-01,8.488795e+03,1.576121e-01
211,0.06512346,2.009692e-01,1.054454e+04,2.567706e-01
212,0.06543210,2.023282e-01,1.492313e+04,4.079499e-01
213,0.06574074,1.998291e-01,2.389951e+04,1.509535e+00
214,0.06604938,1.958368e-01,8.876772e+04,1.205221e+00
215,0.06635802,1.632966e-01,1.942968e+04,3.583997e-01
216,0.06666667,1.684779e-01,1.830316e+04,5.424879e-01
217,0.06697531,1.774623e-01,1.848313e+04,3.117443e-01
218,0.06728395,1.869615e-01,1.675660e+04,7.663713e-01
219,0.06759259,1.702801e-01,4.674343e+04,6.341273e-01
220,0.06790123,1.750030e-01,7.186399e+04,2.086143e-01
221,0.06820988,1.804006e-01,6.945503e+04,3.964334e-01
222,0.06851852,1.859030e-01,5.051017e+04,3.063530e-01
223,0.06882716,1.909174e-01,5.857494e+04,2.548787e-01
224,0.06913580,1.952890e-01,9.858342e+04,5.633567e-01
225,0.06944444,1.606359e-01,1.188415e+05,1.670975e+00
226,0.06975309,1.639104e-01,9.632569e+04,3.337380e-01
227,0.07006173,1.667317e-01,8.920621e+04,3.342889e-01
228,0.07037037,1.634156e-01,1.478620e+05,2.293140e+00
229,0.07067901,3.965041e-02,3.297841e+05,1.469322e+00
230,0.07098765,5.681528e-02,1.973147e+05,4.731295e+00
231,0.07129630,7.082974e-02,1.390510e+05,1.257304e+00
232,0.07160494,8.262354e-02,1.364140e+05,5.898957e-01
233,0.07191358,9.120080e-02,2.500749e+05,8.993170e+00
234,0.07222222,4.142318e-02,2.847436e+05,2.632023e+00
235,0.07253086,4.403592e-02,5.468868e+05,1.632815e+01
236,0.07283951,4.029974e-02,7.735861e+05,2.824016e+01
237,0.07314815,3.971842e-02,3.286273e+06,5.681024e+02
238,0.07345679,3.965611e-02,2.082517e+06,2.720112e+02
239,0.07376543,3.970746e-02,8.373775e+06,4.213800e+01
240,0.07407407,3.963351e-02,3.974637e+07,1.784875e+02
