step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
140,0.02160494,5.125983e-01,7.204278e+01,-
141,0.02175926,5.069450e-01,7.337098e+01,-
142,0.02191358,4.979870e-01,7.449837e+01,-
143,0.02206790,4.904863e-01,7.540789e+01,-
144,0.02222222,4.845508e-01,7.608234e+01,-
145,0.02237654,4.805743e-01,7.653065e+01,-
146,0.02253086,4.790813e-01,7.813237e+01,-
147,0.02268519,4.803732e-01,8.035224e+01,-
148,0.02283951,4.842462e-01,8.233292e+01,-
149,0.02299383,4.829957e-01,8.397035e+01,-
150,0.02314815,4.788483e-01,8.516472e+01,-
151,0.02330247,4.747807e-01,8.586915e+01,-
152,0.02345679,4.707850e-01,8.607087e+01,-
153,0.02361111,4.668588e-01,8.579784e+01,-
154,0.02376543,4.630041e-01,8.509404e+01,-
155,0.02391975,4.592191e-01,8.399387e+01,-
156,0.02407407,4.555343e-01,8.255010e+01,-
157,0.02422840,4.519105e-01,8.083944e+01,-
158,0.02438272,4.483397e-01,7.894852e+01,-
159,0.02453704,4.448170e-01,7.694981e+01,-
160,0.02469136,4.413341e-01,7.491121e+01,-
161,0.02484568,4.378865e-01,7.467296e+01,-
162,0.02500000,4.344664e-01,7.656089e+01,-
163,0.02515432,4.310729e-01,7.876905e+01,-
164,0.02530864,4.276949e-01,8.300368e+01,-
165,0.02546296,4.243227e-01,8.812165e+01,-
166,0.02561728,4.209491e-01,9.339005e+01,-
167,0.02577160,4.175686e-01,9.879919e+01,-
168,0.02592593,4.141831e-01,1.041896e+02,-
169,0.02608025,4.107852e-01,1.096235e+02,-
170,0.02623457,4.073815e-01,1.151837e+02,-
171,0.02638889,4.039634e-01,1.210276e+02,-
172,0.02654321,4.005314e-01,1.272571e+02,-
173,0.02669753,3.970896e-01,1.339769e+02,-
174,0.02685185,3.936437e-01,1.412657e+02,-
175,0.02700617,3.902019e-01,1.491815e+02,-
176,0.02716049,3.867618e-01,1.577330e+02,-
177,0.02731481,3.833331e-01,1.669775e+02,-
178,0.02746914,3.799203e-01,1.768441e+02,-
179,0.02762346,3.765213e-01,1.873667e+02,-
180,0.02777778,3.731310e-01,1.984937e+02,-
181,0.02793210,3.697504e-01,2.101605e+02,-
182,0.02808642,3.663814e-01,2.224033e+02,-
183,0.02824074,3.630285e-01,2.352609e+02,-
184,0.02839506,3.596943e-01,2.487264e+02,-
185,0.02854938,3.563849e-01,2.627250e+02,-
186,0.02870370,3.531064e-01,2.774245e+02,-
187,0.02885802,3.498563e-01,2.928470e+02,-
188,0.02901235,3.466460e-01,3.087441e+02,-
189,0.02916667,3.434781e-01,3.248935e+02,-
190,0.02932099,3.403549e-01,3.410972e+02,-
191,0.02947531,3.372790e-01,3.572793e+02,-
192,0.02962963,3.342551e-01,3.733267e+02,-
193,0.02978395,3.312820e-01,3.891942e+02,-
194,0.02993827,3.283595e-01,4.050133e+02,-
195,0.03009259,3.254862e-01,4.205003e+02,-
196,0.03024691,3.226650e-01,4.354744e+02,-
197,0.03040123,3.199026e-01,4.495191e+02,-
198,0.03055556,3.172034e-01,4.622556e+02,-
199,0.03070988,3.145590e-01,4.732164e+02,-
200,0.03086420,3.119855e-01,4.817795e+02,-
201,0.03101852,3.094817e-01,4.888806e+02,-
202,0.03117284,3.070471e-01,4.948508e+02,-
203,0.03132716,3.046866e-01,4.997246e+02,-
204,0.03148148,3.023946e-01,5.036053e+02,-
205,0.03163580,3.001681e-01,5.068465e+02,-
206,0.03179012,2.980019e-01,5.082843e+02,-
207,0.03194444,2.959046e-01,5.092656e+02,-
208,0.03209877,2.938553e-01,5.120640e+02,-
209,0.03225309,2.918582e-01,5.116437e+02,-
210,0.03240741,2.898990e-01,5.109409e+02,-
211,0.03256173,2.879711e-01,5.105927e+02,-
212,0.03271605,2.860577e-01,5.090424e+02,-
213,0.03287037,2.841565e-01,5.070787e+02,-
214,0.03302469,2.822614e-01,4.013398e+02,-
215,0.03317901,2.803526e-01,4.071813e+02,-
216,0.03333333,2.784328e-01,4.104833e+02,-
217,0.03348765,2.764888e-01,4.114278e+02,-
218,0.03364198,2.745104e-01,4.102341e+02,-
219,0.03379630,2.724885e-01,4.072676e+02,-
220,0.03395062,2.704271e-01,4.031892e+02,-
221,0.03410494,2.683272e-01,3.985225e+02,-
222,0.03425926,2.661974e-01,3.939663e+02,-
223,0.03441358,2.640392e-01,3.915997e+02,-
224,0.03456790,2.618742e-01,3.898834e+02,-
225,0.03472222,2.596974e-01,3.891076e+02,-
226,0.03487654,2.575202e-01,3.891549e+02,-
227,0.03503086,2.553489e-01,3.900603e+02,-
228,0.03518519,2.531690e-01,3.954292e+02,-
229,0.03533951,2.510031e-01,4.168128e+02,-
230,0.03549383,2.488566e-01,4.382288e+02,-
231,0.03564815,2.467319e-01,4.592865e+02,-
232,0.03580247,2.446454e-01,4.797701e+02,-
233,0.03595679,2.426270e-01,4.997218e+02,-
234,0.03611111,2.407048e-01,5.190688e+02,-
235,0.03626543,2.389256e-01,5.375500e+02,-
236,0.03641975,2.373680e-01,5.554334e+02,-
237,0.03657407,2.360794e-01,5.723076e+02,-
238,0.03672840,2.351131e-01,5.878116e+02,-
239,0.03688272,2.344434e-01,6.016174e+02,-
240,0.03703704,2.341357e-01,6.134392e+02,-
241,0.03719136,2.341593e-01,6.230908e+02,-
242,0.03734568,2.344523e-01,6.306763e+02,-
243,0.03750000,2.348672e-01,6.363442e+02,-
244,0.03765432,2.354749e-01,6.406043e+02,-
245,0.03780864,2.361664e-01,6.434303e+02,-
246,0.03796296,2.369213e-01,6.455708e+02,-
247,0.03811728,2.376865e-01,6.477567e+02,-
248,0.03827160,2.384453e-01,6.505816e+02,-
249,0.03842593,2.391743e-01,6.544439e+02,-
250,0.03858025,2.390161e-01,6.588072e+02,-
251,0.03873457,2.388237e-01,6.630679e+02,-
252,0.03888889,2.386548e-01,6.661543e+02,-
253,0.03904321,2.385104e-01,6.677383e+02,-
254,0.03919753,2.383927e-01,6.679741e+02,-
255,0.03935185,2.383043e-01,6.667865e+02,-
256,0.03950617,2.382467e-01,6.644802e+02,-
257,0.03966049,2.382257e-01,6.617908e+02,-
258,0.03981481,2.382422e-01,6.602182e+02,-
259,0.03996914,2.382957e-01,6.612540e+02,-
260,0.04012346,2.383899e-01,6.655865e+02,-
261,0.04027778,2.372071e-01,6.727787e+02,-
262,0.04043210,2.337314e-01,6.816141e+02,-
263,0.04058642,2.305227e-01,6.907053e+02,-
264,0.04074074,2.275287e-01,6.991919e+02,-
265,0.04089506,2.247451e-01,7.074731e+02,-
266,0.04104938,2.222106e-01,7.161439e+02,-
267,0.04120370,2.199922e-01,7.246330e+02,-
268,0.04135802,2.181206e-01,7.298470e+02,-
269,0.04151235,2.165979e-01,7.290638e+02,-
270,0.04166667,2.154061e-01,7.222168e+02,-
271,0.04182099,2.144256e-01,7.118646e+02,-
272,0.04197531,2.134497e-01,7.024562e+02,-
273,0.04212963,2.122210e-01,6.968163e+02,-
274,0.04228395,2.106061e-01,6.942738e+02,-
275,0.04243827,2.086865e-01,6.926793e+02,-
276,0.04259259,2.066897e-01,6.913610e+02,-
277,0.04274691,2.048008e-01,6.924989e+02,-
278,0.04290123,2.029238e-01,6.977084e+02,-
279,0.04305556,2.008823e-01,7.048736e+02,-
280,0.04320988,1.987329e-01,7.110160e+02,-
281,0.04336420,1.966355e-01,7.139839e+02,-
282,0.04351852,1.947500e-01,7.122741e+02,-
283,0.04367284,1.931538e-01,7.065058e+02,-
284,0.04382716,1.918729e-01,7.193062e+02,-
285,0.04398148,1.908328e-01,7.356040e+02,-
286,0.04413580,1.899615e-01,7.496476e+02,-
287,0.04429012,1.891881e-01,7.623731e+02,-
288,0.04444444,1.885082e-01,7.737508e+02,-
289,0.04459877,1.879699e-01,7.828963e+02,-
290,0.04475309,1.876223e-01,7.888737e+02,-
291,0.04490741,1.875163e-01,7.907399e+02,-
292,0.04506173,1.876846e-01,7.879179e+02,-
293,0.04521605,1.881423e-01,7.802668e+02,-
294,0.04537037,1.887960e-01,7.694941e+02,-
295,0.04552469,1.894111e-01,7.595349e+02,-
296,0.04567901,1.899523e-01,7.509287e+02,-
297,0.04583333,1.902124e-01,7.469694e+02,-
298,0.04598765,1.899605e-01,7.510422e+02,-
299,0.04614198,1.888994e-01,7.998944e+02,-
300,0.04629630,1.871666e-01,8.555119e+02,-
301,0.04645062,1.850783e-01,9.143475e+02,-
302,0.04660494,1.827895e-01,9.709587e+02,-
303,0.04675926,1.804388e-01,1.018378e+03,-
304,0.04691358,1.781226e-01,1.057737e+03,-
305,0.04706790,1.760712e-01,1.092498e+03,-
306,0.04722222,1.745910e-01,1.125537e+03,-
307,0.04737654,1.739355e-01,1.157145e+03,-
308,0.04753086,1.741823e-01,1.193543e+03,-
309,0.04768519,1.749454e-01,1.235569e+03,-
310,0.04783951,1.756552e-01,1.281028e+03,-
311,0.04799383,1.758617e-01,1.325303e+03,-
312,0.04814815,1.751803e-01,1.362803e+03,-
313,0.04830247,1.736378e-01,1.386667e+03,-
314,0.04845679,1.719660e-01,1.376482e+03,-
315,0.04861111,1.703966e-01,1.315904e+03,-
316,0.04876543,1.698644e-01,1.254953e+03,-
317,0.04891975,1.715026e-01,1.252943e+03,-
318,0.04907407,1.742834e-01,1.312002e+03,-
319,0.04922840,1.770212e-01,1.409945e+03,-
320,0.04938272,1.788034e-01,1.528016e+03,-
321,0.04953704,1.791039e-01,1.648754e+03,-
322,0.04969136,1.788386e-01,1.763187e+03,-
323,0.04984568,1.787560e-01,1.859680e+03,-
324,0.05000000,1.795152e-01,1.934774e+03,-
325,0.05015432,1.811811e-01,1.991628e+03,-
326,0.05030864,1.825889e-01,2.039048e+03,-
327,0.05046296,1.839182e-01,2.078086e+03,-
328,0.05061728,1.819603e-01,2.112788e+03,-
329,0.05077160,1.797375e-01,2.148099e+03,-
330,0.05092593,1.788067e-01,2.183067e+03,-
331,0.05108025,1.767138e-01,2.207746e+03,-
332,0.05123457,1.749715e-01,2.207661e+03,-
333,0.05138889,1.734853e-01,2.166747e+03,-
334,0.05154321,1.722292e-01,2.084307e+03,-
335,0.05169753,1.711925e-01,1.964681e+03,-
336,0.05185185,1.703298e-01,1.817010e+03,-
337,0.05200617,1.696284e-01,1.670511e+03,-
338,0.05216049,1.690452e-01,1.576316e+03,-
339,0.05231481,1.685103e-01,1.565201e+03,-
340,0.05246914,1.680345e-01,1.601686e+03,-
341,0.05262346,1.675914e-01,1.625984e+03,-
342,0.05277778,1.671667e-01,1.611764e+03,-
343,0.05293210,1.667296e-01,1.555364e+03,-
344,0.05308642,1.662644e-01,1.460816e+03,-
345,0.05324074,1.657227e-01,1.337888e+03,-
346,0.05339506,1.651533e-01,1.206405e+03,-
347,0.05354938,1.645648e-01,1.106218e+03,-
348,0.05370370,1.639750e-01,1.355010e+03,-
349,0.05385802,1.633945e-01,1.690589e+03,-
350,0.05401235,1.628347e-01,1.875911e+03,-
351,0.05416667,1.623086e-01,2.031589e+03,-
352,0.05432099,1.618238e-01,2.207951e+03,-
353,0.05447531,1.613902e-01,2.395581e+03,-
354,0.05462963,1.610351e-01,2.586756e+03,-
355,0.05478395,1.607309e-01,2.784037e+03,-
356,0.05493827,1.605550e-01,2.983622e+03,-
357,0.05509259,1.605193e-01,3.172513e+03,-
358,0.05524691,1.606207e-01,3.354176e+03,-
359,0.05540123,1.608423e-01,3.532088e+03,-
360,0.05555556,1.611623e-01,3.753342e+03,-
361,0.05570988,1.602601e-01,4.022618e+03,-
362,0.05586420,1.579817e-01,4.284385e+03,-
363,0.05601852,1.558660e-01,4.546357e+03,-
364,0.05617284,1.538720e-01,4.808656e+03,-
365,0.05632716,1.520137e-01,5.064038e+03,-
366,0.05648148,1.503404e-01,5.303224e+03,-
367,0.05663580,1.488952e-01,5.518425e+03,-
368,0.05679012,1.476696e-01,5.709430e+03,-
369,0.05694444,1.465343e-01,5.896423e+03,-
370,0.05709877,1.454016e-01,6.094313e+03,-
371,0.05725309,1.442608e-01,6.304181e+03,-
372,0.05740741,1.430474e-01,6.536044e+03,-
373,0.05756173,1.418054e-01,6.782606e+03,-
374,0.05771605,1.406363e-01,7.024859e+03,-
375,0.05787037,1.395744e-01,7.255271e+03,-
376,0.05802469,1.387428e-01,7.446162e+03,-
377,0.05817901,1.381581e-01,7.590978e+03,-
378,0.05833333,1.379222e-01,7.664496e+03,-
379,0.05848765,1.380595e-01,7.658475e+03,-
380,0.05864198,1.386349e-01,7.558179e+03,-
381,0.05879630,1.396832e-01,7.359019e+03,-
382,0.05895062,1.411849e-01,7.072263e+03,-
383,0.05910494,1.411440e-01,6.725464e+03,-
384,0.05925926,1.396042e-01,6.346393e+03,-
385,0.05941358,1.382399e-01,5.947561e+03,-
386,0.05956790,1.371342e-01,5.521249e+03,-
387,0.05972222,1.362955e-01,5.071729e+03,-
388,0.05987654,1.355657e-01,4.629361e+03,-
389,0.06003086,1.349463e-01,4.249863e+03,-
390,0.06018519,1.341883e-01,3.996490e+03,-
391,0.06033951,1.331829e-01,3.875632e+03,-
392,0.06049383,1.322814e-01,3.860164e+03,-
393,0.06064815,1.315971e-01,3.913018e+03,-
394,0.06080247,1.311012e-01,3.992165e+03,-
395,0.06095679,1.307365e-01,4.062852e+03,-
396,0.06111111,1.304299e-01,4.110812e+03,-
397,0.06126543,1.301291e-01,4.156560e+03,-
398,0.06141975,1.297931e-01,4.221044e+03,-
399,0.06157407,1.293963e-01,4.290627e+03,-
400,0.06172840,1.289351e-01,4.328364e+03,-
401,0.06188272,1.264183e-01,4.287190e+03,-
402,0.06203704,1.237199e-01,4.130809e+03,-
403,0.06219136,1.213296e-01,3.850844e+03,-
404,0.06234568,1.191961e-01,3.462775e+03,-
405,0.06250000,1.172298e-01,3.011483e+03,-
406,0.06265432,1.153579e-01,2.842767e+03,-
407,0.06280864,1.135415e-01,2.890750e+03,-
408,0.06296296,1.117802e-01,2.929015e+03,-
409,0.06311728,1.100669e-01,2.952257e+03,-
410,0.06327160,1.084027e-01,2.958837e+03,-
411,0.06342593,1.067917e-01,2.948915e+03,-
412,0.06358025,1.052378e-01,2.924669e+03,-
413,0.06373457,1.037449e-01,2.892800e+03,-
414,0.06388889,1.023166e-01,2.860625e+03,-
415,0.06404321,1.009542e-01,2.849908e+03,-
416,0.06419753,9.965442e-02,3.128865e+03,-
417,0.06435185,9.841127e-02,3.360938e+03,-
418,0.06450617,9.721380e-02,3.787169e+03,-
419,0.06466049,9.604831e-02,6.029112e+03,-
420,0.06481481,9.489943e-02,1.360305e+04,-
421,0.06496914,9.375697e-02,4.128361e+03,-
422,0.06512346,9.261311e-02,4.109875e+03,-
423,0.06527778,9.145451e-02,4.084358e+03,-
424,0.06543210,9.027825e-02,4.054604e+03,-
425,0.06558642,8.907921e-02,4.109888e+03,-
426,0.06574074,8.785327e-02,4.258644e+03,-
427,0.06589506,8.659875e-02,4.384338e+03,-
428,0.06604938,8.533080e-02,4.461376e+03,-
429,0.06620370,8.408371e-02,4.502335e+03,-
430,0.06635802,8.289081e-02,4.510361e+03,-
431,0.06651235,8.177870e-02,4.382845e+03,-
432,0.06666667,8.075872e-02,4.147473e+03,-
433,0.06682099,7.983470e-02,4.034034e+03,-
434,0.06697531,7.900175e-02,4.158224e+03,-
435,0.06712963,7.826209e-02,4.280012e+03,-
436,0.06728395,7.760814e-02,4.399931e+03,-
437,0.06743827,7.703246e-02,4.516451e+03,-
438,0.06759259,7.651830e-02,7.543315e+03,-
439,0.06774691,7.604243e-02,8.017906e+03,-
440,0.06790123,7.559729e-02,9.180541e+03,-
441,0.06805556,7.515902e-02,1.432642e+04,-
442,0.06820988,7.472717e-02,2.918472e+04,-
443,0.06836420,7.431528e-02,5.109753e+04,-
444,0.06851852,7.390608e-02,8.118982e+04,-
445,0.06867284,7.348534e-02,1.475458e+05,-
446,0.06882716,7.297032e-02,4.565939e+05,-
447,0.06898148,7.239993e-02,2.345655e+06,-
448,0.06913580,7.181846e-02,9.838588e+05,-
449,0.06929012,7.127268e-02,9.851398e+05,-
450,0.06944444,7.078876e-02,9.864654e+05,-
451,0.06959877,7.032951e-02,9.878463e+05,-
452,0.06975309,6.996411e-02,9.892800e+05,-
453,0.06990741,6.971917e-02,9.907610e+05,-
454,0.07006173,6.957473e-02,9.922786e+05,-
455,0.07021605,6.945366e-02,9.938044e+05,-
456,0.07037037,6.928261e-02,9.952982e+05,-
457,0.07052469,6.901971e-02,9.967001e+05,-
458,0.07067901,6.866184e-02,9.979568e+05,-
459,0.07083333,6.824096e-02,9.990469e+05,-
460,0.07098765,6.726322e-02,9.999835e+05,-
461,0.07114198,6.513891e-02,1.000797e+06,-
462,0.07129630,6.368740e-02,1.001524e+06,-
463,0.07145062,6.640862e-02,1.002190e+06,-
464,0.07160494,6.594187e-02,1.002816e+06,-
465,0.07175926,6.470885e-02,1.003415e+06,-
466,0.07191358,6.106201e-02,1.003995e+06,-
467,0.07206790,5.767585e-02,1.004557e+06,-
468,0.07222222,5.412234e-02,1.005101e+06,-
469,0.07237654,5.813626e-02,1.005642e+06,-
470,0.07253086,6.070749e-02,1.006171e+06,-
471,0.07268519,6.103375e-02,1.006680e+06,-
472,0.07283951,5.930130e-02,1.007163e+06,-
473,0.07299383,5.680443e-02,1.007607e+06,-
474,0.07314815,5.443819e-02,1.008009e+06,-
475,0.07330247,5.240300e-02,1.008369e+06,-
476,0.07345679,5.066766e-02,1.008686e+06,-
477,0.07361111,4.915191e-02,1.008965e+06,-
478,0.07376543,4.780263e-02,1.040018e+06,-
479,0.07391975,4.660927e-02,1.150253e+06,-
480,0.07407407,4.557165e-02,1.258003e+06,-
481,0.07422840,4.468847e-02,1.359846e+06,-
482,0.07438272,4.394604e-02,1.453681e+06,-
483,0.07453704,4.333357e-02,1.537477e+06,-
484,0.07469136,4.283711e-02,1.610110e+06,-
485,0.07484568,4.244293e-02,1.671063e+06,-
486,0.07500000,4.214060e-02,1.719957e+06,-
487,0.07515432,4.192114e-02,1.756764e+06,-
488,0.07530864,-2.933842e-01,1.782548e+06,-
489,0.07546296,-4.670598e+00,3.208286e+06,-
490,0.07561728,-5.690411e+00,6.860943e+06,-
