step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
71,0.00547840,9.755095e-01,2.168784e+01,4.252795e-03
72,0.00555556,9.754487e-01,2.211796e+01,3.966307e-03
73,0.00563272,9.753839e-01,2.255252e+01,3.961959e-03
74,0.00570988,9.753197e-01,2.299259e+01,3.998101e-03
75,0.00578704,9.752650e-01,2.343592e+01,4.028950e-03
76,0.00586420,9.752040e-01,2.388242e+01,4.058073e-03
77,0.00594136,9.751606e-01,2.433107e+01,4.085776e-03
78,0.00601852,9.741736e-01,2.478302e+01,4.119244e-03
79,0.00609568,9.731807e-01,2.523726e+01,4.151191e-03
80,0.00617284,9.722106e-01,2.569743e+01,4.180378e-03
81,0.00625000,9.712707e-01,2.615751e+01,4.208526e-03
82,0.00632716,9.703679e-01,2.661945e+01,4.235883e-03
83,0.00640432,9.695101e-01,2.708196e+01,4.261945e-03
84,0.00648148,9.687030e-01,2.753697e+01,4.285932e-03
85,0.00655864,9.674612e-01,2.798768e+01,4.307927e-03
86,0.00663580,9.660747e-01,2.843928e+01,4.327278e-03
87,0.00671296,9.646732e-01,2.888812e+01,4.344181e-03
88,0.00679012,9.632603e-01,2.934025e+01,4.357899e-03
89,0.00686728,9.618382e-01,2.979413e+01,4.369376e-03
90,0.00694444,9.604109e-01,3.025221e+01,4.372582e-03
91,0.00702160,9.589819e-01,3.070641e+01,4.372863e-03
92,0.00709877,9.575589e-01,3.116284e+01,4.369745e-03
93,0.00717593,9.561474e-01,3.162166e+01,4.364337e-03
94,0.00725309,9.547541e-01,3.207792e+01,4.354937e-03
95,0.00733025,9.533901e-01,3.253759e+01,4.340657e-03
96,0.00740741,9.520614e-01,3.299668e+01,4.387204e-03
97,0.00748457,9.507824e-01,3.346352e+01,4.448729e-03
98,0.00756173,9.495643e-01,3.392818e+01,4.550187e-03
99,0.00763889,9.484220e-01,3.439021e+01,4.661286e-03
100,0.00771605,9.473721e-01,3.484861e+01,4.768126e-03
101,0.00779321,9.464251e-01,3.530835e+01,4.870136e-03
102,0.00787037,9.455976e-01,3.576199e+01,4.969356e-03
103,0.00794753,9.448958e-01,3.621059e+01,5.066562e-03
104,0.00802469,9.443342e-01,3.665870e+01,5.159352e-03
105,0.00810185,9.439176e-01,3.710297e+01,5.250339e-03
106,0.00817901,9.436555e-01,3.755397e+01,5.489262e-03
107,0.00825617,9.435477e-01,3.800116e+01,5.965944e-03
108,0.00833333,9.432504e-01,3.844096e+01,5.502297e-03
109,0.00841049,9.431132e-01,3.888513e+01,5.578774e-03
110,0.00848765,9.428022e-01,3.932883e+01,5.652952e-03
111,0.00856481,9.426839e-01,3.978236e+01,5.721791e-03
112,0.00864198,9.421373e-01,4.008948e+01,5.795779e-03
113,0.00871914,9.406698e-01,4.019019e+01,5.867363e-03
114,0.00879630,9.394823e-01,4.018539e+01,5.943214e-03
115,0.00887346,9.386838e-01,4.015699e+01,6.024649e-03
116,0.00895062,9.384991e-01,4.014517e+01,6.574655e-03
117,0.00902778,9.394997e-01,4.014891e+01,7.069783e-03
118,0.00910494,9.391868e-01,4.014404e+01,7.510807e-03
119,0.00918210,9.376869e-01,4.011018e+01,7.901855e-03
120,0.00925926,9.349416e-01,4.003308e+01,8.251214e-03
121,0.00933642,9.332089e-01,3.990109e+01,8.547193e-03
122,0.00941358,9.325778e-01,3.970557e+01,8.909215e-03
123,0.00949074,9.328903e-01,3.943249e+01,9.265601e-03
124,0.00956790,9.341482e-01,3.907324e+01,9.613090e-03
125,0.00964506,9.362281e-01,3.862783e+01,9.982532e-03
126,0.00972222,9.378495e-01,3.810220e+01,1.027466e-02
127,0.00979938,9.385161e-01,3.750864e+01,1.051366e-02
128,0.00987654,9.378662e-01,3.686078e+01,1.070685e-02
129,0.00995370,9.349226e-01,3.617488e+01,1.082351e-02
130,0.01003086,9.321567e-01,3.546501e+01,1.087650e-02
131,0.01010802,9.296483e-01,3.474440e+01,1.083437e-02
132,0.01018519,9.274548e-01,3.402949e+01,1.068211e-02
133,0.01026235,9.246426e-01,3.333867e+01,1.041217e-02
134,0.01033951,9.209023e-01,3.269100e+01,1.005733e-02
135,0.01041667,9.166654e-01,3.210710e+01,9.655407e-03
136,0.01049383,9.126499e-01,3.160737e+01,9.243352e-03
137,0.01057099,9.092137e-01,3.120928e+01,8.831493e-03
138,0.01064815,9.064800e-01,3.092390e+01,8.423433e-03
139,0.01072531,9.045148e-01,3.072708e+01,8.018537e-03
140,0.01080247,9.026824e-01,3.060284e+01,8.288732e-03
141,0.01087963,9.011563e-01,3.055067e+01,8.589162e-03
142,0.01095679,8.996298e-01,3.056207e+01,8.472873e-03
143,0.01103395,8.985317e-01,3.062418e+01,8.703700e-03
144,0.01111111,8.978539e-01,3.072191e+01,9.139362e-03
145,0.01118827,8.971431e-01,3.084153e+01,9.676977e-03
146,0.01126543,8.969882e-01,3.098786e+01,1.023413e-02
147,0.01134259,8.968430e-01,3.114320e+01,1.020333e-02
148,0.01141975,8.943359e-01,3.129960e+01,1.020637e-02
149,0.01149691,8.868949e-01,3.145835e+01,9.974111e-03
150,0.01157407,8.792075e-01,3.162297e+01,9.758475e-03
151,0.01165123,8.713376e-01,3.179849e+01,9.990172e-03
152,0.01172840,8.633922e-01,3.198468e+01,1.037903e-02
153,0.01180556,8.557621e-01,3.218291e+01,1.084905e-02
154,0.01188272,8.477395e-01,3.239454e+01,1.105292e-02
155,0.01195988,8.389656e-01,3.262031e+01,1.130220e-02
156,0.01203704,8.308290e-01,3.286066e+01,1.136736e-02
157,0.01211420,8.222800e-01,3.311531e+01,1.144529e-02
158,0.01219136,8.180295e-01,3.338299e+01,1.121833e-02
159,0.01226852,8.118279e-01,3.366137e+01,1.116389e-02
160,0.01234568,8.074357e-01,3.394656e+01,1.127048e-02
161,0.01242284,8.036198e-01,3.423441e+01,1.150675e-02
162,0.01250000,7.986428e-01,3.451944e+01,1.156065e-02
163,0.01257716,7.928018e-01,3.479892e+01,1.080535e-02
164,0.01265432,7.897559e-01,3.507207e+01,9.577500e-03
165,0.01273148,7.871967e-01,3.536024e+01,9.447134e-03
166,0.01280864,7.852912e-01,3.564865e+01,9.322836e-03
167,0.01288580,7.839938e-01,3.594348e+01,1.043151e-02
168,0.01296296,7.831575e-01,3.625786e+01,1.057231e-02
169,0.01304012,7.826280e-01,3.657922e+01,1.078287e-02
170,0.01311728,7.822810e-01,3.694289e+01,1.168070e-02
171,0.01319444,7.820005e-01,3.731964e+01,1.258172e-02
172,0.01327160,7.816672e-01,3.780456e+01,1.270391e-02
173,0.01334877,7.811364e-01,3.834989e+01,1.130968e-02
174,0.01342593,7.793177e-01,3.889467e+01,1.115008e-02
175,0.01350309,7.769566e-01,3.940834e+01,1.121731e-02
176,0.01358025,7.735655e-01,3.985672e+01,1.086546e-02
177,0.01365741,7.683321e-01,4.030133e+01,1.174439e-02
178,0.01373457,7.630607e-01,4.068753e+01,1.232570e-02
179,0.01381173,7.577729e-01,4.105466e+01,1.289412e-02
180,0.01388889,7.524999e-01,4.143006e+01,1.267567e-02
181,0.01396605,7.472572e-01,4.179922e+01,1.266530e-02
182,0.01404321,7.420723e-01,4.219521e+01,1.247864e-02
183,0.01412037,7.369642e-01,4.251128e+01,1.221006e-02
184,0.01419753,7.319567e-01,4.273377e+01,1.186075e-02
185,0.01427469,7.271603e-01,4.285950e+01,1.229545e-02
186,0.01435185,7.225472e-01,4.293530e+01,1.281422e-02
187,0.01442901,7.180883e-01,4.292589e+01,1.293184e-02
188,0.01450617,7.137703e-01,4.280135e+01,1.328008e-02
189,0.01458333,7.095906e-01,4.257120e+01,1.318373e-02
190,0.01466049,7.055550e-01,4.227230e+01,1.267671e-02
191,0.01473765,7.016785e-01,4.190641e+01,1.164216e-02
192,0.01481481,6.979769e-01,4.147168e+01,1.094421e-02
193,0.01489198,6.944660e-01,4.099830e+01,1.344230e-02
194,0.01496914,6.911557e-01,4.050931e+01,1.544443e-02
195,0.01504630,6.880488e-01,4.002912e+01,1.874720e-02
196,0.01512346,6.849562e-01,3.957452e+01,2.027112e-02
197,0.01520062,6.819089e-01,3.915136e+01,2.241642e-02
198,0.01527778,6.789224e-01,3.876424e+01,2.257672e-02
199,0.01535494,6.760050e-01,3.841115e+01,2.327306e-02
200,0.01543210,6.731591e-01,3.808624e+01,2.115331e-02
201,0.01550926,6.703841e-01,3.777445e+01,1.753714e-02
202,0.01558642,6.676784e-01,3.772612e+01,1.699560e-02
203,0.01566358,6.650379e-01,3.870419e+01,1.266107e-02
204,0.01574074,6.624565e-01,3.950223e+01,1.275414e-02
205,0.01581790,6.599265e-01,4.022979e+01,1.265561e-02
206,0.01589506,6.574381e-01,4.095179e+01,1.274961e-02
207,0.01597222,6.549836e-01,4.177560e+01,1.281585e-02
208,0.01604938,6.525597e-01,4.238227e+01,1.277562e-02
209,0.01612654,6.501600e-01,4.318550e+01,1.270827e-02
210,0.01620370,6.477810e-01,4.370418e+01,1.264654e-02
211,0.01628086,6.454213e-01,4.438261e+01,1.246951e-02
212,0.01635802,6.430806e-01,4.505694e+01,1.220966e-02
213,0.01643519,6.407625e-01,4.586077e+01,1.185772e-02
214,0.01651235,6.384679e-01,4.656411e+01,1.472884e-02
215,0.01658951,6.362012e-01,4.737131e+01,1.944994e-02
216,0.01666667,6.339621e-01,4.784143e+01,1.851971e-02
217,0.01674383,6.317546e-01,4.849592e+01,1.505683e-02
218,0.01682099,6.295703e-01,4.896391e+01,1.296419e-02
219,0.01689815,6.274078e-01,4.914934e+01,1.076313e-02
220,0.01697531,6.252610e-01,4.971268e+01,1.093062e-02
221,0.01705247,6.231231e-01,5.001274e+01,1.241300e-02
222,0.01712963,6.209884e-01,5.023514e+01,1.360739e-02
223,0.01720679,6.188479e-01,5.040976e+01,1.640848e-02
224,0.01728395,6.166967e-01,5.042535e+01,1.870472e-02
225,0.01736111,6.145312e-01,5.036866e+01,1.660225e-02
226,0.01743827,6.123533e-01,5.023141e+01,1.930584e-02
227,0.01751543,6.101631e-01,5.002369e+01,1.822266e-02
228,0.01759259,6.079635e-01,4.976270e+01,1.832023e-02
229,0.01766975,6.057568e-01,4.945215e+01,1.990268e-02
230,0.01774691,6.034705e-01,4.909481e+01,2.058163e-02
231,0.01782407,6.011541e-01,4.876547e+01,2.096501e-02
232,0.01790123,5.987244e-01,4.873670e+01,2.093858e-02
233,0.01797840,5.963375e-01,4.869909e+01,2.001094e-02
234,0.01805556,5.939077e-01,4.862964e+01,1.708513e-02
235,0.01813272,5.915250e-01,4.853503e+01,1.812221e-02
236,0.01820988,5.891404e-01,5.047469e+01,1.968637e-02
237,0.01828704,5.868066e-01,5.311238e+01,2.111198e-02
238,0.01836420,5.845224e-01,5.570515e+01,1.933997e-02
239,0.01844136,5.822982e-01,5.819748e+01,1.757843e-02
240,0.01851852,5.800810e-01,6.053397e+01,1.790602e-02
241,0.01859568,5.779446e-01,6.267447e+01,1.838686e-02
242,0.01867284,5.758445e-01,6.461486e+01,1.749215e-02
243,0.01875000,5.738266e-01,6.643932e+01,1.761091e-02
244,0.01882716,5.719295e-01,6.904353e+01,1.780736e-02
245,0.01890432,5.701671e-01,7.161421e+01,1.753968e-02
246,0.01898148,5.685811e-01,7.418749e+01,1.881292e-02
247,0.01905864,5.672162e-01,7.687383e+01,2.098928e-02
248,0.01913580,5.661054e-01,7.981155e+01,2.349144e-02
249,0.01921296,5.652101e-01,8.280417e+01,2.362864e-02
250,0.01929012,5.645986e-01,8.597816e+01,2.171095e-02
251,0.01936728,5.642413e-01,8.957302e+01,2.184872e-02
252,0.01944444,5.641010e-01,9.324971e+01,2.330044e-02
253,0.01952160,5.633407e-01,9.698926e+01,2.290617e-02
254,0.01959877,5.627961e-01,1.007540e+02,2.300534e-02
255,0.01967593,5.630210e-01,1.045201e+02,2.204076e-02
256,0.01975309,5.624382e-01,1.081911e+02,2.196860e-02
257,0.01983025,5.619433e-01,1.117354e+02,2.234933e-02
258,0.01990741,5.588868e-01,1.159467e+02,2.287139e-02
259,0.01998457,5.548451e-01,1.205614e+02,2.320170e-02
260,0.02006173,5.513207e-01,1.268104e+02,2.309213e-02
261,0.02013889,5.477378e-01,1.330045e+02,2.424377e-02
262,0.02021605,5.422800e-01,1.386686e+02,2.319327e-02
263,0.02029321,5.367894e-01,1.435724e+02,2.305739e-02
264,0.02037037,5.300821e-01,1.521855e+02,2.377093e-02
265,0.02044753,5.217884e-01,1.614828e+02,2.377362e-02
266,0.02052469,5.150115e-01,1.701348e+02,2.408794e-02
267,0.02060185,5.111683e-01,1.779262e+02,2.434678e-02
268,0.02067901,5.105383e-01,1.888962e+02,2.370067e-02
269,0.02075617,5.081130e-01,1.993715e+02,2.220493e-02
270,0.02083333,5.045485e-01,2.087294e+02,2.052397e-02
271,0.02091049,5.014096e-01,2.167546e+02,1.964016e-02
272,0.02098765,4.986879e-01,2.235543e+02,2.017500e-02
273,0.02106481,4.962303e-01,2.293913e+02,2.080049e-02
274,0.02114198,4.932893e-01,2.346990e+02,2.124782e-02
275,0.02121914,4.907867e-01,2.397415e+02,2.403199e-02
276,0.02129630,4.860772e-01,2.447114e+02,2.665161e-02
277,0.02137346,4.810339e-01,2.557941e+02,2.439601e-02
278,0.02145062,4.761232e-01,2.681146e+02,2.363698e-02
279,0.02152778,4.713674e-01,2.806585e+02,2.474444e-02
280,0.02160494,4.667720e-01,2.927633e+02,2.696072e-02
281,0.02168210,4.623449e-01,3.040251e+02,2.774196e-02
282,0.02175926,4.580943e-01,3.142338e+02,3.241821e-02
283,0.02183642,4.540351e-01,3.232437e+02,3.122018e-02
284,0.02191358,4.501768e-01,3.308297e+02,2.918031e-02
285,0.02199074,4.465297e-01,3.367487e+02,2.713003e-02
286,0.02206790,4.431095e-01,3.410913e+02,2.305802e-02
287,0.02214506,4.399275e-01,3.443568e+02,2.471507e-02
288,0.02222222,4.370023e-01,3.471277e+02,2.651645e-02
289,0.02229938,4.343255e-01,3.496157e+02,2.763986e-02
290,0.02237654,4.319219e-01,3.523695e+02,2.829394e-02
291,0.02245370,4.297951e-01,3.558655e+02,2.881077e-02
292,0.02253086,4.279479e-01,3.603505e+02,2.882183e-02
293,0.02260802,4.263756e-01,3.657880e+02,2.741837e-02
294,0.02268519,4.250714e-01,3.719691e+02,2.301014e-02
295,0.02276235,4.240226e-01,3.785494e+02,1.986456e-02
296,0.02283951,4.232328e-01,3.848799e+02,1.863556e-02
297,0.02291667,4.226975e-01,3.903603e+02,1.783563e-02
298,0.02299383,4.224122e-01,3.944407e+02,1.818971e-02
299,0.02307099,4.223688e-01,3.967004e+02,1.804423e-02
300,0.02314815,4.225545e-01,3.969111e+02,1.710464e-02
301,0.02322531,4.229337e-01,3.949120e+02,1.628740e-02
302,0.02330247,4.234625e-01,3.907641e+02,1.723424e-02
303,0.02337963,4.241058e-01,3.845246e+02,2.020316e-02
304,0.02345679,4.248059e-01,3.765862e+02,2.091846e-02
305,0.02353395,4.255214e-01,3.673652e+02,2.052610e-02
306,0.02361111,4.262165e-01,3.573745e+02,2.182262e-02
307,0.02368827,4.268633e-01,3.471009e+02,2.282422e-02
308,0.02376543,4.274571e-01,3.370275e+02,2.323168e-02
309,0.02384259,4.279735e-01,3.275544e+02,2.310951e-02
310,0.02391975,4.283971e-01,3.190172e+02,2.242930e-02
311,0.02399691,4.287354e-01,3.117300e+02,2.122207e-02
312,0.02407407,4.289751e-01,3.061006e+02,2.012768e-02
313,0.02415123,4.290877e-01,3.023486e+02,2.080801e-02
314,0.02422840,4.290680e-01,3.007929e+02,1.993871e-02
315,0.02430556,4.289162e-01,3.010935e+02,1.996904e-02
316,0.02438272,4.263839e-01,3.031357e+02,1.934008e-02
317,0.02445988,4.235909e-01,3.067247e+02,1.984319e-02
318,0.02453704,4.208775e-01,3.113970e+02,2.033322e-02
319,0.02461420,4.181416e-01,3.168846e+02,2.046461e-02
320,0.02469136,4.153712e-01,3.228062e+02,2.027196e-02
321,0.02476852,4.125744e-01,3.292781e+02,1.967703e-02
322,0.02484568,4.098326e-01,3.356827e+02,1.891460e-02
323,0.02492284,4.071788e-01,3.417103e+02,1.937598e-02
324,0.02500000,4.045695e-01,3.470942e+02,1.731579e-02
325,0.02507716,4.020622e-01,3.517754e+02,1.729617e-02
326,0.02515432,3.996299e-01,3.558797e+02,1.750758e-02
327,0.02523148,3.973115e-01,3.588404e+02,1.898872e-02
328,0.02530864,3.951130e-01,3.607699e+02,1.740280e-02
329,0.02538580,3.930216e-01,3.615945e+02,1.743991e-02
330,0.02546296,3.910831e-01,3.614778e+02,1.790863e-02
331,0.02554012,3.893301e-01,3.603403e+02,1.755684e-02
332,0.02561728,3.877639e-01,3.583029e+02,1.735877e-02
333,0.02569444,3.863031e-01,3.554695e+02,1.662630e-02
334,0.02577160,3.849171e-01,3.519438e+02,1.627256e-02
335,0.02584877,3.829186e-01,3.480335e+02,1.537828e-02
336,0.02592593,3.796235e-01,3.434789e+02,1.604325e-02
337,0.02600309,3.764030e-01,3.382678e+02,1.642283e-02
338,0.02608025,3.732593e-01,3.324618e+02,1.617133e-02
339,0.02615741,3.701782e-01,3.261160e+02,1.540434e-02
340,0.02623457,3.671474e-01,3.193274e+02,1.371241e-02
341,0.02631173,3.641866e-01,3.123270e+02,1.374922e-02
342,0.02638889,3.612815e-01,3.051780e+02,1.412742e-02
343,0.02646605,3.584285e-01,2.979947e+02,1.327752e-02
344,0.02654321,3.556268e-01,2.909030e+02,1.493099e-02
345,0.02662037,3.528987e-01,2.839938e+02,1.625131e-02
346,0.02669753,3.502451e-01,2.773392e+02,1.760299e-02
347,0.02677469,3.476822e-01,2.710060e+02,1.896931e-02
348,0.02685185,3.452350e-01,2.650185e+02,1.902388e-02
349,0.02692901,3.429348e-01,2.593664e+02,1.905172e-02
350,0.02700617,3.407996e-01,2.540098e+02,1.851737e-02
351,0.02708333,3.388611e-01,2.489025e+02,1.497708e-02
352,0.02716049,3.371434e-01,2.440245e+02,1.520659e-02
353,0.02723765,3.356662e-01,2.393219e+02,1.527802e-02
354,0.02731481,3.344335e-01,2.347724e+02,1.525796e-02
355,0.02739198,3.334513e-01,2.303459e+02,1.507119e-02
356,0.02746914,3.327203e-01,2.260184e+02,1.490888e-02
357,0.02754630,3.322319e-01,2.234796e+02,1.474756e-02
358,0.02762346,3.319778e-01,2.255327e+02,1.455701e-02
359,0.02770062,3.319379e-01,2.272228e+02,1.434189e-02
360,0.02777778,3.321053e-01,2.285413e+02,1.455262e-02
361,0.02785494,3.324494e-01,2.294937e+02,1.450463e-02
362,0.02793210,3.329575e-01,2.301117e+02,1.461864e-02
363,0.02800926,3.335987e-01,2.318302e+02,1.464095e-02
364,0.02808642,3.343504e-01,2.349417e+02,1.464670e-02
365,0.02816358,3.351772e-01,2.380333e+02,1.477030e-02
366,0.02824074,3.360600e-01,2.409558e+02,1.523318e-02
367,0.02831790,3.369873e-01,2.437032e+02,1.546799e-02
368,0.02839506,3.379523e-01,2.464235e+02,1.888160e-02
369,0.02847222,3.389502e-01,2.490220e+02,2.181388e-02
370,0.02854938,3.399830e-01,2.515745e+02,2.367021e-02
371,0.02862654,3.410518e-01,2.538488e+02,2.453954e-02
372,0.02870370,3.421533e-01,2.560750e+02,2.469799e-02
373,0.02878086,3.432789e-01,2.582407e+02,2.412027e-02
374,0.02885802,3.444360e-01,2.603804e+02,2.417417e-02
375,0.02893519,3.456138e-01,2.625005e+02,2.511214e-02
376,0.02901235,3.468050e-01,2.646615e+02,2.516490e-02
377,0.02908951,3.479938e-01,2.669418e+02,2.469896e-02
378,0.02916667,3.491713e-01,2.695805e+02,2.383412e-02
379,0.02924383,3.503175e-01,2.720033e+02,2.290778e-02
380,0.02932099,3.514154e-01,2.766210e+02,2.212401e-02
381,0.02939815,3.524462e-01,2.837883e+02,2.120406e-02
382,0.02947531,3.516283e-01,2.914514e+02,2.186404e-02
383,0.02955247,3.493881e-01,2.996262e+02,2.291425e-02
384,0.02962963,3.471656e-01,3.083393e+02,2.419723e-02
385,0.02970679,3.450260e-01,3.176170e+02,2.558609e-02
386,0.02978395,3.429628e-01,3.274865e+02,2.676100e-02
387,0.02986111,3.409856e-01,3.379825e+02,2.795798e-02
388,0.02993827,3.390786e-01,3.491271e+02,2.099514e-02
389,0.03001543,3.372142e-01,3.609343e+02,2.128593e-02
390,0.03009259,3.353700e-01,3.734260e+02,1.953405e-02
391,0.03016975,3.335374e-01,3.866147e+02,1.762748e-02
392,0.03024691,3.317121e-01,4.005292e+02,1.820985e-02
393,0.03032407,3.298926e-01,4.151838e+02,1.862005e-02
394,0.03040123,3.281337e-01,4.305701e+02,1.919697e-02
395,0.03047840,3.264089e-01,4.467339e+02,1.865711e-02
396,0.03055556,3.247415e-01,4.637011e+02,1.842886e-02
397,0.03063272,3.231490e-01,4.814706e+02,1.809291e-02
398,0.03070988,3.216562e-01,5.000553e+02,2.075512e-02
399,0.03078704,3.202807e-01,5.194647e+02,2.225933e-02
400,0.03086420,3.190418e-01,5.396538e+02,2.272380e-02
401,0.03094136,3.179404e-01,5.605924e+02,2.382098e-02
402,0.03101852,3.169626e-01,5.822542e+02,2.456114e-02
403,0.03109568,3.160744e-01,6.045087e+02,2.475430e-02
404,0.03117284,3.152310e-01,6.272605e+02,2.440544e-02
405,0.03125000,3.143747e-01,6.502418e+02,2.399782e-02
406,0.03132716,3.134249e-01,6.731750e+02,2.838730e-02
407,0.03140432,3.123067e-01,6.958117e+02,3.318099e-02
408,0.03148148,3.109766e-01,7.177571e+02,2.519982e-02
409,0.03155864,3.094139e-01,7.386963e+02,2.405605e-02
410,0.03163580,3.076199e-01,7.583300e+02,2.622174e-02
411,0.03171296,3.056393e-01,7.765411e+02,2.943356e-02
412,0.03179012,3.035072e-01,7.935414e+02,2.347887e-02
413,0.03186728,3.012493e-01,8.091488e+02,2.442334e-02
414,0.03194444,2.989004e-01,8.232162e+02,2.518564e-02
415,0.03202160,2.964854e-01,8.346960e+02,2.576826e-02
416,0.03209877,2.940103e-01,8.427480e+02,2.623320e-02
417,0.03217593,2.915195e-01,8.465054e+02,3.522345e-02
418,0.03225309,2.890055e-01,8.450564e+02,4.313463e-02
419,0.03233025,2.864992e-01,8.375487e+02,4.066026e-02
420,0.03240741,2.839942e-01,8.236930e+02,3.432999e-02
421,0.03248457,2.815086e-01,8.038475e+02,3.142616e-02
422,0.03256173,2.790462e-01,7.796878e+02,3.065905e-02
423,0.03263889,2.766250e-01,7.544897e+02,2.918063e-02
424,0.03271605,2.742373e-01,7.942396e+02,2.782183e-02
425,0.03279321,2.719196e-01,8.331245e+02,2.689074e-02
426,0.03287037,2.696635e-01,8.564817e+02,2.672977e-02
427,0.03294753,2.675000e-01,8.649219e+02,3.004883e-02
428,0.03302469,2.654169e-01,8.627521e+02,3.212625e-02
429,0.03310185,2.634361e-01,8.561547e+02,3.325985e-02
430,0.03317901,2.615434e-01,8.506929e+02,3.398684e-02
431,0.03325617,2.597425e-01,8.494828e+02,3.473556e-02
432,0.03333333,2.580202e-01,8.533929e+02,3.583762e-02
433,0.03341049,2.563645e-01,8.617202e+02,3.742582e-02
434,0.03348765,2.547675e-01,8.734784e+02,3.950754e-02
435,0.03356481,2.532103e-01,8.876316e+02,4.186732e-02
