step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
38,0.01172840,8.812442e-01,2.704905e+01,-
39,0.01203704,8.812189e-01,2.762003e+01,-
40,0.01234568,8.813398e-01,2.885897e+01,-
41,0.01265432,8.803137e-01,3.080287e+01,-
42,0.01296296,8.804328e-01,3.182382e+01,-
43,0.01327160,8.630269e-01,3.153312e+01,-
44,0.01358025,8.450065e-01,3.090034e+01,-
45,0.01388889,8.383780e-01,3.053024e+01,-
46,0.01419753,8.318449e-01,3.102607e+01,-
47,0.01450617,8.266440e-01,3.156784e+01,-
48,0.01481481,8.205463e-01,3.192964e+01,-
49,0.01512346,8.143567e-01,3.231387e+01,-
50,0.01543210,8.064795e-01,3.360696e+01,-
51,0.01574074,7.948796e-01,3.524188e+01,-
52,0.01604938,7.837899e-01,3.728975e+01,-
53,0.01635802,7.732804e-01,3.941477e+01,-
54,0.01666667,7.633710e-01,4.154763e+01,-
55,0.01697531,7.535956e-01,4.371987e+01,-
56,0.01728395,7.441579e-01,4.598665e+01,-
57,0.01759259,7.317392e-01,4.839092e+01,-
58,0.01790123,7.178416e-01,5.091952e+01,-
59,0.01820988,7.085602e-01,5.354688e+01,-
60,0.01851852,7.051107e-01,5.630595e+01,-
61,0.01882716,6.954528e-01,5.927279e+01,-
62,0.01913580,6.842623e-01,6.231536e+01,-
63,0.01944444,6.659953e-01,6.538933e+01,-
64,0.01975309,6.544231e-01,6.849675e+01,-
65,0.02006173,6.389785e-01,7.161686e+01,-
66,0.02037037,6.233650e-01,7.469716e+01,-
67,0.02067901,6.085483e-01,7.756203e+01,-
68,0.02098765,5.960605e-01,7.998608e+01,-
69,0.02129630,5.758976e-01,8.189473e+01,-
70,0.02160494,5.585469e-01,8.316739e+01,-
71,0.02191358,5.436145e-01,8.566129e+01,-
72,0.02222222,5.378189e-01,9.811448e+01,-
73,0.02253086,5.265384e-01,1.048913e+02,-
74,0.02283951,5.149943e-01,1.058240e+02,-
75,0.02314815,4.967703e-01,1.040605e+02,-
76,0.02345679,4.806034e-01,1.021436e+02,-
77,0.02376543,4.688540e-01,1.021472e+02,-
78,0.02407407,4.608840e-01,1.051863e+02,-
79,0.02438272,4.557257e-01,1.099680e+02,-
80,0.02469136,4.566875e-01,1.153774e+02,-
81,0.02500000,4.755417e-01,1.206720e+02,-
82,0.02530864,4.671585e-01,1.262586e+02,-
83,0.02561728,4.599880e-01,1.301724e+02,-
84,0.02592593,4.480920e-01,1.329292e+02,-
85,0.02623457,4.349664e-01,1.353507e+02,-
86,0.02654321,4.229307e-01,1.380027e+02,-
87,0.02685185,4.127047e-01,1.401197e+02,-
88,0.02716049,4.045976e-01,1.412426e+02,-
89,0.02746914,3.981839e-01,1.412188e+02,-
90,0.02777778,3.928943e-01,1.399497e+02,-
91,0.02808642,3.887255e-01,1.375229e+02,-
92,0.02839506,3.863674e-01,1.341944e+02,-
93,0.02870370,3.868391e-01,1.303134e+02,-
94,0.02901235,3.918757e-01,1.263022e+02,-
95,0.02932099,4.014908e-01,1.224102e+02,-
96,0.02962963,4.294875e-01,1.188821e+02,-
97,0.02993827,4.319230e-01,1.157512e+02,-
98,0.03024691,4.350000e-01,1.157203e+02,-
99,0.03055556,4.384931e-01,1.225560e+02,-
100,0.03086420,4.423452e-01,1.282066e+02,-
101,0.03117284,4.458181e-01,1.322558e+02,-
102,0.03148148,4.476986e-01,1.347272e+02,-
103,0.03179012,4.477440e-01,1.363969e+02,-
104,0.03209877,4.443969e-01,1.376636e+02,-
105,0.03240741,4.380529e-01,1.383069e+02,-
106,0.03271605,4.394134e-01,1.404075e+02,-
107,0.03302469,4.298367e-01,1.443279e+02,-
108,0.03333333,4.210620e-01,1.476524e+02,-
109,0.03364198,4.142322e-01,1.506182e+02,-
110,0.03395062,4.095734e-01,1.533145e+02,-
111,0.03425926,4.082642e-01,1.557365e+02,-
112,0.03456790,4.076810e-01,1.576474e+02,-
113,0.03487654,4.070300e-01,1.589797e+02,-
114,0.03518519,4.051783e-01,1.595259e+02,-
115,0.03549383,4.005572e-01,1.591239e+02,-
116,0.03580247,3.963471e-01,1.577811e+02,-
117,0.03611111,3.892887e-01,1.583252e+02,-
118,0.03641975,3.820980e-01,1.596706e+02,-
119,0.03672840,3.748387e-01,1.611664e+02,-
120,0.03703704,3.675957e-01,1.628431e+02,-
121,0.03734568,3.604597e-01,1.648501e+02,-
122,0.03765432,3.535187e-01,1.671248e+02,-
123,0.03796296,3.466938e-01,1.697735e+02,-
124,0.03827160,3.400429e-01,1.725354e+02,-
125,0.03858025,3.333912e-01,1.756268e+02,-
126,0.03888889,3.266305e-01,1.789829e+02,-
127,0.03919753,3.197899e-01,1.822591e+02,-
128,0.03950617,3.131184e-01,1.850020e+02,-
129,0.03981481,3.070864e-01,1.868567e+02,-
130,0.04012346,3.021142e-01,1.875359e+02,-
131,0.04043210,2.983890e-01,1.867330e+02,-
132,0.04074074,2.959668e-01,1.846310e+02,-
133,0.04104938,2.940450e-01,1.815232e+02,-
134,0.04135802,2.918047e-01,1.778697e+02,-
135,0.04166667,2.901450e-01,1.742202e+02,-
136,0.04197531,2.868254e-01,1.710349e+02,-
137,0.04228395,2.850341e-01,1.685660e+02,-
138,0.04259259,2.869840e-01,1.789343e+02,-
139,0.04290123,2.909817e-01,1.918770e+02,-
140,0.04320988,2.936980e-01,1.976299e+02,-
141,0.04351852,2.935410e-01,1.946792e+02,-
142,0.04382716,2.911810e-01,1.921249e+02,-
143,0.04413580,2.875787e-01,1.774512e+02,-
144,0.04444444,2.836964e-01,1.804734e+02,-
145,0.04475309,2.799888e-01,1.907274e+02,-
146,0.04506173,2.764553e-01,2.012922e+02,-
147,0.04537037,2.731235e-01,2.120608e+02,-
148,0.04567901,2.702326e-01,2.218597e+02,-
149,0.04598765,2.678404e-01,2.302965e+02,-
150,0.04629630,2.659125e-01,2.373601e+02,-
151,0.04660494,2.645483e-01,2.423388e+02,-
152,0.04691358,2.585699e-01,2.423238e+02,-
153,0.04722222,2.522693e-01,2.356602e+02,-
154,0.04753086,2.455696e-01,2.359635e+02,-
155,0.04783951,2.384959e-01,2.337726e+02,-
156,0.04814815,2.311181e-01,2.387532e+02,-
157,0.04845679,2.237362e-01,2.578063e+02,-
158,0.04876543,2.168479e-01,2.774445e+02,-
159,0.04907407,2.107145e-01,3.048498e+02,-
160,0.04938272,2.052828e-01,3.279962e+02,-
161,0.04969136,2.003844e-01,3.470253e+02,-
162,0.05000000,1.956536e-01,3.765979e+02,-
163,0.05030864,1.906431e-01,4.085529e+02,-
164,0.05061728,1.853067e-01,4.411294e+02,-
165,0.05092593,1.801351e-01,4.731998e+02,-
166,0.05123457,1.755399e-01,5.043892e+02,-
167,0.05154321,1.716902e-01,5.337280e+02,-
168,0.05185185,1.686955e-01,5.599741e+02,-
169,0.05216049,1.667380e-01,5.818820e+02,-
170,0.05246914,1.659877e-01,5.987895e+02,-
171,0.05277778,1.663844e-01,6.101274e+02,-
172,0.05308642,1.673060e-01,6.154067e+02,-
173,0.05339506,1.683277e-01,6.124116e+02,-
174,0.05370370,1.690001e-01,5.992715e+02,-
175,0.05401235,1.677949e-01,5.736425e+02,-
176,0.05432099,1.649022e-01,5.359074e+02,-
177,0.05462963,1.612849e-01,4.871600e+02,-
178,0.05493827,1.567924e-01,4.388323e+02,-
179,0.05524691,1.526981e-01,4.508340e+02,-
180,0.05555556,1.486325e-01,4.646864e+02,-
181,0.05586420,1.445498e-01,4.611097e+02,-
182,0.05617284,1.416427e-01,4.575742e+02,-
183,0.05648148,1.396557e-01,4.653829e+02,-
184,0.05679012,1.378745e-01,4.889803e+02,-
185,0.05709877,1.359012e-01,5.251870e+02,-
186,0.05740741,1.338510e-01,5.697859e+02,-
187,0.05771605,1.316134e-01,6.210843e+02,-
188,0.05802469,1.292590e-01,6.781751e+02,-
189,0.05833333,1.267927e-01,7.395581e+02,-
190,0.05864198,1.243904e-01,8.031330e+02,-
191,0.05895062,1.221775e-01,8.684150e+02,-
192,0.05925926,1.202288e-01,9.351431e+02,-
193,0.05956790,1.185097e-01,1.011750e+03,-
194,0.05987654,1.169256e-01,1.099114e+03,-
195,0.06018519,1.152381e-01,1.163057e+03,-
196,0.06049383,1.132867e-01,1.128680e+03,-
197,0.06080247,1.110800e-01,1.135577e+03,-
198,0.06111111,1.088223e-01,1.217892e+03,-
199,0.06141975,1.066416e-01,1.371175e+03,-
200,0.06172840,1.045144e-01,1.486489e+03,-
201,0.06203704,1.023475e-01,1.522469e+03,-
202,0.06234568,1.000932e-01,1.500233e+03,-
203,0.06265432,9.785506e-02,1.443579e+03,-
204,0.06296296,9.581432e-02,1.372733e+03,-
205,0.06327160,9.401897e-02,1.301966e+03,-
206,0.06358025,9.237994e-02,1.238776e+03,-
207,0.06388889,9.084516e-02,1.187325e+03,-
208,0.06419753,8.950804e-02,1.144930e+03,-
209,0.06450617,8.845012e-02,1.108959e+03,-
210,0.06481481,8.763968e-02,1.080058e+03,-
211,0.06512346,8.696354e-02,1.062985e+03,-
212,0.06543210,8.623673e-02,1.058386e+03,-
213,0.06574074,8.532461e-02,1.065649e+03,-
214,0.06604938,8.423034e-02,1.081457e+03,-
215,0.06635802,8.308296e-02,1.098846e+03,-
216,0.06666667,8.196410e-02,1.108512e+03,-
217,0.06697531,8.087829e-02,1.107179e+03,-
218,0.06728395,7.980243e-02,1.093966e+03,-
219,0.06759259,7.873413e-02,1.068325e+03,-
220,0.06790123,7.776781e-02,1.039893e+03,-
221,0.06820988,7.699531e-02,1.028519e+03,-
222,0.06851852,7.642135e-02,1.040396e+03,-
223,0.06882716,7.592611e-02,1.062151e+03,-
224,0.06913580,7.539538e-02,1.082964e+03,-
225,0.06944444,7.478207e-02,1.098009e+03,-
226,0.06975309,7.415400e-02,1.178792e+03,-
227,0.07006173,7.362804e-02,1.245719e+03,-
228,0.07037037,7.329054e-02,1.314558e+03,-
229,0.07067901,7.314603e-02,1.486477e+03,-
230,0.07098765,7.311024e-02,1.647778e+03,-
231,0.07129630,7.310551e-02,1.780508e+03,-
232,0.07160494,7.307246e-02,1.908419e+03,-
233,0.07191358,7.299926e-02,2.057131e+03,-
234,0.07222222,7.286458e-02,2.242937e+03,-
235,0.07253086,7.261801e-02,2.467006e+03,-
236,0.07283951,7.218121e-02,2.711656e+03,-
237,0.07314815,7.148868e-02,2.967618e+03,-
238,0.07345679,7.060709e-02,3.225008e+03,-
239,0.07376543,6.968037e-02,3.473860e+03,-
240,0.07407407,6.865178e-02,3.701850e+03,-
241,0.07438272,6.736348e-02,3.899222e+03,-
242,0.07469136,6.605810e-02,4.060936e+03,-
243,0.07500000,6.524455e-02,4.185739e+03,-
244,0.07530864,6.527589e-02,4.275057e+03,-
245,0.07561728,6.586251e-02,4.329516e+03,-
246,0.07592593,6.643280e-02,4.357097e+03,-
247,0.07623457,6.673784e-02,4.380527e+03,-
248,0.07654321,6.686024e-02,4.413575e+03,-
249,0.07685185,6.687391e-02,4.443048e+03,-
250,0.07716049,6.679053e-02,4.455711e+03,-
251,0.07746914,6.664443e-02,4.467720e+03,-
252,0.07777778,6.651153e-02,4.507583e+03,-
253,0.07808642,6.645242e-02,4.591019e+03,-
254,0.07839506,6.663983e-02,4.714405e+03,-
255,0.07870370,6.710094e-02,4.868593e+03,-
256,0.07901235,6.785071e-02,5.043114e+03,-
257,0.07932099,6.880712e-02,5.232618e+03,-
258,0.07962963,6.987434e-02,5.439509e+03,-
259,0.07993827,7.092474e-02,5.672494e+03,-
260,0.08024691,7.182352e-02,5.946344e+03,-
261,0.08055556,7.248499e-02,6.278817e+03,-
262,0.08086420,7.291034e-02,6.680812e+03,-
263,0.08117284,7.315458e-02,7.162843e+03,-
264,0.08148148,7.324660e-02,7.719545e+03,-
265,0.08179012,7.320147e-02,8.281591e+03,-
266,0.08209877,7.303403e-02,8.735911e+03,-
267,0.08240741,7.277099e-02,8.966939e+03,-
268,0.08271605,7.243187e-02,8.943414e+03,-
269,0.08302469,7.203379e-02,8.717261e+03,-
270,0.08333333,7.159215e-02,8.381253e+03,-
271,0.08364198,7.112377e-02,8.034026e+03,-
272,0.08395062,7.064743e-02,7.747636e+03,-
273,0.08425926,7.018230e-02,7.540809e+03,-
274,0.08456790,6.972813e-02,7.414964e+03,-
275,0.08487654,6.929479e-02,7.360531e+03,-
276,0.08518519,6.888906e-02,7.373095e+03,-
277,0.08549383,6.851646e-02,7.450849e+03,-
278,0.08580247,6.818931e-02,7.600113e+03,-
279,0.08611111,6.792124e-02,7.816420e+03,-
280,0.08641975,6.772079e-02,8.090105e+03,-
281,0.08672840,6.759160e-02,8.420779e+03,-
282,0.08703704,6.753699e-02,8.819210e+03,-
283,0.08734568,6.755549e-02,9.288606e+03,-
284,0.08765432,6.763370e-02,9.816995e+03,-
285,0.08796296,6.777208e-02,1.038008e+04,-
286,0.08827160,6.795265e-02,1.094420e+04,-
287,0.08858025,6.816543e-02,1.147530e+04,-
288,0.08888889,6.840896e-02,1.196325e+04,-
289,0.08919753,6.867113e-02,1.237695e+04,-
290,0.08950617,6.894839e-02,1.264956e+04,-
291,0.08981481,6.924253e-02,1.276904e+04,-
292,0.09012346,6.954616e-02,1.272415e+04,-
293,0.09043210,6.986083e-02,1.250411e+04,-
294,0.09074074,7.018641e-02,1.644407e+04,-
295,0.09104938,7.052805e-02,1.812461e+04,-
296,0.09135802,7.088078e-02,1.855508e+04,-
297,0.09166667,-6.966487e-01,1.862841e+04,-
298,0.09197531,-6.904527e-01,1.704438e+05,-
299,0.09228395,-3.181492e+00,1.774853e+05,-
300,0.09259259,-3.189700e+00,1.570038e+05,-
301,0.09290123,-3.198572e+00,1.914083e+05,-
302,0.09320988,-3.203109e+00,2.561029e+05,-
303,0.09351852,-3.200404e+00,3.663252e+05,-
304,0.09382716,-3.191306e+00,4.095276e+05,-
305,0.09413580,-3.178509e+00,2.167664e+05,-
306,0.09444444,-3.164267e+00,7.422304e+05,-
307,0.09475309,-3.147509e+00,6.831956e+05,-
308,0.09506173,-3.140130e+00,8.157130e+05,-
309,0.09537037,-3.124491e+00,1.467614e+06,-
310,0.09567901,-4.334847e+00,1.947940e+08,-
311,0.09598765,-4.336890e+00,1.901602e+08,-
312,0.09629630,-4.351786e+00,1.894489e+08,-
313,0.09660494,-3.801584e+01,1.807745e+08,-
314,0.09691358,-3.805025e+01,1.822725e+08,-
315,0.09722222,-3.808079e+01,2.012966e+08,-
316,0.09753086,-3.810563e+01,2.277229e+08,-
317,0.09783951,-3.812554e+01,7.645175e+10,-
