step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
38,0.01172840,9.091763e-01,4.071327e+01,-
39,0.01203704,9.062684e-01,4.148170e+01,-
40,0.01234568,9.029006e-01,4.082264e+01,-
41,0.01265432,8.784499e-01,3.949143e+01,-
42,0.01296296,8.575944e-01,3.848609e+01,-
43,0.01327160,8.392439e-01,4.167255e+01,-
44,0.01358025,8.521952e-01,4.347631e+01,-
45,0.01388889,8.460844e-01,4.411171e+01,-
46,0.01419753,8.390341e-01,4.477690e+01,-
47,0.01450617,8.361019e-01,4.510856e+01,-
48,0.01481481,8.288286e-01,4.559383e+01,-
49,0.01512346,8.203052e-01,4.645046e+01,-
50,0.01543210,8.124111e-01,4.737683e+01,-
51,0.01574074,8.050058e-01,4.933790e+01,-
52,0.01604938,7.978646e-01,5.220064e+01,-
53,0.01635802,7.915508e-01,5.378587e+01,-
54,0.01666667,7.839444e-01,5.587207e+01,-
55,0.01697531,7.757563e-01,5.671312e+01,-
56,0.01728395,7.665573e-01,5.600176e+01,-
57,0.01759259,7.551425e-01,5.536601e+01,-
58,0.01790123,7.418593e-01,5.912976e+01,-
59,0.01820988,7.267923e-01,6.287102e+01,-
60,0.01851852,7.102534e-01,6.509245e+01,-
61,0.01882716,6.926945e-01,6.541212e+01,-
62,0.01913580,6.747753e-01,6.469672e+01,-
63,0.01944444,6.569162e-01,6.233738e+01,-
64,0.01975309,6.391494e-01,6.205018e+01,-
65,0.02006173,6.212581e-01,6.448270e+01,-
66,0.02037037,6.029753e-01,6.483290e+01,-
67,0.02067901,5.844891e-01,6.247749e+01,-
68,0.02098765,5.656804e-01,6.104830e+01,-
69,0.02129630,5.465490e-01,6.468674e+01,-
70,0.02160494,5.273759e-01,6.815302e+01,-
71,0.02191358,5.117204e-01,7.110680e+01,-
72,0.02222222,4.979190e-01,7.373684e+01,-
73,0.02253086,4.854573e-01,7.607187e+01,-
74,0.02283951,4.717358e-01,7.799513e+01,-
75,0.02314815,4.596740e-01,8.067047e+01,-
76,0.02345679,4.482965e-01,8.355314e+01,-
77,0.02376543,4.415030e-01,8.569624e+01,-
78,0.02407407,4.275255e-01,8.679906e+01,-
79,0.02438272,4.118904e-01,8.826614e+01,-
80,0.02469136,3.988523e-01,8.855647e+01,-
81,0.02500000,3.902907e-01,8.978801e+01,-
82,0.02530864,3.858714e-01,9.210261e+01,-
83,0.02561728,3.847288e-01,9.480466e+01,-
84,0.02592593,3.859378e-01,9.832576e+01,-
85,0.02623457,3.792827e-01,1.013572e+02,-
86,0.02654321,3.739241e-01,1.038268e+02,-
87,0.02685185,3.716889e-01,1.059035e+02,-
88,0.02716049,3.674863e-01,1.074515e+02,-
89,0.02746914,3.663943e-01,1.085255e+02,-
90,0.02777778,3.688062e-01,1.090974e+02,-
91,0.02808642,3.606228e-01,1.091250e+02,-
92,0.02839506,3.510907e-01,1.085677e+02,-
93,0.02870370,3.417789e-01,1.074598e+02,-
94,0.02901235,3.329853e-01,1.059701e+02,-
95,0.02932099,3.253692e-01,1.042803e+02,-
96,0.02962963,3.193470e-01,1.025368e+02,-
97,0.02993827,3.154564e-01,1.008036e+02,-
98,0.03024691,3.141069e-01,9.925293e+01,-
99,0.03055556,3.130403e-01,9.812934e+01,-
100,0.03086420,3.122347e-01,9.754357e+01,-
101,0.03117284,3.118030e-01,9.899587e+01,-
102,0.03148148,3.116278e-01,1.035122e+02,-
103,0.03179012,3.113201e-01,1.079398e+02,-
104,0.03209877,3.106158e-01,1.122200e+02,-
105,0.03240741,3.093880e-01,1.162917e+02,-
106,0.03271605,3.078496e-01,1.262132e+02,-
107,0.03302469,3.064534e-01,1.376825e+02,-
108,0.03333333,3.054475e-01,1.505635e+02,-
109,0.03364198,2.979671e-01,1.652509e+02,-
110,0.03395062,2.902447e-01,1.816403e+02,-
111,0.03425926,2.821873e-01,1.996737e+02,-
112,0.03456790,2.737772e-01,2.196984e+02,-
113,0.03487654,2.649984e-01,2.418806e+02,-
114,0.03518519,2.561242e-01,2.650940e+02,-
115,0.03549383,2.474701e-01,2.890097e+02,-
116,0.03580247,2.391951e-01,3.138667e+02,-
117,0.03611111,2.315081e-01,3.389258e+02,-
118,0.03641975,2.246993e-01,3.627582e+02,-
119,0.03672840,2.185593e-01,3.816501e+02,-
120,0.03703704,2.131379e-01,3.930951e+02,-
121,0.03734568,2.086172e-01,3.951005e+02,-
122,0.03765432,2.051892e-01,3.893244e+02,-
123,0.03796296,2.031519e-01,3.863526e+02,-
124,0.03827160,2.026642e-01,3.918568e+02,-
125,0.03858025,2.038623e-01,4.047550e+02,-
126,0.03888889,2.051185e-01,4.223479e+02,-
127,0.03919753,2.019962e-01,4.423894e+02,-
128,0.03950617,1.967992e-01,4.628947e+02,-
129,0.03981481,1.909938e-01,4.806140e+02,-
130,0.04012346,1.852054e-01,4.977354e+02,-
131,0.04043210,1.797894e-01,5.171991e+02,-
132,0.04074074,1.750306e-01,5.387976e+02,-
133,0.04104938,1.710634e-01,5.585993e+02,-
134,0.04135802,1.678803e-01,5.735300e+02,-
135,0.04166667,1.654057e-01,5.819464e+02,-
136,0.04197531,1.634638e-01,5.829510e+02,-
137,0.04228395,1.619693e-01,5.762411e+02,-
138,0.04259259,1.608542e-01,5.638513e+02,-
139,0.04290123,1.601600e-01,5.490963e+02,-
140,0.04320988,1.599047e-01,5.373584e+02,-
141,0.04351852,1.600457e-01,5.339787e+02,-
142,0.04382716,1.604663e-01,5.395777e+02,-
143,0.04413580,1.608105e-01,5.572243e+02,-
144,0.04444444,1.604870e-01,3.611666e+02,-
145,0.04475309,1.604501e-01,3.640293e+02,-
146,0.04506173,2.892729e-01,3.670231e+02,-
147,0.04537037,2.861753e-01,3.705803e+02,-
148,0.04567901,2.842339e-01,3.749617e+02,-
149,0.04598765,2.833768e-01,3.803481e+02,-
150,0.04629630,2.833142e-01,3.863604e+02,-
151,0.04660494,2.838006e-01,3.926953e+02,-
152,0.04691358,2.848320e-01,3.988132e+02,-
153,0.04722222,2.853694e-01,4.042231e+02,-
154,0.04753086,2.846832e-01,4.084425e+02,-
155,0.04783951,2.822800e-01,4.106763e+02,-
156,0.04814815,2.790089e-01,4.192973e+02,-
157,0.04845679,2.755703e-01,4.307500e+02,-
158,0.04876543,2.736730e-01,4.397349e+02,-
159,0.04907407,2.735634e-01,4.461472e+02,-
160,0.04938272,2.743178e-01,4.503275e+02,-
161,0.04969136,2.745677e-01,4.529177e+02,-
162,0.05000000,2.736094e-01,4.545114e+02,-
163,0.05030864,2.716138e-01,4.552132e+02,-
164,0.05061728,2.690658e-01,4.550067e+02,-
165,0.05092593,2.669189e-01,4.540689e+02,-
166,0.05123457,2.647063e-01,4.525944e+02,-
167,0.05154321,2.616151e-01,4.506496e+02,-
168,0.05185185,2.580740e-01,4.480189e+02,-
169,0.05216049,2.548074e-01,4.446458e+02,-
170,0.05246914,2.520571e-01,4.405443e+02,-
171,0.05277778,2.497864e-01,4.358346e+02,-
172,0.05308642,2.479680e-01,4.387725e+02,-
173,0.05339506,2.465651e-01,4.737008e+02,-
174,0.05370370,2.455564e-01,5.063466e+02,-
175,0.05401235,2.449397e-01,5.297173e+02,-
176,0.05432099,2.447414e-01,5.391023e+02,-
177,0.05462963,2.449793e-01,5.408168e+02,-
178,0.05493827,2.456501e-01,5.445652e+02,-
179,0.05524691,2.467296e-01,5.402538e+02,-
180,0.05555556,2.482037e-01,5.254932e+02,-
181,0.05586420,2.500868e-01,4.977124e+02,-
182,0.05617284,2.524357e-01,4.643856e+02,-
183,0.05648148,2.552714e-01,4.251918e+02,-
184,0.05679012,2.585316e-01,3.901562e+02,-
185,0.05709877,2.588303e-01,3.993913e+02,-
186,0.05740741,2.579860e-01,4.042514e+02,-
187,0.05771605,2.572045e-01,4.050389e+02,-
188,0.05802469,2.510148e-01,4.022697e+02,-
189,0.05833333,2.419171e-01,3.957750e+02,-
190,0.05864198,2.328943e-01,3.980904e+02,-
191,0.05895062,2.241814e-01,4.616401e+02,-
192,0.05925926,2.162240e-01,5.314335e+02,-
193,0.05956790,2.092971e-01,6.037370e+02,-
194,0.05987654,2.034191e-01,6.754398e+02,-
195,0.06018519,1.984426e-01,7.449095e+02,-
196,0.06049383,1.941350e-01,8.124078e+02,-
197,0.06080247,1.902021e-01,8.807296e+02,-
198,0.06111111,1.863858e-01,9.539686e+02,-
199,0.06141975,1.825719e-01,1.034973e+03,-
200,0.06172840,1.787571e-01,1.124807e+03,-
201,0.06203704,1.750283e-01,1.222312e+03,-
202,0.06234568,1.714716e-01,1.325489e+03,-
203,0.06265432,1.681528e-01,1.431934e+03,-
204,0.06296296,1.651173e-01,1.539187e+03,-
205,0.06327160,1.624300e-01,1.643454e+03,-
206,0.06358025,1.601484e-01,1.740312e+03,-
207,0.06388889,1.582854e-01,1.826344e+03,-
208,0.06419753,1.567716e-01,1.901776e+03,-
209,0.06450617,1.555884e-01,1.965183e+03,-
210,0.06481481,1.546750e-01,2.017716e+03,-
211,0.06512346,1.539421e-01,2.062356e+03,-
212,0.06543210,1.532813e-01,2.103884e+03,-
213,0.06574074,1.525753e-01,2.148471e+03,-
214,0.06604938,1.517508e-01,2.200945e+03,-
215,0.06635802,1.508450e-01,2.260522e+03,-
216,0.06666667,1.499655e-01,2.321610e+03,-
217,0.06697531,1.491685e-01,2.379931e+03,-
218,0.06728395,1.484322e-01,2.435270e+03,-
219,0.06759259,1.477176e-01,2.489429e+03,-
220,0.06790123,1.470299e-01,2.541784e+03,-
221,0.06820988,1.464288e-01,2.588404e+03,-
222,0.06851852,1.460263e-01,2.621908e+03,-
223,0.06882716,1.459922e-01,2.630842e+03,-
224,0.06913580,1.464738e-01,2.604521e+03,-
225,0.06944444,1.474524e-01,2.543338e+03,-
226,0.06975309,1.486489e-01,2.466448e+03,-
227,0.07006173,1.496624e-01,2.401604e+03,-
228,0.07037037,1.501554e-01,2.370824e+03,-
229,0.07067901,1.499255e-01,2.386220e+03,-
230,0.07098765,1.488860e-01,2.454254e+03,-
231,0.07129630,1.471366e-01,2.573109e+03,-
232,0.07160494,1.449170e-01,2.733763e+03,-
233,0.07191358,1.424635e-01,2.926093e+03,-
234,0.07222222,1.399737e-01,3.139419e+03,-
235,0.07253086,1.376052e-01,3.361994e+03,-
236,0.07283951,1.354552e-01,3.583101e+03,-
237,0.07314815,1.335537e-01,3.795372e+03,-
238,0.07345679,1.318639e-01,3.997534e+03,-
239,0.07376543,1.303185e-01,4.193467e+03,-
240,0.07407407,1.288306e-01,4.392425e+03,-
241,0.07438272,1.273541e-01,4.601165e+03,-
242,0.07469136,1.259052e-01,4.818067e+03,-
243,0.07500000,1.244436e-01,5.048841e+03,-
244,0.07530864,1.229194e-01,5.302980e+03,-
245,0.07561728,1.213803e-01,5.575460e+03,-
246,0.07592593,1.198781e-01,5.858406e+03,-
247,0.07623457,1.184379e-01,6.146808e+03,-
248,0.07654321,1.170333e-01,6.445530e+03,-
249,0.07685185,1.156927e-01,6.748037e+03,-
250,0.07716049,1.144149e-01,7.053479e+03,-
251,0.07746914,1.132041e-01,7.359608e+03,-
252,0.07777778,1.120677e-01,7.663141e+03,-
253,0.07808642,1.110110e-01,7.960966e+03,-
254,0.07839506,1.100458e-01,8.247622e+03,-
255,0.07870370,1.092124e-01,8.508005e+03,-
256,0.07901235,1.086019e-01,8.708477e+03,-
257,0.07932099,1.083231e-01,8.807929e+03,-
258,0.07962963,1.083614e-01,8.809541e+03,-
259,0.07993827,1.085917e-01,8.761257e+03,-
260,0.08024691,1.090755e-01,8.670048e+03,-
261,0.08055556,1.098708e-01,8.494223e+03,-
262,0.08086420,1.104252e-01,8.371442e+03,-
263,0.08117284,1.113537e-01,8.140272e+03,-
264,0.08148148,1.127957e-01,7.775998e+03,-
265,0.08179012,1.146131e-01,7.341052e+03,-
266,0.08209877,1.164826e-01,6.932944e+03,-
267,0.08240741,1.180971e-01,6.617581e+03,-
268,0.08271605,1.193608e-01,6.402997e+03,-
269,0.08302469,1.203320e-01,6.274402e+03,-
270,0.08333333,1.186434e-01,6.256174e+03,-
271,0.08364198,1.166499e-01,6.304923e+03,-
272,0.08395062,1.155497e-01,6.356643e+03,-
273,0.08425926,1.150961e-01,6.360120e+03,-
274,0.08456790,1.151176e-01,6.301373e+03,-
275,0.08487654,1.154314e-01,7.884235e+03,-
276,0.08518519,1.157871e-01,9.348880e+04,-
277,0.08549383,-4.282294e-01,1.240069e+05,-
278,0.08580247,-4.286530e-01,1.008574e+05,-
279,0.08611111,-4.281510e-01,1.365548e+05,-
280,0.08641975,-4.277073e-01,2.311727e+05,-
281,0.08672840,-4.255340e-01,3.172478e+05,-
282,0.08703704,-2.907312e-01,4.102885e+05,-
283,0.08734568,-2.894338e-01,1.508645e+06,-
284,0.08765432,-1.413317e+00,4.159925e+06,-
