step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
38,0.01172840,9.304388e-01,8.409537e+00,-
39,0.01203704,9.294362e-01,8.410820e+00,-
40,0.01234568,9.281693e-01,8.412955e+00,-
41,0.01265432,9.271318e-01,8.415074e+00,-
42,0.01296296,9.263871e-01,8.418590e+00,-
43,0.01327160,9.259276e-01,8.423163e+00,-
44,0.01358025,9.257651e-01,8.428685e+00,-
45,0.01388889,9.258943e-01,8.434188e+00,-
46,0.01419753,9.256712e-01,8.438039e+00,-
47,0.01450617,9.255126e-01,8.438511e+00,-
48,0.01481481,9.256067e-01,8.435838e+00,-
49,0.01512346,9.259209e-01,8.428540e+00,-
50,0.01543210,9.265051e-01,8.416609e+00,-
51,0.01574074,9.271549e-01,8.399764e+00,-
52,0.01604938,9.274250e-01,8.378232e+00,-
53,0.01635802,9.278371e-01,8.352482e+00,-
54,0.01666667,9.284673e-01,8.323566e+00,-
55,0.01697531,9.292720e-01,8.291708e+00,-
56,0.01728395,9.267168e-01,8.259045e+00,-
57,0.01759259,9.240408e-01,8.225420e+00,-
58,0.01790123,9.213244e-01,8.192304e+00,-
59,0.01820988,9.185756e-01,8.159686e+00,-
60,0.01851852,9.158012e-01,8.127983e+00,-
61,0.01882716,9.130063e-01,8.098147e+00,-
62,0.01913580,9.101963e-01,8.070498e+00,-
63,0.01944444,9.073746e-01,8.046479e+00,-
64,0.01975309,9.045443e-01,8.027054e+00,-
65,0.02006173,9.017085e-01,8.013236e+00,-
66,0.02037037,8.988694e-01,8.004647e+00,-
67,0.02067901,8.960306e-01,8.000388e+00,-
68,0.02098765,8.931934e-01,7.999653e+00,-
69,0.02129630,8.903616e-01,8.002788e+00,-
70,0.02160494,8.875391e-01,8.009387e+00,-
71,0.02191358,8.847320e-01,8.020715e+00,-
72,0.02222222,8.819416e-01,8.037505e+00,-
73,0.02253086,8.791630e-01,8.059695e+00,-
74,0.02283951,8.763874e-01,8.084462e+00,-
75,0.02314815,8.736101e-01,8.110862e+00,-
76,0.02345679,8.706636e-01,8.139683e+00,-
77,0.02376543,8.673393e-01,8.170284e+00,-
78,0.02407407,8.640260e-01,8.201699e+00,-
79,0.02438272,8.607341e-01,8.234413e+00,-
80,0.02469136,8.574718e-01,8.269361e+00,-
81,0.02500000,8.542448e-01,8.306136e+00,-
82,0.02530864,8.510590e-01,8.345710e+00,-
83,0.02561728,8.479185e-01,8.387566e+00,-
84,0.02592593,8.448274e-01,8.432121e+00,-
85,0.02623457,8.417885e-01,8.479365e+00,-
86,0.02654321,8.388043e-01,8.529761e+00,-
87,0.02685185,8.358781e-01,8.582440e+00,-
88,0.02716049,8.330111e-01,8.638161e+00,-
89,0.02746914,8.302037e-01,8.696053e+00,-
90,0.02777778,8.274537e-01,8.755623e+00,-
91,0.02808642,8.247596e-01,8.817206e+00,-
92,0.02839506,8.221197e-01,8.882504e+00,-
93,0.02870370,8.195315e-01,8.952999e+00,-
94,0.02901235,8.169941e-01,9.029315e+00,-
95,0.02932099,8.145080e-01,9.113554e+00,-
96,0.02962963,8.120680e-01,9.205782e+00,-
97,0.02993827,8.096814e-01,9.306994e+00,-
98,0.03024691,8.073479e-01,9.416974e+00,-
99,0.03055556,8.050567e-01,9.536192e+00,-
100,0.03086420,8.028203e-01,9.663947e+00,-
101,0.03117284,8.006375e-01,9.799628e+00,-
102,0.03148148,7.985087e-01,9.941708e+00,-
103,0.03179012,7.964256e-01,1.008976e+01,-
104,0.03209877,7.943925e-01,1.024260e+01,-
105,0.03240741,7.924095e-01,1.040004e+01,-
106,0.03271605,7.904732e-01,1.056195e+01,-
107,0.03302469,7.885814e-01,1.072850e+01,-
108,0.03333333,7.867245e-01,1.090118e+01,-
109,0.03364198,7.849031e-01,1.108031e+01,-
110,0.03395062,7.831157e-01,1.124102e+01,-
111,0.03425926,7.813613e-01,1.137303e+01,-
112,0.03456790,7.796368e-01,1.146579e+01,-
113,0.03487654,7.779454e-01,1.150765e+01,-
114,0.03518519,7.762807e-01,1.148809e+01,-
115,0.03549383,7.746483e-01,1.155216e+01,-
116,0.03580247,7.730455e-01,1.169943e+01,-
117,0.03611111,7.714701e-01,1.183011e+01,-
118,0.03641975,7.699251e-01,1.194215e+01,-
119,0.03672840,7.684079e-01,1.203557e+01,-
120,0.03703704,7.669153e-01,1.211375e+01,-
121,0.03734568,7.654522e-01,1.218208e+01,-
122,0.03765432,7.640155e-01,1.224733e+01,-
123,0.03796296,7.626059e-01,1.231458e+01,-
124,0.03827160,7.612224e-01,1.239000e+01,-
125,0.03858025,7.598687e-01,1.247984e+01,-
126,0.03888889,7.585365e-01,1.259397e+01,-
127,0.03919753,7.572328e-01,1.272969e+01,-
128,0.03950617,7.559512e-01,1.288394e+01,-
129,0.03981481,7.546943e-01,1.303307e+01,-
130,0.04012346,7.534580e-01,1.316568e+01,-
131,0.04043210,7.522394e-01,1.328396e+01,-
132,0.04074074,7.510361e-01,1.339472e+01,-
133,0.04104938,7.498460e-01,1.349591e+01,-
134,0.04135802,7.486693e-01,1.358414e+01,-
135,0.04166667,7.469071e-01,1.365985e+01,-
136,0.04197531,7.448077e-01,1.372281e+01,-
137,0.04228395,7.427328e-01,1.377267e+01,-
138,0.04259259,7.406836e-01,1.380860e+01,-
139,0.04290123,7.386602e-01,1.383086e+01,-
140,0.04320988,7.366646e-01,1.384003e+01,-
141,0.04351852,7.346957e-01,1.383550e+01,-
142,0.04382716,7.327554e-01,1.381758e+01,-
143,0.04413580,7.308433e-01,1.378756e+01,-
144,0.04444444,7.289613e-01,1.374687e+01,-
145,0.04475309,7.271081e-01,1.369417e+01,-
146,0.04506173,7.252837e-01,1.363127e+01,-
147,0.04537037,7.234876e-01,1.355743e+01,-
148,0.04567901,7.217213e-01,1.347461e+01,-
149,0.04598765,7.199867e-01,1.338310e+01,-
150,0.04629630,7.182855e-01,1.328185e+01,-
151,0.04660494,7.166189e-01,1.317186e+01,-
152,0.04691358,7.149897e-01,1.305334e+01,-
153,0.04722222,7.124314e-01,1.292607e+01,-
154,0.04753086,7.095658e-01,1.279016e+01,-
155,0.04783951,7.070899e-01,1.264671e+01,-
156,0.04814815,7.073914e-01,1.249684e+01,-
157,0.04845679,7.074327e-01,1.234058e+01,-
158,0.04876543,7.060474e-01,1.218057e+01,-
159,0.04907407,7.047041e-01,1.201864e+01,-
160,0.04938272,7.034014e-01,1.185708e+01,-
161,0.04969136,7.021377e-01,1.169788e+01,-
162,0.05000000,7.009121e-01,1.154354e+01,-
163,0.05030864,6.997218e-01,1.139596e+01,-
164,0.05061728,6.985612e-01,1.125699e+01,-
165,0.05092593,6.974265e-01,1.112754e+01,-
166,0.05123457,6.963138e-01,1.100872e+01,-
167,0.05154321,6.952199e-01,1.090171e+01,-
168,0.05185185,6.916363e-01,1.080650e+01,-
169,0.05216049,6.875611e-01,1.072322e+01,-
170,0.05246914,6.838270e-01,1.065148e+01,-
171,0.05277778,6.804246e-01,1.059097e+01,-
172,0.05308642,6.773964e-01,1.054020e+01,-
173,0.05339506,6.747148e-01,1.049875e+01,-
174,0.05370370,6.723986e-01,1.046511e+01,-
175,0.05401235,6.703999e-01,1.043868e+01,-
176,0.05432099,6.687266e-01,1.041778e+01,-
177,0.05462963,6.673271e-01,1.040193e+01,-
178,0.05493827,6.661794e-01,1.038961e+01,-
179,0.05524691,6.652586e-01,1.038034e+01,-
180,0.05555556,6.645662e-01,1.045417e+01,-
181,0.05586420,6.620310e-01,1.060114e+01,-
182,0.05617284,6.594383e-01,1.074507e+01,-
183,0.05648148,6.568706e-01,1.088772e+01,-
184,0.05679012,6.543406e-01,1.103287e+01,-
185,0.05709877,6.518335e-01,1.117398e+01,-
186,0.05740741,6.493318e-01,1.131119e+01,-
187,0.05771605,6.468374e-01,1.145079e+01,-
188,0.05802469,6.443517e-01,1.158902e+01,-
189,0.05833333,6.418517e-01,1.172618e+01,-
190,0.05864198,6.393253e-01,1.184775e+01,-
191,0.05895062,6.367642e-01,1.196645e+01,-
192,0.05925926,6.341594e-01,1.209324e+01,-
193,0.05956790,6.315229e-01,1.223002e+01,-
194,0.05987654,6.288316e-01,1.233198e+01,-
195,0.06018519,6.260820e-01,1.243158e+01,-
196,0.06049383,6.232827e-01,1.252440e+01,-
197,0.06080247,6.204484e-01,1.265808e+01,-
198,0.06111111,6.175782e-01,1.280631e+01,-
199,0.06141975,6.146715e-01,1.295237e+01,-
200,0.06172840,6.117621e-01,1.308970e+01,-
201,0.06203704,6.088466e-01,1.321089e+01,-
202,0.06234568,6.059499e-01,1.339370e+01,-
203,0.06265432,6.030719e-01,1.359009e+01,-
204,0.06296296,6.002304e-01,1.376061e+01,-
205,0.06327160,5.974237e-01,1.387577e+01,-
206,0.06358025,5.946639e-01,1.394292e+01,-
207,0.06388889,5.919483e-01,1.429106e+01,-
208,0.06419753,5.892770e-01,1.463489e+01,-
209,0.06450617,5.866535e-01,1.498914e+01,-
210,0.06481481,5.840792e-01,1.532107e+01,-
211,0.06512346,5.815506e-01,1.560750e+01,-
212,0.06543210,5.790575e-01,1.589653e+01,-
213,0.06574074,5.766110e-01,1.614716e+01,-
214,0.06604938,5.742017e-01,1.645259e+01,-
215,0.06635802,5.718296e-01,1.672757e+01,-
216,0.06666667,5.694993e-01,1.698798e+01,-
217,0.06697531,5.672102e-01,1.725557e+01,-
218,0.06728395,5.649721e-01,1.745039e+01,-
219,0.06759259,5.627812e-01,1.755992e+01,-
220,0.06790123,5.606441e-01,1.762251e+01,-
221,0.06820988,5.585612e-01,1.763580e+01,-
222,0.06851852,5.565410e-01,1.758457e+01,-
223,0.06882716,5.545751e-01,1.749857e+01,-
224,0.06913580,5.526752e-01,1.736296e+01,-
225,0.06944444,5.508478e-01,1.795178e+01,-
226,0.06975309,5.490874e-01,1.880074e+01,-
227,0.07006173,5.473963e-01,2.013738e+01,-
228,0.07037037,5.457780e-01,2.115944e+01,-
229,0.07067901,5.442308e-01,2.172914e+01,-
230,0.07098765,5.427533e-01,2.182992e+01,-
231,0.07129630,5.413527e-01,2.157836e+01,-
232,0.07160494,5.400221e-01,2.112689e+01,-
233,0.07191358,5.387620e-01,2.059704e+01,-
234,0.07222222,5.375738e-01,2.003186e+01,-
235,0.07253086,5.364519e-01,1.953775e+01,-
236,0.07283951,5.353986e-01,1.930207e+01,-
237,0.07314815,5.344140e-01,1.964387e+01,-
238,0.07345679,5.334964e-01,2.023476e+01,-
239,0.07376543,5.326478e-01,2.067204e+01,-
240,0.07407407,5.318660e-01,2.164830e+01,-
241,0.07438272,5.311451e-01,2.281870e+01,-
242,0.07469136,5.304872e-01,2.384662e+01,-
243,0.07500000,5.298897e-01,2.473658e+01,-
244,0.07530864,5.293480e-01,2.557224e+01,-
245,0.07561728,5.288646e-01,2.646812e+01,-
246,0.07592593,5.284336e-01,2.751179e+01,-
247,0.07623457,5.280487e-01,2.877618e+01,-
248,0.07654321,5.277121e-01,3.025023e+01,-
249,0.07685185,5.274182e-01,3.187922e+01,-
250,0.07716049,5.271625e-01,3.365710e+01,-
251,0.07746914,5.269456e-01,3.560799e+01,-
252,0.07777778,5.267668e-01,3.771664e+01,-
253,0.07808642,5.266201e-01,3.996676e+01,-
254,0.07839506,5.265049e-01,4.230210e+01,-
255,0.07870370,5.182844e-01,4.470377e+01,-
256,0.07901235,5.084278e-01,4.713375e+01,-
257,0.07932099,4.984683e-01,4.955867e+01,-
258,0.07962963,4.886876e-01,5.194183e+01,-
259,0.07993827,4.792188e-01,5.412993e+01,-
260,0.08024691,4.702173e-01,5.607585e+01,-
261,0.08055556,4.616966e-01,5.785476e+01,-
262,0.08086420,4.536850e-01,5.950259e+01,-
263,0.08117284,4.462214e-01,6.101852e+01,-
264,0.08148148,4.393679e-01,6.241702e+01,-
265,0.08179012,4.332025e-01,6.367364e+01,-
266,0.08209877,4.279277e-01,6.481435e+01,-
267,0.08240741,4.237941e-01,6.587625e+01,-
268,0.08271605,4.212295e-01,6.692141e+01,-
269,0.08302469,4.205012e-01,6.801744e+01,-
270,0.08333333,4.218934e-01,6.919828e+01,-
271,0.08364198,4.251672e-01,7.038857e+01,-
272,0.08395062,4.269841e-01,7.132454e+01,-
273,0.08425926,4.229354e-01,7.392845e+01,-
274,0.08456790,4.193084e-01,7.672942e+01,-
275,0.08487654,4.160750e-01,7.936655e+01,-
276,0.08518519,4.132157e-01,8.182312e+01,-
277,0.08549383,4.107213e-01,8.407864e+01,-
278,0.08580247,4.085346e-01,8.615457e+01,-
279,0.08611111,4.066292e-01,8.805207e+01,-
280,0.08641975,4.049765e-01,8.977843e+01,-
281,0.08672840,4.035439e-01,9.134833e+01,-
282,0.08703704,4.023034e-01,9.277526e+01,-
283,0.08734568,4.012381e-01,9.406550e+01,-
284,0.08765432,3.989082e-01,9.524688e+01,-
285,0.08796296,3.960391e-01,9.631132e+01,-
286,0.08827160,3.933950e-01,9.727319e+01,-
287,0.08858025,3.909072e-01,9.812571e+01,-
288,0.08888889,3.884882e-01,9.888078e+01,-
289,0.08919753,3.860814e-01,9.953604e+01,-
290,0.08950617,3.836951e-01,1.000945e+02,-
291,0.08981481,3.812747e-01,1.005514e+02,-
292,0.09012346,3.787889e-01,1.009055e+02,-
293,0.09043210,3.761390e-01,1.030634e+02,-
294,0.09074074,3.732845e-01,1.067096e+02,-
295,0.09104938,3.700969e-01,1.109024e+02,-
296,0.09135802,3.665552e-01,1.157319e+02,-
297,0.09166667,3.626593e-01,1.212847e+02,-
298,0.09197531,3.583247e-01,1.277130e+02,-
299,0.09228395,3.536598e-01,1.349933e+02,-
300,0.09259259,3.487974e-01,1.430584e+02,-
301,0.09290123,3.439174e-01,1.517887e+02,-
302,0.09320988,3.391144e-01,1.610649e+02,-
303,0.09351852,3.344600e-01,1.707342e+02,-
304,0.09382716,3.299293e-01,1.808846e+02,-
305,0.09413580,3.256286e-01,1.913625e+02,-
306,0.09444444,3.216915e-01,2.016199e+02,-
307,0.09475309,3.183249e-01,2.111191e+02,-
308,0.09506173,3.156902e-01,2.193855e+02,-
309,0.09537037,3.140065e-01,2.253467e+02,-
310,0.09567901,3.132419e-01,2.288029e+02,-
311,0.09598765,3.132672e-01,2.299934e+02,-
312,0.09629630,3.138757e-01,2.294811e+02,-
313,0.09660494,3.148982e-01,2.277657e+02,-
314,0.09691358,3.162065e-01,2.252425e+02,-
315,0.09722222,3.177388e-01,2.221269e+02,-
316,0.09753086,3.194844e-01,2.184829e+02,-
317,0.09783951,3.213754e-01,2.145250e+02,-
318,0.09814815,3.234082e-01,2.102831e+02,-
319,0.09845679,3.255104e-01,2.059622e+02,-
320,0.09876543,3.276663e-01,2.016085e+02,-
321,0.09907407,3.298130e-01,1.973861e+02,-
322,0.09938272,3.318700e-01,1.934837e+02,-
323,0.09969136,3.337879e-01,1.899998e+02,-
324,0.10000000,3.356051e-01,1.868221e+02,-
325,0.10030864,3.373450e-01,1.838736e+02,-
326,0.10061728,3.389658e-01,1.812309e+02,-
327,0.10092593,3.403972e-01,1.790330e+02,-
328,0.10123457,3.416935e-01,1.771492e+02,-
329,0.10154321,3.429670e-01,1.753362e+02,-
330,0.10185185,3.443021e-01,1.734216e+02,-
331,0.10216049,3.458250e-01,1.711635e+02,-
332,0.10246914,3.477181e-01,1.682261e+02,-
333,0.10277778,3.501162e-01,1.643900e+02,-
334,0.10308642,3.528896e-01,1.599626e+02,-
335,0.10339506,3.557171e-01,1.555796e+02,-
336,0.10370370,3.581364e-01,1.520499e+02,-
337,0.10401235,3.594780e-01,1.504118e+02,-
338,0.10432099,3.594335e-01,1.510885e+02,-
339,0.10462963,3.585723e-01,1.531564e+02,-
340,0.10493827,3.582103e-01,1.544074e+02,-
341,0.10524691,3.591826e-01,1.533484e+02,-
342,0.10555556,3.603904e-01,1.515949e+02,-
343,0.10586420,3.614258e-01,1.497684e+02,-
344,0.10617284,3.621119e-01,1.465745e+02,-
345,0.10648148,3.608892e-01,1.425600e+02,-
346,0.10679012,3.599306e-01,1.387561e+02,-
347,0.10709877,3.591986e-01,1.347626e+02,-
348,0.10740741,3.586712e-01,1.310360e+02,-
349,0.10771605,3.583081e-01,1.287308e+02,-
350,0.10802469,3.581462e-01,1.276230e+02,-
351,0.10833333,3.581780e-01,1.265769e+02,-
352,0.10864198,3.584088e-01,1.242657e+02,-
353,0.10895062,3.588558e-01,1.214197e+02,-
354,0.10925926,3.595655e-01,1.190598e+02,-
355,0.10956790,3.605586e-01,1.172883e+02,-
356,0.10987654,3.618723e-01,1.151146e+02,-
357,0.11018519,3.635307e-01,1.125770e+02,-
358,0.11049383,3.655188e-01,1.082195e+02,-
359,0.11080247,3.645127e-01,1.029360e+02,-
360,0.11111111,3.634766e-01,9.781223e+01,-
361,0.11141975,3.625113e-01,9.323750e+01,-
362,0.11172840,3.616141e-01,8.934017e+01,-
363,0.11203704,3.607862e-01,8.608691e+01,-
364,0.11234568,3.600309e-01,8.317659e+01,-
365,0.11265432,3.593464e-01,7.985778e+01,-
366,0.11296296,3.587234e-01,7.659667e+01,-
367,0.11327160,3.581637e-01,7.656891e+01,-
368,0.11358025,3.576577e-01,7.917206e+01,-
369,0.11388889,3.571965e-01,8.197824e+01,-
370,0.11419753,3.567747e-01,8.501598e+01,-
371,0.11450617,3.563785e-01,8.824243e+01,-
372,0.11481481,3.559990e-01,9.170575e+01,-
373,0.11512346,3.556253e-01,6.852945e+01,-
374,0.11543210,3.552439e-01,6.839787e+01,-
375,0.11574074,3.548432e-01,6.947493e+01,-
376,0.11604938,3.544132e-01,7.191529e+01,-
377,0.11635802,3.539411e-01,7.381225e+01,-
378,0.11666667,3.534133e-01,7.507966e+01,-
379,0.11697531,3.528217e-01,7.677183e+01,-
380,0.11728395,3.521555e-01,8.016102e+01,-
381,0.11759259,3.514098e-01,8.360991e+01,-
382,0.11790123,3.505812e-01,8.686258e+01,-
383,0.11820988,3.496704e-01,8.974733e+01,-
384,0.11851852,3.486829e-01,9.219460e+01,-
385,0.11882716,3.476180e-01,9.415862e+01,-
386,0.11913580,3.464849e-01,9.564815e+01,-
387,0.11944444,3.452956e-01,9.668640e+01,-
388,0.11975309,3.440617e-01,9.740147e+01,-
389,0.12006173,3.427930e-01,9.789943e+01,-
390,0.12037037,3.415027e-01,9.829436e+01,-
391,0.12067901,3.402014e-01,9.859957e+01,-
392,0.12098765,3.388991e-01,9.876990e+01,-
393,0.12129630,3.376059e-01,9.875126e+01,-
394,0.12160494,3.363304e-01,9.843836e+01,-
395,0.12191358,3.350793e-01,9.775294e+01,-
396,0.12222222,3.338603e-01,9.686247e+01,-
397,0.12253086,3.326808e-01,9.769141e+01,-
398,0.12283951,3.315416e-01,9.832984e+01,-
399,0.12314815,3.304466e-01,1.003250e+02,-
400,0.12345679,3.294012e-01,1.024606e+02,-
401,0.12376543,3.284082e-01,1.046979e+02,-
402,0.12407407,3.274707e-01,1.070432e+02,-
403,0.12438272,3.265891e-01,1.093878e+02,-
404,0.12469136,3.257651e-01,1.114231e+02,-
405,0.12500000,3.249970e-01,1.130584e+02,-
406,0.12530864,3.242823e-01,1.141957e+02,-
407,0.12561728,3.236168e-01,1.149342e+02,-
408,0.12592593,3.229979e-01,1.154307e+02,-
409,0.12623457,3.224218e-01,1.158044e+02,-
410,0.12654321,3.218866e-01,1.160924e+02,-
411,0.12685185,3.213880e-01,1.162290e+02,-
412,0.12716049,3.209243e-01,1.162337e+02,-
413,0.12746914,3.204950e-01,1.163201e+02,-
414,0.12777778,3.200960e-01,1.168513e+02,-
415,0.12808642,3.197262e-01,1.178852e+02,-
416,0.12839506,3.193837e-01,1.193514e+02,-
417,0.12870370,3.190664e-01,1.208759e+02,-
418,0.12901235,3.187714e-01,1.217993e+02,-
419,0.12932099,3.184967e-01,1.214444e+02,-
420,0.12962963,3.182421e-01,1.195429e+02,-
421,0.12993827,3.180047e-01,1.175636e+02,-
422,0.13024691,3.177770e-01,1.158280e+02,-
423,0.13055556,3.175672e-01,1.145348e+02,-
424,0.13086420,3.173726e-01,1.147114e+02,-
425,0.13117284,3.171924e-01,1.200267e+02,-
426,0.13148148,3.170273e-01,1.248563e+02,-
427,0.13179012,3.168762e-01,1.285741e+02,-
428,0.13209877,3.167418e-01,1.307445e+02,-
429,0.13240741,3.166230e-01,1.307711e+02,-
430,0.13271605,3.165213e-01,1.285653e+02,-
431,0.13302469,3.164406e-01,1.273048e+02,-
432,0.13333333,3.163789e-01,1.332501e+02,-
433,0.13364198,3.163377e-01,1.400502e+02,-
434,0.13395062,3.163175e-01,1.477618e+02,-
435,0.13425926,3.163208e-01,1.562394e+02,-
436,0.13456790,3.163458e-01,1.655228e+02,-
437,0.13487654,3.163963e-01,1.755157e+02,-
438,0.13518519,3.164707e-01,1.861484e+02,-
439,0.13549383,3.165708e-01,1.974288e+02,-
440,0.13580247,3.166990e-01,2.093228e+02,-
441,0.13611111,3.168541e-01,2.218305e+02,-
442,0.13641975,3.170369e-01,2.344320e+02,-
443,0.13672840,3.172485e-01,2.466182e+02,-
444,0.13703704,3.174877e-01,2.582870e+02,-
445,0.13734568,3.177567e-01,2.695087e+02,-
446,0.13765432,3.180546e-01,2.804239e+02,-
447,0.13796296,3.183806e-01,2.912851e+02,-
448,0.13827160,3.187339e-01,3.022939e+02,-
449,0.13858025,3.191138e-01,3.132835e+02,-
450,0.13888889,3.195199e-01,3.240107e+02,-
451,0.13919753,3.199520e-01,3.338940e+02,-
452,0.13950617,3.204088e-01,3.425087e+02,-
453,0.13981481,3.208846e-01,3.494064e+02,-
454,0.14012346,3.213786e-01,3.543337e+02,-
455,0.14043210,3.218896e-01,3.571555e+02,-
456,0.14074074,3.224161e-01,3.580400e+02,-
457,0.14104938,3.229596e-01,3.571074e+02,-
458,0.14135802,3.235157e-01,3.545703e+02,-
459,0.14166667,3.240852e-01,3.506774e+02,-
460,0.14197531,3.246649e-01,3.455558e+02,-
461,0.14228395,3.252568e-01,3.394407e+02,-
462,0.14259259,3.258591e-01,3.326816e+02,-
463,0.14290123,3.264714e-01,3.256559e+02,-
464,0.14320988,3.270911e-01,3.186761e+02,-
465,0.14351852,3.277163e-01,3.119880e+02,-
466,0.14382716,3.283443e-01,3.059312e+02,-
467,0.14413580,3.289746e-01,3.006531e+02,-
468,0.14444444,3.296036e-01,2.961851e+02,-
469,0.14475309,3.302312e-01,2.925839e+02,-
470,0.14506173,3.308147e-01,2.897774e+02,-
471,0.14537037,3.297878e-01,2.877617e+02,-
472,0.14567901,3.288145e-01,2.864291e+02,-
473,0.14598765,3.276408e-01,2.856130e+02,-
474,0.14629630,3.259250e-01,2.851776e+02,-
475,0.14660494,3.233979e-01,2.850263e+02,-
476,0.14691358,3.200605e-01,2.850400e+02,-
477,0.14722222,3.161962e-01,2.851329e+02,-
478,0.14753086,3.122069e-01,2.852415e+02,-
479,0.14783951,3.083186e-01,2.852145e+02,-
480,0.14814815,3.048193e-01,2.848553e+02,-
481,0.14845679,3.018418e-01,2.840973e+02,-
482,0.14876543,2.993227e-01,2.828124e+02,-
483,0.14907407,2.969794e-01,2.810525e+02,-
484,0.14938272,2.942447e-01,2.787760e+02,-
485,0.14969136,2.921622e-01,2.882221e+02,-
486,0.15000000,2.933203e-01,2.867453e+02,-
487,0.15030864,2.964513e-01,2.778752e+02,-
488,0.15061728,2.983607e-01,2.736317e+02,-
489,0.15092593,2.982397e-01,2.763570e+02,-
490,0.15123457,2.971481e-01,2.818471e+02,-
491,0.15154321,2.979328e-01,2.803246e+02,-
492,0.15185185,3.019316e-01,2.676514e+02,-
493,0.15216049,3.080306e-01,2.588343e+02,-
494,0.15246914,3.145405e-01,2.588071e+02,-
495,0.15277778,3.203525e-01,2.590877e+02,-
496,0.15308642,3.247856e-01,2.595866e+02,-
497,0.15339506,3.273318e-01,2.601971e+02,-
498,0.15370370,3.273783e-01,2.608279e+02,-
499,0.15401235,3.215815e-01,2.613685e+02,-
500,0.15432099,3.182739e-01,2.618108e+02,-
501,0.15462963,3.170112e-01,2.620886e+02,-
502,0.15493827,3.162829e-01,2.621701e+02,-
503,0.15524691,3.149965e-01,2.620443e+02,-
504,0.15555556,3.131426e-01,2.617109e+02,-
505,0.15586420,3.092431e-01,2.654897e+02,-
506,0.15617284,3.059164e-01,2.733683e+02,-
507,0.15648148,3.032243e-01,2.782407e+02,-
508,0.15679012,3.011110e-01,2.800128e+02,-
509,0.15709877,2.995565e-01,2.804467e+02,-
510,0.15740741,2.984048e-01,2.823751e+02,-
511,0.15771605,2.929031e-01,2.875811e+02,-
512,0.15802469,2.854520e-01,2.963515e+02,-
513,0.15833333,2.806058e-01,3.086716e+02,-
514,0.15864198,2.790202e-01,3.240243e+02,-
515,0.15895062,2.784979e-01,3.412997e+02,-
516,0.15925926,2.752091e-01,3.589004e+02,-
517,0.15956790,2.700933e-01,3.763962e+02,-
518,0.15987654,2.656362e-01,3.936487e+02,-
519,0.16018519,2.619305e-01,4.108484e+02,-
520,0.16049383,2.584871e-01,4.287089e+02,-
521,0.16080247,2.552614e-01,4.466831e+02,-
522,0.16111111,2.525028e-01,4.642919e+02,-
523,0.16141975,2.503348e-01,4.819653e+02,-
524,0.16172840,2.488927e-01,4.997764e+02,-
525,0.16203704,2.482227e-01,5.174372e+02,-
526,0.16234568,2.482302e-01,5.345582e+02,-
527,0.16265432,2.486106e-01,5.509618e+02,-
528,0.16296296,2.488332e-01,5.673792e+02,-
529,0.16327160,2.484949e-01,5.842143e+02,-
530,0.16358025,2.475727e-01,6.003457e+02,-
531,0.16388889,2.464652e-01,6.135186e+02,-
532,0.16419753,2.453844e-01,6.221078e+02,-
533,0.16450617,2.445595e-01,6.256155e+02,-
534,0.16481481,2.439933e-01,6.245159e+02,-
535,0.16512346,2.435436e-01,6.195513e+02,-
