step,time,min_sigma_ratio,max_gamma_over_sigma2,max_dtZ
125,0.03858025,3.706832e-01,2.474345e+02,4.668833e-02
126,0.03888889,3.707187e-01,2.534632e+02,5.015022e-02
127,0.03919753,3.706748e-01,2.595038e+02,4.917654e-02
128,0.03950617,3.709245e-01,2.657391e+02,4.369063e-02
129,0.03981481,3.632673e-01,2.721705e+02,3.793992e-02
130,0.04012346,3.518825e-01,2.787482e+02,4.570747e-02
131,0.04043210,3.404830e-01,2.854525e+02,6.051660e-02
132,0.04074074,3.290871e-01,2.951434e+02,6.191714e-02
133,0.04104938,3.181039e-01,3.139223e+02,4.556593e-02
134,0.04135802,3.076049e-01,3.277613e+02,3.726731e-02
135,0.04166667,2.978335e-01,3.390212e+02,3.638627e-02
136,0.04197531,2.890282e-01,3.498437e+02,4.023071e-02
137,0.04228395,2.810299e-01,3.605167e+02,4.218173e-02
138,0.04259259,2.737546e-01,3.681865e+02,4.116902e-02
139,0.04290123,2.671909e-01,3.686812e+02,4.767876e-02
140,0.04320988,2.614064e-01,3.854103e+02,5.320706e-02
141,0.04351852,2.563692e-01,4.070976e+02,6.062012e-02
142,0.04382716,2.519728e-01,4.278849e+02,6.098775e-02
143,0.04413580,2.479475e-01,4.456494e+02,6.039229e-02
144,0.04444444,2.439808e-01,4.597231e+02,6.106171e-02
145,0.04475309,2.400425e-01,4.708133e+02,6.195913e-02
146,0.04506173,2.367655e-01,4.809446e+02,6.119678e-02
147,0.04537037,2.341383e-01,4.915432e+02,5.587134e-02
148,0.04567901,2.319983e-01,5.017611e+02,4.673976e-02
149,0.04598765,2.306336e-01,5.092347e+02,5.402942e-02
150,0.04629630,2.299973e-01,5.126829e+02,5.518638e-02
151,0.04660494,2.297024e-01,5.139255e+02,5.515791e-02
152,0.04691358,2.292206e-01,5.153261e+02,5.629621e-02
153,0.04722222,2.282101e-01,5.173852e+02,5.524032e-02
154,0.04753086,2.268615e-01,5.193505e+02,6.026067e-02
155,0.04783951,2.255197e-01,5.198820e+02,5.094276e-02
156,0.04814815,2.242845e-01,5.171583e+02,4.622690e-02
157,0.04845679,2.232809e-01,5.117433e+02,4.808707e-02
158,0.04876543,2.226478e-01,5.047581e+02,4.973540e-02
159,0.04907407,2.224121e-01,4.975984e+02,4.430922e-02
160,0.04938272,2.223514e-01,4.915231e+02,4.306828e-02
161,0.04969136,2.220745e-01,4.876424e+02,4.718534e-02
162,0.05000000,2.214845e-01,4.864222e+02,5.236786e-02
163,0.05030864,2.208628e-01,4.878812e+02,4.762471e-02
164,0.05061728,2.205227e-01,4.916829e+02,5.799430e-02
165,0.05092593,2.206528e-01,4.974302e+02,5.705351e-02
166,0.05123457,2.212947e-01,5.042490e+02,4.664318e-02
167,0.05154321,2.223520e-01,5.096834e+02,5.415398e-02
168,0.05185185,2.235253e-01,5.110405e+02,4.642122e-02
169,0.05216049,2.244618e-01,5.068923e+02,5.046874e-02
170,0.05246914,2.251518e-01,4.982612e+02,5.273692e-02
171,0.05277778,2.260109e-01,4.876808e+02,4.923153e-02
172,0.05308642,2.274051e-01,4.768800e+02,5.436953e-02
173,0.05339506,2.292257e-01,4.652234e+02,5.539373e-02
174,0.05370370,2.311162e-01,4.501081e+02,5.494674e-02
175,0.05401235,2.326116e-01,4.339119e+02,4.895620e-02
176,0.05432099,2.324570e-01,4.332513e+02,5.369560e-02
177,0.05462963,2.332136e-01,4.294233e+02,4.988766e-02
178,0.05493827,2.343569e-01,4.252886e+02,5.824995e-02
179,0.05524691,2.354799e-01,4.197235e+02,5.480939e-02
180,0.05555556,2.347992e-01,4.138485e+02,5.717858e-02
181,0.05586420,2.308972e-01,4.085383e+02,1.088771e-01
182,0.05617284,2.258467e-01,4.131839e+02,7.609341e-02
183,0.05648148,2.224217e-01,4.290041e+02,6.913546e-02
184,0.05679012,2.215078e-01,4.504357e+02,7.571301e-02
185,0.05709877,2.229541e-01,4.701628e+02,6.412614e-02
186,0.05740741,2.256626e-01,4.836732e+02,6.331192e-02
187,0.05771605,2.287172e-01,4.885060e+02,7.398239e-02
188,0.05802469,2.317758e-01,4.841762e+02,7.906612e-02
189,0.05833333,2.348447e-01,4.721415e+02,7.239001e-02
190,0.05864198,2.378646e-01,4.613084e+02,6.465145e-02
191,0.05895062,2.407902e-01,5.231567e+02,7.414332e-02
192,0.05925926,2.435571e-01,6.083288e+02,6.255274e-02
193,0.05956790,2.461004e-01,6.927744e+02,6.892583e-02
194,0.05987654,2.483262e-01,7.434473e+02,8.353269e-02
195,0.06018519,2.501450e-01,7.409355e+02,5.826590e-02
196,0.06049383,2.514888e-01,6.954346e+02,6.323779e-02
197,0.06080247,2.523987e-01,6.256143e+02,7.968263e-02
198,0.06111111,2.529921e-01,5.683832e+02,7.825590e-02
199,0.06141975,2.533540e-01,5.842440e+02,1.007524e-01
200,0.06172840,2.535052e-01,6.463983e+02,1.230888e-01
201,0.06203704,2.534854e-01,7.246560e+02,1.091649e-01
202,0.06234568,2.534105e-01,8.226544e+02,1.201950e-01
203,0.06265432,2.534048e-01,9.468528e+02,1.096616e-01
204,0.06296296,2.536348e-01,1.090914e+03,9.026772e-02
205,0.06327160,2.542332e-01,1.217599e+03,1.194985e-01
206,0.06358025,2.531923e-01,1.266669e+03,2.040960e-01
207,0.06388889,2.463225e-01,1.324684e+03,1.454366e-01
208,0.06419753,2.423230e-01,1.403883e+03,3.776932e-01
209,0.06450617,2.404377e-01,1.449380e+03,2.141665e-01
210,0.06481481,2.387673e-01,1.450068e+03,1.375805e-01
211,0.06512346,2.375565e-01,1.400939e+03,7.679949e-02
212,0.06543210,2.395458e-01,1.308638e+03,8.149583e-02
213,0.06574074,2.431008e-01,1.283531e+03,9.480831e-02
214,0.06604938,2.454157e-01,1.439682e+03,8.852510e-02
215,0.06635802,2.451281e-01,1.540157e+03,2.120614e-01
216,0.06666667,2.420390e-01,1.572823e+03,1.048498e-01
217,0.06697531,2.360157e-01,1.556628e+03,1.195195e-01
218,0.06728395,2.279352e-01,1.510952e+03,1.590853e-01
219,0.06759259,2.202539e-01,1.440744e+03,1.525254e-01
220,0.06790123,2.139251e-01,1.356137e+03,1.674733e-01
221,0.06820988,2.086325e-01,1.277420e+03,1.067521e-01
222,0.06851852,2.044459e-01,1.214313e+03,2.233106e-01
223,0.06882716,2.013895e-01,1.169923e+03,1.545953e-01
224,0.06913580,1.982486e-01,1.158496e+03,1.133225e-01
225,0.06944444,1.935560e-01,1.184774e+03,1.042473e-01
226,0.06975309,1.890860e-01,1.244454e+03,9.912631e-02
227,0.07006173,1.886551e-01,1.328866e+03,8.658359e-02
228,0.07037037,1.909190e-01,1.428462e+03,9.978924e-02
229,0.07067901,1.927927e-01,1.523633e+03,1.276725e-01
230,0.07098765,1.936760e-01,1.594184e+03,1.483600e-01
231,0.07129630,1.940786e-01,1.630008e+03,1.393823e-01
232,0.07160494,1.942177e-01,1.628804e+03,1.131908e-01
233,0.07191358,1.954036e-01,1.595102e+03,1.125338e-01
234,0.07222222,1.983491e-01,1.541045e+03,9.544387e-02
235,0.07253086,1.952489e-01,1.477413e+03,1.167874e-01
236,0.07283951,1.873408e-01,1.397578e+03,9.169574e-02
237,0.07314815,1.815023e-01,1.302030e+03,9.566535e-02
238,0.07345679,1.752435e-01,1.352178e+03,1.110625e-01
239,0.07376543,1.618245e-01,1.476051e+03,1.243091e-01
240,0.07407407,1.452113e-01,2.057752e+03,1.354401e-01
241,0.07438272,1.328611e-01,3.152696e+03,1.616833e-01
242,0.07469136,1.270103e-01,4.196701e+03,1.274194e-01
243,0.07500000,1.292542e-01,4.334541e+03,1.153764e-01
244,0.07530864,1.342224e-01,4.017898e+03,1.198920e-01
245,0.07561728,1.396274e-01,3.657712e+03,1.533509e-01
246,0.07592593,1.483748e-01,3.050282e+03,1.020158e-01
247,0.07623457,1.600232e-01,2.655591e+03,1.349156e-01
248,0.07654321,1.668143e-01,2.966670e+03,1.436766e-01
249,0.07685185,2.292089e-01,3.308668e+03,1.243626e-01
250,0.07716049,2.148534e-01,3.702871e+03,2.759181e-01
251,0.07746914,2.000391e-01,4.181783e+03,1.323352e-01
252,0.07777778,1.887022e-01,4.752072e+03,1.815904e-01
253,0.07808642,1.807611e-01,5.377126e+03,2.980357e-01
254,0.07839506,1.747568e-01,5.953244e+03,2.310952e-01
255,0.07870370,1.707118e-01,6.354396e+03,1.889649e-01
256,0.07901235,1.691699e-01,6.617987e+03,1.927901e-01
257,0.07932099,1.693602e-01,6.618561e+03,1.414589e-01
258,0.07962963,1.691350e-01,6.249373e+03,2.607183e-01
259,0.07993827,1.673442e-01,5.599807e+03,1.834444e-01
260,0.08024691,1.606020e-01,4.841430e+03,1.918141e-01
261,0.08055556,1.614041e-01,4.174235e+03,2.057693e-01
262,0.08086420,1.664038e-01,3.691514e+03,1.670972e-01
263,0.08117284,1.563709e-01,4.026594e+03,2.324917e-01
264,0.08148148,1.509289e-01,5.161856e+03,2.265159e-01
265,0.08179012,1.487759e-01,5.705141e+03,1.895418e-01
266,0.08209877,1.496943e-01,5.894215e+03,3.017671e-01
267,0.08240741,1.531604e-01,5.767540e+03,2.491710e-01
268,0.08271605,1.539215e-01,5.951270e+03,3.335919e-01
269,0.08302469,1.577666e-01,5.663021e+03,3.294551e-01
270,0.08333333,1.680512e-01,6.840834e+03,1.871112e-01
271,0.08364198,1.704612e-01,1.053534e+04,3.088494e-01
272,0.08395062,1.671592e-01,1.236365e+04,2.827658e-01
273,0.08425926,1.639848e-01,1.352955e+04,3.377915e-01
274,0.08456790,1.612027e-01,1.460225e+04,6.452971e-01
275,0.08487654,1.470989e-01,1.602788e+04,2.618353e-01
276,0.08518519,1.516560e-01,1.725038e+04,1.827990e-01
277,0.08549383,1.567935e-01,2.806028e+04,2.701405e-01
278,0.08580247,1.448464e-01,2.661422e+04,2.602560e-01
279,0.08611111,1.334888e-01,2.845555e+04,8.202422e-01
280,0.08641975,7.407607e-02,3.720735e+05,8.164587e-01
281,0.08672840,9.335877e-02,6.918392e+04,4.171839e-01
282,0.08703704,9.649587e-02,6.936798e+04,6.300321e-01
283,0.08734568,9.706149e-02,7.374204e+04,1.116329e+00
284,0.08765432,6.157238e-02,1.015922e+05,7.482440e-01
285,0.08796296,6.889445e-02,2.081343e+05,8.794636e-01
286,0.08827160,4.282496e-02,6.846153e+05,2.221017e+01
287,0.08858025,4.581273e-02,2.640607e+06,8.713680e+00
288,0.08888889,3.521372e-02,1.519112e+07,1.961195e+02
