# row axial thickness
1 -8.2040889166548148e+00 7.0242949411523083e+00
2 -8.2953818084630235e+00 7.0376832078412201e+00
3 -8.4290058337978131e+00 7.0589236126996120e+00
4 -8.5199307869890415e+00 7.0739129132161898e+00
5 -8.6485647175848150e+00 7.0957478840937140e+00
6 -8.8260651015509950e+00 7.1333999780528465e+00
7 -8.7493291324897093e+00 7.1140845181332049e+00
8 -9.0406142389299564e+00 7.1922950692257936e+00
9 -9.1459573257355995e+00 7.3052729107747894e+00
10 -9.1538100215416964e+00 7.3401005822245260e+00
11 -9.1516239933584700e+00 7.3137954645439880e+00
12 -7.3147369446852046e+00 6.9339783934389727e+00
13 -7.3108775591657738e+00 6.9337527627258471e+00
14 -7.3182691852993083e+00 6.9342359496441315e+00
15 -7.5474314080848499e+00 6.9503805455730419e+00
16 -7.5206492571989614e+00 6.9491938613730069e+00
17 -7.5617262894307435e+00 6.9526945169613876e+00
18 -7.7773655262788068e+00 6.9734612940917913e+00
19 -7.7264980718915242e+00 6.9689092435251068e+00
20 -8.0049393426542501e+00 6.9993246871503469e+00
21 -8.2328677037091538e+00 7.0269512448959324e+00
22 -8.9663849755488858e+00 7.6644292739401463e+00
23 -9.0848915069614211e+00 7.5874597401869295e+00
24 -6.4271355336799099e+00 6.8494120002788224e+00
25 -6.5658553897105589e+00 6.8701053228430942e+00
26 -6.6500393968296905e+00 6.8815560003394065e+00
27 -6.7718927880907192e+00 6.8942121148140032e+00
28 -6.8929613506277745e+00 6.9047530419794159e+00
29 -8.6090830184284446e+00 7.8158219937923334e+00
30 -8.6038895212168089e+00 7.8181899920653306e+00
31 -8.6235180056064547e+00 7.8101183929049203e+00
32 -8.7475210031867068e+00 7.7641213155946875e+00
33 -5.5615469931858161e+00 6.7398445302893757e+00
34 -5.5487434959247031e+00 6.7378536181684598e+00
35 -5.5681521129102896e+00 6.7403098039815976e+00
36 -5.7900807513005583e+00 6.7646330614239192e+00
37 -5.7633042177113589e+00 6.7612205102286076e+00
38 -5.8052533638314321e+00 6.7653172601023117e+00
39 -6.0213354711634786e+00 6.7895453832397710e+00
40 -5.9631253032599609e+00 6.7814322661466848e+00
41 -6.2424094025992174e+00 6.8253288601577520e+00
42 -8.2543782493651534e+00 7.9745439261007256e+00
43 -8.3936786230012306e+00 7.9179046014523617e+00
44 -4.4946467934760586e+00 6.5632822538715914e+00
45 -4.5292871531404479e+00 6.5683312835176837e+00
46 -4.7423462155150515e+00 6.6030263932762674e+00
47 -4.7264802099822028e+00 6.6003618618587607e+00
48 -4.7513214362514562e+00 6.6048620453432632e+00
49 -4.9648804160483744e+00 6.6418751303549284e+00
50 -4.9523484463443701e+00 6.6397387347604999e+00
51 -4.9683247674524535e+00 6.6422694575310501e+00
52 -7.8836988996460713e+00 8.1019429916116223e+00
53 -8.0267328074319053e+00 8.0585039655287183e+00
54 -8.2041836052558139e+00 7.9941443734104434e+00
55 -3.2814513781145709e+00 6.3532694710985576e+00
56 -3.4537147136112067e+00 6.3892406412197378e+00
57 -3.4840664761013840e+00 6.3945887077698211e+00
58 -3.7007533932046819e+00 6.4287552319316470e+00
59 -3.6691290517802644e+00 6.4231088914284378e+00
60 -3.7211343376385795e+00 6.4309562148232020e+00
61 -3.9221836320318757e+00 6.4678578184695166e+00
62 -3.8983617291288195e+00 6.4629472804986099e+00
63 -3.9314453947612766e+00 6.4694260840208697e+00
64 -7.2536302904331800e+00 8.1760678490281062e+00
65 -7.4354581180154691e+00 8.1748785824953725e+00
66 -7.4786134484964757e+00 8.1689676499453583e+00
67 -7.4996593262443270e+00 8.1714583864848542e+00
68 -7.6215750822164052e+00 8.1585374018052921e+00
