alpha,cl,cd,cm
-180,0.4413954865949889,0.04922489450452136,-0.025752430054232882
-179,0.4413042949809865,0.046804444113355624,-0.01997501471843768
-178,0.41788326033516526,0.045621891461988515,-0.010418288672728773
-177,0.35764760694620523,0.04614144800770896,-0.0013015618849594594
-176,0.18597399909159545,0.04209935293795314,0.0012948363594525636
-175,0.08378641498297071,0.040048288580616605,0.005679385999701738
-174,0.07319662493517884,0.044196652561722324,0.005103425548787498
-173,0.11074157309086538,0.0546227931421527,0.0001405200258061199
-172,0.20050589843945285,0.06834128061771898,-0.006601199446767996
-171,0.3040121458935928,0.05844007243970534,-0.011291381371226861
-170,0.37540392686956536,0.030461895340811423,-0.013359979325804136
-169,0.41255363354409025,0.016658665452783945,-0.019342737899085034
-168,0.44923387293365674,0.01126832732472204,-0.03510032926230327
-167,0.46236639045921396,0.009695225163950749,-0.05259521191939381
-166,0.4468727950496361,0.010452441295573293,-0.06666573212266609
-165,0.44157623265988577,0.012476256669596179,-0.08196112402513832
-164,0.4686117276395499,0.015300750327036913,-0.10156910717372676
-163,0.5229714602449919,0.018648532990042346,-0.12382747391031794
-162,0.5868600339923876,0.022311825301821298,-0.14485431510324412
-161,0.646186692181574,0.0261804328641548,-0.16210322483933604
-160,0.694812602619671,0.03028036295299269,-0.1752282275341267
-159,0.7323813925086006,0.03473218858043379,-0.18514554771839717
-158,0.7613843406330448,0.03965972518843472,-0.19301908516050534
-157,0.7848969031824158,0.045135018170039606,-0.19977510293353992
-156,0.8054059797751006,0.051168098167365256,-0.2060072524218707
-155,0.8245374486965189,0.05771091517466268,-0.21203580826016066
-154,0.8432055181286148,0.06466021936729219,-0.2179933819892506
-153,0.8618462852002027,0.0718615581125794,-0.22389616246737012
-152,0.880603554031393,0.07912118795631812,-0.22969645557350496
-151,0.8994478362022558,0.08622860311588716,-0.23532038127024948
-150,0.9182484913750343,0.0929853952647572,-0.24069347361507482
-149,0.9368221951161123,0.09923171722298482,-0.24575559793901702
-148,0.9549700847071916,0.1048626047755,-0.2504668364200236
-147,0.9725053384810433,0.10983126836791957,-0.2548069054124563
-146,0.9892697431615296,0.1141414136837546,-0.2587711086632495
-145,1.0051400459446926,0.1178332621890952,-0.2623653646686234
-144,1.0200273420365826,0.12096808067980513,-0.26560183567391094
-143,1.0338730646093834,0.1236146852763911,-0.268495724887054
-142,1.0466440338680227,0.12583962685400835,-0.27106321383584275
-141,1.0583277660988502,0.1277013045756196,-0.27332027295007777
-140,1.0689284289223684,0.12924737697294147,-0.2752820523260243
-139,1.078463457303275,0.13051450865089897,-0.27696261912654696
-138,1.0869607349240995,0.13152952041918606,-0.2783748824673136
-137,1.094456244858293,0.13231120987059292,-0.27953060814713176
-136,1.1009921197253143,0.1328723449262541,-0.2804404682771301
-135,1.1066150419660101,0.13322153648014676,-0.2811140971229929
-134,1.1113749515449487,0.13336484591848757,-0.28156013863862134
-133,1.115324012732373,0.13330708135993585,-0.2817862772445816
-132,1.1185157774948296,0.13305279453892727,-0.28179924448961413
-131,1.121004463993936,0.13260702084653656,-0.28160479255653365
-130,1.1228442472208993,0.13197581822831206,-0.2812076226735498
-129,1.1240884360903147,0.13116666335072158,-0.2806112533820885
-128,1.124788387376326,0.13018875991648424,-0.27981781088215174
-127,1.1249919806331774,0.12905330652759836,-0.27882772152694496
-126,1.124741448022659,0.12777376111434174,-0.27763928477284544
-125,1.1240703177779947,0.12636612586546023,-0.27624810290401264
-124,1.1229991927723246,0.12484926008070939,-0.27464634069160193
-123,1.1215300597551965,0.1232452062550753,-0.2728217827748691
-122,1.1196388449897594,0.12157948297954596,-0.2707566485627634
-121,1.1172660659299207,0.11988125249740512,-0.2684261159878501
-120,1.1143057757811003,0.11818321310138775,-0.2657965058949815
-119,1.1105936457712005,0.11652102216903255,-0.2628231147980676
-118,1.1058959273789242,0.11493209613444738,-0.25944781274416623
-117,1.0999017780614861,0.11345388173932801,-0.25559683181592474
-116,1.0922210500991945,0.1121222547911522,-0.2511797074625535
-115,1.0823865270268551,0.11097151453943824,-0.24609095006556575
-114,1.0698512854282707,0.11003820688369562,-0.2402163367685555
-113,1.0539533345124463,0.10937161008411975,-0.2334457939042829
-112,1.0337787692354525,0.10905512053708702,-0.2256963197794603
-111,1.00779500295758,0.1092443184283999,-0.2169481758348555
-110,0.9735648940445334,0.1101703803104339,-0.20724397988260584
-109,0.9329718585080709,0.1114536083556691,-0.1962982011637318
-108,0.9160274108517601,0.10938202579244445,-0.18211914511557387
-107,0.9593204854200119,0.10045500184631156,-0.16265428421231498
-106,0.9654104955829849,0.09550771518272186,-0.1461833121726313
-105,0.9547424129265383,0.09052278934536971,-0.13502550614696987
-104,0.9451037331306533,0.08429066115072945,-0.1237813831586739
-103,0.9251522569126875,0.07846409657258163,-0.11187203930861223
-102,0.9003237299285891,0.07247723186117912,-0.09871646761823762
-101,0.877440726040397,0.06597624743208327,-0.08470263511776066
-100,0.8609248481690241,0.05947504227989399,-0.07155683777988592
-99,0.8499338363489813,0.05284449614926507,-0.060146581606072766
-98,0.8365092915605584,0.04551350394586454,-0.04936993224085272
-97,0.8167271872451397,0.037295399723792345,-0.039614790300367575
-96,0.7998286667533286,0.02834706474832757,-0.0348542070421084
-95,0.7791340070709054,0.021563700312185272,-0.037475891368574245
-94,0.729891483260204,0.019917053547235972,-0.04454218102013743
-93,0.6599610821968491,0.021140111235714975,-0.054733381720200806
-92,0.5804262141940655,0.02212635623979098,-0.0661552446497748
-91,0.48900838837687366,0.020461940036480348,-0.07673729395338807
-90,0.384890125515811,0.017479309691343523,-0.08518614377452427
-89,0.2858193933769906,0.016846017398254486,-0.09155596824293871
-88,0.19745219188387872,0.017901204016628827,-0.09560056721918801
-87,0.10636646827554097,0.01798696088292633,-0.09761593647489815
-86,0.01220443060290298,0.018347342526950965,-0.09759103247782619
-85,-0.08537508942369017,0.02053674919832186,-0.09413563792794939
-84,-0.16667977552199414,0.025601229922153808,-0.08599399687516147
-83,-0.19367429023440988,0.035045308744301375,-0.07518217894349317
-82,-0.16586541031882768,0.059896951540910744,-0.05098561811812354
-81,-0.08530507069591696,0.09581857125698703,-0.006122250702209046
-80,-0.25723612610540075,0.11129343345725487,0.0249195355922494
-79,-0.4045999869943936,0.12098393463648487,0.049106125355201445
-78,-0.5065112018263069,0.12542400235471726,0.06455049203262685
-77,-0.5769284805435041,0.1281381355867883,0.07422023187170682
-76,-0.6322692255864631,0.130962418745071,0.08143573338560971
-75,-0.6802885991480496,0.13415625130135153,0.08772938794783808
-74,-0.7226880919840345,0.1374919245043021,0.0934030814604978
-73,-0.7588307923834631,0.14078309773837172,0.0982842294383822
-72,-0.7876046120474647,0.14403896285359408,0.10211628238198506
-71,-0.8082464924593379,0.1474756659051483,0.104730017301174
-70,-0.8210210219833546,0.15147857808335466,0.10615882234076623
-69,-0.8278323348343609,0.15653078513360943,0.10673572897201572
-68,-0.832107224099903,0.16308366831159507,0.10707245608829016
-67,-0.8375133753452623,0.17138146180536024,0.10783274533915399
-66,-0.8463848983978831,0.18133816558900903,0.10944195134679056
-65,-0.8592296584128437,0.19256886110713797,0.1119845859438393
-64,-0.8753767018647395,0.20455472989737356,0.11531343182695061
-63,-0.8937918492761159,0.2168195491302081,0.1191994146517423
-62,-0.9135101277806348,0.22902349024747784,0.12341801778775885
-61,-0.9337563961296479,0.24096812222592878,0.12777916743619736
-60,-0.9539421539394805,0.25255591585748643,0.13213174796012023
-59,-0.9736316470217661,0.26374433037687056,0.13635955585595474
-58,-0.9925054855940985,0.27451262085829736,0.1403748299754537
-57,-1.010329244068742,0.2848433585182519,0.14411171447950866
-56,-1.0269289591209243,0.2947144970109551,0.14752065712622883
-55,-1.0421732731949727,0.3040974085030515,0.15056403876856816
-54,-1.0559609953742546,0.3129577082767991,0.15321295240889016
-53,-1.068212643304186,0.3212570782249232,0.15544490457049726
-52,-1.078864725934142,0.3289552307427589,0.15724219788957686
-51,-1.0878658447765277,0.33601167317379804,0.15859079416559463
-50,-1.0951739856351579,0.34238718579859917,0.15947950886097087
-49,-1.1007545963328962,0.34804503213870175,0.15989943352546332
-48,-1.1045791992212206,0.3529519529297779,0.15984351723155493
-47,-1.1066243859517577,0.35707899505052143,0.1593062625969544
-46,-1.106871103015381,0.3604022144885912,0.15828350863946922
-45,-1.1053041732977666,0.36290327770117725,0.1567722838605714
-44,-1.101912020748367,0.3645699725504212,0.15477072041275317
-43,-1.0966865784024469,0.365396629737079,0.1522780252731784
-42,-1.089623368391656,0.3653844484572123,0.14929450788791265
-41,-1.0807217487045906,0.36454171547819886,0.14582166630717566
-40,-1.0699853267448947,0.3628839044098323,0.14186233569666382
-39,-1.057422544699517,0.36043364109245296,0.13742090436525886
-38,-1.04304744587571,0.3572205213313271,0.13250360294927763
-37,-1.0268806327456523,0.35328076842149164,0.1271188717167458
-36,-1.0089504233172306,0.34865671974669943,0.12127780839175419
-35,-0.9892941984091376,0.3433961333888089,0.1149946935956686
-34,-0.9679599043464818,0.3375513050079773,0.10828758244264414
-33,-0.9450076318304933,0.3311779780912909,0.10117893969431058
-32,-0.9205111355213483,0.32433401146289115,0.09369628482566827
-31,-0.8945590978584832,0.3170777336194146,0.08587280622291533
-30,-0.8672558782216019,0.30946587181579166,0.0777479011690998
-29,-0.8387214060834456,0.301550923820813,0.06936758976368339
-28,-0.809089722984877,0.2933778943486509,0.06078470980445563
-27,-0.7785054063296982,0.2849805057483092,0.052058694400995156
-26,-0.7471168047074286,0.2763773478012903,0.04325456499176446
-25,-0.7150651034333669,0.2675689376071036,0.0344406240718737
-24,-0.6824696291027825,0.2585372246730442,0.02568441723727888
-23,-0.6494137365085143,0.24924941042537946,0.01704721302788738
-22,-0.6159430433366703,0.2396673242740051,0.008578996553267899
-21,-0.5820986321086191,0.22976108549505012,0.0003192012406416575
-20,-0.5480215897009306,0.2195221788070419,-0.007686990214061295
-19,-0.5141807951025984,0.20897083271146089,-0.015342527901318752
-18,-0.48177104607846805,0.19815966103379595,-0.02241169919180233
-17,-0.45315632000499867,0.18717984313750818,-0.02842868295117279
-16,-0.4314518164713007,0.1761365057686665,-0.03282274225559083
-15,-0.41707602306295305,0.16495553344504407,-0.03573016742208194
-14,-0.40164550458287956,0.15298087672839333,-0.039266669253407285
-13,-0.370279333625624,0.13923349369788382,-0.04680609698864427
-12,-0.31977633080599394,0.12410518900116631,-0.05916884636534946
-11,-0.2671339343806504,0.10922676775487102,-0.07349864180618185
-10,-0.23559170090239,0.09347271267985847,-0.08803036971368404
-9,-0.24387677245113704,0.06953613519203714,-0.10673764003735775
-8,-0.2908936066208469,0.03614202901199049,-0.12970570311383275
-7,-0.23514493079727278,0.017994726363596263,-0.13094490567555025
-6,-0.13316633745379403,0.014306888218392558,-0.12942852525633622
-5,-0.027674252282521572,0.012191100331976661,-0.12815426388521498
-4,0.08109671919727894,0.01080089871701551,-0.1269673735848486
-3,0.19185590369327052,0.009804855982546514,-0.12647445205237143
-2,0.2926244600920022,0.0076554297208503465,-0.1252036173901534
-1,0.40623787173114567,0.0074768357270730635,-0.12480901985564655
0,0.51712795447609,0.007436212699699451,-0.12452470411418913
1,0.6296369616208513,0.007447439304159439,-0.1239416217044547
