alpha,cl,cd,cm
-180.0,0.0,0.0001,0.0
-176.82,0.20664688685159285,0.0001,0.12720000000000142
-173.64,0.4132937737031857,0.0001,0.25440000000000057
-170.46,0.619940660554777,0.0001,0.3815999999999997
-167.28,0.8265875474063699,0.017522334154439566,0.3405180693397303
-164.1,0.839531589504409,0.04997978002672639,0.27097669452367934
-160.92,0.7597982525893434,0.08883747192983232,0.20143531970762849
-157.74,0.7084982510840765,0.13362352597011773,0.18558333348277173
-154.56,0.6734517594550843,0.18379420557608095,0.19158720456052453
-151.38,0.6477598315053235,0.23874059114941426,0.19759107563827735
-148.2,0.6271907306365638,0.29779604867795406,0.20405369856532615
-145.02,0.6089938579840563,0.3602444054611802,0.21086803124350179
-141.84,0.5913081116191747,0.42532873240522373,0.21768236392167747
-138.66,0.5728442054159785,0.49226062488792394,0.22534442935105972
-135.48,0.5527035875007228,0.5602298680671394,0.23417054572239726
-132.29999999999998,0.5302698484335723,0.6284143677825952,0.24299666209373477
-129.12,0.5051405617686152,0.6959902249411942,0.25171577584666427
-125.94,0.47708258845909446,0.7621418295180243,0.26014530775852285
-122.75999999999999,0.4460014260101988,0.8260718500718366,0.26857698893092435
-119.58,0.41191916139502227,0.8870109959674688,0.27670642036441295
-116.4,0.374957779116574,0.9442274323025072,0.2830248011219133
-113.22,0.33532583265039895,0.9970357318169518,0.2893227463251124
-110.04,0.29330723391940594,1.0448052537700012,0.29546267627520345
-106.86,0.249251373193721,1.086967846827097,0.29849814793729257
-103.68,0.20356407098456994,1.1230247813261054,0.3013320312406148
-100.5,0.1566990513831281,1.1525528257815454,0.3042108277483145
-97.32000000000001,0.10914975172329872,1.1752093930231722,0.3033756133735254
-94.14,0.061441369496205975,1.1907366928203926,0.3019091583833874
-90.96000000000001,0.014123108218372916,1.1989648400757849,0.30042534916654795
-87.78,-0.04684185500188841,1.1965848585949992,0.2998210452267483
-84.60000000000001,-0.11475578217580729,1.1854499916364907,0.2995647046056038
-81.42,-0.18291274956048043,1.1670726162344587,0.2993083639844593
-78.24000000000001,-0.25054046192009216,1.1416577510864447,0.2966862602704931
-75.06,-0.316905274127257,1.1094972161318009,0.2921554158793638
-71.88,-0.38132337903108177,1.070966105246669,0.2876245714882345
-68.7,-0.44317229255630447,1.026518233176007,0.28172208397151366
-65.52,-0.5019027217621913,0.9766806125494137,0.2738359894731678
-62.34,-0.5570510008687819,0.922047028769104,0.26594989497482197
-59.16,-0.6082524225053435,0.8632707916661875,0.25752692065221394
-55.98,-0.6552560010542955,0.8010567529586338,0.24760835253344662
