# row axial thickness
1 -6.0351448078514549e+00 6.3213699630781406e+00
2 -6.0243382982642073e+00 6.3221988258095845e+00
3 -6.0947243132166706e+00 6.2922569900452112e+00
4 -6.1841499949766483e+00 6.4046008404250028e+00
5 -5.3900110144050339e+00 6.3815584871358606e+00
6 -5.4811639982797749e+00 6.3834874499943393e+00
7 -5.5833545028230578e+00 6.3852390247144646e+00
8 -5.7506162088916515e+00 6.3837704181552244e+00
9 -5.7754703646352672e+00 6.3814467395480161e+00
10 -5.9370416527084826e+00 6.3472760928355330e+00
11 -6.1265960013152343e+00 6.2840025927841276e+00
12 -6.2268489622719390e+00 6.4186503213218176e+00
13 -6.1971282434043964e+00 6.6302245776396846e+00
14 -6.1836657038817835e+00 6.6460540337486682e+00
15 -6.2457107400855545e+00 6.4775464385074244e+00
16 -4.7196194121740005e+00 6.3986624544983153e+00
17 -4.9001975653422916e+00 6.3930627996136522e+00
18 -5.0041516730883577e+00 6.3899150333622101e+00
19 -5.0840389619355006e+00 6.3883489243440046e+00
20 -5.2798173542673519e+00 6.3868928759282246e+00
21 -5.2747081538611447e+00 6.3861932654596467e+00
22 -5.2830721379314731e+00 6.3870370666429421e+00
23 -5.5202117475016745e+00 6.3882347676063969e+00
24 -5.4673058382030799e+00 6.3899433533159451e+00
25 -5.7588301845149505e+00 6.3848883829590903e+00
26 -5.8941424702865906e+00 6.8343354753970349e+00
27 -6.0196731917009085e+00 6.7671958354101776e+00
28 -6.0865458920131763e+00 6.7277862094150942e+00
29 -6.1388316354936281e+00 6.6853246183832074e+00
30 -4.2291141258763281e+00 6.4116982219243628e+00
31 -4.2238734965143410e+00 6.4116952656651929e+00
32 -4.2330740552868633e+00 6.4117589516647380e+00
33 -4.4713782449088466e+00 6.4067940351907327e+00
34 -4.4125184724554956e+00 6.4096103798557431e+00
35 -4.5131390982631423e+00 6.4083203321302076e+00
36 -4.5999413105087621e+00 6.4066745691168023e+00
37 -4.7922880462795741e+00 6.4028667195188849e+00
