# row axial thickness
1 -4.8703453684715035e+00 5.9483792429056752e+00
2 -4.9453129134976246e+00 5.9433357876353599e+00
3 -5.1525524126715494e+00 5.9313915273210132e+00
4 -5.1285730025562435e+00 5.9340632800186413e+00
5 -5.1682423517268647e+00 5.9328665842802382e+00
6 -5.3886621742715244e+00 5.9365112219722738e+00
7 -5.3180743187064206e+00 5.9341808366336686e+00
8 -5.4274785135198060e+00 5.9395871492447228e+00
9 -5.5961156368349041e+00 6.0125101100631273e+00
10 -5.5378278895766355e+00 5.9656602399645537e+00
11 -5.6040415346625041e+00 6.0094355269435251e+00
12 -5.5458204302180691e+00 6.1719803509401139e+00
13 -5.6247181077555304e+00 6.0567512612314856e+00
14 -4.3037221858422567e+00 5.9967462542226260e+00
15 -4.3401281465833437e+00 5.9942236519747016e+00
16 -4.4820553797212694e+00 5.9840123909668792e+00
17 -4.6470220719217421e+00 5.9714326343143371e+00
18 -4.6598295980616831e+00 5.9704856578457344e+00
19 -4.9035768171788785e+00 5.9486499103206762e+00
20 -4.8400317991486270e+00 5.9576671617030428e+00
21 -4.9515275530892664e+00 5.9502006098632139e+00
22 -5.0192316402453665e+00 5.9464801492887833e+00
23 -5.2263997290956095e+00 5.9365506943961384e+00
24 -5.4679314849150229e+00 5.9396554534014330e+00
25 -5.2439171210476321e+00 6.3792827911693806e+00
26 -5.3807941627368541e+00 6.3210785625837609e+00
27 -5.5178986251634425e+00 6.2663160017765831e+00
28 -5.6426386878814672e+00 6.1966543279967361e+00
29 -3.8173817034524955e+00 6.0333795119392057e+00
30 -3.8349144797889458e+00 6.0324730941255069e+00
31 -4.0745532330212226e+00 6.0151210251463878e+00
32 -4.0161830830754113e+00 6.0215895871096583e+00
33 -4.1204855785476138e+00 6.0145082952060323e+00
34 -4.1942341320332481e+00 6.0094221410082804e+00
35 -4.4012423671282859e+00 5.9943875501764152e+00
36 -4.3764029128453901e+00 5.9973635619385943e+00
37 -4.4226220819389050e+00 5.9941526890031431e+00
38 -4.6526739024217427e+00 5.9714467088605581e+00
39 -4.8848816600981841e+00 6.5336819177256453e+00
40 -5.0235304317095792e+00 6.4821789342532661e+00
41 -5.1796854840393634e+00 6.4118583686489394e+00
42 -5.1592131611956189e+00 6.4234543728203901e+00
43 -5.2721492066489652e+00 6.3751314375407020e+00
44 -5.2949511015756174e+00 6.3675213386513425e+00
45 -3.1641765378215378e+00 6.0558029561233520e+00
46 -3.3253219083952574e+00 6.0525399476985715e+00
47 -3.3509792079534977e+00 6.0520100792828186e+00
48 -3.5794837935761059e+00 6.0455136232572322e+00
49 -3.5396700199360822e+00 6.0479845132019712e+00
50 -3.6092487313971571e+00 6.0461862584977002e+00
51 -3.8248693063229453e+00 6.0334604064997599e+00
52 -3.7242767455679111e+00 6.0419262204979214e+00
53 -3.8994233914913550e+00 6.0330658353224322e+00
54 -3.9098873691327349e+00 6.0324810250571597e+00
55 -4.2723524166099214e+00 6.6345663855049306e+00
56 -4.4528286492421714e+00 6.6059032502100168e+00
57 -4.4472033607426953e+00 6.6074576413875139e+00
