# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9993831624083029e-01 2.2653786575678819e-05
9.9975328018286580e-01 9.0522264547143128e-05
9.9944493748098495e-01 2.0332764328073565e-04
9.9901336421413578e-01 3.6060978275051042e-04
9.9845866686656404e-01 5.6173044443253307e-04
9.9778098230154000e-01 8.0587921052425755e-04
9.9698047772758991e-01 1.0920810377971924e-03
9.9605735065723888e-01 1.4192054005029273e-03
9.9501182885827877e-01 1.7859769633512470e-03
9.9384417029756889e-01 2.1909877105329286e-03
9.9255466307738693e-01 2.6327104400269722e-03
9.9114362536434442e-01 3.1095135141059422e-03
9.8961140531088287e-01 3.6196767372307388e-03
9.8795838096937372e-01 4.1614082117303330e-03
9.8618496019883828e-01 4.7328620002351773e-03
9.8429158056431554e-01 5.3321564023053707e-03
9.8227870922889904e-01 5.9573926317070831e-03
9.8014684283847142e-01 6.6066736610327853e-03
9.7789650739916500e-01 7.2781229825862707e-03
9.7552825814757682e-01 7.9699030194295053e-03
9.7304267941377265e-01 8.6802329089773235e-03
9.7044038447711278e-01 9.4074053742629338e-03
9.6772201541493363e-01 1.0149802395645922e-02
9.6488824294412567e-01 1.0905909398872118e-02
9.6193976625564337e-01 1.1674327684485140e-02
9.5887731284199051e-01 1.2453784838945058e-02
9.5570163831772259e-01 1.3243142889594809e-02
9.5241352623300968e-01 1.4041403993807468e-02
9.4901378788030777e-01 1.4847713487041826e-02
9.4550326209418389e-01 1.5661360154734821e-02
9.4188281504434679e-01 1.6481773638373793e-02
9.3815334002193174e-01 1.7308518935950187e-02
9.3431575721909554e-01 1.8141288010350122e-02
9.3037101350197182e-01 1.8979888574994278e-02
9.2632008217704609e-01 1.9824230182969350e-02
9.2216396275100754e-01 2.0674307802678638e-02
9.1790368068413519e-01 2.1530183118290223e-02
9.1354028713728086e-01 2.2391963845562017e-02
9.0907485871251170e-01 2.3259781401572768e-02
9.0450849718747373e-01 2.4133767309135336e-02
8.9984232924354524e-01 2.5014028751951557e-02
8.9507750618784521e-01 2.5900623723765059e-02
8.9021520366916485e-01 2.6793536232915444e-02
8.8525662138789452e-01 2.7692652032039505e-02
8.8020298280001552e-01 2.8597735340675098e-02
8.7505553481522980e-01 2.9508407015924130e-02
8.6981554748930479e-01 3.0424124603116956e-02
8.6448431371070567e-01 3.1344164664864817e-02
8.5906314888159430e-01 3.2267607743536146e-02
8.5355339059327373e-01 3.3193326259874277e-02
8.4795639829615710e-01 3.4119975590267956e-02
8.4227355296434436e-01 3.5045988498411215e-02
8.3650625675488655e-01 3.5969573025271345e-02
8.3065593266182591e-01 3.6888713866118590e-02
8.2472402416509172e-01 3.7801177186687317e-02
8.1871199487434487e-01 3.8704518754240344e-02
8.1262132816785260e-01 3.9596095185344203e-02
8.0645352682648808e-01 4.0473078042448853e-02
8.0021011266294195e-01 4.1332470447758299e-02
7.9389262614623646e-01 4.2183116504048671e-02
7.8750262602163934e-01 4.3036486582978713e-02
7.8104168892606540e-01 4.3890980099540934e-02
7.7451140899906579e-01 4.4745022197715138e-02
7.6791339748949827e-01 4.5597100553683732e-02
