i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
30,5664,5665,-0.3267074999999996,3,2,3,2,2881,2785,0.8089899999999994,-0.3111499999999996,1.3809394137023142e-7,0.8401049999999994,-0.3422649999999996,1.3809394137023142e-7,0.10566679538136829,0.10566679538136829,0.9887714886199258,0.10585351879455154,0.10585351879455154,-0.988731543502898,31,30,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,7.1545927306182895,9.3759866210443,-2.22139389042601
31,5856,5857,-0.2955924999999996,3,2,3,2,2977,2881,0.7778749999999994,-0.28003499999999953,1.3809394137023142e-7,0.8089899999999994,-0.3111499999999996,1.3809394137023142e-7,0.10566679538136027,0.10566679538136008,0.9887714886199275,0.10585351879454351,0.10585351879454331,-0.9887315435028997,32,31,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,7.738406055476226,9.942097680319732,-2.203691624843506
32,6048,6049,-0.26447749999999953,3,2,3,2,3073,2977,0.7467599999999994,-0.2489199999999995,1.3809394137023142e-7,0.7778749999999994,-0.28003499999999953,1.3809394137023142e-7,0.10566679538135225,0.10566679538135215,0.9887714886199293,0.10585351879455156,0.10585351879455146,-0.988731543502898,33,32,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698564,8.324157329344423,10.50834144240462,-2.184184113060196
33,6240,6241,-0.2333624999999995,3,2,3,2,3169,3073,0.7156449999999993,-0.2178049999999995,1.3809394137023142e-7,0.7467599999999994,-0.2489199999999995,1.3809394137023142e-7,0.10566679538136026,0.10566679538136063,0.9887714886199275,0.10585351879455958,0.10585351879455995,-0.9887315435028963,34,33,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985603,8.911512502843733,11.07426216504047,-2.1627496621967364
34,6432,6433,-0.20224749999999947,3,2,3,2,3265,3169,0.6845299999999993,-0.18668999999999947,1.3809394137023142e-7,0.7156449999999993,-0.2178049999999995,1.3809394137023142e-7,0.10566679538136829,0.1056667953813682,0.9887714886199258,0.10585351879455958,0.10585351879455948,-0.9887315435028963,35,34,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,9.499903643544458,11.639150681029298,-2.1392470374848394
35,6624,6625,-0.17113249999999947,3,2,3,2,3361,3265,0.6534149999999993,-0.15557499999999944,1.3809394137023142e-7,0.6845299999999993,-0.18668999999999947,1.3809394137023142e-7,0.10566679538136829,0.1056667953813682,0.9887714886199258,0.10585351879455156,0.10585351879455146,-0.988731543502898,36,35,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,10.088343374804117,12.20186284792179,-2.113519473117673
36,6816,6817,-0.14001749999999943,3,2,3,2,3457,3361,0.6222999999999993,-0.12445999999999942,1.3809394137023142e-7,0.6534149999999993,-0.15557499999999944,1.3809394137023142e-7,0.10566679538136027,0.10566679538136022,0.9887714886199276,0.10585351879455156,0.10585351879455152,-0.988731543502898,37,36,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,10.67506144917683,12.760467183009112,-2.085405733832282
37,7008,7009,-0.1089024999999994,3,2,3,2,3553,3457,0.5911849999999993,-0.09334499999999939,1.3809394137023142e-7,0.6222999999999993,-0.12445999999999942,1.3809394137023142e-7,0.1056667953813603,0.1056667953813602,0.9887714886199276,0.10585351879455156,0.10585351879455146,-0.988731543502898,38,37,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,11.256731533551068,13.311500587349972,-2.0547690537989034
38,7200,7201,-0.07778749999999937,3,2,3,2,3649,3553,0.5600699999999993,-0.06222999999999936,1.3809394137023142e-7,0.5911849999999993,-0.09334499999999939,1.3809394137023142e-7,0.10566679538136027,0.10566679538136019,0.9887714886199275,0.10585351879455958,0.10585351879455951,-0.9887315435028963,39,38,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985605,11.826620498313265,13.848197396514939,-2.0215768982016744
39,7392,7393,-0.046672499999999346,3,2,3,2,3745,3649,0.5289549999999993,-0.031114999999999334,1.3809394137023142e-7,0.5600699999999993,-0.06222999999999936,1.3809394137023142e-7,0.10566679538136828,0.10566679538136821,0.9887714886199258,0.10585351879455154,0.10585351879455146,-0.988731543502898,40,39,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,12.369275792365576,14.355439178590322,-1.9861633862247459
40,7584,7585,-0.015557499999999391,3,2,3,2,3841,3745,0.4978400000000005,5.527134305793879e-16,1.3809394137023142e-7,0.5289549999999993,-0.031114999999999334,1.3809394137023142e-7,0.10566679538136031,0.10566679538135657,0.988771488619928,0.10585351879455558,0.10585351879455183,-0.9887315435028974,41,40,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698562,12.839259770998707,14.789829374738078,-1.9505696037393712
41,7872,7681,0.015557499999999943,2,1,2,1,7681,3841,0.5289549999999993,0.031114999999999334,1.3809394137023142e-7,0.4978400000000005,5.527134305793879e-16,1.3809394137023142e-7,0.10566679538136012,-0.10566679538136012,0.9887714886199276,0.10585351879455542,-0.10585351879455542,-0.9887315435028972,42,41,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985611,12.839259770998623,14.789829374738027,-1.9505696037394031
42,8064,7873,0.046672499999999346,2,1,2,1,7585,7681,0.5600699999999993,0.06222999999999936,1.3809394137023142e-7,0.5289549999999993,0.031114999999999334,1.3809394137023142e-7,0.10566679538136826,-0.1056667953813682,0.9887714886199258,0.10585351879455149,-0.10585351879455142,-0.988731543502898,43,42,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,12.369275792365258,14.35543917858997,-1.9861633862247121
43,8256,8065,0.07778749999999937,2,1,2,1,7489,7585,0.5911849999999993,0.09334499999999939,1.3809394137023142e-7,0.5600699999999993,0.06222999999999936,1.3809394137023142e-7,0.10566679538136022,-0.10566679538136015,0.9887714886199276,0.1058535187945598,-0.10585351879455974,-0.9887315435028963,44,43,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698561,11.826620498312817,13.848197396514411,-2.0215768982015945
44,8448,8257,0.1089024999999994,2,1,2,1,7393,7489,0.6222999999999993,0.12445999999999942,1.3809394137023142e-7,0.5911849999999993,0.09334499999999939,1.3809394137023142e-7,0.10566679538136026,-0.10566679538136016,0.9887714886199276,0.10585351879455177,-0.10585351879455167,-0.988731543502898,45,44,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,11.256731533550488,13.311500587349315,-2.054769053798827
45,8640,8449,0.14001749999999943,2,1,2,1,7297,7393,0.6534149999999993,0.15557499999999944,1.3809394137023142e-7,0.6222999999999993,0.12445999999999942,1.3809394137023142e-7,0.1056667953813602,-0.10566679538136015,0.9887714886199276,0.10585351879455172,-0.1058535187945517,-0.988731543502898,46,45,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,10.675061449176297,12.760467183008494,-2.0854057338321965
46,8832,8641,0.17113249999999947,2,1,2,1,7201,7297,0.6845299999999993,0.18668999999999947,1.3809394137023142e-7,0.6534149999999993,0.15557499999999944,1.3809394137023142e-7,0.10566679538136829,-0.1056667953813682,0.9887714886199258,0.10585351879455177,-0.10585351879455167,-0.988731543502898,47,46,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,10.0883433748035,12.201862847921017,-2.113519473117517
47,9024,8833,0.20224749999999947,2,1,2,1,7105,7201,0.7156449999999993,0.2178049999999995,1.3809394137023142e-7,0.6845299999999993,0.18668999999999947,1.3809394137023142e-7,0.10566679538136829,-0.1056667953813682,0.9887714886199258,0.10585351879455983,-0.10585351879455974,-0.9887315435028963,48,47,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,9.499903643543893,11.63915068102865,-2.139247037484756
48,9216,9025,0.2333624999999995,2,1,2,1,7009,7105,0.7467599999999994,0.2489199999999995,1.3809394137023142e-7,0.7156449999999993,0.2178049999999995,1.3809394137023142e-7,0.10566679538136015,-0.10566679538136052,0.9887714886199276,0.10585351879455972,-0.1058535187945601,-0.9887315435028962,49,48,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985605,8.911512502843184,11.074262165039775,-2.1627496621965907
49,9408,9217,0.26447749999999953,2,1,2,1,6913,7009,0.7778749999999994,0.28003499999999953,1.3809394137023142e-7,0.7467599999999994,0.2489199999999995,1.3809394137023142e-7,0.10566679538135217,-0.10566679538135207,0.9887714886199293,0.10585351879455177,-0.10585351879455167,-0.988731543502898,50,49,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698564,8.324157329343956,10.508341442404063,-2.184184113060107
50,9600,9409,0.2955924999999996,2,1,2,1,6817,6913,0.8089899999999994,0.3111499999999996,1.3809394137023142e-7,0.7778749999999994,0.28003499999999953,1.3809394137023142e-7,0.10566679538136008,-0.10566679538135988,0.9887714886199276,0.10585351879454377,-0.10585351879454359,-0.9887315435028996,51,50,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,7.738406055475817,9.942097680319282,-2.203691624843465
51,9792,9601,0.3267074999999996,2,1,2,1,6721,6817,0.8401049999999994,0.3422649999999996,1.3809394137023142e-7,0.8089899999999994,0.3111499999999996,1.3809394137023142e-7,0.1056667953813682,-0.1056667953813682,0.9887714886199258,0.10585351879455167,-0.10585351879455167,-0.988731543502898,52,51,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,7.154592730617544,9.375986621043538,-2.2213938904259933
52,9984,9793,0.3578224999999996,2,1,2,1,6625,6721,0.8712199999999994,0.3733799999999996,1.3809394137023142e-7,0.8401049999999994,0.3422649999999996,1.3809394137023142e-7,0.1056667953813682,-0.1056667953813682,0.9887714886199258,0.10585351879455974,-0.10585351879455974,-0.9887315435028963,53,52,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,6.572918307562807,8.81031022615649,-2.2373919185936835
53,10176,9985,0.3889374999999996,2,1,2,1,6529,6625,0.9023349999999996,0.40449499999999966,1.3809394137023142e-7,0.8712199999999994,0.3733799999999996,1.3809394137023142e-7,0.10566679538136033,-0.10566679538136052,0.9887714886199276,0.10585351879455966,-0.10585351879455984,-0.9887315435028962,54,53,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985603,5.993508216117549,8.245274182583794,-2.2517659664662446
54,10368,10177,0.42005249999999966,2,1,2,1,6433,6529,0.9334499999999996,0.43560999999999966,1.3809394137023142e-7,0.9023349999999996,0.40449499999999966,1.3809394137023142e-7,0.10566679538136015,-0.10566679538136015,0.9887714886199276,0.10585351879455167,-0.10585351879455167,-0.988731543502898,55,54,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,5.416446912485969,7.681022626661352,-2.2645757141753826
55,10560,10369,0.4511674999999997,2,1,2,1,6337,6433,0.9645649999999996,0.4667249999999997,1.3809394137023142e-7,0.9334499999999996,0.43560999999999966,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135207,0.9887714886199293,0.10585351879455185,-0.10585351879455165,-0.9887315435028979,56,55,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985636,4.841799964123852,7.117660226744983,-2.275860262621131
56,10752,10561,0.4822824999999997,2,1,2,1,6241,6337,0.9956799999999995,0.4978399999999997,1.3809394137023142e-7,0.9645649999999996,0.4667249999999997,1.3809394137023142e-7,0.10566679538137626,-0.10566679538137588,0.9887714886199243,0.1058535187945436,-0.10585351879454323,-0.9887315435028998,57,56,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698556,4.269629644288585,6.555267358300958,-2.285637714012373
57,10944,10753,0.5133974999999997,2,1,2,1,6145,6241,1.0267949999999997,0.5289549999999997,1.3809394137023142e-7,0.9956799999999995,0.4978399999999997,1.3809394137023142e-7,0.10566679538135233,-0.10566679538135308,0.9887714886199291,0.10585351879456753,-0.1058535187945683,-0.9887315435028944,58,57,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985625,3.7000077992092324,5.993911962593593,-2.2939041633843607
