i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
37,3552,3457,-0.10890250000000001,2,1,2,1,2065,2113,0.591185,-0.09334500000000001,1.3809394137023147e-7,0.6222999999999999,-0.12446,1.3809394137023142e-7,0.10574383981702,0.10574383981701967,0.9887550155025788,0.10583719951104248,0.10583719951104216,-0.988735037509706,38,37,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,8.566891718268959,10.36524283064901,-1.7983511123800504
38,3648,3553,-0.07778750000000001,2,1,2,1,2017,2065,0.56007,-0.06223,1.3809394137023142e-7,0.591185,-0.09334500000000001,1.3809394137023147e-7,0.10574383981701603,0.10574383981701602,0.9887550155025797,0.10583719951104242,0.1058371995110424,-0.988735037509706,39,38,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,9.08393757913122,10.86916074722812,-1.7852231680969002
39,3744,3649,-0.0466725,2,1,2,1,1969,2017,0.5289549999999998,-0.031115,1.3809394137023142e-7,0.56007,-0.06223,1.3809394137023142e-7,0.10574383981701987,0.10574383981702028,0.9887550155025787,0.10583719951103847,0.10583719951103886,-0.9887350375097067,40,39,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,9.576406796090714,11.351289376983717,-1.7748825808930029
40,3840,3745,-0.0155575,2,1,2,1,1,1969,0.49783999999999995,0.0,1.3809394137023142e-7,0.5289549999999998,-0.031115,1.3809394137023142e-7,0.10574383981701789,0.10574383981701753,0.9887550155025794,0.1058371995110425,0.10583719951104216,-0.988735037509706,41,40,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96692505896904,9.9989636197286,11.770387781100506,-1.7714241613719057
41,3888,3889,0.0155575,3,2,3,2,49,1,0.5289549999999998,0.031115,1.3809394137023142e-7,0.49783999999999995,0.0,1.3809394137023142e-7,0.1057438398170179,-0.10574383981701754,0.9887550155025793,0.1058371995110425,-0.10583719951104213,-0.988735037509706,42,41,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690397,9.998963619728618,11.770387781100478,-1.7714241613718595
42,3984,3985,0.0466725,3,2,3,2,97,49,0.56007,0.06223,1.3809394137023142e-7,0.5289549999999998,0.031115,1.3809394137023142e-7,0.10574383981701987,-0.10574383981702028,0.9887550155025787,0.1058371995110385,-0.10583719951103888,-0.9887350375097067,43,42,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,9.576406796090751,11.351289376983784,-1.774882580893033
43,4080,4081,0.07778750000000001,3,2,3,2,145,97,0.591185,0.09334500000000001,1.3809394137023147e-7,0.56007,0.06223,1.3809394137023142e-7,0.10574383981701589,-0.10574383981701586,0.9887550155025797,0.1058371995110425,-0.10583719951104247,-0.9887350375097058,44,43,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,9.08393757913118,10.869160747228065,-1.785223168096886
44,4176,4177,0.10890250000000001,3,2,3,2,193,145,0.6222999999999999,0.12446,1.3809394137023142e-7,0.591185,0.09334500000000001,1.3809394137023147e-7,0.10574383981701992,-0.10574383981701958,0.9887550155025788,0.10583719951104252,-0.10583719951104219,-0.988735037509706,45,44,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,8.56689171826887,10.365242830648947,-1.798351112380077
45,4272,4273,0.1400175,3,2,3,2,241,193,0.6534149999999999,0.155575,1.3809394137023142e-7,0.6222999999999999,0.12446,1.3809394137023142e-7,0.10574383981701992,-0.10574383981701996,0.9887550155025788,0.1058371995110425,-0.10583719951104255,-0.9887350375097058,46,45,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,8.040796865306943,9.85328251008209,-1.8124856447751476
46,4368,4369,0.1711325,3,2,3,2,289,241,0.6845299999999999,0.18669,1.3809394137023142e-7,0.6534149999999999,0.155575,1.3809394137023142e-7,0.10574383981701992,-0.10574383981701992,0.9887550155025788,0.10583719951104252,-0.10583719951104249,-0.9887350375097058,47,46,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,7.512433006195929,9.339185999359877,-1.8267529931639483
47,4464,4465,0.20224749999999997,3,2,3,2,337,289,0.7156449999999999,0.21780499999999997,1.3809394137023142e-7,0.6845299999999999,0.18669,1.3809394137023142e-7,0.10574383981701992,-0.10574383981702001,0.9887550155025788,0.1058371995110425,-0.10583719951104259,-0.988735037509706,48,47,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,6.9851616384893465,8.825853164846553,-1.8406915263572063
48,4560,4561,0.23336249999999997,3,2,3,2,385,337,0.7467599999999998,0.24891999999999997,1.3809394137023142e-7,0.7156449999999999,0.21780499999999997,1.3809394137023142e-7,0.10574383981701989,-0.10574383981701951,0.9887550155025788,0.10583719951104253,-0.10583719951104213,-0.988735037509706,49,48,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,6.460781569129886,8.314828828211859,-1.8540472590819723
49,4656,4657,0.2644775,3,2,3,2,433,385,0.7778749999999999,0.280035,1.3809394137023142e-7,0.7467599999999998,0.24891999999999997,1.3809394137023142e-7,0.1057438398170199,-0.10574383981702028,0.9887550155025787,0.1058371995110385,-0.10583719951103887,-0.9887350375097067,50,49,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,5.940303433870324,7.806980756600991,-1.8666773227306672
50,4752,4753,0.2955924999999999,3,2,3,2,481,433,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.7778749999999999,0.280035,1.3809394137023142e-7,0.1057438398170159,-0.10574383981701609,0.9887550155025797,0.10583719951103851,-0.1058371995110387,-0.9887350375097068,51,50,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690406,5.424313532208197,7.302813504397898,-1.8784999721897009
51,4848,4849,0.32670749999999993,3,2,3,2,529,481,0.8401049999999999,0.34226499999999993,1.3809394137023145e-7,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.10583719951104252,-0.10583719951104249,-0.9887350375097058,52,51,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,4.913159518930397,6.80262637142837,-1.8894668524979732
52,4944,4945,0.35782249999999993,3,2,3,2,577,529,0.8712199999999999,0.37338,1.3809394137023142e-7,0.8401049999999999,0.34226499999999993,1.3809394137023145e-7,0.10574383981701992,-0.10574383981701972,0.9887550155025788,0.1058371995110385,-0.1058371995110383,-0.9887350375097067,53,52,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,4.407051143431169,6.306597859753678,-1.8995467163225088
53,5040,5041,0.3889375,3,2,3,2,625,577,0.9023349999999999,0.404495,1.3809394137023145e-7,0.8712199999999999,0.37338,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.10583719951104252,-0.10583719951104249,-0.9887350375097058,54,53,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,3.906117589528341,5.814832917174064,-1.908715327645723
54,5136,5137,0.4200525,3,2,3,2,673,625,0.9334499999999999,0.43561,1.3809394137023142e-7,0.9023349999999999,0.404495,1.3809394137023145e-7,0.10574383981701992,-0.10574383981701992,0.9887550155025788,0.1058371995110385,-0.1058371995110385,-0.9887350375097067,55,54,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690392,3.410441557962673,5.327390355361402,-1.916948797398729
55,5232,5233,0.45116750000000005,3,2,3,2,721,673,0.9645649999999998,0.46672500000000006,1.3809394137023142e-7,0.9334499999999999,0.43561,1.3809394137023142e-7,0.10574383981701589,-0.10574383981701534,0.9887550155025797,0.10583719951104252,-0.10583719951104194,-0.988735037509706,56,55,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,2.9200805686623372,4.844299386255123,-1.9242188175927861
56,5328,5329,0.48228250000000006,3,2,3,2,769,721,0.9956799999999999,0.49784000000000006,1.3809394137023142e-7,0.9645649999999998,0.46672500000000006,1.3809394137023142e-7,0.1057438398170199,-0.10574383981702028,0.9887550155025787,0.1058371995110385,-0.10583719951103887,-0.9887350375097067,57,56,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,2.435081325128528,4.365570211517611,-1.9304888863890834
57,5424,5425,0.5133975000000001,3,2,3,2,817,769,1.026795,0.5289550000000001,1.3809394137023142e-7,0.9956799999999999,0.49784000000000006,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.1058371995110385,-0.1058371995110385,-0.9887350375097067,58,57,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690406,1.9554907032912483,3.8912016523850554,-1.9357109490938071
58,5520,5521,0.5445125000000001,3,2,3,2,865,817,1.05791,0.5600700000000001,1.3809394137023142e-7,1.026795,0.5289550000000001,1.3809394137023142e-7,0.1057438398170159,-0.1057438398170159,0.9887550155025797,0.1058371995110385,-0.1058371995110385,-0.9887350375097067,59,58,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690406,1.481365866286902,3.4211879263575,-1.9398220600705978
