i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
51,9696,9697,0.32670749999999993,3,2,3,2,1057,961,0.8401049999999999,0.34226499999999993,1.3809394137023145e-7,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.10566679538135225,-0.10566679538135225,0.9887714886199291,0.10585351879455156,-0.10585351879455154,-0.988731543502898,52,51,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985638,7.231375169972224,9.188448939572234,-1.9570737696000107
52,9888,9889,0.35782249999999993,3,2,3,2,1153,1057,0.8712199999999999,0.37338,1.3809394137023142e-7,0.8401049999999999,0.34226499999999993,1.3809394137023145e-7,0.10566679538136028,-0.10566679538136009,0.9887714886199275,0.10585351879454351,-0.1058535187945433,-0.9887315435028997,53,52,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985614,6.657397025752512,8.625372768909386,-1.9679757431568747
53,10080,10081,0.3889375,3,2,3,2,1249,1153,0.9023349999999999,0.404495,1.3809394137023145e-7,0.8712199999999999,0.37338,1.3809394137023142e-7,0.10566679538135225,-0.10566679538135225,0.9887714886199291,0.10585351879455963,-0.10585351879455962,-0.9887315435028963,54,53,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985634,6.085227290240827,8.063025223325587,-1.9777979330847604
54,10272,10273,0.4200525,3,2,3,2,1345,1249,0.9334499999999999,0.43561,1.3809394137023142e-7,0.9023349999999999,0.404495,1.3809394137023145e-7,0.10566679538136835,-0.10566679538136835,0.9887714886199258,0.10585351879455154,-0.10585351879455153,-0.988731543502898,55,54,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,5.51497154530148,7.501507420195872,-1.9865358748943924
55,10464,10465,0.45116750000000005,3,2,3,2,1441,1345,0.9645649999999998,0.46672500000000006,1.3809394137023142e-7,0.9334499999999999,0.43561,1.3809394137023142e-7,0.10566679538136027,-0.1056667953813597,0.9887714886199275,0.10585351879455958,-0.105853518794559,-0.9887315435028963,56,55,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985605,4.946709331223431,6.940886332193464,-1.9941770009700326
56,10656,10657,0.48228250000000006,3,2,3,2,1537,1441,0.9956799999999999,0.49784000000000006,1.3809394137023142e-7,0.9645649999999998,0.46672500000000006,1.3809394137023142e-7,0.10566679538136829,-0.10566679538136867,0.9887714886199258,0.10585351879455153,-0.10585351879455189,-0.9887315435028979,57,56,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698558,4.380510582682573,6.381208214273116,-2.0006976315905423
57,10848,10849,0.5133975000000001,3,2,3,2,1633,1537,1.026795,0.5289550000000001,1.3809394137023142e-7,0.9956799999999999,0.49784000000000006,1.3809394137023142e-7,0.10566679538136026,-0.10566679538136026,0.9887714886199275,0.10585351879455959,-0.10585351879455958,-0.9887315435028963,58,57,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985605,3.81644880686545,5.82250896089755,-2.0060601540321
58,11040,11041,0.5445125000000001,3,2,3,2,1729,1633,1.05791,0.5600700000000001,1.3809394137023142e-7,1.026795,0.5289550000000001,1.3809394137023142e-7,0.1056667953813683,-0.1056667953813683,0.9887714886199258,0.10585351879455958,-0.10585351879455956,-0.9887315435028963,59,58,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,3.2546138766179524,5.264823931149068,-2.0102100545311155
59,11232,11233,0.5756275000000002,3,2,3,2,1825,1729,1.089025,0.5911850000000002,1.3809394137023142e-7,1.05791,0.5600700000000001,1.3809394137023142e-7,0.1056667953813683,-0.10566679538136792,0.9887714886199259,0.10585351879455959,-0.10585351879455919,-0.9887315435028962,60,59,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985576,2.6951270447090074,4.7081995839698125,-2.013072539260805
60,11424,11425,0.6067425000000002,3,2,3,2,1921,1825,1.12014,0.6223000000000001,1.3809394137023142e-7,1.089025,0.5911850000000002,1.3809394137023142e-7,0.10566679538136832,-0.1056667953813687,0.9887714886199258,0.10585351879455958,-0.10585351879455994,-0.9887315435028963,61,60,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,2.1381611299445202,4.152709643746841,-2.014548513802321
61,11616,11617,0.6378575000000001,3,2,3,2,2017,1921,1.151255,0.6534150000000001,1.3809394137023142e-7,1.12014,0.6223000000000001,1.3809394137023142e-7,0.10566679538136829,-0.10566679538136829,0.9887714886199258,0.10585351879454351,-0.1058535187945435,-0.9887315435028996,62,61,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985585,1.583969774208939,3.598479479897639,-2.0145097056887002
62,11808,11809,0.6689725000000002,3,2,3,2,2113,2017,1.18237,0.6845300000000002,1.3809394137023142e-7,1.151255,0.6534150000000001,1.3809394137023142e-7,0.10566679538135224,-0.10566679538135186,0.9887714886199293,0.10585351879455958,-0.10585351879455918,-0.9887315435028962,63,62,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985631,1.0329313289134758,3.0457240561011947,-2.012792727187719
63,12000,12001,0.7000875000000002,3,2,3,2,2209,2113,1.2134850000000001,0.7156450000000002,1.3809394137023142e-7,1.18237,0.6845300000000002,1.3809394137023142e-7,0.10566679538136828,-0.10566679538136903,0.9887714886199257,0.10585351879454351,-0.10585351879454424,-0.9887315435028996,64,63,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985583,0.4856154794637547,2.4948073805684596,-2.009191901104705
64,12192,12193,0.7312025000000002,3,2,3,2,2305,2209,1.2446,0.7467600000000002,1.3809394137023142e-7,1.2134850000000001,0.7156450000000002,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135151,0.9887714886199294,0.10585351879455958,-0.1058535187945588,-0.9887315435028963,65,64,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985638,-0.05711566415261609,1.9463350622879843,-2.0034507264406005
65,12384,12385,0.7623175000000002,3,2,3,2,2401,2305,1.2757150000000002,0.7778750000000002,1.3809394137023142e-7,1.2446,0.7467600000000002,1.3809394137023142e-7,0.10566679538136828,-0.10566679538136903,0.9887714886199257,0.10585351879454351,-0.10585351879454424,-0.9887315435028996,66,65,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985583,-0.5939555915134173,1.4012963594142376,-1.995251950927655
66,12576,12577,0.7934325000000002,3,2,3,2,2497,2401,1.30683,0.8089900000000002,1.3809394137023142e-7,1.2757150000000002,0.7778750000000002,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135151,0.9887714886199294,0.10585351879457566,-0.1058535187945749,-0.9887315435028929,67,66,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985625,-1.1229289169002317,0.8612774029682352,-1.9842063198684667
67,12768,12769,0.8245475000000002,3,2,3,2,2593,2497,1.3379450000000002,0.8401050000000003,1.3809394137023142e-7,1.30683,0.8089900000000002,1.3809394137023142e-7,0.10566679538138432,-0.1056667953813847,0.9887714886199224,0.10585351879454351,-0.10585351879454385,-0.9887315435028997,68,67,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966951607698553,-1.6410690000518495,0.3287710771884424,-1.969840077240292
68,12960,12961,0.8556625000000003,3,2,3,2,2689,2593,1.36906,0.8712200000000003,1.3809394137023142e-7,1.3379450000000002,0.8401050000000003,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135151,0.9887714886199294,0.10585351879457566,-0.1058535187945749,-0.9887315435028929,69,68,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985625,-2.1439743352681027,-0.19239340808391397,-1.9515809271841886
69,13152,13153,0.8867775000000003,3,2,3,2,2785,2689,1.4001750000000002,0.9023350000000003,1.3809394137023142e-7,1.36906,0.8712200000000003,1.3809394137023142e-7,0.10566679538138433,-0.10566679538138508,0.9887714886199224,0.10585351879454351,-0.10585351879454424,-0.9887315435028996,70,69,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985527,-2.6252366109130985,-0.6964957141431415,-1.9287408967699569
70,13344,13345,0.9178925000000003,3,2,3,2,2881,2785,1.4312900000000002,0.9334500000000003,1.3809394137023142e-7,1.4001750000000002,0.9023350000000003,1.3809394137023142e-7,0.10566679538135225,-0.10566679538135225,0.9887714886199291,0.10585351879454351,-0.1058535187945435,-0.9887315435028996,71,70,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985645,-3.0757752557964326,-1.1752835637175922,-1.9004916920788404
71,13536,13537,0.9490075000000003,3,2,3,2,2977,2881,1.462405,0.9645650000000003,1.3809394137023142e-7,1.4312900000000002,0.9334500000000003,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135151,0.9887714886199294,0.10585351879454351,-0.10585351879454274,-0.9887315435028996,72,71,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985645,-3.483189091618799,-1.6173657173224272,-1.865823374296372
72,13728,13729,0.9801225000000005,3,2,3,2,3073,2977,1.4935200000000002,0.9956800000000005,1.3809394137023142e-7,1.462405,0.9645650000000003,1.3809394137023142e-7,0.10566679538135224,-0.10566679538135262,0.9887714886199293,0.10585351879454351,-0.10585351879454385,-0.9887315435028997,73,72,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985643,-3.8313331649670515,-2.0078618102853847,-1.8234713546816668
73,13920,13921,1.0112375000000005,3,2,3,2,3169,3073,1.524635,1.0267950000000003,1.3809394137023142e-7,1.4935200000000002,0.9956800000000005,1.3809394137023142e-7,0.10566679538135225,-0.10566679538135187,0.9887714886199293,0.10585351879457565,-0.10585351879457526,-0.9887315435028928,74,73,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985625,-4.100393290827882,-2.3286015801039808,-1.7717917107239014
74,14112,14113,1.0423525000000005,3,2,3,2,3265,3169,1.5557500000000002,1.0579100000000006,1.3809394137023142e-7,1.524635,1.0267950000000003,1.3809394137023142e-7,0.10566679538138433,-0.10566679538138433,0.9887714886199224,0.10585351879454351,-0.1058535187945435,-0.9887315435028997,75,74,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985532,-4.267668883537319,-2.559109040761204,-1.7085598427761153
75,14304,14305,1.0734675000000005,3,2,3,2,3361,3265,1.586865,1.0890250000000006,1.3809394137023142e-7,1.5557500000000002,1.0579100000000006,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135151,0.9887714886199294,0.10585351879457566,-0.1058535187945749,-0.9887315435028929,76,75,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985625,-4.309021419652751,-2.6783706374102243,-1.630650782242527
76,14496,14497,1.1045825000000007,3,2,3,2,3457,3361,1.6179800000000002,1.1201400000000006,1.3809394137023142e-7,1.586865,1.0890250000000006,1.3809394137023142e-7,0.10566679538138433,-0.10566679538138508,0.9887714886199224,0.10585351879454352,-0.10585351879454426,-0.9887315435028996,77,76,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985527,-4.200560948123629,-2.6670630150141745,-1.5334979331094543
77,14688,14689,1.1356975000000005,3,2,3,2,3553,3457,1.6490950000000002,1.1512550000000006,1.3809394137023142e-7,1.6179800000000002,1.1201400000000006,1.3809394137023142e-7,0.10566679538135226,-0.10566679538135226,0.9887714886199291,0.10585351879455958,-0.10585351879455956,-0.9887315435028963,78,77,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985634,-3.9197821670799935,-2.50973952275545,-1.4100426443245433
78,14880,14881,1.1668125000000007,3,2,3,2,3649,3553,1.6802100000000002,1.1823700000000006,1.3809394137023142e-7,1.6490950000000002,1.1512550000000006,1.3809394137023142e-7,0.10566679538136829,-0.10566679538136829,0.9887714886199258,0.10585351879455958,-0.10585351879455956,-0.9887315435028963,79,78,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,-3.4449700984238363,-2.1966309451032466,-1.2483391533205896
79,15072,15073,1.1979275000000005,3,2,3,2,3745,3649,1.7113250000000002,1.2134850000000006,1.3809394137023142e-7,1.6802100000000002,1.1823700000000006,1.3809394137023142e-7,0.10566679538136829,-0.10566679538136829,0.9887714886199258,0.10585351879455958,-0.10585351879455956,-0.9887315435028963,80,79,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985578,-2.7499828884154174,-1.7249651361750995,-1.0250177522403179
80,15264,15265,1.2290425000000005,3,2,3,2,3841,3745,1.74244,1.2446000000000004,1.3809394137023142e-7,1.7113250000000002,1.2134850000000006,1.3809394137023142e-7,0.10566679538136828,-0.10566679538136828,0.9887714886199258,0.10585351879457564,-0.10585351879457564,-0.9887315435028928,81,80,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669516076985567,-1.7770695367827165,-1.094827319044244,-0.6822422177384726
