i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
12,3456,3169,-0.8867775000000003,2,1,2,1,9793,9937,1.36906,-0.8712200000000003,1.3809394137023142e-7,1.4001750000000002,-0.9023350000000003,1.3809394137023142e-7,0.1055791402815289,0.10557914028152965,0.9887902155031806,0.10585923302006307,0.10585923302006382,-0.9887303199400773,13,12,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545794,-2.5225358102082396,-0.5564973096211044,-1.966038500587135
13,3744,3457,-0.8556625000000003,2,1,2,1,9649,9793,1.3379450000000002,-0.8401050000000003,1.3809394137023142e-7,1.36906,-0.8712200000000003,1.3809394137023142e-7,0.105579140281481,0.10557914028148023,0.988790215503191,0.10585923302011115,0.10585923302011038,-0.9887303199400673,14,13,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254594,-2.0191100273551066,-0.02995549787424126,-1.9891545294808652
14,4032,3745,-0.8245475000000002,2,1,2,1,9505,9649,1.30683,-0.8089900000000002,1.3809394137023142e-7,1.3379450000000002,-0.8401050000000003,1.3809394137023142e-7,0.10557914028152851,0.10557914028152889,0.9887902155031807,0.10585923302006307,0.10585923302006343,-0.9887303199400774,15,14,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545799,-1.4936704578896922,0.5138898270555834,-2.0075602849452756
15,4320,4033,-0.7934325000000002,2,1,2,1,9361,9505,1.2757150000000002,-0.7778750000000002,1.3809394137023142e-7,1.30683,-0.8089900000000002,1.3809394137023142e-7,0.105579140281481,0.10557914028148023,0.988790215503191,0.10585923302011115,0.10585923302011038,-0.9887303199400673,16,15,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254594,-0.9528764422562784,1.0691067488984247,-2.0219831911547033
16,4608,4321,-0.7623175000000002,2,1,2,1,9217,9361,1.2446,-0.7467600000000002,1.3809394137023142e-7,1.2757150000000002,-0.7778750000000002,1.3809394137023142e-7,0.10557914028150475,0.1055791402815055,0.9887902155031858,0.10585923302006307,0.10585923302006382,-0.9887303199400773,17,16,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545883,-0.4013366387209961,1.6316841164375133,-2.0330207551585096
17,4896,4609,-0.7312025000000002,2,1,2,1,9073,9217,1.2134850000000001,-0.7156450000000002,1.3809394137023142e-7,1.2446,-0.7467600000000002,1.3809394137023142e-7,0.105579140281481,0.10557914028148023,0.988790215503191,0.10585923302008732,0.10585923302008655,-0.9887303199400724,18,17,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545959,0.15781869773311674,2.1989806157707568,-2.04116191803764
18,5184,4897,-0.7000875000000002,2,1,2,1,8929,9073,1.18237,-0.6845300000000002,1.3809394137023142e-7,1.2134850000000001,-0.7156450000000002,1.3809394137023142e-7,0.10557914028150475,0.1055791402815055,0.9887902155031858,0.10585923302006307,0.10585923302006382,-0.9887303199400773,19,18,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545883,0.7224892143253682,2.7692937181239383,-2.0468045037985703
19,5472,5185,-0.6689725000000002,2,1,2,1,8785,8929,1.151255,-0.6534150000000001,1.3809394137023142e-7,1.18237,-0.6845300000000002,1.3809394137023142e-7,0.10557914028150475,0.10557914028150438,0.9887902155031859,0.10585923302008693,0.10585923302008654,-0.9887303199400725,20,19,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,1.2912753156039292,3.3415454499997943,-2.0502701343958654
20,5760,5473,-0.6378575000000001,2,1,2,1,8641,8785,1.12014,-0.6223000000000001,1.3809394137023142e-7,1.151255,-0.6534150000000001,1.3809394137023142e-7,0.10557914028150514,0.10557914028150514,0.9887902155031858,0.10585923302008692,0.10585923302008692,-0.9887303199400723,21,20,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,1.8632468083326135,3.915063859634608,-2.0518170513019944
21,6048,5761,-0.6067425000000002,2,1,2,1,8497,8641,1.089025,-0.5911850000000002,1.3809394137023142e-7,1.12014,-0.6223000000000001,1.3809394137023142e-7,0.10557914028150475,0.10557914028150514,0.9887902155031858,0.1058592330200873,0.10585923302008768,-0.9887303199400722,22,21,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545868,2.437784838734702,4.48943583871153,-2.051650999976828
22,6336,6049,-0.5756275000000002,2,1,2,1,8353,8497,1.05791,-0.5600700000000001,1.3809394137023142e-7,1.089025,-0.5911850000000002,1.3809394137023142e-7,0.10557914028150475,0.10557914028150438,0.9887902155031859,0.10585923302008693,0.10585923302008654,-0.9887303199400725,23,22,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,3.0144758316808855,5.064410144609283,-2.049934312928398
23,6624,6337,-0.5445125000000001,2,1,2,1,8209,8353,1.026795,-0.5289550000000001,1.3809394137023142e-7,1.05791,-0.5600700000000001,1.3809394137023142e-7,0.10557914028150514,0.10557914028150514,0.9887902155031858,0.10585923302008692,0.10585923302008692,-0.9887303199400723,24,23,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,3.593041008626228,5.639834381603336,-2.046793372977108
24,6912,6625,-0.5133975000000001,2,1,2,1,8065,8209,0.9956799999999999,-0.49784000000000006,1.3809394137023142e-7,1.026795,-0.5289550000000001,1.3809394137023142e-7,0.10557914028149305,0.10557914028149305,0.9887902155031882,0.10585923302008692,0.10585923302008692,-0.9887303199400723,25,24,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254591,4.1732896039575875,6.215614280339437,-2.04232467638185
25,7200,6913,-0.48228250000000006,2,1,2,1,7921,8065,0.9645649999999998,-0.46672500000000006,1.3809394137023142e-7,0.9956799999999999,-0.49784000000000006,1.3809394137023142e-7,0.10557914028150514,0.1055791402815055,0.9887902155031858,0.10585923302007481,0.1058592330200752,-0.988730319940075,26,25,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,4.755087474583894,6.791687205155547,-2.0365997305716537
26,7488,7201,-0.45116750000000005,2,1,2,1,7777,7921,0.9334499999999999,-0.43561,1.3809394137023142e-7,0.9645649999999998,-0.46672500000000006,1.3809394137023142e-7,0.1055791402814925,0.10557914028149193,0.9887902155031886,0.10585923302008711,0.10585923302008655,-0.9887303199400724,27,26,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545916,5.338335354348382,7.368004374417356,-2.029669020068974
27,7776,7489,-0.4200525,2,1,2,1,7633,7777,0.9023349999999999,-0.404495,1.3809394137023145e-7,0.9334499999999999,-0.43561,1.3809394137023142e-7,0.10557914028150515,0.10557914028150515,0.9887902155031858,0.10585923302007519,0.10585923302007519,-0.9887303199400749,28,27,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,5.922952690386344,7.944517958946318,-2.021565268559974
28,8064,7777,-0.3889375,2,1,2,1,7489,7633,0.8712199999999999,-0.37338,1.3809394137023142e-7,0.9023349999999999,-0.404495,1.3809394137023145e-7,0.10557914028148098,0.10557914028148098,0.9887902155031909,0.10585923302008693,0.10585923302008693,-0.9887303199400723,29,28,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545954,6.508863976015243,8.521170202873122,-2.0123062268578797
29,8352,8065,-0.35782249999999993,2,1,2,1,7345,7489,0.8401049999999999,-0.34226499999999993,1.3809394137023145e-7,0.8712199999999999,-0.37338,1.3809394137023142e-7,0.10557914028150459,0.10557914028150439,0.9887902155031859,0.10585923302006289,0.1058592330200627,-0.9887303199400775,30,29,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545885,7.0959848636466845,9.097882101952974,-2.00189723830629
30,8640,8353,-0.32670749999999993,2,1,2,1,7201,7345,0.8089899999999999,-0.3111499999999999,1.3809394137023142e-7,0.8401049999999999,-0.34226499999999993,1.3809394137023145e-7,0.10557914028149305,0.10557914028149305,0.9887902155031882,0.10585923302008693,0.10585923302008693,-0.9887303199400723,31,30,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254591,7.684205090364144,9.674538982259048,-1.9903338918949034
31,8928,8641,-0.2955924999999999,2,1,2,1,7057,7201,0.7778749999999999,-0.280035,1.3809394137023142e-7,0.8089899999999999,-0.3111499999999999,1.3809394137023142e-7,0.10557914028149287,0.10557914028149307,0.9887902155031884,0.10585923302007501,0.1058592330200752,-0.988730319940075,32,31,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254592,8.273364190931023,10.250969388309272,-1.9776051973782494
32,9216,8929,-0.2644775,2,1,2,1,6913,7057,0.7467599999999998,-0.24891999999999997,1.3809394137023142e-7,0.7778749999999999,-0.280035,1.3809394137023142e-7,0.10557914028150514,0.1055791402815055,0.9887902155031858,0.10585923302007481,0.1058592330200752,-0.988730319940075,33,32,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,8.86321359930859,10.82691155916015,-1.9636979598515598
33,9504,9217,-0.23336249999999997,2,1,2,1,6769,6913,0.7156449999999999,-0.21780499999999997,1.3809394137023142e-7,0.7467599999999998,-0.24891999999999997,1.3809394137023142e-7,0.10557914028150514,0.10557914028150475,0.9887902155031858,0.1058592330200873,0.10585923302008692,-0.9887303199400723,34,33,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,9.453353862740904,11.401957366525824,-1.9486035037849199
34,9792,9505,-0.20224749999999997,2,1,2,1,6625,6769,0.6845299999999999,-0.18669,1.3809394137023142e-7,0.7156449999999999,-0.21780499999999997,1.3809394137023142e-7,0.10557914028150502,0.10557914028150513,0.9887902155031858,0.1058592330200872,0.1058592330200873,-0.9887303199400723,35,34,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,10.043125525420688,11.975454364308664,-1.932328838887976
35,10080,9793,-0.1711325,2,1,2,1,6481,6625,0.6534149999999999,-0.155575,1.3809394137023142e-7,0.6845299999999999,-0.18669,1.3809394137023142e-7,0.10557914028150514,0.10557914028150514,0.9887902155031858,0.10585923302008692,0.10585923302008692,-0.9887303199400724,36,35,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545872,10.631409844051442,12.546326181161538,-1.9149163371100961
36,10368,10081,-0.1400175,2,1,2,1,6337,6481,0.6222999999999999,-0.12446,1.3809394137023142e-7,0.6534149999999999,-0.155575,1.3809394137023142e-7,0.1055791402815051,0.10557914028150515,0.9887902155031858,0.10585923302008726,0.1058592330200873,-0.9887303199400723,37,36,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,11.216241981970526,13.112722439284262,-1.8964804573137357
37,10656,10369,-0.10890250000000001,2,1,2,1,6193,6337,0.591185,-0.09334500000000001,1.3809394137023147e-7,0.6222999999999999,-0.12446,1.3809394137023142e-7,0.1055791402815051,0.10557914028150477,0.9887902155031858,0.10585923302008728,0.10585923302008693,-0.9887303199400723,38,37,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,11.79399662117959,13.671277872649677,-1.8772812514700874
38,10944,10657,-0.07778750000000001,2,1,2,1,6049,6193,0.56007,-0.06223,1.3809394137023142e-7,0.591185,-0.09334500000000001,1.3809394137023147e-7,0.10557914028149307,0.10557914028149305,0.9887902155031882,0.10585923302008696,0.10585923302008693,-0.9887303199400723,39,38,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254591,12.357463366990379,14.215350251729529,-1.85788688473915
39,11232,10945,-0.0466725,2,1,2,1,5905,6049,0.5289549999999998,-0.031115,1.3809394137023142e-7,0.56007,-0.06223,1.3809394137023142e-7,0.10557914028150472,0.10557914028150511,0.9887902155031858,0.10585923302007517,0.10585923302007556,-0.9887303199400749,40,39,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545874,12.890412130597594,14.73000651956924,-1.839594388971646
40,11520,11233,-0.0155575,2,1,2,1,1,5905,0.49783999999999995,0.0,1.3809394137023142e-7,0.5289549999999998,-0.031115,1.3809394137023142e-7,0.1055791402814987,0.10557914028149834,0.9887902155031871,0.10585923302008728,0.1058592330200869,-0.9887303199400723,41,40,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545892,13.346369632029425,15.172232922417182,-1.8258632903877565
41,11664,11665,0.0155575,3,2,3,2,145,1,0.5289549999999998,0.031115,1.3809394137023142e-7,0.49783999999999995,0.0,1.3809394137023142e-7,0.10557914028149867,-0.1055791402814983,0.9887902155031871,0.1058592330200872,-0.10585923302008685,-0.9887303199400723,42,41,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545892,13.34636963202958,15.172232922417416,-1.8258632903878365
42,11952,11953,0.0466725,3,2,3,2,289,145,0.56007,0.06223,1.3809394137023142e-7,0.5289549999999998,0.031115,1.3809394137023142e-7,0.10557914028150467,-0.10557914028150506,0.9887902155031858,0.10585923302007516,-0.10585923302007556,-0.9887303199400749,43,42,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545874,12.890412130597502,14.730006519569214,-1.8395943889717117
43,12240,12241,0.07778750000000001,3,2,3,2,433,289,0.591185,0.09334500000000001,1.3809394137023147e-7,0.56007,0.06223,1.3809394137023142e-7,0.10557914028149265,-0.10557914028149264,0.9887902155031885,0.10585923302008725,-0.10585923302008722,-0.9887303199400723,44,43,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545914,12.357463366990533,14.215350251729683,-1.85788688473915
44,12528,12529,0.10890250000000001,3,2,3,2,577,433,0.6222999999999999,0.12446,1.3809394137023142e-7,0.591185,0.09334500000000001,1.3809394137023147e-7,0.1055791402815047,-0.10557914028150438,0.9887902155031859,0.10585923302008725,-0.10585923302008692,-0.9887303199400723,45,44,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545872,11.793996621179618,13.671277872649586,-1.8772812514699684
45,12816,12817,0.1400175,3,2,3,2,721,577,0.6534149999999999,0.155575,1.3809394137023142e-7,0.6222999999999999,0.12446,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150474,0.9887902155031858,0.10585923302008723,-0.10585923302008728,-0.9887303199400723,46,45,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,11.216241981970423,13.112722439284132,-1.896480457313709
46,13104,13105,0.1711325,3,2,3,2,865,721,0.6845299999999999,0.18669,1.3809394137023142e-7,0.6534149999999999,0.155575,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150468,0.9887902155031858,0.10585923302008722,-0.10585923302008722,-0.9887303199400723,47,46,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,10.631409844051174,12.54632618116125,-1.9149163371100766
47,13392,13393,0.20224749999999997,3,2,3,2,1009,865,0.7156449999999999,0.21780499999999997,1.3809394137023142e-7,0.6845299999999999,0.18669,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150478,0.9887902155031859,0.10585923302008722,-0.10585923302008732,-0.9887303199400723,48,47,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545872,10.043125525420763,11.975454364308668,-1.932328838887905
48,13680,13681,0.23336249999999997,3,2,3,2,1153,1009,0.7467599999999998,0.24891999999999997,1.3809394137023142e-7,0.7156449999999999,0.21780499999999997,1.3809394137023142e-7,0.10557914028150468,-0.1055791402815043,0.9887902155031858,0.10585923302008723,-0.10585923302008685,-0.9887303199400723,49,48,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,9.453353862740755,11.40195736652578,-1.9486035037850247
49,13968,13969,0.2644775,3,2,3,2,1297,1153,0.7778749999999999,0.280035,1.3809394137023142e-7,0.7467599999999998,0.24891999999999997,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150506,0.9887902155031858,0.10585923302007516,-0.10585923302007555,-0.9887303199400749,50,49,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545874,8.863213599308441,10.826911559160001,-1.9636979598515598
50,14256,14257,0.2955924999999999,3,2,3,2,1441,1297,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.7778749999999999,0.280035,1.3809394137023142e-7,0.10557914028149265,-0.10557914028149284,0.9887902155031885,0.10585923302007517,-0.10585923302007537,-0.9887303199400749,51,50,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254592,8.273364190930899,10.250969388309276,-1.9776051973783773
51,14544,14545,0.32670749999999993,3,2,3,2,1585,1441,0.8401049999999999,0.34226499999999993,1.3809394137023145e-7,0.8089899999999999,0.3111499999999999,1.3809394137023142e-7,0.10557914028149266,-0.10557914028149266,0.9887902155031885,0.10585923302008725,-0.10585923302008725,-0.9887303199400723,52,51,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545914,7.684205090363929,9.674538982258886,-1.9903338918949567
52,14832,14833,0.35782249999999993,3,2,3,2,1729,1585,0.8712199999999999,0.37338,1.3809394137023142e-7,0.8401049999999999,0.34226499999999993,1.3809394137023145e-7,0.10557914028150468,-0.1055791402815045,0.9887902155031858,0.10585923302006311,-0.10585923302006293,-0.9887303199400775,53,52,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545883,7.095984863646649,9.097882101952921,-2.001897238306272
53,15120,15121,0.3889375,3,2,3,2,1873,1729,0.9023349999999999,0.404495,1.3809394137023145e-7,0.8712199999999999,0.37338,1.3809394137023142e-7,0.10557914028148063,-0.10557914028148062,0.9887902155031909,0.10585923302008725,-0.10585923302008725,-0.9887303199400723,54,53,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545956,6.508863976014912,8.521170202872836,-2.012306226857924
54,15408,15409,0.4200525,3,2,3,2,2017,1873,0.9334499999999999,0.43561,1.3809394137023142e-7,0.9023349999999999,0.404495,1.3809394137023145e-7,0.1055791402815047,-0.1055791402815047,0.9887902155031858,0.10585923302007516,-0.10585923302007516,-0.9887303199400749,55,54,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,5.9229526903859435,7.944517958945919,-2.021565268559976
55,15696,15697,0.45116750000000005,3,2,3,2,2161,2017,0.9645649999999998,0.46672500000000006,1.3809394137023142e-7,0.9334499999999999,0.43561,1.3809394137023142e-7,0.10557914028149266,-0.1055791402814921,0.9887902155031885,0.10585923302008722,-0.10585923302008665,-0.9887303199400723,56,55,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545914,5.338335354347715,7.368004374416694,-2.0296690200689795
56,15984,15985,0.48228250000000006,3,2,3,2,2305,2161,0.9956799999999999,0.49784000000000006,1.3809394137023142e-7,0.9645649999999998,0.46672500000000006,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150506,0.9887902155031858,0.10585923302007516,-0.10585923302007555,-0.9887303199400749,57,56,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545874,4.755087474583322,6.791687205155051,-2.036599730571729
57,16272,16273,0.5133975000000001,3,2,3,2,2449,2305,1.026795,0.5289550000000001,1.3809394137023142e-7,0.9956799999999999,0.49784000000000006,1.3809394137023142e-7,0.10557914028149266,-0.10557914028149266,0.9887902155031885,0.10585923302008723,-0.10585923302008723,-0.9887303199400723,58,57,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545914,4.173289603957057,6.215614280338934,-2.0423246763818765
58,16560,16561,0.5445125000000001,3,2,3,2,2593,2449,1.05791,0.5600700000000001,1.3809394137023142e-7,1.026795,0.5289550000000001,1.3809394137023142e-7,0.10557914028150468,-0.10557914028150468,0.9887902155031858,0.10585923302008723,-0.10585923302008723,-0.9887303199400723,59,58,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,3.593041008625716,5.639834381602834,-2.046793372977118
