i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
19,1776,1777,-0.6689724999999997,3,2,3,2,913,865,1.1512549999999997,-0.6534149999999999,1.3809394137023142e-7,1.1823699999999997,-0.6845299999999997,1.3809394137023142e-7,0.10574383981700786,0.10574383981700824,0.9887550155025814,0.10583719951103848,0.10583719951103887,-0.9887350375097067,20,19,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690435,-0.49045201272379624,1.8944763580558581,-2.3849283707796545
20,1872,1873,-0.6378574999999999,3,2,3,2,961,913,1.1201399999999995,-0.6222999999999999,1.3809394137023142e-7,1.1512549999999997,-0.6534149999999999,1.3809394137023142e-7,0.1057438398170159,0.10574383981701665,0.9887550155025797,0.10583719951104653,0.10583719951104728,-0.9887350375097049,21,20,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96692505896904,-0.03025301508317793,2.3554935185099684,-2.3857465335931463
21,1968,1969,-0.6067424999999999,3,2,3,2,1009,961,1.0890249999999997,-0.5911849999999998,1.3809394137023142e-7,1.1201399999999995,-0.6222999999999999,1.3809394137023142e-7,0.10574383981702393,0.10574383981702318,0.9887550155025779,0.10583719951103851,0.10583719951103776,-0.9887350375097069,22,21,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690377,0.43669601367709243,2.821198406993365,-2.384502393316273
22,2064,2065,-0.5756274999999997,3,2,3,2,1057,1009,1.0579099999999995,-0.5600699999999997,1.3809394137023142e-7,1.0890249999999997,-0.5911849999999998,1.3809394137023142e-7,0.10574383981701588,0.10574383981701625,0.9887550155025796,0.10583719951104653,0.1058371995110469,-0.988735037509705,23,22,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96692505896904,0.9100712948455901,3.291431282126012,-2.381359987280422
23,2160,2161,-0.5445124999999997,3,2,3,2,1105,1057,1.0267949999999997,-0.5289549999999997,1.3809394137023142e-7,1.0579099999999995,-0.5600699999999997,1.3809394137023142e-7,0.10574383981702393,0.10574383981702318,0.9887550155025779,0.10583719951103046,0.1058371995110297,-0.9887350375097085,24,23,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690384,1.3896593108022204,3.766096984582689,-2.3764376737804684
24,2256,2257,-0.5133974999999997,3,2,3,2,1153,1105,0.9956799999999995,-0.4978399999999997,1.3809394137023142e-7,1.0267949999999997,-0.5289549999999997,1.3809394137023142e-7,0.10574383981700786,0.1057438398170086,0.9887550155025813,0.10583719951104653,0.10583719951104728,-0.9887350375097049,25,24,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690424,1.8753196266997543,4.245135463830357,-2.369815837130602
25,2352,2353,-0.4822824999999997,3,2,3,2,1201,1153,0.9645649999999996,-0.4667249999999997,1.3809394137023142e-7,0.9956799999999995,-0.4978399999999997,1.3809394137023142e-7,0.10574383981702393,0.10574383981702355,0.9887550155025779,0.10583719951104253,0.10583719951104216,-0.988735037509706,26,25,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690375,2.366960429729041,4.7285028086636,-2.361542378934559
26,2448,2449,-0.4511674999999997,3,2,3,2,1249,1201,0.9334499999999996,-0.43560999999999966,1.3809394137023142e-7,0.9645649999999996,-0.4667249999999997,1.3809394137023142e-7,0.10574383981701992,0.10574383981701972,0.9887550155025788,0.1058371995110425,0.10583719951104233,-0.9887350375097059,27,26,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690386,2.8645218872559384,5.216158396121977,-2.3516365088660387
27,2544,2545,-0.42005249999999966,3,2,3,2,1297,1249,0.9023349999999996,-0.40449499999999966,1.3809394137023142e-7,0.9334499999999996,-0.43560999999999966,1.3809394137023142e-7,0.10574383981701992,0.10574383981701992,0.9887550155025788,0.1058371995110385,0.1058371995110385,-0.9887350375097067,28,27,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690392,3.3679639712541367,5.708055158935705,-2.3400911876815687
28,2640,2641,-0.3889374999999996,3,2,3,2,1345,1297,0.8712199999999994,-0.3733799999999996,1.3809394137023142e-7,0.9023349999999996,-0.40449499999999966,1.3809394137023142e-7,0.10574383981701589,0.10574383981701609,0.9887550155025797,0.1058371995110425,0.1058371995110427,-0.9887350375097059,29,28,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,3.877256265504371,6.20413072338066,-2.3268744578762894
29,2736,2737,-0.3578224999999996,3,2,3,2,1393,1345,0.8401049999999994,-0.3422649999999996,1.3809394137023142e-7,0.8712199999999994,-0.3733799999999996,1.3809394137023142e-7,0.10574383981701992,0.10574383981701992,0.9887550155025788,0.10583719951104252,0.10583719951104252,-0.9887350375097058,30,29,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,4.392367591009938,6.704297403006359,-2.3119298119964213
30,2832,2833,-0.3267074999999996,3,2,3,2,1441,1393,0.8089899999999994,-0.3111499999999996,1.3809394137023142e-7,0.8401049999999994,-0.3422649999999996,1.3809394137023142e-7,0.10574383981701992,0.10574383981701992,0.9887550155025788,0.10583719951104252,0.10583719951104252,-0.9887350375097058,31,30,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,4.913253065038632,7.208428752647235,-2.2951756876086025
31,2928,2929,-0.2955924999999996,3,2,3,2,1489,1441,0.7778749999999994,-0.28003499999999953,1.3809394137023142e-7,0.8089899999999994,-0.3111499999999996,1.3809394137023142e-7,0.10574383981701992,0.10574383981701972,0.9887550155025788,0.1058371995110425,0.10583719951104233,-0.9887350375097059,32,31,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690386,5.439835296860048,7.7163394361216735,-2.2765041392616254
32,3024,3025,-0.26447749999999953,3,2,3,2,1537,1489,0.7467599999999994,-0.2489199999999995,1.3809394137023142e-7,0.7778749999999994,-0.28003499999999953,1.3809394137023142e-7,0.10574383981701992,0.10574383981701982,0.9887550155025788,0.1058371995110385,0.1058371995110384,-0.9887350375097067,33,32,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690392,5.971974376784316,8.227753104882362,-2.255778728098046
33,3120,3121,-0.2333624999999995,3,2,3,2,1585,1537,0.7156449999999993,-0.2178049999999995,1.3809394137023142e-7,0.7467599999999994,-0.2489199999999995,1.3809394137023142e-7,0.1057438398170159,0.10574383981701628,0.9887550155025797,0.10583719951104252,0.1058371995110429,-0.9887350375097058,34,33,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,6.5094170845090495,8.742248798218768,-2.232831713709718
34,3216,3217,-0.20224749999999947,3,2,3,2,1633,1585,0.6845299999999993,-0.18668999999999947,1.3809394137023142e-7,0.7156449999999993,-0.2178049999999995,1.3809394137023142e-7,0.10574383981701992,0.10574383981701982,0.9887550155025788,0.1058371995110425,0.10583719951104242,-0.9887350375097058,35,34,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,7.0517068252581465,9.25916762503816,-2.207460799780013
35,3312,3313,-0.17113249999999947,3,2,3,2,1681,1633,0.6534149999999993,-0.15557499999999944,1.3809394137023142e-7,0.6845299999999993,-0.18668999999999947,1.3809394137023142e-7,0.10574383981701992,0.10574383981701982,0.9887550155025788,0.1058371995110425,0.10583719951104242,-0.9887350375097058,36,35,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,7.598015854281791,9.777442026555603,-2.1794261722738115
36,3408,3409,-0.14001749999999943,3,2,3,2,1729,1681,0.6222999999999993,-0.12445999999999942,1.3809394137023142e-7,0.6534149999999993,-0.15557499999999944,1.3809394137023142e-7,0.10574383981701992,0.10574383981701986,0.9887550155025788,0.1058371995110425,0.10583719951104247,-0.9887350375097058,37,36,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,8.146812732795595,10.295262724502537,-2.1484499917069417
37,3504,3505,-0.1089024999999994,3,2,3,2,1777,1729,0.5911849999999993,-0.09334499999999939,1.3809394137023142e-7,0.6222999999999993,-0.12445999999999942,1.3809394137023142e-7,0.10574383981701992,0.10574383981701982,0.9887550155025788,0.1058371995110425,0.10583719951104242,-0.9887350375097058,38,37,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,8.69514517389218,10.80937026206476,-2.1142250881725797
38,3600,3601,-0.07778749999999937,3,2,3,2,1825,1777,0.5600699999999993,-0.06222999999999936,1.3809394137023142e-7,0.5911849999999993,-0.09334499999999939,1.3809394137023142e-7,0.1057438398170199,0.10574383981701983,0.9887550155025788,0.1058371995110425,0.10583719951104244,-0.9887350375097058,39,38,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,9.236894862549232,11.313352281720494,-2.0764574191712626
39,3696,3697,-0.046672499999999346,3,2,3,2,1873,1825,0.5289549999999993,-0.031114999999999334,1.3809394137023142e-7,0.5600699999999993,-0.06222999999999936,1.3809394137023142e-7,0.1057438398170199,0.10574383981701983,0.9887550155025788,0.1058371995110425,0.10583719951104244,-0.9887350375097058,40,39,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,9.757661712023157,11.792723254907182,-2.0350615428840246
40,3792,3793,-0.015557499999999391,3,2,3,2,1921,1873,0.4978400000000005,5.527134305793879e-16,1.3809394137023142e-7,0.5289549999999993,-0.031114999999999334,1.3809394137023142e-7,0.10574383981701996,0.1057438398170162,0.9887550155025793,0.10583719951104054,0.10583719951103682,-0.9887350375097068,41,40,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690404,10.213790538975475,12.205309770881026,-1.991519231905551
41,3936,3841,0.015557499999999943,2,1,2,1,3841,1921,0.5289549999999993,0.031114999999999334,1.3809394137023142e-7,0.4978400000000005,5.527134305793879e-16,1.3809394137023142e-7,0.1057438398170199,-0.1057438398170199,0.9887550155025788,0.10583719951104047,-0.10583719951104047,-0.9887350375097064,42,41,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,10.213790538975566,12.205309770881135,-1.9915192319055688
42,4032,3937,0.046672499999999346,2,1,2,1,3793,3841,0.5600699999999993,0.06222999999999936,1.3809394137023142e-7,0.5289549999999993,0.031114999999999334,1.3809394137023142e-7,0.10574383981701987,-0.1057438398170198,0.9887550155025789,0.10583719951104259,-0.10583719951104252,-0.9887350375097058,43,42,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,9.757661712023188,11.792723254907225,-2.035061542884037
43,4128,4033,0.07778749999999937,2,1,2,1,3745,3793,0.5911849999999993,0.09334499999999939,1.3809394137023142e-7,0.5600699999999993,0.06222999999999936,1.3809394137023142e-7,0.10574383981701987,-0.1057438398170198,0.9887550155025789,0.10583719951104248,-0.1058371995110424,-0.988735037509706,44,43,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,9.236894862549281,11.31335228172057,-2.0764574191712892
44,4224,4129,0.1089024999999994,2,1,2,1,3697,3745,0.6222999999999993,0.12445999999999942,1.3809394137023142e-7,0.5911849999999993,0.09334499999999939,1.3809394137023142e-7,0.10574383981701989,-0.1057438398170198,0.9887550155025789,0.10583719951104249,-0.1058371995110424,-0.988735037509706,45,44,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,8.69514517389219,10.809370262064798,-2.114225088172608
45,4320,4225,0.14001749999999943,2,1,2,1,3649,3697,0.6534149999999993,0.15557499999999944,1.3809394137023142e-7,0.6222999999999993,0.12445999999999942,1.3809394137023142e-7,0.10574383981701986,-0.1057438398170198,0.9887550155025789,0.10583719951104244,-0.1058371995110424,-0.988735037509706,46,45,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,8.146812732795665,10.295262724502631,-2.1484499917069666
46,4416,4321,0.17113249999999947,2,1,2,1,3601,3649,0.6845299999999993,0.18668999999999947,1.3809394137023142e-7,0.6534149999999993,0.15557499999999944,1.3809394137023142e-7,0.10574383981701989,-0.1057438398170198,0.9887550155025789,0.10583719951104249,-0.1058371995110424,-0.988735037509706,47,46,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,7.598015854281895,9.777442026555752,-2.179426172273857
47,4512,4417,0.20224749999999947,2,1,2,1,3553,3601,0.7156449999999993,0.2178049999999995,1.3809394137023142e-7,0.6845299999999993,0.18668999999999947,1.3809394137023142e-7,0.10574383981701989,-0.1057438398170198,0.9887550155025789,0.10583719951104249,-0.1058371995110424,-0.988735037509706,48,47,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966925058969039,7.051706825258196,9.259167625038264,-2.207460799780068
48,4608,4513,0.2333624999999995,2,1,2,1,3505,3553,0.7467599999999994,0.2489199999999995,1.3809394137023142e-7,0.7156449999999993,0.2178049999999995,1.3809394137023142e-7,0.10574383981701586,-0.10574383981701624,0.9887550155025795,0.10583719951104265,-0.10583719951104302,-0.9887350375097058,49,48,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690397,6.50941708450908,8.742248798218775,-2.232831713709695
49,4704,4609,0.26447749999999953,2,1,2,1,3457,3505,0.7778749999999994,0.28003499999999953,1.3809394137023142e-7,0.7467599999999994,0.2489199999999995,1.3809394137023142e-7,0.10574383981701989,-0.1057438398170198,0.9887550155025789,0.10583719951103845,-0.10583719951103836,-0.9887350375097067,50,49,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690392,5.971974376784314,8.227753104882371,-2.255778728098057
50,4800,4705,0.2955924999999996,2,1,2,1,3409,3457,0.8089899999999994,0.3111499999999996,1.3809394137023142e-7,0.7778749999999994,0.28003499999999953,1.3809394137023142e-7,0.10574383981701985,-0.10574383981701965,0.9887550155025788,0.10583719951104259,-0.1058371995110424,-0.988735037509706,51,50,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690386,5.439835296860115,7.716339436121746,-2.2765041392616316
51,4896,4801,0.3267074999999996,2,1,2,1,3361,3409,0.8401049999999994,0.3422649999999996,1.3809394137023142e-7,0.8089899999999994,0.3111499999999996,1.3809394137023142e-7,0.10574383981701992,-0.10574383981701992,0.9887550155025788,0.10583719951104265,-0.10583719951104265,-0.9887350375097058,52,51,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,4.9132530650386546,7.2084287526472615,-2.295175687608607
52,4992,4897,0.3578224999999996,2,1,2,1,3313,3361,0.8712199999999994,0.3733799999999996,1.3809394137023142e-7,0.8401049999999994,0.3422649999999996,1.3809394137023142e-7,0.10574383981701992,-0.10574383981701992,0.9887550155025788,0.10583719951104265,-0.10583719951104265,-0.9887350375097058,53,52,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690388,4.39236759100998,6.70429740300637,-2.3119298119963902
53,5088,4993,0.3889374999999996,2,1,2,1,3265,3313,0.9023349999999996,0.40449499999999966,1.3809394137023142e-7,0.8712199999999994,0.3733799999999996,1.3809394137023142e-7,0.10574383981701593,-0.10574383981701611,0.9887550155025796,0.10583719951104245,-0.10583719951104263,-0.9887350375097059,54,53,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690401,3.877256265504382,6.204130723380607,-2.326874457876225
54,5184,5089,0.42005249999999966,2,1,2,1,3217,3265,0.9334499999999996,0.43560999999999966,1.3809394137023142e-7,0.9023349999999996,0.40449499999999966,1.3809394137023142e-7,0.10574383981701992,-0.10574383981701992,0.9887550155025788,0.10583719951103861,-0.10583719951103861,-0.9887350375097067,55,54,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690392,3.3679639712541842,5.70805515893572,-2.3400911876815353
55,5280,5185,0.4511674999999997,2,1,2,1,3169,3217,0.9645649999999996,0.4667249999999997,1.3809394137023142e-7,0.9334499999999996,0.43560999999999966,1.3809394137023142e-7,0.10574383981701985,-0.10574383981701965,0.9887550155025788,0.10583719951104259,-0.1058371995110424,-0.988735037509706,56,55,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690386,2.864521887256009,5.216158396121992,-2.351636508865983
56,5376,5281,0.4822824999999997,2,1,2,1,3121,3169,0.9956799999999995,0.4978399999999997,1.3809394137023142e-7,0.9645649999999996,0.4667249999999997,1.3809394137023142e-7,0.10574383981702394,-0.10574383981702357,0.9887550155025779,0.10583719951104266,-0.10583719951104228,-0.988735037509706,57,56,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690375,2.3669604297289935,4.728502808663516,-2.361542378934523
57,5472,5377,0.5133974999999997,2,1,2,1,3073,3121,1.0267949999999997,0.5289549999999997,1.3809394137023142e-7,0.9956799999999995,0.4978399999999997,1.3809394137023142e-7,0.10574383981700794,-0.10574383981700869,0.9887550155025813,0.10583719951104655,-0.1058371995110473,-0.9887350375097049,58,57,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669250589690424,1.8753196266996868,4.245135463830258,-2.369815837130571
