i,pi_up,pj_lo,y_mid,nia,nib,nic,nid,node_a,node_b,xa,ya,za,xb,yb,zb,n_up_x,n_up_y,n_up_z,n_lo_x,n_lo_y,n_lo_z,Da_col_a,Da_col_b,Da_a_x,Da_a_y,Da_a_z,Da_b_x,Da_b_y,Da_b_z,Da_a_dot_Vinf,Da_b_dot_Vinf,n_wake_dot_jump,gamma_up,gamma_lo,dGamma
11,3024,3025,-0.9178925,3,2,3,2,1585,1441,1.400175,-0.9023350000000001,1.3809394137023142e-7,1.4312899999999995,-0.9334499999999999,1.3809394137023142e-7,0.10557914028152873,0.10557914028152798,0.9887902155031808,0.10585923302006313,0.10585923302006237,-0.9887303199400777,12,11,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545803,-3.0972431253224855,-0.9435112070824476,-2.153731918240038
12,3312,3313,-0.8867775,3,2,3,2,1729,1585,1.3690599999999997,-0.8712199999999999,1.3809394137023142e-7,1.400175,-0.9023350000000001,1.3809394137023142e-7,0.10557914028148063,0.10557914028148065,0.988790215503191,0.10585923302006311,0.10585923302006313,-0.9887303199400775,13,12,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545974,-2.6306884858707584,-0.4451123030704691,-2.1855761828002893
13,3600,3601,-0.8556625,3,2,3,2,1873,1729,1.337945,-0.840105,1.3809394137023142e-7,1.3690599999999997,-0.8712199999999999,1.3809394137023142e-7,0.10557914028148063,0.10557914028148027,0.988790215503191,0.10585923302006313,0.10585923302006274,-0.9887303199400775,14,13,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545974,-2.131166720019462,0.07943203972287094,-2.210598759742333
14,3888,3889,-0.8245475,3,2,3,2,2017,1873,1.3068299999999997,-0.8089899999999999,1.3809394137023142e-7,1.337945,-0.840105,1.3809394137023142e-7,0.10557914028148062,0.10557914028148102,0.9887902155031909,0.10585923302006311,0.1058592330200635,-0.9887303199400774,15,14,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254597,-1.6083556813426423,0.6216771772091617,-2.230032858551804
15,4176,4177,-0.7934325,3,2,3,2,2161,2017,1.2757149999999997,-0.777875,1.3809394137023142e-7,1.3068299999999997,-0.8089899999999999,1.3809394137023142e-7,0.10557914028148063,0.10557914028148101,0.9887902155031909,0.10585923302008722,0.1058592330200876,-0.9887303199400722,16,15,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545956,-1.0691631817510074,1.1756921536566713,-2.244855335407679
16,4464,4465,-0.7623174999999999,3,2,3,2,2305,2161,1.2445999999999997,-0.7467599999999998,1.3809394137023142e-7,1.2757149999999997,-0.777875,1.3809394137023142e-7,0.10557914028150468,0.10557914028150393,0.9887902155031859,0.10585923302006311,0.10585923302006237,-0.9887303199400775,17,16,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254589,-0.5183896449645,1.7374434449439444,-2.2558330899084442
17,4752,4753,-0.7312024999999998,3,2,3,2,2449,2305,1.2134849999999997,-0.7156449999999999,1.3809394137023142e-7,1.2445999999999997,-0.7467599999999998,1.3809394137023142e-7,0.10557914028148063,0.10557914028148101,0.9887902155031909,0.10585923302006311,0.10585923302006349,-0.9887303199400774,18,17,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545972,0.04069020757506834,2.304255215961609,-2.2635650083865406
18,5040,5041,-0.7000874999999998,3,2,3,2,2593,2449,1.1823699999999997,-0.6845299999999997,1.3809394137023142e-7,1.2134849999999997,-0.7156449999999999,1.3809394137023142e-7,0.10557914028148063,0.10557914028148027,0.988790215503191,0.10585923302006313,0.10585923302006275,-0.9887303199400775,19,18,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545972,0.6058686722095236,2.874386067006434,-2.2685173947969104
19,5328,5329,-0.6689724999999997,3,2,3,2,2737,2593,1.1512549999999997,-0.6534149999999999,1.3809394137023142e-7,1.1823699999999997,-0.6845299999999997,1.3809394137023142e-7,0.10557914028148063,0.10557914028148101,0.9887902155031909,0.10585923302006311,0.10585923302006349,-0.9887303199400774,20,19,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545972,1.1756669593158824,3.446719454419334,-2.2710524951034516
20,5616,5617,-0.6378574999999999,3,2,3,2,2881,2737,1.1201399999999995,-0.6222999999999999,1.3809394137023142e-7,1.1512549999999997,-0.6534149999999999,1.3809394137023142e-7,0.10557914028148063,0.1055791402814814,0.9887902155031908,0.10585923302011134,0.10585923302011209,-0.9887303199400671,21,20,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545936,1.7490967156024306,4.020547471747854,-2.2714507561454234
21,5904,5905,-0.6067424999999999,3,2,3,2,3025,2881,1.0890249999999997,-0.5911849999999998,1.3809394137023142e-7,1.1201399999999995,-0.6222999999999999,1.3809394137023142e-7,0.10557914028152875,0.105579140281528,0.9887902155031809,0.10585923302006313,0.10585923302006237,-0.9887303199400775,22,21,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96698265725458,2.3254966085787645,4.595424477307719,-2.2699278687289546
22,6192,6193,-0.5756274999999997,3,2,3,2,3169,3025,1.0579099999999995,-0.5600699999999997,1.3809394137023142e-7,1.0890249999999997,-0.5911849999999998,1.3809394137023142e-7,0.10557914028148062,0.10557914028148102,0.9887902155031909,0.10585923302011133,0.10585923302011171,-0.9887303199400671,23,22,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545936,2.904422374439249,5.171070047128245,-2.2666476726889955
23,6480,6481,-0.5445124999999997,3,2,3,2,3313,3169,1.0267949999999997,-0.5289549999999997,1.3809394137023142e-7,1.0579099999999995,-0.5600699999999997,1.3809394137023142e-7,0.10557914028152875,0.105579140281528,0.9887902155031809,0.10585923302006313,0.10585923302006237,-0.9887303199400775,24,23,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.96698265725458,3.485573568046752,5.7473054286957135,-2.2617318606489616
24,6768,6769,-0.5133974999999997,3,2,3,2,3457,3313,0.9956799999999995,-0.4978399999999997,1.3809394137023142e-7,1.0267949999999997,-0.5289549999999997,1.3809394137023142e-7,0.10557914028148063,0.1055791402814814,0.9887902155031908,0.10585923302009928,0.10585923302010004,-0.9887303199400697,25,24,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545945,4.068744848218997,6.324012079305803,-2.2552672310868056
25,7056,7057,-0.4822824999999997,3,2,3,2,3601,3457,0.9645649999999996,-0.4667249999999997,1.3809394137023142e-7,0.9956799999999995,-0.4978399999999997,1.3809394137023142e-7,0.10557914028151671,0.10557914028151635,0.9887902155031832,0.10585923302008723,0.10585923302008685,-0.9887303199400723,26,25,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545828,4.653793277499047,6.901104344579361,-2.2473110670803136
26,7344,7345,-0.4511674999999997,3,2,3,2,3745,3601,0.9334499999999996,-0.43560999999999966,1.3809394137023142e-7,0.9645649999999996,-0.4667249999999997,1.3809394137023142e-7,0.10557914028150467,0.10557914028150449,0.9887902155031858,0.10585923302007517,0.105859233020075,-0.988730319940075,27,26,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,5.240615738618143,7.478510813050979,-2.2378950744328368
27,7632,7633,-0.42005249999999966,3,2,3,2,3889,3745,0.9023349999999996,-0.40449499999999966,1.3809394137023142e-7,0.9334499999999996,-0.43560999999999966,1.3809394137023142e-7,0.10557914028149266,0.10557914028149266,0.9887902155031885,0.10585923302007516,0.10585923302007516,-0.9887303199400749,28,27,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254592,5.82913231162719,8.056160516469614,-2.2270282048424237
28,7920,7921,-0.3889374999999996,3,2,3,2,4033,3889,0.8712199999999994,-0.3733799999999996,1.3809394137023142e-7,0.9023349999999996,-0.40449499999999966,1.3809394137023142e-7,0.10557914028149265,0.10557914028149284,0.9887902155031884,0.1058592330200872,0.1058592330200874,-0.9887303199400722,29,28,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254591,6.419272481636868,8.633971095582151,-2.2146986139452833
29,8208,8209,-0.3578224999999996,3,2,3,2,4177,4033,0.8401049999999994,-0.3422649999999996,1.3809394137023142e-7,0.8712199999999994,-0.3733799999999996,1.3809394137023142e-7,0.10557914028150468,0.10557914028150468,0.9887902155031858,0.10585923302008723,0.10585923302008723,-0.9887303199400723,30,29,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,7.010961462627982,9.211836421205636,-2.2008749585776535
30,8496,8497,-0.3267074999999996,3,2,3,2,4321,4177,0.8089899999999994,-0.3111499999999996,1.3809394137023142e-7,0.8401049999999994,-0.3422649999999996,1.3809394137023142e-7,0.10557914028150468,0.10557914028150468,0.9887902155031858,0.10585923302008723,0.10585923302008723,-0.9887303199400723,31,30,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,7.604103725267629,9.789610949925079,-2.1855072246574494
31,8784,8785,-0.2955924999999996,3,2,3,2,4465,4321,0.7778749999999994,-0.28003499999999953,1.3809394137023142e-7,0.8089899999999994,-0.3111499999999996,1.3809394137023142e-7,0.10557914028150467,0.10557914028150449,0.9887902155031858,0.10585923302007517,0.105859233020075,-0.988730319940075,32,31,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,8.198559831941859,10.367087139252174,-2.168527307310315
32,9072,9073,-0.26447749999999953,3,2,3,2,4609,4465,0.7467599999999994,-0.2489199999999995,1.3809394137023142e-7,0.7778749999999994,-0.28003499999999953,1.3809394137023142e-7,0.10557914028149266,0.10557914028149258,0.9887902155031885,0.10585923302007517,0.10585923302007508,-0.9887303199400749,33,32,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254592,8.7941104236566,10.943960089026962,-2.149849665370363
33,9360,9361,-0.2333624999999995,3,2,3,2,4753,4609,0.7156449999999993,-0.2178049999999995,1.3809394137023142e-7,0.7467599999999994,-0.2489199999999995,1.3809394137023142e-7,0.10557914028149266,0.10557914028149304,0.9887902155031885,0.10585923302008723,0.10585923302008761,-0.9887303199400723,34,33,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545912,9.390396525317916,11.519769131006264,-2.1293726056883475
34,9648,9649,-0.20224749999999947,3,2,3,2,4897,4753,0.6845299999999993,-0.18668999999999947,1.3809394137023142e-7,0.7156449999999993,-0.2178049999999995,1.3809394137023142e-7,0.10557914028150467,0.10557914028150459,0.9887902155031858,0.10585923302008723,0.10585923302008714,-0.9887303199400723,35,34,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,9.986815535747489,12.09379680010212,-2.1069812643546317
35,9936,9937,-0.17113249999999947,3,2,3,2,5041,4897,0.6534149999999993,-0.15557499999999944,1.3809394137023142e-7,0.6845299999999993,-0.18668999999999947,1.3809394137023142e-7,0.10557914028150467,0.10557914028150459,0.9887902155031858,0.10585923302008723,0.10585923302008714,-0.9887303199400723,36,35,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,10.582330591527557,12.664885094067236,-2.082554502539679
36,10224,10225,-0.14001749999999943,3,2,3,2,5185,5041,0.6222999999999993,-0.12445999999999942,1.3809394137023142e-7,0.6534149999999993,-0.15557499999999944,1.3809394137023142e-7,0.10557914028150468,0.10557914028150463,0.9887902155031858,0.10585923302007516,0.10585923302007512,-0.9887303199400749,37,36,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,11.175098968729646,13.231079676653525,-2.0559807079238794
37,10512,10513,-0.1089024999999994,3,2,3,2,5329,5185,0.5911849999999993,-0.09334499999999939,1.3809394137023142e-7,0.6222999999999993,-0.12445999999999942,1.3809394137023142e-7,0.10557914028149266,0.10557914028149258,0.9887902155031885,0.10585923302008723,0.10585923302008714,-0.9887303199400723,38,37,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545914,11.761685796014527,13.78888076560246,-2.027194969587933
38,10800,10801,-0.07778749999999937,3,2,3,2,5473,5329,0.5600699999999993,-0.06222999999999936,1.3809394137023142e-7,0.5911849999999993,-0.09334499999999939,1.3809394137023142e-7,0.10557914028150468,0.10557914028150461,0.9887902155031858,0.10585923302008722,0.10585923302008715,-0.9887303199400723,39,38,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,12.335194692404887,14.3314687314125,-1.9962740390076128
39,11088,11089,-0.046672499999999346,3,2,3,2,5617,5473,0.5289549999999993,-0.031114999999999334,1.3809394137023142e-7,0.5600699999999993,-0.06222999999999936,1.3809394137023142e-7,0.10557914028150468,0.1055791402815046,0.9887902155031858,0.10585923302007517,0.10585923302007509,-0.9887303199400749,40,39,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545877,12.879947815843808,14.843674717866632,-1.9637269020228239
40,11376,11377,-0.015557499999999391,3,2,3,2,5761,5617,0.4978400000000005,5.527134305793879e-16,1.3809394137023142e-7,0.5289549999999993,-0.031114999999999334,1.3809394137023142e-7,0.1055791402814927,0.10557914028148896,0.9887902155031888,0.10585923302008124,0.10585923302007749,-0.988730319940074,41,40,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254593,13.350418542133097,15.282256940982318,-1.9318383988492212
41,11808,11521,0.015557499999999943,2,1,2,1,11521,5761,0.5289549999999993,0.031114999999999334,1.3809394137023142e-7,0.4978400000000005,5.527134305793879e-16,1.3809394137023142e-7,0.1055791402814924,-0.1055791402814924,0.9887902155031885,0.10585923302008098,-0.10585923302008098,-0.9887303199400737,42,41,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545919,13.350418542133022,15.282256940982188,-1.931838398849166
42,12096,11809,0.046672499999999346,2,1,2,1,11377,11521,0.5600699999999993,0.06222999999999936,1.3809394137023142e-7,0.5289549999999993,0.031114999999999334,1.3809394137023142e-7,0.10557914028150447,-0.10557914028150438,0.9887902155031859,0.10585923302007527,-0.10585923302007519,-0.9887303199400749,43,42,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545879,12.879947815843598,14.843674717866406,-1.9637269020228079
43,12384,12097,0.07778749999999937,2,1,2,1,11233,11377,0.5911849999999993,0.09334499999999939,1.3809394137023142e-7,0.5600699999999993,0.06222999999999936,1.3809394137023142e-7,0.10557914028150446,-0.10557914028150438,0.9887902155031859,0.10585923302008698,-0.10585923302008692,-0.9887303199400723,44,43,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545872,12.335194692404617,14.331468731412256,-1.9962740390076394
44,12672,12385,0.1089024999999994,2,1,2,1,11089,11233,0.6222999999999993,0.12445999999999942,1.3809394137023142e-7,0.5911849999999993,0.09334499999999939,1.3809394137023142e-7,0.10557914028149239,-0.1055791402814923,0.9887902155031885,0.10585923302008701,-0.10585923302008692,-0.9887303199400723,45,44,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545914,11.76168579601402,13.788880765601945,-2.0271949695879243
45,12960,12673,0.14001749999999943,2,1,2,1,10945,11089,0.6534149999999993,0.15557499999999944,1.3809394137023142e-7,0.6222999999999993,0.12445999999999942,1.3809394137023142e-7,0.10557914028150442,-0.10557914028150438,0.9887902155031859,0.10585923302007562,-0.10585923302007556,-0.9887303199400748,46,45,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545879,11.175098968729197,13.231079676653144,-2.055980707923947
46,13248,12961,0.17113249999999947,2,1,2,1,10801,10945,0.6845299999999993,0.18668999999999947,1.3809394137023142e-7,0.6534149999999993,0.15557499999999944,1.3809394137023142e-7,0.10557914028150447,-0.10557914028150438,0.9887902155031859,0.10585923302008701,-0.10585923302008692,-0.9887303199400723,47,46,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545872,10.582330591527155,12.664885094066829,-2.082554502539674
47,13536,13249,0.20224749999999947,2,1,2,1,10657,10801,0.7156449999999993,0.2178049999999995,1.3809394137023142e-7,0.6845299999999993,0.18668999999999947,1.3809394137023142e-7,0.10557914028150447,-0.10557914028150438,0.9887902155031859,0.10585923302008701,-0.10585923302008692,-0.9887303199400723,48,47,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545872,9.986815535747013,12.093796800101588,-2.106981264354575
48,13824,13537,0.2333624999999995,2,1,2,1,10513,10657,0.7467599999999994,0.2489199999999995,1.3809394137023142e-7,0.7156449999999993,0.2178049999999995,1.3809394137023142e-7,0.1055791402814923,-0.10557914028149266,0.9887902155031885,0.10585923302008766,-0.10585923302008805,-0.9887303199400721,49,48,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254591,9.39039652531719,11.519769131005548,-2.129372605688358
49,14112,13825,0.26447749999999953,2,1,2,1,10369,10513,0.7778749999999994,0.28003499999999953,1.3809394137023142e-7,0.7467599999999994,0.2489199999999995,1.3809394137023142e-7,0.10557914028149239,-0.1055791402814923,0.9887902155031885,0.10585923302007567,-0.10585923302007556,-0.9887303199400748,50,49,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254592,8.794110423655818,10.943960089026222,-2.149849665370404
50,14400,14113,0.2955924999999996,2,1,2,1,10225,10369,0.8089899999999994,0.3111499999999996,1.3809394137023142e-7,0.7778749999999994,0.28003499999999953,1.3809394137023142e-7,0.10557914028150457,-0.10557914028150438,0.9887902155031859,0.105859233020075,-0.10585923302007481,-0.988730319940075,51,50,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545879,8.198559831941202,10.367087139251458,-2.1685273073102564
51,14688,14401,0.3267074999999996,2,1,2,1,10081,10225,0.8401049999999994,0.3422649999999996,1.3809394137023142e-7,0.8089899999999994,0.3111499999999996,1.3809394137023142e-7,0.10557914028150438,-0.10557914028150438,0.9887902155031859,0.10585923302008766,-0.10585923302008766,-0.9887303199400721,52,51,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,7.604103725266829,9.789610949924297,-2.185507224657468
52,14976,14689,0.3578224999999996,2,1,2,1,9937,10081,0.8712199999999994,0.3733799999999996,1.3809394137023142e-7,0.8401049999999994,0.3422649999999996,1.3809394137023142e-7,0.10557914028150438,-0.10557914028150438,0.9887902155031859,0.10585923302008766,-0.10585923302008766,-0.9887303199400721,53,52,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254587,7.010961462627278,9.211836421204861,-2.2008749585775833
53,15264,14977,0.3889374999999996,2,1,2,1,9793,9937,0.9023349999999996,0.40449499999999966,1.3809394137023142e-7,0.8712199999999994,0.3733799999999996,1.3809394137023142e-7,0.10557914028149286,-0.10557914028149304,0.9887902155031884,0.10585923302008672,-0.10585923302008692,-0.9887303199400724,54,53,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254591,6.419272481635953,8.633971095581213,-2.2146986139452602
54,15552,15265,0.42005249999999966,2,1,2,1,9649,9793,0.9334499999999996,0.43560999999999966,1.3809394137023142e-7,0.9023349999999996,0.40449499999999966,1.3809394137023142e-7,0.10557914028149268,-0.10557914028149268,0.9887902155031885,0.10585923302007556,-0.10585923302007556,-0.9887303199400748,55,54,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254592,5.829132311626111,8.05616051646852,-2.2270282048424086
55,15840,15553,0.4511674999999997,2,1,2,1,9505,9649,0.9645649999999996,0.4667249999999997,1.3809394137023142e-7,0.9334499999999996,0.43560999999999966,1.3809394137023142e-7,0.10557914028150457,-0.10557914028150438,0.9887902155031859,0.105859233020075,-0.10585923302007481,-0.988730319940075,56,55,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545879,5.240615738617098,7.478510813049906,-2.2378950744328074
56,16128,15841,0.4822824999999997,2,1,2,1,9361,9505,0.9956799999999995,0.4978399999999997,1.3809394137023142e-7,0.9645649999999996,0.4667249999999997,1.3809394137023142e-7,0.10557914028151645,-0.10557914028151608,0.9887902155031834,0.10585923302008768,-0.1058592330200873,-0.9887303199400722,57,56,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.966982657254583,4.653793277497918,6.901104344578088,-2.2473110670801697
57,16416,16129,0.5133974999999997,2,1,2,1,9217,9361,1.0267949999999997,0.5289549999999997,1.3809394137023142e-7,0.9956799999999995,0.4978399999999997,1.3809394137023142e-7,0.10557914028148059,-0.10557914028148134,0.9887902155031908,0.10585923302009939,-0.10585923302010014,-0.9887303199400695,58,57,0.9973144772244581,0.0,0.07323819712763169,0.9973144772244581,0.0,0.07323819712763169,1.0,1.0,1.9669826572545943,4.0687448482177775,6.324012079304512,-2.2552672310867345
