# row axial thickness
1 -1.1041677742987956e+01 7.9076908984106264e+00
2 -1.1107348170067548e+01 7.9236099855239077e+00
3 -1.1231937417758253e+01 7.9640697213844964e+00
4 -1.1364168428017523e+01 8.0595802849714353e+00
5 -9.4975657208020241e+00 7.5103493605298537e+00
6 -9.6694209007174532e+00 7.5439182436100181e+00
7 -9.7144394618430994e+00 7.5526131985450453e+00
8 -9.9203388208958057e+00 7.5946707771504318e+00
9 -9.8941810058619009e+00 7.5886877767077738e+00
10 -9.9285362330968390e+00 7.5968638329198326e+00
11 -1.0124279930526518e+01 7.6488167445503725e+00
12 -1.0154972571464908e+01 7.6573753336416273e+00
13 -1.0489647959810645e+01 7.7522115355995123e+00
14 -1.1056730116754165e+01 7.9130118760055588e+00
15 -1.1323621557127376e+01 8.2797398450397530e+00
16 -8.4711183725382959e+00 7.3301137250582125e+00
17 -8.5990350290990385e+00 7.3517240957559826e+00
18 -8.6980909263860315e+00 7.3683240443679985e+00
19 -8.8857588086455550e+00 7.4023621183452679e+00
20 -8.8228353191424045e+00 7.3907033736620455e+00
21 -8.9099530157101530e+00 7.4068783016474100e+00
22 -9.1066133494733048e+00 7.4426107963220165e+00
23 -9.3329303740178347e+00 7.4765638022279717e+00
24 -1.1031080900803563e+01 8.4977817855566968e+00
25 -1.1154801541105570e+01 8.4275811295643113e+00
26 -7.2725167692991350e+00 7.0731484707287269e+00
27 -7.2549784749663395e+00 7.0684290793665667e+00
28 -7.2792217427523394e+00 7.0745050752039838e+00
29 -7.4813370167165498e+00 7.1235389879403375e+00
30 -7.5048560877592037e+00 7.1287524427616340e+00
31 -7.6965982580490131e+00 7.1675791157447026e+00
32 -7.7370026748157912e+00 7.1758692276980556e+00
33 -8.0737992868371915e+00 7.2489866594178043e+00
34 -8.2938326659316228e+00 7.2934106845854911e+00
35 -1.0682492296462184e+01 8.6559861203042789e+00
36 -1.0849319433011491e+01 8.5810763710569109e+00
37 -1.0810436068543229e+01 8.5989070405713317e+00
38 -5.7109907780744242e+00 6.6977559813982008e+00
39 -5.8586311633780168e+00 6.7337652606381013e+00
40 -5.9163917716134611e+00 6.7477724379963062e+00
41 -6.1158988031628434e+00 6.7965285311708987e+00
42 -6.1100611669299285e+00 6.7939270593319794e+00
43 -6.1178436528374283e+00 6.7951521690608798e+00
44 -6.3305536550103403e+00 6.8411685266415541e+00
45 -6.3440755865536387e+00 6.8440722334298929e+00
46 -6.6961948845138188e+00 6.9313376802109081e+00
47 -6.9114834014533351e+00 6.9826935198453013e+00
48 -7.4884468302115996e+00 7.1246922256357799e+00
49 -1.0307375909644781e+01 8.7978905404547749e+00
50 -1.0439117181509975e+01 8.7483680610250243e+00
51 -1.0450844559454408e+01 8.7440622162369976e+00
52 -4.1802831265786553e+00 6.2941970311009392e+00
53 -4.1675791970778677e+00 6.2899873870328520e+00
54 -4.1843408645191147e+00 6.2949832000751975e+00
55 -4.3784308575425124e+00 6.3485829436220600e+00
56 -4.4283588554804325e+00 6.3614108363921469e+00
57 -4.5824400307275832e+00 6.3996873030308095e+00
58 -4.7509140055221026e+00 6.4484203894123207e+00
59 -4.6819000189269087e+00 6.4261978203191630e+00
60 -4.7777331534348830e+00 6.4516536164971274e+00
61 -4.9652761648273520e+00 6.5033612383426425e+00
62 -4.9462424952839221e+00 6.4975034057294589e+00
63 -4.9736427336328113e+00 6.5045898097583619e+00
64 -5.5402766728859660e+00 6.6498470320382363e+00
65 -9.9335490651771590e+00 8.9353461715986029e+00
66 -1.0039244435544999e+01 8.8943784350038104e+00
67 -1.0080287951981289e+01 8.8788952203463190e+00
68 -1.0446970423380231e+01 8.7454640891262052e+00
69 -2.3029816515804442e+00 5.7580150059998889e+00
70 -2.4208922635951819e+00 5.7904969375285020e+00
71 -2.4967382239888574e+00 5.8125881896851732e+00
72 -2.6853471336461485e+00 5.8670741197645713e+00
73 -2.6976135800597780e+00 5.8706067686548895e+00
74 -2.8780660725003364e+00 5.9256582363260657e+00
75 -2.9817113761616527e+00 5.9556693384386827e+00
76 -3.0732868799454369e+00 5.9783100347365945e+00
77 -3.2599738137888079e+00 6.0263090238071841e+00
78 -3.8253069971072580e+00 6.1895628891628567e+00
79 -4.3942755009092060e+00 6.3502770272698754e+00
80 -9.5505351527037359e+00 9.0628667375219933e+00
81 -9.6333845781127767e+00 9.0362220930174093e+00
82 -9.7081282849316892e+00 9.0118374194260387e+00
83 -4.0630691744473107e-01 5.1972369781355034e+00
84 -4.3195262379944616e-01 5.2059132626106912e+00
85 -6.2067987215876208e-01 5.2651402128540949e+00
86 -6.7800008992302774e-01 5.2814050221901878e+00
87 -8.1917684753252751e-01 5.3219109970031573e+00
88 -9.8903405224135787e-01 5.3779095177305569e+00
89 -9.4472545710440570e-01 5.3612708498112251e+00
90 -1.0016582959849609e+00 5.3791939211649957e+00
91 -1.1997083893517415e+00 5.4369018803279578e+00
92 -1.2080244550103989e+00 5.4393435859194499e+00
93 -1.3886340166193578e+00 5.4935668027586120e+00
94 -1.5542349396876998e+00 5.5448167262616632e+00
95 -1.4817576757203170e+00 5.5212422165643300e+00
96 -2.1217434464860787e+00 5.7086151506207221e+00
97 -2.6897671892257846e+00 5.8682177115447649e+00
98 -8.9982740342375127e+00 9.1631504882792427e+00
99 -9.1434877061915021e+00 9.1561021564898759e+00
100 -9.2665711725484510e+00 9.1470816175049361e+00
101 -9.3286829786818348e+00 9.1350935480792312e+00
102 2.0199736393307588e+00 4.3856092065048449e+00
103 1.9139094716557745e+00 4.4210325294019936e+00
104 1.7263780946789771e+00 4.4839992287655841e+00
105 1.7378872101423946e+00 4.4797137596836025e+00
106 1.7282989528675785e+00 4.4828742067973861e+00
107 1.5370646324769242e+00 4.5420543126551891e+00
108 1.4719996666468134e+00 4.5631189559087328e+00
109 1.3579311573679347e+00 4.6041842297664397e+00
110 1.1822800571417404e+00 4.6712553391427543e+00
