# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9993831624083029e-01 1.8619345168450858e-05
9.9975328018286580e-01 7.4437000443722498e-05
9.9944493748098495e-01 1.6733224303407254e-04
9.9901336421413578e-01 2.9710526193045636e-04
9.9845866686656404e-01 4.6347925026388322e-04
9.9778098230154000e-01 6.6610333703579644e-04
9.9698047772758991e-01 9.0455635756937693e-04
9.9605735065723888e-01 1.1783514576224558e-03
9.9501182885827877e-01 1.4869415188399052e-03
9.9384417029756889e-01 1.8297253828073877e-03
9.9255466307738693e-01 2.2060548372659443e-03
9.9114362536434442e-01 2.6152423111336720e-03
9.8961140531088287e-01 3.0565692051176554e-03
9.8795838096937372e-01 3.5292947623500586e-03
9.8618496019883828e-01 4.0326653593024727e-03
9.8429158056431554e-01 4.5659240720335578e-03
9.8227870922889904e-01 5.1283203475794943e-03
9.8014684283847142e-01 5.7191195860700535e-03
9.7789650739916500e-01 6.3376124170968582e-03
9.7552825814757682e-01 6.9831234351477667e-03
9.7304267941377265e-01 7.6550191447088516e-03
9.7044038447711278e-01 8.3527148570207189e-03
9.6772201541493363e-01 9.0756802784375500e-03
9.6488824294412567e-01 9.8234435356992535e-03
9.6193976625564337e-01 1.0595593396819059e-02
9.5887731284199051e-01 1.1391779468093464e-02
9.5570163831772259e-01 1.2211710178088723e-02
9.5241352623300968e-01 1.3055148398180607e-02
9.4901378788030777e-01 1.3921904595858466e-02
9.4550326209418389e-01 1.4811827470786999e-02
9.4188281504434679e-01 1.5724792083482861e-02
9.3815334002193174e-01 1.6660685551074444e-02
9.3431575721909554e-01 1.7619390452378394e-02
9.3037101350197182e-01 1.8600766153652765e-02
9.2632008217704609e-01 1.9604628334904502e-02
9.2216396275100754e-01 2.0630727062472938e-02
9.1790368068413519e-01 2.1678723814657012e-02
9.1354028713728086e-01 2.2748167921298430e-02
9.0907485871251170e-01 2.3838472923458337e-02
9.0450849718747373e-01 2.4948893393765048e-02
8.9984232924354524e-01 2.6078502780012211e-02
8.9507750618784521e-01 2.7226172842791472e-02
8.9021520366916485e-01 2.8390555251314151e-02
8.8525662138789452e-01 2.9570065879472616e-02
8.8020298280001552e-01 3.0762872306394011e-02
8.7505553481522980e-01 3.1966884972475448e-02
8.6981554748930479e-01 3.3179752373857174e-02
8.6448431371070567e-01 3.4398860596652647e-02
8.5906314888159430e-01 3.5621337398619814e-02
8.5355339059327373e-01 3.6844060942369569e-02
8.4795639829615710e-01 3.8063673173082346e-02
8.4227355296434436e-01 3.9276597717791024e-02
8.3650625675488655e-01 4.0479062065598835e-02
8.3065593266182591e-01 4.1667123671923822e-02
8.2472402416509172e-01 4.2836699518294316e-02
8.1871199487434487e-01 4.3983598555652960e-02
8.1262132816785260e-01 4.5103556366777320e-02
8.0645352682648808e-01 4.6192271305308452e-02
8.0021011266294195e-01 4.7245441307744204e-02
7.9389262614623646e-01 4.8273929639268340e-02
7.8750262602163934e-01 4.9292142673834603e-02
7.8104168892606540e-01 5.0298122817454716e-02
7.7451140899906579e-01 5.1290035428165293e-02
7.6791339748949827e-01 5.2266212272203731e-02
7.6124928235797440e-01 5.3225174552032871e-02
7.5452070787518566e-01 5.4165652780013042e-02
7.4772933421620380e-01 5.5086603102220903e-02
7.4087683705085750e-01 5.5987219739611099e-02
7.3396490713028661e-01 5.6866943282983071e-02
7.2699524986977337e-01 5.7725464652810136e-02
7.1996958492795760e-01 5.8562724613574597e-02
7.1288964578253633e-01 5.9378908813410056e-02
7.0575717930255433e-01 6.0174438402106192e-02
6.9857394531739025e-01 6.0949956362378273e-02
6.9134171618254481e-01 6.1706309769242976e-02
6.8406227634233896e-01 6.2444528268894822e-02
6.7673742188962849e-01 6.3165799140223133e-02
6.6936896012264568e-01 6.3871439367703398e-02
6.6195870909907462e-01 6.4562865212602502e-02
6.5450849718747373e-01 6.5241559819142522e-02
6.4702016261615203e-01 6.5909039432512889e-02
6.3949555301961458e-01 6.6566818835606001e-02
6.3193652498268649e-01 6.7216376630468949e-02
6.2434494358242731e-01 6.7859120998289571e-02
6.1672268192795265e-01 6.8496356568053030e-02
6.0907162069827125e-01 6.9129253008808567e-02
6.0139364767825620e-01 6.9758815933968987e-02
5.9369065729286230e-01 7.0385860668639263e-02
5.8596455013970472e-01 7.1010989383236717e-02
5.7821723252011537e-01 7.1634572039422209e-02
5.7045061596879132e-01 7.2256731528578644e-02
5.6266661678215213e-01 7.2877333309889478e-02
5.5486715554552257e-01 7.3495979775748968e-02
