# x_over_c y_over_c
1.0000000000000000e+00 0.0000000000000000e+00
9.9993831624083029e-01 1.2099977717094112e-05
9.9975328018286580e-01 4.8471918287164493e-05
9.9944493748098495e-01 1.0933065794814483e-04
9.9901336421413578e-01 1.9503031354040768e-04
9.9845866686656404e-01 3.0605840179198646e-04
9.9778098230154000e-01 4.4302767619997972e-04
9.9698047772758991e-01 6.0666575283691872e-04
9.9605735065723888e-01 7.9780261871577546e-04
9.9501182885827877e-01 1.0173561398546613e-03
9.9384417029756889e-01 1.2663157109098311e-03
9.9255466307738693e-01 1.5457242140673943e-03
9.9114362536434442e-01 1.8566584815429743e-03
9.8961140531088287e-01 2.2002084831222500e-03
9.8795838096937372e-01 2.5774554871354442e-03
9.8618496019883828e-01 2.9894494694217878e-03
9.8429158056431554e-01 3.4371860694118865e-03
9.8227870922889904e-01 3.9215834145719438e-03
9.8014684283847142e-01 4.4434591531795683e-03
9.7789650739916500e-01 5.0035080497932583e-03
9.7552825814757682e-01 5.6022805069048196e-03
9.7304267941377265e-01 6.2401623792521094e-03
9.7044038447711278e-01 6.9173564433469342e-03
9.6772201541493363e-01 7.6338658732998162e-03
9.6488824294412567e-01 8.3894800545345431e-03
9.6193976625564337e-01 9.1837630392275320e-03
9.5887731284199051e-01 1.0016044911248242e-02
9.5570163831772259e-01 1.0885416284251135e-02
9.5241352623300968e-01 1.1790726104865734e-02
9.4901378788030777e-01 1.2730582874411790e-02
9.4550326209418389e-01 1.3703359338258014e-02
9.4188281504434679e-01 1.4707200623113856e-02
9.3815334002193174e-01 1.5740035730695802e-02
9.3431575721909554e-01 1.6799592223023223e-02
9.3037101350197182e-01 1.7883413861916136e-02
9.2632008217704609e-01 1.8988880895014389e-02
9.2216396275100754e-01 2.0113232614803484e-02
9.1790368068413519e-01 2.1253591757676892e-02
9.1354028713728086e-01 2.2406990258880141e-02
9.0907485871251170e-01 2.3570395838021702e-02
9.0450849718747373e-01 2.4740738860254848e-02
8.9984232924354524e-01 2.5914938901526345e-02
8.9507750618784521e-01 2.7089930443448866e-02
8.9021520366916485e-01 2.8262687135014369e-02
8.8525662138789452e-01 2.9430244084774841e-02
8.8020298280001552e-01 3.0589717688109589e-02
8.7505553481522980e-01 3.1738322549175413e-02
8.6981554748930479e-01 3.2873385125075601e-02
8.6448431371070567e-01 3.3992353799246658e-02
8.5906314888159430e-01 3.5092805180211212e-02
8.5355339059327373e-01 3.6172446518502405e-02
8.4795639829615710e-01 3.7229114236241360e-02
8.4227355296434436e-01 3.8260768667820480e-02
8.3650625675488655e-01 3.9265485213521648e-02
8.3065593266182591e-01 4.0241442207699443e-02
8.2472402416509172e-01 4.1186905896409221e-02
8.1871199487434487e-01 4.2100213003163467e-02
8.1262132816785260e-01 4.2979751433149194e-02
8.0645352682648808e-01 4.3823939723281760e-02
8.0021011266294195e-01 4.4631205885814908e-02
7.9389262614623646e-01 4.5417593340779397e-02
7.8750262602163934e-01 4.6202503887299254e-02
7.8104168892606540e-01 4.6985770173340963e-02
7.7451140899906579e-01 4.7767193910939726e-02
7.6791339748949827e-01 4.8546560908315731e-02
7.6124928235797440e-01 4.9323635998423959e-02
7.5452070787518566e-01 5.0098158827867958e-02
7.4772933421620380e-01 5.0869840607754645e-02
7.4087683705085750e-01 5.1638361906467589e-02
7.3396490713028661e-01 5.2403371540917884e-02
7.2699524986977337e-01 5.3164486598052799e-02
7.1996958492795760e-01 5.3921293592754695e-02
7.1288964578253633e-01 5.4673350742255489e-02
7.0575717930255433e-01 5.5420191311351466e-02
6.9857394531739025e-01 5.6161327957548260e-02
6.9134171618254481e-01 5.6896257981316645e-02
6.8406227634233896e-01 5.7624469364389988e-02
6.7673742188962849e-01 5.8345447458951066e-02
6.6936896012264568e-01 5.9058682173074355e-02
6.6195870909907462e-01 5.9763675483288536e-02
6.5450849718747373e-01 6.0459949093938183e-02
6.4702016261615203e-01 6.1147052055420197e-02
6.3949555301961458e-01 6.1824568149554615e-02
6.3193652498268649e-01 6.2492122850451012e-02
6.2434494358242731e-01 6.3149389673312656e-02
6.1672268192795265e-01 6.3796095731656122e-02
6.0907162069827125e-01 6.4432026335328310e-02
6.0139364767825620e-01 6.5057028477295345e-02
5.9369065729286230e-01 6.5671013076222265e-02
5.8596455013970472e-01 6.6273955864041972e-02
5.7821723252011537e-01 6.6865896832648125e-02
5.7045061596879132e-01 6.7446938181103991e-02
5.6266661678215213e-01 6.8017240733853193e-02
5.5486715554552257e-01 6.8577018830814213e-02
5.4705415665925705e-01 6.9126533721383540e-02
5.3922954786392241e-01 6.9666085525671800e-02
5.3139525976465674e-01 7.0196003857162459e-02
5.2355322535482129e-01 7.0716637230809176e-02
5.1570537953906415e-01 7.1228341408796553e-02
5.0785365865591026e-01 7.1731466862204218e-02
4.9999999999999994e-01 7.2226345550108040e-02
4.9214634134408969e-01 7.2713277237727983e-02
4.8429462046093580e-01 7.3192515591649104e-02
4.7644677464517865e-01 7.3664254302521950e-02
4.6860474023534326e-01 7.4128613493674111e-02
4.6077045213607748e-01 7.4585626677502959e-02
4.5294584334074284e-01 7.5035228520211217e-02
4.4513284445447732e-01 7.5477243669318933e-02
4.3733338321784787e-01 7.5911376887450338e-02
4.2954938403120857e-01 7.6337204720257928e-02
4.2178276747988452e-01 7.6754168906189038e-02
4.1403544986029522e-01 7.7161571711405696e-02
4.0630934270713764e-01 7.7558573344880824e-02
3.9860635232174374e-01 7.7944191576951233e-02
3.9092837930172863e-01 7.8317303649904052e-02
3.8327731807204724e-01 7.8676650532070944e-02
3.7565505641757263e-01 7.9020843528017456e-02
3.6806347501731351e-01 7.9348373217393062e-02
3.6050444698038536e-01 7.9657620654538588e-02
3.5297983738384797e-01 7.9946870720737639e-02
3.4549150281252627e-01 8.0214327481751002e-02
3.3804129090092527e-01 8.0458131365697780e-02
3.3063103987735426e-01 8.0676377941132013e-02
3.2326257811037140e-01 8.0867138042956366e-02
3.1593772365766093e-01 8.1028478965238376e-02
3.0865828381745508e-01 8.1158486415599848e-02
3.0142605468260975e-01 8.1255286906139798e-02
2.9424282069744556e-01 8.1317070241238867e-02
2.8711035421746367e-01 8.1342111753422777e-02
2.8003041507204240e-01 8.1328793934982421e-02
2.7300475013022657e-01 8.1275627115413376e-02
2.6603509286971333e-01 8.1181268843004833e-02
2.5912316294914228e-01 8.1044541643033916e-02
2.5227066578379620e-01 8.0864448844864448e-02
2.4547929212481429e-01 8.0640188195552825e-02
2.3875071764202555e-01 8.0371163008007521e-02
2.3208660251050173e-01 8.0056990626874519e-02
2.2548859100093410e-01 7.9697508034630271e-02
2.1895831107393471e-01 7.9292774463246118e-02
2.1249737397836072e-01 7.8843070922584468e-02
2.0610737385376343e-01 7.8348896604671689e-02
1.9978988733705794e-01 7.7810962172396733e-02
1.9354647317351170e-01 7.7230179991202991e-02
1.8737867183214740e-01 7.6607651412153810e-02
1.8128800512565513e-01 7.5944651263525897e-02
1.7527597583490817e-01 7.5242609754997969e-02
1.6934406733817403e-01 7.4503092042755861e-02
1.6349374324511329e-01 7.3727775744660162e-02
1.5772644703565564e-01 7.2918426731304345e-02
1.5204360170384285e-01 7.2076873550673992e-02
1.4644660940672621e-01 7.1204980870615636e-02
1.4093685111840554e-01 7.0304622343940290e-02
1.3551568628929422e-01 6.9377653315312482e-02
1.3018445251069516e-01 6.8425883796806627e-02
1.2494446518477026e-01 6.7451052139940931e-02
1.1979701719998453e-01 6.6454799826046101e-02
1.1474337861210537e-01 6.5438647784004975e-02
1.0978479633083510e-01 6.4403974624849286e-02
1.0492249381215479e-01 6.3351997156675055e-02
